Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1
"2596","-4261.66","-1301.401","318.1662","6948"
"2597","-4218.212","-1349.767","309.8376","6950"
"2598","-4190.83","-1353.129","236.762","6950"
"2599","-4159.552","-1334.101","232.1714","6950"
"2600","-4129.814","-1331.304","179.0098","6950"
"2601","-4178.066","-1323.559","231.0902","6950"
"2602","-4205.838","-1307.842","247.4847","6950"
"2603","-4261.66","-1301.401","318.1662","6950"
"2604","-8191.078","-325.8559","235.2644","7017"
"2605","-8190.314","-366.901","234.2406","7017"
"2606","-8191.078","-325.8559","235.2644","7024"
"2607","-8190.896","-363.4462","234.6224","7024"
"2608","-8195.766","-331.1076","226.9624","7025"
"2609","-8202.067","-342.0399","209.8825","7025"
"2610","-8199.266","-371.9462","214.29","7025"
"2611","-8195.591","-331.9462","227.2285","7025"
"2612","-8277.356","-268.4844","232.4231","7072"
"2613","-8285.064","-258.0208","211.4231","7072"
"2614","-8307.625","-260.1424","148.6382","7072"
"2615","-8291.656","-289.8246","158.5999","7072"
"2616","-8284.063","-275.9306","203.1699","7072"
"2617","-8265.554","-271.658","216.796","7072"
"2618","-8248.029","-304.3177","211.6285","7072"
"2619","-8247.903","-320.3073","150.1541","7072"
"2620","-8238.933","-327.434","150.8059","7072"
"2621","-8218.564","-307.7465","219.1167","7072"
"2622","-8195.333","-334.849","227.5423","7072"
"2623","-8225.757","-367.2726","157.5747","7072"
"2624","-8201.342","-362.0781","225.5603","7072"
"2625","-8195.214","-335.5052","227.7499","7072"
"2626","-8608.413","343.7274","130.7424","7079"
"2627","-8616.163","346.8802","114.789","7079"
"2628","-8623.694","342.5313","104.6698","7079"
"2629","-8621.217","335.3246","114.4919","7079"
"2630","-8613.261","334.349","130.3337","7079"
"2631","-8608.759","342.4601","130.8316","7079"
"2632","-8725.076","-419.9549","131.8399","7087"
"2633","-8737.363","-418.7847","91.31516","7087"
"2634","-8735.958","-429.8802","129.9854","7087"
"2635","-9357.848","573.3351","96.11481","7095"
"2636","-9358.13","562.3281","67.40311","7095"
"2637","-9357.848","573.3351","96.11481","7096"
"2638","-9358.13","562.3281","67.40311","7096"
"2639","6077.427","6575.743","149.1493","7117"
"2640","6152.917","6652.449","155.4218","7117"
"2641","6289.701","6717.808","152.0736","7117"
"2642","-9535.297","911.5486","77.24306","7123"
"2643","-9554.06","907.217","29.89143","7123"
"2644","5975.42","6088.189","95.70172","7126"
"2645","5958.814","6116.286","84.4802","7126"
"2646","5939.766","6151.249","69.36122","7126"
"2647","5926.708","6129.781","75.5813","7126"
"2648","5922.787","6161.049","62.59771","7126"
"2649","5910.836","6195.585","51.14038","7126"
"2650","-9535.297","911.5486","77.24306","7127"
"2651","-9554.06","907.217","29.89143","7127"
"2652","-9939.939","-2051.877","124.2452","7130"
"2653","-9944.5","-2047.776","94.99499","7130"
"2654","-9939.939","-2051.877","124.2452","7131"
"2655","-9944.5","-2047.776","94.99499","7131"
"2656","11102.57","1593.061","977.6351","7171"
"2657","11087.77","1591.649","975.7534","7171"
"2658","11089.49","1576.339","976.4442","7171"
"2659","11107.56","1580.733","975.3358","7171"
"2660","11103.44","1592.674","977.7758","7171"
"2661","1637.951","197.875","145.1118","7190"
"2662","1647.182","166.1233","136.8446","7190"
"2663","1637.951","197.875","145.1118","7191"
"2664","1647.182","166.1233","136.8446","7191"
"2665","1652.134","185.4236","139.1041","7188"
"2666","1636.715","203.3698","97.27335","7188"
"2667","1637.134","191.5625","40.07204","7188"
"2668","1636.422","176.7795","44.58049","7188"
"2669","1638.717","151.4132","104.866","7188"
"2670","1652.163","185.125","139.1751","7188"
"2671","1652.134","185.4236","139.1041","7192"
"2672","1636.715","203.3698","97.27335","7192"
"2673","1637.134","191.5625","40.07204","7192"
"2674","1636.422","176.7795","44.58049","7192"
"2675","1642.03","176.3385","133.2696","7192"
"2676","1652.163","185.125","139.1751","7192"
"2677","1635.069","203.1007","12.71544","7193"
"2678","1636.988","173.2396","12.01804","7193"
"2679","1635.069","203.1007","12.71544","7194"
"2680","1636.988","173.2396","12.01804","7194"
"2683","-3366.729","2053.715","231.9791","7226"
"2684","-3366.875","2063.155","189.6339","7226"
"2685","-3377.149","2052.63","180.252","7226"
"2686","-3385.104","2056.498","120.6432","7226"
"2687","-3398.898","2045.733","65.9566","7226"
"2688","-3385.8","2065.252","120.8206","7226"
"2689","-3373.394","2062.155","179.8403","7226"
"2690","-3366.146","2065.17","189.389","7226"
"2691","-3360.024","2059.184","231.1657","7226"
"2692","-3366.573","2053.983","231.7881","7226"
"2693","-3366.729","2053.715","231.9791","7227"
"2694","-3366.875","2063.155","189.6339","7227"
"2695","-3377.149","2052.63","180.252","7227"
"2696","-3385.104","2056.498","120.6432","7227"
"2697","-3398.898","2045.733","65.9566","7227"
"2698","-3385.8","2065.252","120.8206","7227"
"2699","-3373.394","2062.155","179.8403","7227"
"2700","-3366.146","2065.17","189.389","7227"
"2701","-3360.024","2059.184","231.1657","7227"
"2702","-3366.573","2053.983","231.7881","7227"
"2703","-3361.637","2057.623","228.9261","7228"
"2704","-3366.592","2064.057","189.4513","7228"
"2705","-3366.276","2071.333","180.3481","7228"
"2706","-3378.181","2091.415","64.17783","7228"
"2707","-3363.878","2102.335","61.94287","7228"
"2708","-3358.748","2077.161","182.2702","7228"
"2709","-3365.476","2065.313","189.8003","7228"
"2710","-3358.33","2066.484","230.3045","7228"
"2711","-3361.594","2057.613","228.6533","7228"
"2712","-3361.637","2057.623","228.9261","7229"
"2713","-3366.592","2064.057","189.4513","7229"
"2714","-3366.276","2071.333","180.3481","7229"
"2715","-3378.181","2091.415","64.17783","7229"
"2716","-3363.878","2102.335","61.94287","7229"
"2717","-3358.748","2077.161","182.2702","7229"
"2718","-3365.476","2065.313","189.8003","7229"
"2719","-3358.33","2066.484","230.3045","7229"
"2720","-3361.594","2057.613","228.6533","7229"
"2721","-3945.34","313.3108","136.6742","7252"
"2722","-3959.741","324.6198","108.1213","7252"
"2723","-3978.184","325.8438","64.54026","7252"
"2724","-3979.774","313.2049","63.85017","7252"
"2725","-3970.266","310.7726","85.26768","7252"
"2726","-3969.252","288.5208","86.10941","7252"
"2727","-3980.432","284.3542","62.17115","7252"
"2728","-3976.516","272.191","61.79414","7252"
"2729","-3958.92","275.9392","109.6651","7252"
"2730","-3943.149","288.4792","139.2114","7252"
"2731","-3945.333","313.2257","136.3624","7252"
"2732","-3945.34","313.3108","136.6742","7253"
"2733","-3959.741","324.6198","108.1213","7253"
"2734","-3978.184","325.8438","64.54026","7253"
"2735","-3979.774","313.2049","63.85017","7253"
"2736","-3970.266","310.7726","85.26768","7253"
"2737","-3969.252","288.5208","86.10941","7253"
"2738","-3980.432","284.3542","62.17115","7253"
"2739","-3976.516","272.191","61.79414","7253"
"2740","-3958.92","275.9392","109.6651","7253"
"2741","-3943.149","288.4792","139.2114","7253"
"2742","-3945.333","313.2257","136.3624","7253"
"2743","-4731.281","-56.21354","178.3688","7273"
"2744","-4724.007","-55.46181","141.5623","7273"
"2745","-4702.771","-50.73611","111.9032","7273"
"2746","-4731.281","-56.21354","178.3688","7278"
"2747","-4724.007","-55.46181","141.5623","7278"
"2748","-4702.771","-50.73611","111.9032","7278"
"2749","-4490.104","1946.679","94.1871","7313"
"2750","-4492.03","1949.083","78.72726","7313"
"2751","-4494.241","1967.625","74.25535","7313"
"2752","-4495.328","1970.491","63.68322","7313"
"2753","-4488.936","1989.498","62.32076","7313"
"2754","-4493.499","1993.498","3.94997","7313"
"2755","-4503.268","1989.349","9.009876","7313"
"2756","-4503.545","1979.491","62.06492","7313"
"2757","-4520.172","1977.512","58.11838","7313"
"2758","-4523.33","1985.384","4.436275","7313"
"2759","-4531.45","1983.71","6.402045","7313"
"2760","-4533.064","1979.554","56.21398","7313"
"2761","-4523.276","1961.252","59.19463","7313"
"2762","-4515.38","1955.74","77.19644","7313"
"2763","-4504.422","1949.47","78.74275","7313"
"2764","-4505.038","1947.047","94.50462","7313"
"2765","-4490.054","1946.717","94.08837","7313"
"2766","-4490.104","1946.679","94.1871","7314"
"2767","-4492.03","1949.083","78.72726","7314"
"2768","-4494.241","1967.625","74.25535","7314"
"2769","-4495.328","1970.491","63.68322","7314"
"2770","-4488.936","1989.498","62.32076","7314"
"2771","-4493.499","1993.498","3.94997","7314"
"2772","-4503.268","1989.349","9.009876","7314"
"2773","-4503.545","1979.491","62.06492","7314"
"2774","-4520.172","1977.512","58.11838","7314"
"2775","-4523.33","1985.384","4.436275","7314"
"2776","-4531.45","1983.71","6.402045","7314"
"2777","-4533.064","1979.554","56.21398","7314"
"2778","-4523.276","1961.252","59.19463","7314"
"2779","-4515.38","1955.74","77.19644","7314"
"2780","-4504.422","1949.47","78.74275","7314"
"2781","-4505.038","1947.047","94.50462","7314"
"2782","-4490.054","1946.717","94.08837","7314"
"2783","-4552.944","1981.693","41.21194","7315"
"2784","-4540.165","1997.189","46.88873","7315"
"2785","-4497.399","1998.884","49.91746","7315"
"2786","-4477.28","1995.03","34.332","7315"
"2788","-4893.823","1020.901","150.3918","7321"
"2789","-4887.896","1019.804","111.3741","7321"
"2790","-4867.766","1019.986","97.79526","7321"
"2791","-4868.952","1030.872","99.07031","7321"
"2792","-4887.793","1027.51","109.6483","7321"
"2793","-4893.002","1028.486","150.3754","7321"
"2794","-4893.79","1020.92","150.323","7321"
"2795","-4893.823","1020.901","150.3918","7322"
"2796","-4887.896","1019.804","111.3741","7322"
"2797","-4867.766","1019.986","97.79526","7322"
"2798","-4868.952","1030.872","99.07031","7322"
"2799","-4887.793","1027.51","109.6483","7322"
"2800","-4893.002","1028.486","150.3754","7322"
"2801","-4893.79","1020.92","150.323","7322"
"2802","5964.697","-5576.481","353.6208","7333"
"2803","5971.9","-5620.418","284.7183","7333"
"2804","5985.373","-5630.974","241.1904","7333"
"2805","5991.38","-5668.104","183.2175","7333"
"2806","5964.697","-5576.481","353.6208","7334"
"2807","5971.9","-5620.418","284.7183","7334"
"2808","5985.373","-5630.974","241.1904","7334"
"2809","5991.38","-5668.104","183.2175","7334"
"2810","5840.346","-5606.061","307.3319","7343"
"2811","5826.625","-5624.165","248.1758","7343"
"2812","5840.346","-5606.061","307.3319","7344"
"2813","5826.625","-5624.165","248.1758","7344"
"2816","9984.808","2702.539","1290.466","7380"
"2817","9976.632","2726.648","1219.901","7380"
"2818","9964.76","2759.462","1125.66","7380"
"2819","9946.361","2701.261","1289.786","7381"
"2820","9960.17","2725.077","1218.307","7381"
"2821","9954.377","2808.71","1007.083","7380"
"2822","-1421.967","9228.501","233.0735","7497"
"2823","-1424.602","9201.721","88.40009","7497"
"2824","-1465.977","9264.107","230.7456","7501"
"2825","-1490.368","9247.243","180.2681","7501"
"2826","-1030.274","9118.474","32.64931","7512"
"2827","-1023.495","9132.304","-30.88416","7512"
"2828","-1099.786","9181.395","28.21528","7515"
"2829","-1076.595","9191.459","-43.70366","7515"
"2834","-1571.09","7721.268","-23.43513","7547"
"2835","-1568.712","7726.569","-38.27257","7547"
"2836","-1564.757","7735.999","-47.44376","7547"
"2837","-1559.736","7747.966","-95.92603","7547"
"2838","-1674.504","7756.663","-29.5817","7548"
"2839","-1670.594","7757.868","-41.45335","7548"
"2840","-1667.017","7761.509","-46.65629","7548"
"2841","-1662.597","7774.636","-98.1059","7548"
"2842","-1730.153","7771","-28.67285","7549"
"2843","-1732.122","7782.451","-83.447","7549"
"2844","-1738.365","7786.461","-99.90824","7549"
"2845","-1745.182","7784.129","-100.2413","7549"
"2846","-1738.573","7770.094","-28.79397","7549"
"2847","-1730.071","7771.016","-28.69328","7549"
"2848","-1821.578","8173.55","-29.66235","7550"
"2849","-1818.806","8159.084","-75.9836","7550"
"2850","-1815.333","8154.35","-95.90395","7550"
"2851","-1807.613","8154.17","-91.87918","7550"
"2852","-1807.46","8165.106","-63.7522","7550"
"2853","-1810.821","8173.147","-28.66456","7550"
"2854","-1821.559","8173.623","-29.62587","7550"
"2855","-1610.292","8203.916","-30.18134","7551"
"2856","-1611.165","8192.53","-92.58232","7551"
"2857","-1603.292","8192.265","-98.8347","7551"
"2858","-1593.684","8191.409","-87.68081","7551"
"2859","-1595.795","8204.024","-30.0192","7551"
"2860","-1610.288","8203.979","-30.1283","7551"
"2861","-1626.135","8693.272","23.52693","7566"
"2862","-1628.774","8670.893","-20.71754","7566"
"2863","-1624.497","8669.609","-22.32813","7566"
"2864","-1620.948","8667.466","-16.56886","7566"
"2865","-1614.967","8690.758","24.2303","7566"
"2866","-1626.231","8693.192","23.56656","7566"
"2867","-1712.599","9472.978","275.9265","7586"
"2868","-1711.823","9459.155","201.4297","7586"
"2869","-1704.818","9457.514","188.9183","7586"
"2870","-1695.852","9455.441","200.6178","7586"
"2871","-1696.359","9473.368","275.2679","7586"
"2872","-1712.497","9472.997","275.8974","7586"
"2873","-1736.74","9376.963","175.9359","7588"
"2874","-1741.406","9367.599","120.1845","7588"
"2875","-1737.958","9351.427","72.06077","7588"
"2876","-1731.326","9349.686","73.85707","7588"
"2877","-1723.443","9365.646","131.4514","7588"
"2878","-1724.752","9375.172","179.5596","7588"
"2879","-1736.392","9377.033","176.2708","7588"
"2880","-1729.186","9443.332","178.52","7589"
"2881","-1740.127","9446.661","116.5225","7589"
"2882","-1750.847","9446.046","68.90306","7589"
"2883","-1759.646","9434.099","72.42421","7589"
"2884","-1732.142","9432.752","178.4787","7589"
"2885","-1729.179","9443.528","178.4458","7589"
"2886","-1923.198","9383.419","59.47299","7590"
"2887","-1931.344","9386.799","12.55854","7590"
"2888","-1928.335","9396.333","-2.011782","7590"
"2889","-1952.455","9379.705","-1.274306","7590"
"2890","-1935.212","9378.745","15.21983","7590"
"2891","-1924.474","9371.095","57.94813","7590"
"2892","-1923.271","9383.607","59.45225","7590"
"2893","-1791.859","9536.356","56.35019","7591"
"2894","-1794.477","9557.627","-102.2366","7591"
"2895","-1819.925","9561.086","-78.5399","7591"
"2896","-1815.535","9535.031","56.55496","7591"
"2897","-1791.997","9536.421","56.24991","7591"
"2898","-1809.297","6040.681","184.4748","7618"
"2899","-1813.08","6047.288","181.371","7618"
"2900","-1815.444","6045.06","105.5668","7618"
"2901","-1816.977","6039.373","104.7652","7618"
"2902","-1814.233","6035.236","181.583","7618"
"2903","-1809.271","6040.713","184.5617","7618"
"2904","-1813.007","6082.07","202.7338","7619"
"2905","-1816.373","6081.149","169.2153","7619"
"2906","-1817.019","6078.5","167.1455","7619"
"2907","-1816.257","6075.937","170.3693","7619"
"2908","-1812.806","6074.008","202.9094","7619"
"2909","-1813.026","6082.074","202.6022","7619"
"2910","-1845.658","6074.949","148.7901","7620"
"2911","-1842.806","6071.867","88.13672","7620"
"2912","-1839.097","6071.309","86.00521","7620"
"2913","-1834.024","6069.344","93.55486","7620"
"2914","-1833.451","6074.027","146.2396","7620"
"2915","-1845.634","6074.952","148.846","7620"
"2916","-1858.41","6101.2","147.0001","7621"
"2917","-1861.922","6099.169","81.69379","7621"
"2918","-1861.339","6087.87","90.36098","7621"
"2919","-1857.946","6089.014","147.8653","7621"
"2920","-1858.406","6101.127","146.9422","7621"
"2921","-1869.793","6139.829","134.2278","7622"
"2922","-1872.733","6135.2","89.61491","7622"
"2923","-1869.488","6131.012","92.56188","7622"
"2924","-1863.521","6133.758","133.9041","7622"
"2925","-1869.983","6140.048","134.5933","7622"
"2926","-1882.208","6176.43","114.8363","7623"
"2927","-1883.175","6179.031","85.72051","7623"
"2928","-1891.004","6176.939","81.32053","7623"
"2929","-1888.375","6171.013","115.2441","7623"
"2930","-1882.156","6176.492","114.7548","7623"
"2931","-1850.043","6134.639","145.453","7624"
"2932","-1850.972","6136.147","137.7345","7624"
"2933","-1866.47","6150.071","136.5897","7624"
"2934","-1866.177","6153.905","123.741","7624"
"2935","-1867.733","6165.635","123.3037","7624"
"2936","-1868.45","6167.789","116.907","7624"
"2937","-1862.009","6180.063","110.575","7624"
"2938","-1862.91","6181.869","98.52976","7624"
"2939","-1870.672","6191.902","96.02257","7624"
"2940","-1873.913","6193.862","79.05418","7624"
"2941","-1875.274","6223.69","76.6226","7624"
"2942","-1874.375","6228.093","53.56264","7624"
"2943","-1965.483","3618.849","-107.5025","7629"
"2944","-1960.601","3609.055","-189.9755","7629"
"2945","-1950.385","3611.675","-187.1257","7629"
"2946","-1955.731","3621.009","-107.4851","7629"
"2947","-1965.679","3618.854","-107.3216","7629"
"2948","-2004.908","3607.06","-116.9489","7630"
"2949","-1990.648","3595.812","-194.9554","7630"
"2950","-1984.135","3601.148","-194.1009","7630"
"2951","-1996.509","3610.944","-116.3478","7630"
"2952","-2004.964","3606.95","-116.8221","7630"
"2953","-2263.603","7231.131","-141.6044","7639"
"2954","-2296.75","7229.869","-152.9766","7639"
"2955","-2334.793","7242.265","-181.361","7639"
"2956","-2733.925","7114.561","100.3632","7640"
"2957","-2728.009","7111.904","92.71624","7640"
"2958","-2728.024","7111.823","4.469067","7640"
"2959","-2745.993","7131.564","101.4587","7644"
"2960","-2741.762","7137.127","97.71276","7644"
