Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37_0,Unknown37_1,Unknown37_2,Unknown38_0,Unknown38_1,Unknown38_2,Unknown39_0,Unknown39_1,Unknown39_2,Unknown40_0,Unknown40_1,Unknown40_2,Unknown41,Unknown42,Unknown43,Unknown44_0,Unknown44_1,Unknown44_2,Unknown45,Unknown46,Unknown47,Unknown48_0,Unknown48_1,Unknown48_2,Unknown48_3,Unknown48_4,Unknown48_5,Unknown48_6,Unknown48_7,Unknown48_8,Unknown48_9,Unknown48_10,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60,Unknown61
"81","2.78","0.15","0","1.66","2000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","0.15","0.15","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","0","0","2","0"
"82","0.1","0.2048","0","1.66","87","12","0.0925","2.4","4","0","0.75","0.4","0","0.85","0.5655","-7.2","0","0","0","0","0.7","0.06283","0.4398","1.759","0.4363","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","255","255","209","28","3","0"
"83","0.334","0.3","0.01625","1.2","202","70","0.2125","1.45","3.7","0","0.75","0.11","0.32","0","2.042","0","0","0.5341","1.885","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\DrainManaLightning.blp","","","","83","0","300","27","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","0","255","3","0"
"84","0.529","0.3","0.038","1.2","125","68","0.3075","2.1","4","0","0.75","0.11","0.31","0.45","1.194","0","0","0.5341","1.885","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\DrainManaLightning.blp","","","","83","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","0","255","3","0"
"85","0.529","0.3","0.00725","1.2","87","64","0","2.1","4","0","0.75","0.11","0.32","0.25","1.194","0","0","0.5341","1.885","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\DrainManaLightning.blp","","","","83","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","0","255","3","0"
"88","2.674","0.85415","0","1.7","165","72","0","2","4","0","0.75","0","0","0.55","0","2.4","0","0","0","0","0","3.142","-3.142","0","0","0","0","0","0","0","7","20","20","2","0","0.066","0.01","1.7","1","1","0","0","0","2","0","0","0","0","0","0","0.85415","0.85415","Textures\BloodSplats\BloodSplatGreen03.blp","","","","553","0","300","5","88","88","88","88","88","88","0","0","0","0","0","0","0","0","3","3","255","255","255","255","2","0"
"92","0.1975","0.25","0","1.4","279","374","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.9","0","0","0","0","40","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","223","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","255","255","255","255","3","0"
"95","0.334","0.25","0","1.4","1000","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.9","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","255","255","255","3","0"
"96","0.1","0.2048","0","0","3962","104","0","2","4","0","0.6633","0","0.32","2.15","5.906","18.4","0","0","0","0","1.55","0","0.06283","0","0","445","0","0","0","0","2.5","1.709","4.9","2","0","0.066","0.01","0","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"97","0.5875","0.55445","0","0.85","87","104","0","10","10","0","0.75","0","0","1.45","0.1571","0","0","0","0","0","1.15","0","0","0","0","0","0.48","0.66","0.26","0.55","50","4.308","7.4","2","0","0.066","0.01","0.85","1","1","0","0","0","2","0","0","0","0","0","0","0.55445","0.55445","Textures\SpellChainEffects\DrainManaLightning.blp","","","","83","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","255","64","0","128","3","0"
"98","1.4455","0.15485","0","1.1","125","86","0","5.9","4.15","1.875","0","0.14","0.34","0","0","-1E-06","0","0","0","0","0","0","0","0","0","0","0.54","0.88","0.52","0","20","4","1","2","0","0.066","0.01","1.1","1","1","0","0","0","2","0","0","0","0","0","0","0.15485","0.15485","Textures\SpellChainEffects\Beam_Purple.blp","","","","303","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","255","106","106","106","3","0"
"99","0.7825","0.129875","0.027","1.2","164","82","0.0775","1.75","2.75","0","0.75","0","0","0","0","0","0","0","0","0","1.7","0","0","0","0","0","0.03","0.18","0.88","1.09","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\HealBeam.blp","","","","43","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","117","118","80","3","0"
"100","4","0.629375","0.0065","-5","86","118","0.5","0","0","0","0","0.08","0.11","0.75","0","-21.6","0","0","0","0","0","0","0","0","0","0","1.31","0","0.74","0","150","6.907","0.9","2","0","0.066","0.01","-5","1","1","0","0","0","2","0","0","0","0","0","0","0.629375","0.629375","Textures\SpellChainEffects\Beam_Purple.blp","","","","303","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","255","106","106","106","3","0"
"101","4","0.279725","0.0115","5","164","68","0.5","2","4","0","0.75","0.05","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","5","1","1","0","0","0","2","0","0","0","0","0","0","0.279725","0.279725","Textures\SpellChainEffects\Lightning.blp","","","","2","0","300","27","100","98","98","100","100","100","100","100","100","0","0","0","0","0","3","3","255","255","255","255","3","0"
"102","1.231","0.7043","0.027","1.2","164","70","0.0775","1.75","2.75","0","0.75","0.12","0.51","0","0","0","0","0","0","0","4.3","0","0","0","0","0","0","0.14","0.14","1.22","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.7043","0.7043","Textures\SpellChainEffects\HealBeam.blp","","","","43","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","106","118","80","3","0"
"103","1.9525","0.129875","0.0155","1.2","165","84","0.1125","1.75","2.75","0","0.7524","0.62","1.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.46","0.37","1.05","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\HealBeam.blp","","","","43","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","117","118","80","3","0"
"105","0.49","0.35465","0","2.4","279","70","0.04","2","10","0","0.6089","0.57","1.29","0.25","1.194","14.8","-0.09425","-0.1571","0","0","0","0","0","-12.57","12.57","0","0","0","0","0","3.2","0","0","2","0","0.066","0.01","2.4","1","1","0","0","0","2","0","0","0","0","0","0","0.35465","0.35465","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","300","0","50","50","50","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"106","2.78","0.25","0.01","0","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\RopeBeam_Desaturated.blp","","","","596","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","128","255","0","2","0"
"107","2.78","0.25","0.01","0.7","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.7","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\RopeBeam_Inverted.blp","","","","648","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","120","255","255","255","4","0"
"108","2.78","0.25","0.01","0.55","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.55","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\DrainManaLightning_Desaturated.blp","","","","697","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","154","22","233","3","0"
"109","2.78","0.25","0.01","0.55","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.55","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\DrainManaLightning_Inverted.blp","","","","759","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"110","2.78","0.25","0.001","1.66","2000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\HealBeam_Desaturated.blp","","","","818","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"111","2.78","0.25","0.001","1.66","2000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\HealBeam_Inverted.blp","","","","870","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"112","2.78","0.5","0.04","1","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"113","2.78","0.5","0.04","1","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Lightning_Inverted.blp","","","","972","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"114","2.78","0.379625","0.01","0.25","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.25","1","1","0","0","0","2","0","0","0","0","0","0","0.379625","0.379625","Textures\SpellChainEffects\ManaBeam_Desaturated.blp","","","","1022","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"115","2.78","0.379625","0.01","0.25","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","0.25","1","1","0","0","0","2","0","0","0","0","0","0","0.379625","0.379625","Textures\SpellChainEffects\ManaBeam_Inverted.blp","","","","1074","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"116","2.78","0.25","0.045","2","1000","0","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ManaBurnBeam_Inverted.blp","","","","1123","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"117","2.78","0.25","0.045","2","1000","0","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ManaBurnBeam_Desaturated.blp","","","","1176","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"118","2.78","0.5","0.03","1.15","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.15","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\ShockLightning_Desaturated.blp","","","","1232","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"119","2.78","0.5","0.03","1.15","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.15","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\ShockLightning_Inverted.blp","","","","1290","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"120","2.78","0.25","0.01","-1.75","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","-1.75","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\SoulBeam_Desaturated.blp","","","","1345","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"121","2.78","0.25","0.01","-1.75","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","-1.75","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\SoulBeam_Inverted.blp","","","","1397","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","0"
"122","0.5875","0.2048","0","0.85","87","104","0","10","10","0","0.75","0","0","1.45","0.1571","0","0","0","0","0","1.15","0","0","0","0","0","0.48","0.66","0.26","0.55","50","4.308","7.4","2","0","0.066","0.01","0.85","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\Weather\SNOWMIST01.BLP","","","","1446","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","255","64","0","128","3","0"
"123","0.5875","0.2048","0","0.85","240","104","0","10","10","0","0.75","0","0","1.45","0.1571","0","0","0","0","0","1.15","0","0","0","0","0","0.48","0.66","0.26","0.55","50","4.308","8.2","2","0","0.066","0.01","0.85","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\Weather\WEATHERMISTGRAINY01.BLP","","","","1478","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","255","64","0","128","3","0"
"125","0.5875","0.55445","0","-1.1","999","32","0","10","10","0","0.75","0","0","1.85","0","0","0","0","0","0","2.85","0","0","0","0","0","0.48","0.66","0.26","0.55","40","5.807","5.8","2","0","0.066","0.01","-1.1","1","1","0","0","0","2","0","0","0","0","0","0","0.55445","0.55445","Textures\SpellChainEffects\DrainManaLightning_Desaturated.blp","","","","697","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","208","219","97","6","3","0"
"126","1.66","0.7043","0","1.1","19999","4","0","0","0","0","0.75","0","0","0.3","0.4712","6.8","1.602","1.602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.1","1","1","0","0","0","2","0","0","0","0","0","0","0.7043","0.7043","Textures\SpellChainEffects\DrainManaLightning_Inverted.blp","","","","759","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","4","1"
"127","1.66","0.35","0.01","1.66","19999","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","1.66","1","1","0","0","0","2","0","0","0","0","0","0","0.35","0.35","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","299","0","43","46","126","44","0","0","0","0","0","0","0","0","0","0","3","3","255","255","28","28","3","2"
"128","0.1975","0.25","0","1.4","538","102","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.9","0","0","0","0","40","0.26","0.37","0.25","0.45","120","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","215","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","255","255","255","255","3","0"
"129","0.7825","0.129875","0.027","1.2","346","66","0.0775","1.75","2.75","0","0.75","0","0","0","0","0","0","0","0","0","1.7","0","0","0","0","0","0.03","0.18","0.88","1.09","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.129875","0.129875","Textures\SpellChainEffects\HealBeam.blp","","","","43","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","117","118","80","3","0"
"130","1","0.879125","0","0.55","202","32","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","8.15","0","0","0","0","0","0","0","0","0","31","20","20","2","0","0.066","0.01","0.55","1","1","0","0","0","2","0","0","0","0","0","0","0.879125","0.879125","Textures\SpellChainEffects\Beam_Purple.blp","","","","303","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","54","46","65","3","0"
"131","1","0.3","0","1.2","499","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","2.25","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","20","67","252","3","0"
"132","1","0.35465","0","1.2","499","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","2.25","0","0","0","0","0","0","0","0","0","20","4","1","2","0","0.066","0.01","1.2","1","1","0","0","0","2","0","0","0","0","0","0","0.35465","0.35465","Textures\SpellChainEffects\Lightning_Desaturated.blp","","","","919","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","106","0","3","0"
