Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown0_7,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3,Unknown2_4,Unknown2_5,Unknown2_6,Unknown2_7,Unknown3_0,Unknown3_1,Unknown3_2,Unknown3_3,Unknown3_4,Unknown3_5,Unknown3_6,Unknown3_7
"1005","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1006","44177","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1007","75","1","0","0","0","0","0","0","0","12","13","0","0","0","0","0","0","3","3","0","0","0","0","0","0"
"1008","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1009","44480","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1010","44518","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1011","44656","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1013","44779","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1014","45095","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1015","90","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1016","80","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1018","75","10","0","0","0","0","0","0","0","12","13","0","0","0","0","0","0","3","3","0","0","0","0","0","0"
"1019","39114","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1020","45839","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1021","0","45949","0","0","0","0","0","0","0","59","20","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"1022","46030","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1023","1","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1024","46230","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1025","0","43671","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1026","0","0","0","0","0","0","0","0","0","59","6","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"1027","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1028","46374","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1029","46394","0","0","0","0","0","0","0","0","20","7","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"1030","46432","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1031","46432","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1032","46475","46475","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1033","46475","46475","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1034","44807","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1035","2","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1036","0","1","1","0","0","0","0","0","0","0","43","7","54","0","0","0","0","0","2","2","1","0","0","0","0"
"1038","2","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1039","0","29266","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1040","40","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1041","47008","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1042","40","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1043","48714","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1044","48714","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1045","10","0","0","0","0","0","0","0","0","12","54","0","0","0","0","0","0","3","5","0","0","0","0","0","0"
"1047","0","45256","0","0","0","0","0","0","0","7","20","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1048","0","0","0","0","0","0","0","0","1","24","30","26","28","25","64","27","29","5","5","5","5","5","5","5","5"
"1049","1","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1050","40","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1051","42740","54965","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1052","50430","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1053","50430","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1054","0","46598","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1056","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1057","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1058","2","3","4","0","0","0","0","0","1","21","21","21","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1059","52222","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1060","52250","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1061","52263","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1062","52087","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1063","52607","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1064","60","0","0","0","0","0","0","0","0","12","54","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1065","53608","53607","0","0","0","0","0","0","1","17","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1066","75","0","0","0","0","0","0","0","0","12","54","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1067","52894","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1068","53031","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1069","53031","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1070","53112","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1071","4","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1072","48400","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1073","3","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1074","54312","59522","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1076","55099","55126","0","0","0","0","0","0","0","20","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1077","55098","50","12","9","0","0","0","0","0","17","12","22","22","0","0","0","0","2","5","2","2","0","0","0","0"
"1078","55098","50","12","9","0","0","0","0","0","17","12","22","22","0","0","0","0","2","4","2","2","0","0","0","0"
"1079","27768","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1080","27768","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1081","0","0","0","0","0","0","0","0","0","59","31","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"1082","11","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1083","21855","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1084","49560","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1085","1","0","0","0","0","0","0","0","0","5","12","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"1087","0","55785","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1088","21855","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1089","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1090","5","8","11","7","2","0","0","0","1","2","2","2","2","2","0","0","0","1","1","1","1","1","0","0","0"
"1091","3","1","4","6","0","0","0","0","1","2","2","2","2","0","0","0","0","1","1","1","1","0","0","0","0"
"1092","30823","39164","35395","0","0","0","0","0","1","60","60","60","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1093","9","48826","48827","47497","47498","0","0","0","1","2","60","60","60","60","0","0","0","1","1","1","1","1","0","0","0"
"1094","56397","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1095","1","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1096","40","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1097","1","56728","0","0","0","0","0","0","0","33","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1099","45","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1100","9","9","1","31","0","0","0","0","1","21","18","18","19","0","0","0","0","1","1","1","1","0","0","0","0"
"1101","57537","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1102","100","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"1103","7439","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1104","7439","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1105","0","52721","0","0","0","0","0","0","0","7","20","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1106","58551","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1107","0","58849","0","0","0","0","0","0","0","7","20","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1108","58921","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1109","25","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1110","5","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1111","7","12","11","1","5","13","30","10","1","22","22","22","22","22","22","22","22","1","1","1","1","1","1","1","1"
"1112","59820","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1113","1","3","4","2","0","0","0","0","1","21","21","21","21","0","0","0","0","1","1","1","1","0","0","0","0"
"1114","5","1","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","3","5","0","0","0","0","0","0"
"1115","1","1","0","0","0","0","0","0","1","21","18","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1116","5","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"1117","55095","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1118","55078","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1119","61888","64637","1","0","0","0","0","0","0","20","20","7","0","0","0","0","0","2","2","1","0","0","0","0","0"
"1120","61920","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1121","61920","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1122","50","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1123","0","62109","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"1124","14268","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1125","14267","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1126","62239","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1130","4","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1131","12","0","0","0","0","0","0","0","1","22","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1132","1","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1133","64193","65737","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1134","62478","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1135","63512","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1136","64774","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1137","30","10","0","0","0","0","0","0","0","12","24","0","0","0","0","0","0","3","5","0","0","0","0","0","0"
"1138","8","25","0","0","0","0","0","0","0","39","39","0","0","0","0","0","0","5","3","0","0","0","0","0","0"
"1139","0","51713","0","0","0","0","0","0","1","18","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1140","1","2","3","4","5","6","0","0","1","23","23","23","23","23","23","0","0","1","1","1","1","1","1","0","0"
"1141","57970","57969","27187","26968","25349","11354","11353","2819","1","20","20","20","20","20","20","20","20","1","1","1","1","0","-1","-1","-1"
"1142","0","49284","49283","32594","32593","974","0","0","0","54","17","17","17","17","17","0","0","5","2","2","2","2","2","0","0"
"1143","49233","49232","25457","29228","10448","10447","8053","8052","1","20","20","20","20","20","20","20","20","1","1","1","1","1","1","1","1"
"1144","7","13","12","0","0","0","0","0","1","22","22","22","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1145","1","11","0","0","0","0","0","0","0","32","22","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1146","47843","47841","30405","30404","30108","0","0","0","0","20","20","20","20","20","0","0","0","2","2","2","2","2","0","0","0"
"1147","5","30","14","0","0","0","0","0","1","22","22","22","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1148","7","0","0","0","0","0","0","0","0","22","22","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1149","642","45438","10278","0","0","0","0","0","1","17","17","17","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1151","3034","3043","49001","49000","27016","25295","13555","13554","1","20","20","20","20","20","20","20","20","1","1","1","1","1","1","1","1"
"1153","0","65111","1","0","0","0","0","0","0","7","20","63","0","0","0","0","0","1","2","1","0","0","0","0","0"
"1154","2","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1155","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1156","80","64465","0","0","0","0","0","0","0","12","17","0","0","0","0","0","0","4","2","0","0","0","0","0","0"
"1157","63802","63988","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1158","63752","63988","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1159","63752","63988","65201","0","0","0","0","0","0","17","17","20","0","0","0","0","0","2","2","2","0","0","0","0","0"
"1160","768","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1161","63317","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1162","10","20","17","14","30","0","0","0","0","22","22","22","22","22","42","0","0","2","2","2","2","2","1","0","0"
"1163","0","0","0","0","0","0","0","0","0","57","37","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1165","5","10","1","12","17","24","7","14","1","22","22","22","22","22","22","22","22","1","1","1","1","1","1","1","1"
"1166","3","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1167","3","20","0","0","0","0","0","0","1","37","12","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
"1168","65541","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1169","65490","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1170","40","2","0","0","0","0","0","0","0","12","54","0","0","0","0","0","0","3","5","0","0","0","0","0","0"
"1172","1","65476","0","0","0","0","0","0","0","33","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1173","30","10","1","0","0","0","0","0","0","12","24","37","0","0","0","0","0","3","5","5","0","0","0","0","0"
"1174","50","0","25771","0","0","0","0","0","0","12","54","20","0","0","0","0","0","3","5","2","0","0","0","0","0"
