Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2
"24551","-381.1892","1973.125","129.7375","0","0","71.89691"
"24552","-447.5469","1833.479","144.394","0","0","39.80172"
"24553","-435.8056","1843.262","144.1085","0","0","48.30805"
"24554","-426.5903","1857.007","141.3774","0","0","62.94623"
"24555","-417.8767","1878.368","134.3627","0","0","71.0488"
"24556","-414.1233","1893.314","130.8227","0","0","76.45546"
"24557","-410.5677","1908.708","130.6197","0","0","74.76086"
"24558","-405.783","1923.929","130.0773","0","0","69.38174"
"24559","-401.2049","1933.594","128.8993","0","0","64.9894"
"24560","-394.5052","1948.102","130.09","0","0","67.31321"
"24561","-391.2031","1957.519","130.9855","0","0","76.15492"
"24562","-387.8611","1975.061","131.2437","0","0","79.21334"
"24563","-444.6441","1830.151","144.4922","0","0","37.09258"
"24564","-430.9635","1840.495","143.8561","0","0","48.92803"
"24565","-422.0729","1856.05","141.2057","0","0","63.75699"
"24566","-413.3681","1876.186","134.9054","0","0","71.04654"
"24567","-409.6788","1892.141","130.8051","0","0","76.78988"
"24568","-405.967","1907.715","130.6767","0","0","75.65249"
"24569","-402.092","1921.802","130.0858","0","0","68.70931"
"24570","-396.6563","1931.608","128.6577","0","0","64.77493"
"24571","-390.3333","1946.762","129.0476","0","0","68.34377"
"24572","-386.9392","1956.08","129.8744","0","0","74.55472"
"24573","-383.0139","1973.254","130.4275","0","0","77.12521"
"24574","-447.132","1833.599","144.3632","0","0","40.45177"
"24575","-435.5521","1843.472","144.1004","0","0","49.40775"
"24576","-427.0208","1857.069","141.3863","0","0","62.69645"
"24577","-417.5087","1878.425","134.3381","0","0","69.7088"
"24578","-413.7135","1893.061","130.8336","0","0","76.51253"
"24579","-410.25","1908.689","130.6176","0","0","75.7281"
"24580","-405.8663","1923.91","130.082","0","0","70.20462"
"24581","-401.1424","1933.993","128.9058","0","0","65.63931"
"24582","-394.9844","1947.943","130.1813","0","0","67.07362"
"24583","-391.3871","1957.057","130.9052","0","0","70.43373"
"24584","-385.691","1974.09","130.9542","0","0","71.50915"
"24585","-458.2135","1827.99","146.4891","0","0","28.36262"
"24586","-444.6458","1835.314","144.2176","0","0","29.47297"
"24587","-439.3733","1838.637","144.0723","0","0","45.94958"
"24588","-430.1215","1850.328","143.0553","0","0","58.50769"
"24589","-423.8281","1864.012","139.324","0","0","67.65771"
"24590","-418.9705","1877.46","134.7184","0","0","74.12457"
"24591","-415.0746","1894.792","130.8281","0","0","76.55309"
"24592","-408.375","1921.774","130.1496","0","0","81.64667"
"24593","-408.4566","1939.863","131.6315","0","0","90.25848"
"24594","-456.3576","1825.238","146.434","0","0","27.95816"
"24595","-443.0451","1832.304","144.3294","0","0","30.2246"
"24596","-436.3351","1836.903","144.0467","0","0","47.36135"
"24597","-427.7066","1848.962","143.1066","0","0","59.94319"
"24598","-421.5156","1862.512","139.6362","0","0","66.83176"
"24599","-416.0243","1876.26","135.0149","0","0","72.38216"
"24600","-411.7865","1893.149","130.8383","0","0","75.48984"
"24601","-404.4427","1921.01","130.1501","0","0","70.18384"
"24602","-398.599","1929.747","128.9895","0","0","50.05705"
"24603","-391.7726","1936.141","128.5653","0","0","44.52656"
"24604","-386.309","1941.835","128.5653","0","0","158.5935"
"24606","-465.0712","1820.797","148.8853","0","0","31.23195"
"24607","-451.967","1828.743","145.2013","0","0","28.5694"
"24608","-438.809","1835.097","144.1476","0","0","38.16642"
"24609","-428.3542","1847.302","143.3835","0","0","57.41644"
"24610","-421.6615","1861.927","139.7997","0","0","66.6027"
"24611","-414.9132","1878.366","134.2916","0","0","73.65984"
"24612","-412.0399","1894.745","130.8212","0","0","78.18205"
"24613","-408.2361","1910.278","130.4985","0","0","77.88076"
"24614","-405.7899","1923.851","130.0811","0","0","66.97228"
"24615","-400.5816","1928.286","129.3998","0","0","19.90727"
"24616","-385.7413","1931.111","128.566","0","0","21.02741"
"24617","-376.2795","1937.629","129.3958","0","0","47.02786"
"24618","-368.1233","1950.023","129.8837","0","0","54.22122"
"24619","-366.0035","1963.299","129.4429","0","0","80.92815"
"24620","-463.3924","1817.297","149.093","0","0","33.48471"
"24621","-450.3854","1825.901","145.2636","0","0","30.19152"
"24622","-436.8681","1832.729","144.242","0","0","37.52767"
"24623","-425.5538","1844.974","143.5085","0","0","56.53448"
"24624","-418.5695","1860.411","140.0196","0","0","66.90681"
"24625","-411.5087","1877.913","134.3505","0","0","73.22993"
"24626","-408.434","1894.045","130.7818","0","0","78.23045"
"24627","-404.8594","1909.826","130.5622","0","0","75.54482"
"24628","-401.2899","1921.759","130.124","0","0","64.57722"
"24629","-397.3854","1925.55","129.5772","0","0","16.85727"
"24630","-382.7205","1927.385","129.6754","0","0","23.82575"
"24631","-373.7691","1935.979","129.6736","0","0","49.1535"
"24632","-364.8837","1948.016","130.2639","0","0","50.53421"
"24633","-361.401","1961.281","130.5642","0","0","76.15745"
"24634","-361.3698","1962.276","130.5621","0","0","88.20065"
"24635","-464.1771","1819.582","148.8908","0","0","31.44716"
"24636","-451.717","1827.201","145.3245","0","0","29.06728"
"24637","-438.3125","1833.958","144.1988","0","0","37.8375"
"24638","-427.309","1846.16","143.4717","0","0","56.95655"
"24639","-420.7257","1860.995","139.9677","0","0","66.00253"
"24640","-413.3177","1877.589","134.5058","0","0","72.60618"
"24641","-410.2934","1894.297","130.7983","0","0","78.43539"
"24642","-406.6684","1910.083","130.5384","0","0","75.95613"
"24643","-403.3854","1921.913","130.0491","0","0","66.01019"
"24644","-399.1649","1926.944","129.4474","0","0","20.43254"
"24645","-384.7726","1928.847","129.1617","0","0","21.52766"
"24646","-375.4427","1936.302","129.6163","0","0","48.27412"
"24647","-367.0191","1948.755","130.151","0","0","51.13785"
"24648","-364.5417","1960.281","129.9911","0","0","78.28664"
"24649","-364.4167","1961.307","129.9655","0","0","83.05376"
"24650","-466.7153","1821.205","149.186","0","0","33.64504"
"24651","-453.4635","1830.024","145.2767","0","0","29.50493"
"24652","-440.1806","1836.22","144.1055","0","0","36.8719"
"24653","-429.4236","1848.056","143.3369","0","0","56.29851"
"24654","-422.7726","1862.321","139.7571","0","0","66.6991"
"24655","-416.1389","1878.901","134.1287","0","0","73.59416"
"24656","-413.1424","1895.03","130.8159","0","0","78.57169"
"24657","-409.7083","1910.712","130.4792","0","0","78.143"
"24658","-406.9948","1924.311","130.1153","0","0","66.4461"
"24659","-401.4688","1929.613","129.3344","0","0","20.10293"
"24660","-386.0434","1931.979","128.566","0","0","21.49242"
"24661","-378.2726","1938.747","129.059","0","0","49.28133"
"24662","-370.4566","1950.089","129.4184","0","0","51.57523"
"24663","-368.309","1961.885","129.0873","0","0","79.68248"
"24664","-467.7535","1822.708","149.212","0","0","34.34531"
"24665","-454.4757","1831.781","145.3332","0","0","30.12712"
"24666","-441.7049","1837.825","144.1665","0","0","36.62193"
"24667","-430.7882","1849.387","143.2506","0","0","54.49427"
"24668","-423.8924","1862.792","139.6881","0","0","66.14394"
"24669","-417.3611","1879.75","133.9069","0","0","74.62262"
"24670","-414.9809","1895.194","130.8327","0","0","79.50819"
"24671","-411.5469","1911.146","130.4621","0","0","77.4147"
"24672","-408.3681","1924.814","130.1452","0","0","64.83884"
"24673","-402.3854","1930.649","129.3128","0","0","22.39861"
"24674","-387.2344","1933.524","128.566","0","0","23.18637"
"24675","-379.9948","1940.24","128.6405","0","0","50.96627"
"24676","-372.842","1951.276","128.7303","0","0","51.73273"
"24677","-370.8299","1962.488","128.5681","0","0","79.82572"
"24678","-470.9323","1816.962","150.0745","0","0","35.1391"
"24679","-461.776","1823.406","147.7617","0","0","32.09043"
"24680","-451.6875","1829.03","145.1308","0","0","28.37892"
"24681","-439.5243","1835.427","144.1273","0","0","36.40018"
"24682","-430.6545","1844.536","143.7503","0","0","53.54616"
"24683","-422.3941","1858.616","140.6743","0","0","63.26131"
"24684","-417.0504","1871.54","136.5805","0","0","69.36695"
"24685","-413.7031","1881.698","133.2889","0","0","79.29042"
"24686","-413.3125","1891.304","130.9263","0","0","82.54194"
"24687","-410.9722","1902.559","130.7736","0","0","74.69964"
"24688","-407.7222","1911.738","130.4144","0","0","74.58397"
"24689","-405.0035","1924.205","130.0295","0","0","63.69574"
"24690","-397.0677","1933.292","128.6111","0","0","54.13889"
"24691","-390.4913","1944.281","128.7498","0","0","49.12927"
"24692","-379.7205","1953.339","128.5653","0","0","44.48309"
"24693","-377.1927","1957.342","128.5653","0","0","57.73234"
"24694","-469.5226","1815.203","150.028","0","0","37.62833"
"24695","-460.9826","1821.786","147.8371","0","0","32.18449"
"24696","-450.3837","1827.248","145.1245","0","0","27.33834"
"24697","-438.2951","1833.516","144.2208","0","0","36.84245"
"24698","-428.8924","1843.351","143.7588","0","0","54.67844"
"24699","-420.6945","1858.354","140.6133","0","0","62.81477"
"24700","-414.9965","1870.406","136.7413","0","0","68.19715"
"24701","-411.5521","1881.208","133.4222","0","0","77.36347"
"24702","-410.441","1890.726","130.9975","0","0","79.59047"
"24703","-407.7899","1901.688","130.7722","0","0","74.08311"
"24704","-404.7899","1910.542","130.5032","0","0","73.03489"
"24705","-401.8698","1921.094","130.1997","0","0","53.1777"
"24706","-390.9844","1928.981","128.6636","0","0","35.96587"
"24707","-380.7292","1936.434","128.7584","0","0","50.48184"
"24708","-374.3767","1949.115","128.6468","0","0","14.85028"
"24709","-372.283","1952.127","128.6784","0","0","55.1962"
"24710","-472.0399","1818.736","150.1088","0","0","35.97385"
"24711","-462.8958","1825.373","147.724","0","0","32.31184"
"24712","-453.1597","1830.677","145.1686","0","0","27.90423"
"24713","-440.967","1836.986","144.0852","0","0","37.26991"
"24714","-433.0556","1845.976","143.8429","0","0","52.85205"
"24715","-424.0365","1859.333","140.6198","0","0","62.07777"
"24716","-419.1945","1872.13","136.5982","0","0","69.85739"
"24717","-415.6302","1882.252","133.0898","0","0","77.90767"
"24718","-415.0365","1891.538","130.8586","0","0","82.72297"
"24719","-412.9983","1902.863","130.7779","0","0","78.00083"
"24720","-410.5938","1912.441","130.3703","0","0","75.12888"
"24721","-407.1024","1925.066","130.0888","0","0","62.7236"
"24722","-398.7847","1935.344","128.6966","0","0","51.56165"
"24723","-391.4948","1944.731","128.9392","0","0","50.67922"
"24724","-384.4149","1952.887","128.566","0","0","59.9361"
"24725","-383.8594","1957.922","128.7779","0","0","83.70293"
"24726","-469.4844","1815.379","150.016","0","0","36.15927"
"24727","-460.9132","1821.642","147.8454","0","0","31.77683"
"24728","-450.1493","1827.356","145.0792","0","0","27.66586"
"24729","-438.5434","1833.37","144.228","0","0","37.06672"
"24730","-428.6302","1843.611","143.7486","0","0","54.12675"
"24731","-420.4566","1858.38","140.5919","0","0","62.9227"
"24732","-414.6771","1870.905","136.5596","0","0","69.39436"
"24733","-411.7795","1881.458","133.3539","0","0","77.39665"
"24734","-410.3524","1890.247","131.0814","0","0","78.50412"
"24735","-407.7014","1901.51","130.7733","0","0","74.74438"
"24736","-404.8229","1910.521","130.5053","0","0","74.10875"
"24737","-401.8177","1922.177","130.0399","0","0","51.14865"
"24738","-390.2135","1928.658","128.8316","0","0","33.10605"
"24739","-380.6024","1936.01","128.7344","0","0","45.49539"
"24740","-372.2986","1946.885","129.2031","0","0","47.25934"
"24741","-368.9792","1948.589","129.8347","0","0","32.87667"
"24742","-368.6563","1949.24","129.8428","0","0","63.62216"
"24743","-472.2778","1818.566","150.1474","0","0","35.66206"
"24744","-463.1493","1825.116","147.8182","0","0","31.73846"
"24745","-452.8802","1830.564","145.1231","0","0","28.76396"
"24746","-441.1719","1837.181","144.08","0","0","38.1086"
"24747","-433.3021","1845.92","143.8644","0","0","53.14873"
"24748","-424.4618","1859.476","140.606","0","0","61.72426"
"24749","-418.8993","1872.696","136.3908","0","0","69.26945"
"24750","-415.8403","1882.255","133.0872","0","0","78.94398"
"24751","-415.2014","1891.622","130.8415","0","0","82.29124"
"24752","-413.0365","1902.969","130.7779","0","0","77.71912"
"24753","-410.6198","1912.668","130.3613","0","0","74.84491"
"24754","-406.9705","1925.365","130.0834","0","0","63.44016"
"24755","-399.2031","1935.507","128.7795","0","0","54.67113"
"24756","-392.4635","1945.832","129.2656","0","0","62.83884"
"24757","-389.4254","1954.564","130.0064","0","0","73.45129"
"24758","-388.6962","1958.51","130.8546","0","0","78.37302"
"24759","-388.4948","1959.087","130.9069","0","0","70.73914"
"24760","-469.3246","1815.549","149.9859","0","0","35.68917"
"24761","-460.5556","1821.847","147.7345","0","0","31.89666"
"24762","-450.3056","1827.385","145.099","0","0","26.77259"
"24763","-438.1754","1833.139","144.2449","0","0","36.13448"
"24764","-428.4132","1843.37","143.7641","0","0","54.92828"
"24765","-420.1945","1858.75","140.4931","0","0","63.25614"
"24766","-414.6493","1870.684","136.6237","0","0","67.93225"
"24767","-411.0469","1881.314","133.3822","0","0","77.86018"
"24768","-410.3629","1890.611","131.0164","0","0","80.37112"
"24769","-407.6163","1901.535","130.7735","0","0","75.41492"
"24770","-404.9496","1911.415","130.4331","0","0","72.53001"
"24771","-401.2552","1921.747","130.125","0","0","49.30817"
"24772","-390.3524","1928.391","128.974","0","0","36.80724"
"24773","-380.8802","1936.993","128.8108","0","0","57.85254"
"24774","-376.4948","1950.441","128.5653","0","0","72.21997"
"24775","-375.4826","1953.825","128.5653","0","0","73.34666"
"24776","-472.2448","1818.832","150.1285","0","0","34.86953"
"24777","-463.1858","1825.144","147.8235","0","0","31.23595"
"24778","-453.2344","1830.361","145.2069","0","0","27.89933"
"24779","-440.2917","1837.266","144.077","0","0","37.77992"
"24780","-433.6181","1845.566","143.909","0","0","54.48962"
"24781","-424.7778","1859.007","140.7483","0","0","61.52586"
"24782","-418.8281","1872.835","136.3401","0","0","69.36425"
"24783","-416.1267","1881.979","133.1711","0","0","78.61214"
"24784","-414.9722","1891.979","130.8319","0","0","81.3751"
"24785","-413.0017","1902.582","130.7792","0","0","77.48404"
"24786","-410.4323","1912.431","130.3701","0","0","75.95245"
"24787","-407.283","1925.438","130.0972","0","0","63.4978"
"24788","-399.0538","1935.25","128.7309","0","0","52.47407"
"24789","-392.2674","1944.988","129.0955","0","0","51.34556"
"24790","-384.7621","1953.118","128.6597","0","0","43.53864"
"24791","-380.3316","1956.33","128.5653","0","0","35.93914"
"24792","-469.6059","1815.092","150.0395","0","0","36.45099"
"24793","-460.6649","1821.696","147.7827","0","0","32.2516"
"24794","-450.4948","1827.151","145.1508","0","0","27.44018"
"24795","-437.8785","1833.528","144.22","0","0","35.82226"
"24796","-427.9531","1843.422","143.7674","0","0","55.1176"
"24797","-420.25","1858.814","140.4825","0","0","63.80339"
"24798","-414.467","1870.833","136.5614","0","0","69.29556"
"24799","-411.599","1881.703","133.28","0","0","78.52851"
"24800","-410.4323","1890.715","130.9993","0","0","77.36854"
"24801","-407.1406","1901.597","130.7749","0","0","74.30286"
"24802","-404.6701","1911.219","130.447","0","0","74.14504"
"24803","-401.2396","1922.375","130.0374","0","0","51.61264"
"24804","-390.7552","1928.783","128.7691","0","0","34.41655"
"24805","-380.8108","1936.372","128.7413","0","0","46.22546"
"24806","-372.8056","1947.517","128.934","0","0","54.17957"
"24807","-370.6146","1950.498","129.3322","0","0","53.82639"
"24808","-370.4115","1950.792","129.3507","0","0","55.29865"
"24809","-471.9931","1818.665","150.1073","0","0","37.68093"
"24810","-463.0625","1825.563","147.7394","0","0","32.56308"
"24811","-453.0121","1830.786","145.1316","0","0","28.53056"
"24812","-441.4045","1837.337","144.0759","0","0","37.02671"
"24813","-432.974","1845.901","143.8472","0","0","53.37972"
"24814","-424.8576","1859.601","140.5954","0","0","62.77367"
"24815","-419.033","1872.997","136.2978","0","0","67.88206"
"24816","-415.5642","1882.467","133.0254","0","0","77.89327"
"24817","-415.0226","1891.693","130.8358","0","0","83.24584"
"24818","-413.1267","1903.049","130.7786","0","0","78.69633"
"24819","-410.7795","1912.92","130.3543","0","0","74.96295"
"24820","-407.2101","1925.073","130.092","0","0","61.67056"
"24821","-398.7413","1935.25","128.6823","0","0","53.73199"
"24822","-392.5625","1945.036","129.1563","0","0","57.04689"
"24823","-386.5833","1954.005","129.3271","0","0","61.41718"
"24824","-385.9688","1957.139","129.7397","0","0","80.15727"
