Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown5_2,Unknown6,Unknown7,Unknown8,Unknown9
"2572","0.3","0.2","0.3","0.5","1","0","0","0","301","0","0","0"
"2573","0.3","0.1","0.3","0.65","1","0","0","0","335","0","0","30"
"2575","0.2","0.1","0.3","0.65","1","0","0","0","333","0","0","30"
"2576","0.3","0.1","0.3","0.65","1","0","0","0","334","0","0","30"
"2581","0.5","0.5","1","0.65","1","0","0","0","0","1","0","0"
"2583","0.5","0.5","1","0.75","1","0","0","0","105","1","0","0"
"2585","0.24","0.1","0.3","0.6","1","0","0","0","311","0","0","0"
"2586","0.3","0.5","1","0.1","0.3","0","0","0","0","0","0","0"
"2587","0.3","0.5","1","0.1","1","0","0","0","0","0","0","0"
"2588","0.3","0","0","0.5","1","0","0","0","0","0","0","0"
"2589","0","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2591","0.3","1","0.6","0.5","1","0","0","0","125","0","0","30"
"2596","0.3","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2597","0.3","0","0","0","0","0","0","0","0","0","0","0"
"2599","0.1","0.2","0.5","0.2","1","0","0","0","337","0","0","2"
"2600","0","0.1","0","0","0","0","0","0","0","0","0","0"
"2605","0.4","0.1","0","0","0","0","0","0","0","0","0","2"
"2607","0","0.2","0.5","0.7","1","0","0","0","309","0","0","2"
"2608","0.1","0.2","0.5","0.7","1","0","0","0","294","0","0","16"
"2609","0","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2610","0.25","0.3","1","0.1","1","0","0","0","311","0","0","16"
"2611","0.3","1","0.6","0.5","1","0","0","0","354","0","0","2"
"2612","0.2","0.1","0.2","0.9","1","0","0","0","342","0","0","8"
"2614","0.4","0.2","0.5","0.5","0.8","0","0","0","0","0","0","2"
"2616","0.6","0.2","0.5","0.5","0.8","0","0","0","322","0","0","0"
"2617","0.1","0.2","0.5","0.5","1","0","0","0","0","0","0","0"
"2618","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","66"
"2619","0.3","0.2","0.5","0.5","1","0","0","0","0","1","0","2"
"2620","0.3","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2622","0.3","1","0.6","0.5","1","0","0","0","348","0","0","28"
"2623","0.5","0.2","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2630","0.5","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2631","0","0.45","1","0.75","0.5","0","0","0","301","0","0","0"
"2632","0.7","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2633","0.3","0.5","1","0.1","0.3","0","0","0","0","0","0","0"
"2634","0.4","0.2","0.5","0.5","0.8","0","0","0","322","0","0","0"
"2639","0.8","0.1","0","0","0","0","0","0","0","0","0","2"
"2640","0","0.5","1","0.75","1","0","0","0","179","1","0","0"
"2641","0.2","0.2","0.5","0.5","1","0","0","0","337","1","0","2"
"2643","0.7","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2644","0.3","1","0.6","0.5","1","0","0","0","354","0","0","0"
"2645","0.2","0.05","0.3","0.2","1","0.1","1","0.22","0","1","0","46"
"2646","0.12","0.05","0.3","0.2","1","0.1","1","0.22","0","1","0","44"
"2647","0.25","0.1","0.3","0.1","1","0","0","0","311","0","0","0"
"2649","0.2","0.1","0.3","0.1","1","0","0","0","0","0","0","0"
"2651","0.2","0.4","0.2","0.1","1","0","0","0","311","0","0","0"
"2652","0.25","0.1","0.15","0.1","1","0","0","0","311","0","0","0"
"2653","0.5","0.5","1","0.75","1","0","0","0","372","0","0","12"
"2654","0.2","0.1","0.1","0.1","1","0","0","0","0","0","0","0"
"2655","0.5","0.5","1","0.75","1","0","0","0","0","0","0","30"
"2656","0.3","0.2","0.5","0.5","1","0","0","0","0","1","0","2"
"2661","0.2","0.1","0.3","0.1","1","0","0","0","311","0","0","0"
"2662","0.05","0","1","0.5","1","0","0","0","299","1","0","6"
"2664","0.2","0.1","0.3","0.1","1","0","0","0","0","0","0","0"
"2666","0.65","0.5","1","0.75","1","0","0","0","0","0","0","0"
"2667","0.3","1","0.7","0.5","1","0","0","0","354","0","0","0"
"2670","0.2","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2671","0.1","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2672","0.3","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2673","0.3","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2674","0.2","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2675","0.2","0.5","1","0.75","1","0","0","0","345","1","0","4"
"2676","0.05","0.5","1","0.75","1","0","0","0","164","1","0","28"
"2677","0.1","0.5","1","0.75","1","0","0","0","183","0","0","0"
"2679","0.2","0.2","0.5","0.9","1","0","0","0","342","0","0","8"
"2680","0.05","0","1","0.5","1","0","0","0","347","1","0","4"
"2681","0","0.45","1","0.75","0.5","0","0","0","301","0","0","0"
"2682","0","0.5","0.8","0.75","1","0","0","0","164","0","0","0"
"2683","0.2","0.5","1","0.75","1","0","0","0","145","1","0","12"
"2684","0.2","0.4","0.25","0.1","1","0","0","0","311","0","0","0"
"2687","0.5","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2690","0.65","0.3","0.6","0.75","1","0","0","0","0","0","0","0"
"2692","0.25","0.1","1","0.6","1","0","0","0","311","0","0","0"
"2694","0.2","0.5","1","0.75","1","0","0","0","345","1","0","4"
"2695","0.25","0.5","1","0.75","1","0","0","0","345","1","0","4"
"2696","0.0001","0.1","0.3","0.001","0.003","0","0","0","311","0","0","0"
"2697","0.3","0.75","0.5","0.65","1","0","0","0","331","1","0","0"
"2698","0.3","0.5","1","0.75","1","0","0","0","345","1","0","0"
"2699","0.3","0.5","1","0.75","1","0","0","0","345","1","0","0"
"2700","0.4","0.5","1","0.65","1","0","0","0","4","1","0","14"
"2710","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"2711","0.4","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2712","0.4","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2713","0","0.1","0.3","0.3","0.9","-0.7","0.5","0.05","358","0","0","40"
"2714","0","0.1","0.3","0.3","0.9","0.57","1","1","355","0","0","60"
"2715","0.2","0.05","0.3","0.2","1","0.1","1","0.22","0","1","0","46"
"2716","0","0.3","0.6","0.3","0.9","0","0","0","0","0","0","28"
"2717","0","0.2","0.5","0.5","1","0","0","0","235","0","0","0"
"2719","0.25","0.1","0.3","0.1","1","0","0","0","311","0","0","0"
"2720","0","0.65","1","0.75","0.9","0","0","0","23","1","0","0"
"2722","0.25","0.1","0.3","0.1","1","0","0","0","311","0","0","0"
"2723","0","0.65","1","0.75","0.9","0","0","0","0","1","0","28"
"2728","0.3","1","0.6","0.5","1","0","0","0","0","0","0","0"
"2729","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","0"
"2730","0.3","1","0.6","0.5","1","0","0","0","354","0","0","0"
"2731","0.3","1","0.6","0.5","1","0","0","0","0","0","0","30"
"2734","0","0.1","0.3","0.3","0.9","0","0","0","352","0","0","8"
"2737","0.2","0.1","0.15","0","0","0","0","0","0","0","0","2"
"2739","0.2","0.1","0.1","0.1","1","0","0","0","0","0","0","0"
"2740","0.44","0.1","0.1","0.1","1","0","0","0","311","0","0","0"
"2741","0.0001","0.1","0.3","0.001","0.003","0","0","0","311","0","0","0"
"2743","0.3","0.15","0.2","0.5","1","0","0","0","354","0","0","0"
"2746","0.3","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2747","0.2","0.2","0.3","0.5","1","0","0","0","0","0","0","0"
"2748","0.2","0.4","0.5","0","0","0","0","0","0","0","0","2"
"2752","0.15","0.75","0.5","0.65","1","0","0","0","331","1","0","0"
"2753","0.6","0.1","0.1","0.1","1","0","0","0","311","0","0","0"
"2754","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","0"
"2755","0","0.2","0.5","0.7","1","0","0","0","306","0","0","28"
"2756","0.4","0.5","1","0.65","1","0","0","0","329","1","0","14"
"2757","0.1","0.2","0.5","0.5","1","0","0","0","282","0","0","0"
"2758","0","0.2","0.5","0.7","1","0","0","0","306","0","0","28"
"2759","0","0.2","0.5","0.7","1","0","0","0","297","0","0","16"
"2760","0","0.2","0.5","0.7","1","0","0","0","297","0","0","16"
"2761","0","0.2","0.5","0.7","1","0","0","0","309","0","0","2"
"2762","0","0.2","0.5","0.7","1","0","0","0","306","0","0","30"
"2763","0","0.1","0","0","0","0","0","0","306","0","0","2"
"2765","0.4","0.2","0.5","0.7","1","0","0","0","0","0","0","0"
"2774","0.15","0.5","1","0.75","1","0","0","0","359","0","0","0"
"2776","0.1","0.2","0.5","0.5","1","0","0","0","282","0","0","0"
"2778","0","0.2","0.5","0.5","1","0","0","0","235","0","0","0"
"2779","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2780","0.2","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2784","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2786","0.3","0.2","0.3","0.65","1","0","0","0","301","0","0","0"
"2787","0.8","0.1","0","0","0","0","0","0","0","0","0","2"
"2788","0.8","0.1","0","0","0","0","0","0","0","0","0","2"
"2789","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","16"
"2790","0.1","0.4","0.8","0.65","1","0","0","0","301","0","0","0"
"2791","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2792","0.1","0.5","1","0.75","1","0","0","0","308","0","0","0"
"2793","0.3","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2794","0.15","0.45","1","0.75","0.5","0","0","0","345","0","0","0"
"2795","0","0.5","1","0.75","1","0","0","0","360","1","0","0"
"2796","0.1","0.3","0.4","0.4","1","0","0","0","345","0","0","2"
"2797","1","0.1","0.3","0.65","1","15","15","15","361","0","0","28"
"2798","0.3","0.2","0.3","0.65","1","0","0","0","301","0","0","0"
"2799","0.05","0","1","0.5","1","0","0","0","362","1","0","4"
"2800","0.05","0","1","0.5","1","0","0","0","307","1","0","4"
"2801","0.3","0.2","0.3","0.65","1","0","0","0","301","0","0","0"
"2805","0.3","0.2","0.3","0.65","1","0","0","0","0","0","0","0"
"2810","0.5","0.2","0.3","0.5","1","0","0","0","317","0","0","0"
"2813","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","0"
"2814","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","0"
"2819","1","0.1","0","0","0","0","0","0","64","0","0","0"
"2824","0.4","0.5","1","0.75","1","0","0","0","345","1","0","0"
"2825","0.4","0.5","1","0.75","1","0","0","0","345","1","0","0"
"2829","0","0.1","0","0","0","0","0","0","355","0","0","0"
"2848","1","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0"
"2850","0","0.45","1","0.75","0.5","0","0","0","12","1","0","0"
"2862","0.3","1","0.6","0.5","1","0","0","0","0","0","0","28"
"2864","0.2","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2865","0.5","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2867","0.4","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2868","0.5","0.5","1","0.75","1","0","0","0","315","0","0","14"
"2869","0.5","0.5","1","0.75","1","0","0","0","315","0","0","12"
"2872","0.1","0.2","0.5","0.5","1","0","0","0","289","0","0","0"
"2873","0.5","0.1","0.5","0.5","0.8","0","0","0","322","0","0","2"
"2876","0.3","0.2","0.3","0.65","1","0","0","0","0","0","0","0"
"2879","0.15","0.45","1","0.75","0.5","0","0","0","345","0","0","0"
"2913","0","0.1","0","0","0","0","0","0","309","0","0","0"
"2915","0.2","0.5","1","0.75","1","0","0","0","365","0","0","14"
"2922","0.2","0.5","1","0.75","1","0","0","0","11","0","0","0"
"2923","0.2","0.5","1","0.75","1","0","0","0","11","0","0","0"
"2938","0.2","0.5","1","0.75","1","0","0","0","11","0","0","0"
"2946","0.4","0.5","1","0.65","1","0","0","0","0","1","0","0"
"2947","0","0.1","0","0","0","0","0","0","0","0","0","0"
"3018","0.4","0.5","1","0.75","1","0","0","0","82","0","0","0"
"3019","0.6","0.5","1","0.75","1","0","0","0","81","0","0","0"
"3020","0.8","0.2","0.1","0.1","1","0","0","0","0","1","0","0"
"3021","0.1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3022","0.5","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3023","0.4","0.5","1","0.65","1","0","0","0","0","1","0","0"
"3024","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3025","0.85","0.5","1","0.5","1","0","0","0","0","0","0","2"
"3026","0.6","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3027","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3028","0.2","0.85","1","0.75","1","0","0","0","0","1","0","0"
"3029","0.5","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3030","0.65","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3031","0.2","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3032","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3033","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3034","0.85","0.5","1","0.5","1","0","0","0","0","0","0","0"
"3035","0.5","0.85","1","0.75","1","0","0","0","0","0","0","0"
"3036","1","0.5","1","0.75","1","0","0","0","0","0","0","0"
"3037","0.1","0.5","1","0.75","1","0","0","0","150","1","0","0"
"3038","0.3","0.5","1","0.75","1","0","0","0","165","1","0","0"
"3039","0.5","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3040","0.3","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3041","0.1","0.6","0.8","0.75","1","0","0","0","150","1","0","8"
"3042","1","0.5","1","0.75","1","0","0","0","132","0","0","0"
"3043","0.1","0.4","0.3","0","1","0","0","0","0","1","0","0"
"3044","0.2","0","0.5","0.75","1","0","0","0","0","1","0","0"
"3045","0","0.5","0.5","0.75","1","0","0","0","184","1","0","0"
"3046","0.2","0.5","1","0.75","1","0","0","0","188","1","0","0"
"3047","0.1","0.5","1","0.75","1","0","0","0","0","1","0","0"
"3048","0","0.5","0.8","0.75","1","0","0","0","164","1","0","0"
"3049","0.1","0.5","1","0.75","1","0","0","0","0","0","0","1"
"3050","0.5","0.5","1","0.6","1","0","0","0","0","0","0","8"
"3051","0.5","0.2","0.5","0.7","1","0","0","0","272","0","0","10"
"3052","1","0.1","0.4","0.5","1","0","0","0","0","0","0","10"
"3053","0.1","0.2","0.5","0.6","0.9","0","0","0","231","0","0","8"
"3054","0.8","0.2","1","0.3","0.9","0","0","0","281","0","0","10"
"3055","0.2","0.2","0.5","0.5","0.8","0","0","0","280","1","0","10"
"3056","0.3","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"3057","0","1","1","0.75","1","0","0","0","0","1","0","8"
"3058","0.3","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"3059","0","1","1","0.75","1","0","0","0","0","0","0","8"
"3060","0.8","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"3061","0.2","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"3062","0.5","0.2","0.5","0.5","1","0","0","0","280","1","0","8"
"3063","0","0.2","0.5","0.75","1","0","0","0","0","1","0","8"
"3064","0.2","0.1","0.1","0.1","1","0","0","0","311","0","0","0"
"3065","0","0.1","0.3","0.3","0.9","0","0","0","282","0","0","8"
"3066","0","0.3","0.8","0.5","1","0","0","0","282","0","0","8"
"3067","0.1","0.2","0.5","0.5","1","0","0","0","282","1","0","8"
"3068","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"3069","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"3070","0.1","0.2","0.5","0.5","1","0","0","0","0","1","0","8"
"3071","0.1","0.2","0.5","0.5","1","0","0","0","282","1","0","8"
"3072","0.5","0.5","1","0.75","1","0","0","0","290","0","0","0"
"3073","0","0.2","0.5","0.7","1","0","0","0","306","0","0","28"
"3074","0.1","0.2","0.5","0.7","1","0","0","0","294","0","0","16"
"3075","0.2","0.5","0.7","0.9","1","0","0","0","342","0","0","8"
"3076","0.25","0.3","1","0.75","1","0","0","0","319","1","0","28"
"3077","0.3","0.2","0.1","0.1","0.3","0","0","0","0","0","0","0"
"3078","0","0.1","0","0","0","0","0","0","0","0","0","2"
"3079","0.2","0.5","1","0.75","1","0","0","0","315","0","0","14"
"3080","0.2","0.3","0.7","0.75","1","0","0","0","321","0","0","30"
"3081","0.15","0.2","0.5","0.5","1","0","0","0","343","0","0","0"
"3082","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","0"
"3083","0.3","0.2","0.1","0.1","0.3","0","0","0","0","1","0","28"
"3084","0.1","0.5","1","0.75","1","0","0","0","308","0","0","4"
"3085","0.3","1","0.6","0.5","1","0","0","0","125","0","0","30"
"3086","0","0.1","0","0","0","0","0","0","306","0","0","2"
"3131","0.5","0.3","0.5","0.75","1","0","0","0","209","1","0","0"
"3133","0.1","0.2","0.5","0.7","1","0","0","0","375","0","0","18"
"3140","0","0.75","0.5","0.65","1","0","0","0","331","1","0","0"
"3141","0","0.75","0.5","0.65","1","0","0","0","331","1","0","0"
