Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown10_3,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22
"213","1073758272","0","DeepElemMine","0","Deep Elem Mine","0","130","270","0","2","324","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"214","16448","0","TheGreatSea","0","The Great Sea","0","0","271","0","9","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"215","16448","0","Mulgore","0.3","Mulgore","1","0","272","589","596","0","0","0","0","0","0","675","-1","0","11","0","4","15","1","2","0","0"
"219","1073758272","0","AlexstonFarmstead","0","Alexston Farmstead","0","40","273","0","9","0","0","0","0","0","0","675","-1","0","11","15","0","15","0","0","0","0"
"220","1075855360","0","RedCloudMesa","0","Red Cloud Mesa","1","6452","562","30","596","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"221","1074806784","0","CampNarache","0","Camp Narache","1","6452","274","30","797","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"222","1076904000","0","BloodhoofVillage","0","Bloodhoof Village","1","215","275","0","797","0","0","0","0","0","0","675","-1","0","11","5","0","15","0","0","0","0"
"223","1073758272","0","StonebullLake","0","Stonebull Lake","1","215","276","0","596","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"224","1073758272","0","RavagedCaravan","0","Ravaged Caravan","1","215","277","0","9","0","0","0","0","0","0","675","-1","0","11","7","0","15","0","0","0","0"
"225","1073758272","0","RedRocks","0","Red Rocks","1","215","278","0","9","685","0","0","0","0","0","675","-1","0","11","9","0","15","0","0","0","0"
"226","1073758272","0","TheSkitteringDark","0","The Skittering Dark","0","130","551","0","0","0","0","0","0","0","0","675","-1","0","11","11","0","15","0","0","0","0"
"227","1073758272","0","Valgan'sField","0","Valgan's Field","0","130","279","0","2","0","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"228","1076904000","0","TheSepulcher","0","The Sepulcher","0","130","280","0","749","0","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"229","1073758272","0","Olsen'sFarthing","0","Olsen's Farthing","0","130","281","0","0","161","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"230","1073758272","0","TheGreymaneWall","0","The Greymane Wall","0","130","282","0","0","0","0","0","0","0","0","675","-1","0","11","15","0","15","0","0","0","0"
"231","1073758272","0","Beren'sPeril","0","Beren's Peril","0","130","283","0","768","0","0","0","0","0","0","675","-1","0","11","15","0","15","0","0","0","0"
"232","1073758272","0","TheDawningIsles","0","The Dawning Isles","0","130","284","0","2","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"233","1073758272","0","Ambermill","0","Ambermill","0","130","285","0","191","642","0","0","0","0","0","675","-1","0","11","14","0","15","0","0","0","0"
"235","1073758272","0","FenrisKeep","0","Fenris Keep","0","130","608","0","718","0","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"236","1073758272","0","Shadowfang Keep","0","Shadowfang Keep","0","130","286","28","2","0","0","0","0","0","0","675","-1","0","11","16","0","15","0","0","0","0"
"237","1073758272","0","TheDecrepitFields","0","The Decrepit Fields","0","130","287","0","2","0","0","0","0","0","0","675","-1","0","11","13","0","15","0","0","0","0"
"238","1073758272","0","Malden'sOrchard","0","Malden's Orchard","0","130","587","0","2","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"239","1073758272","0","TheIvarPatch","0","The Ivar Patch","0","130","588","0","2","0","0","0","0","0","0","675","-1","0","11","11","0","15","0","0","0","0"
"240","1073758272","0","TheDeadField","0","The Dead Field","0","130","288","0","2","0","0","0","0","0","0","675","-1","0","11","12","0","15","0","0","0","0"
"241","1073758272","0","TheRottingOrchard","0","The Rotting Orchard","0","10","289","0","769","0","0","0","0","0","0","675","-1","0","11","26","0","15","0","0","0","0"
"242","1073758272","0","BrightwoodGrove","0","Brightwood Grove","0","10","290","0","769","0","0","0","0","0","0","675","-1","0","11","28","0","15","0","0","0","0"
"243","1073758272","0","ForlornRowe","0","Forlorn Rowe","0","10","291","0","771","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"244","1073758272","0","TheWhippleEstate","0","The Whipple Estate","0","10","292","0","2","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"245","1073758272","0","TheYorgenFarmstead","0","The Yorgen Farmstead","0","10","563","0","768","0","0","0","0","0","0","675","-1","0","11","25","0","15","0","0","0","0"
"246","1073758272","0","TheCauldron","0","The Cauldron","0","51","293","0","723","643","0","0","0","0","0","675","-1","0","11","48","0","15","0","0","0","0"
"247","1073758272","0","GrimesiltDigSite","0","Grimesilt Dig Site","0","51","294","0","721","0","0","0","0","0","0","675","-1","0","11","45","0","15","0","0","0","0"
"249","1073758272","0","DreadmaulRock","0","Dreadmaul Rock","0","46","1","0","727","0","0","0","0","0","0","675","-1","0","11","50","0","15","0","0","0","0"
"250","1073758272","0","RuinsofThaurisan","0","Ruins of Thaurissan","0","46","579","0","0","0","0","0","0","0","0","675","-1","0","11","54","0","15","0","0","0","0"
"251","1073758272","0","FlameCrest","0","Flame Crest","0","46","2","0","728","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"252","1073758272","0","BlackrockStronghold","0","Blackrock Stronghold","0","46","3","0","726","301","0","0","0","0","0","675","-1","0","11","57","0","15","0","0","0","0"
"253","1073758272","0","ThePillarofAsh","0","The Pillar of Ash","0","46","4","0","0","0","0","0","0","0","0","675","-1","0","11","56","0","15","0","0","0","0"
"254","1073758272","0","BlackrockMountain","0","Blackrock Mountain","0","46","630","0","726","0","0","0","0","0","0","675","-1","0","11","55","0","15","0","0","0","0"
"255","1073758272","0","AltarofStorms","0","Altar of Storms","0","46","5","0","10","0","0","0","0","0","0","675","-1","0","11","59","0","15","0","0","0","0"
"256","1073758208","0","Aldrassil","0","Aldrassil","1","6450","6","48","11","711","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"257","1073758208","0","ShadowthreadCave","0","Shadowthread Cave","1","141","7","0","11","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"258","1073758272","0","FelRock","0","Fel Rock","1","141","8","0","11","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"259","1073758272","0","LakeIl'Ameth","0","Lake Al'Ameth","1","141","9","0","11","714","0","0","0","0","0","675","-1","0","11","5","0","15","0","0","0","0"
"260","1073758272","0","StarbreezeVillage","0","Starbreeze Village","1","141","10","0","11","716","0","0","0","0","0","675","-1","0","11","6","0","15","0","0","0","0"
"261","1073758272","0","GnarlpineHold","0","Gnarlpine Hold","1","141","11","0","0","713","0","0","0","0","0","675","-1","0","11","8","0","15","0","0","0","0"
"262","1073758272","0","BanethilBarrowDen","0","Ban'ethil Barrow Den","1","141","12","0","835","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"263","1073758272","0","TheCleft","0","The Cleft","1","141","13","0","0","717","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"264","1073758272","0","TheOracleGlade","0","The Oracle Glade","1","141","14","0","11","718","0","0","0","0","0","675","-1","0","11","9","0","15","0","0","0","0"
"265","1073758272","0","WellspringRiver","0","Wellspring River","1","141","15","0","0","721","0","0","0","0","0","675","-1","0","11","11","0","15","0","0","0","0"
"266","1073758272","0","WellspringLake","0","Wellspring Lake","1","141","16","0","0","719","0","0","0","0","0","675","-1","0","11","9","0","15","0","0","0","0"
"267","16448","0","HillsbradFoothills","0.3","Hillsbrad Foothills","0","0","17","31","1","0","0","0","0","0","0","675","-1","0","11","0","0","15","6","7","0","0"
"268","64","0","AzsharaCrater","0","Azshara Crater","37","0","580","42","0","0","0","0","0","0","0","675","-1","0","11","0","0","13","0","0","0","0"
"269","16448","0","DunAlgaz","0","Dun Algaz","0","0","18","31","0","0","0","0","0","0","0","675","-1","0","11","18","0","15","0","0","0","0"
"271","1075855424","0","RuinsofSouthshore","0","Ruins of Southshore","0","267","615","573","789","0","0","0","0","0","0","675","-1","0","11","22","0","15","0","0","0","0"
"272","1075855424","0","TarrenMill","0","Tarren Mill","0","267","19","573","790","0","0","0","0","0","0","675","-1","0","11","20","0","15","0","0","0","0"
"275","1073758272","0","DurnholdeKeep","0","Durnholde Keep","0","267","20","0","788","679","0","0","0","0","0","675","-1","0","11","21","0","15","0","0","0","0"
"276","16448","0","StonewroughtPass","0","UNUSED Stonewrought Pass","0","0","564","31","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"277","1073758272","0","TheFoothillCaverns","0","The Foothill Caverns","0","267","21","0","1","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"278","1073758272","0","BrazieFarmstead","0","Brazie Farmstead","0","267","22","0","1","301","0","0","0","0","0","675","-1","0","11","20","0","15","0","0","0","0"
"279","1073758272","0","DalaranCrater","0","Dalaran Crater","0","267","23","0","746","651","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"280","1073758272","0","Strahnbrad","0","Strahnbrad","0","267","24","37","745","867","0","0","0","0","0","675","-1","0","11","34","0","15","0","0","0","0"
"281","1073758272","0","RuinsofAlterac","0","Ruins of Alterac","0","267","25","592","745","867","0","0","0","0","0","675","-1","0","11","36","0","15","0","0","0","0"
"282","1073758272","0","CrushridgeHold","0","Crushridge Hold","0","267","26","592","745","0","0","0","0","0","0","675","-1","0","11","35","0","15","0","0","0","0"
"283","1073758272","0","SlaughterHollow","0","Slaughter Hollow","0","267","27","592","745","0","0","0","0","0","0","675","-1","0","11","35","0","15","0","0","0","0"
"284","1073758272","0","TheUplands","0","The Uplands","0","267","28","0","1","0","0","0","0","0","0","675","-1","0","11","27","0","15","0","0","0","0"
"285","1073758272","0","SouthpointGate","0","Southpoint Gate","0","267","29","0","2","0","0","0","0","0","0","675","-1","0","11","20","0","15","0","0","0","0"
"286","1073758272","0","TheSludgeFields","0","The Sludge Fields","0","267","30","647","791","0","0","0","0","0","0","675","-1","0","11","20","0","15","0","0","0","0"
"287","1073758272","0","Hillsbrad","0","Hillsbrad","0","267","31","0","1","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"288","1073758272","0","AzurelodeMine","0","Azurelode Mine","0","267","32","0","0","678","0","0","0","0","0","675","-1","0","11","27","0","15","0","0","0","0"
"289","1073758272","0","NethanderStead","0","Nethander Stead","0","267","33","0","1","0","0","0","0","0","0","675","-1","0","11","26","0","15","0","0","0","0"
"290","1073758272","0","DunGarok","0","Dun Garok","0","267","34","0","1","0","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"293","16448","0","Thoradin'sWall","0","Thoradin's Wall","0","0","35","31","1","0","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"294","1073758272","0","EasternStrand","0","Eastern Strand","0","267","36","567","1","0","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"295","1073758272","0","WesternStrand","0","Western Strand","0","267","616","567","1","0","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"296","16448","0","SouthSeasUNUSED","0","South Seas UNUSED","0","0","37","24","0","122","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"297","1073758272","0","JagueroIsle","0","Jaguero Isle","0","5287","38","0","0","0","0","0","0","0","0","675","-1","0","11","50","0","15","0","0","0","0"
"298","1073758272","0","BaradinBay","0","Baradin Bay","0","11","39","567","3","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"299","1073758272","0","MenethilBay","0","Menethil Bay","0","11","40","567","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"300","1073758272","0","MistyReedStrand","0","Misty Reed Strand","0","8","41","0","0","0","0","0","0","0","0","675","-1","0","11","53","0","15","0","0","0","0"
"301","1073758272","0","TheSavageCoast","0","The Savage Coast","0","33","42","567","716","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"302","1073758272","0","TheCrystalShore","0","The Crystal Shore","0","5287","565","567","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"303","1073758272","0","ShellBeach","0","Shell Beach","0","33","43","0","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"305","1073758272","0","NorthTide'sRun","0","North Tide's Run","0","130","44","567","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"306","1073758272","0","SouthTide'sRun","0","South Tide's Run","0","130","45","567","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"307","1073758272","0","TheOverlookCliffs","0","The Overlook Cliffs","0","47","46","0","1","0","0","0","0","0","0","675","-1","0","11","48","0","15","0","0","0","0"
"308","1073758272","0","TheForbiddingSea","0","The Forbidding Sea","0","4922","631","567","1","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"309","1073758272","0","Ironbeard'sTomb","0","Ironbeard's Tomb","0","11","47","0","0","635","0","0","0","0","0","675","-1","0","11","24","0","15","0","0","0","0"
"310","1073758272","0","CrystalveinMine","0","Crystalvein Mine","0","5287","48","0","0","0","0","0","0","0","0","675","-1","0","11","41","0","15","0","0","0","0"
"311","1073758272","0","RuinsofAboraz","0","Ruins of Aboraz","0","5287","589","567","714","0","0","0","0","0","0","675","-1","0","11","44","0","15","0","0","0","0"
"312","1073758272","0","Janeiro'sPoint","0","Janeiro's Point","0","5287","49","567","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"313","1073758272","0","NorthfoldManor","0","Northfold Manor","0","45","632","0","0","302","0","0","0","0","0","675","-1","0","11","31","0","15","0","0","0","0"
"314","1075855424","0","Go'ShekFarm","0","Go'Shek Farm","0","45","50","0","0","301","0","0","0","0","0","675","-1","0","11","33","0","15","0","0","0","0"
"315","1073758272","0","Dabyrie'sFarmstead","0","Dabyrie's Farmstead","0","45","590","0","0","301","0","0","0","0","0","675","-1","0","11","31","0","15","0","0","0","0"
"316","1073758272","0","BoulderfistHall","0","Boulderfist Hall","0","45","51","31","0","0","0","0","0","0","0","675","-1","0","11","35","0","15","0","0","0","0"
"317","1073758272","0","WitherbarkVillage","0","Witherbark Village","0","45","609","0","3","0","0","0","0","0","0","675","-1","0","11","33","0","15","0","0","0","0"
"318","1073758272","0","DrywhiskerGorge","0","Drywhisker Gorge","0","45","52","0","0","0","0","0","0","0","0","675","-1","0","11","36","0","15","0","0","0","0"
"320","1075855424","0","RefugePointe","0","Refuge Pointe","0","45","53","0","0","123","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"321","1075855424","0","Hammerfall","0","Hammerfall","0","45","54","0","14","0","0","0","0","0","0","675","-1","0","11","30","0","15","0","0","0","0"
"322","1073758272","0","BlackwaterShipwrecks","0","Blackwater Shipwrecks","0","45","581","0","8","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"323","1073758272","0","O'Breen'sCamp","0","O'Breen's Camp","0","45","55","0","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"324","1075855424","0","StromgardeKeep","0","Stromgarde Keep","0","45","56","0","186","182","0","0","0","0","0","675","-1","0","11","36","0","15","0","0","0","0"
"325","1073758272","0","TheTowerofArathor","0","The Tower of Arathor","0","45","57","0","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"326","1073758272","0","TheSanctum","0","The Sanctum","0","45","58","0","0","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
"327","1073758272","0","Faldir'sCove","0","Faldir's Cove","0","45","59","0","3","0","0","0","0","0","0","675","-1","0","11","40","0","15","0","0","0","0"
"328","1073758272","0","TheDrownedReef","0","The Drowned Reef","0","45","566","567","192","0","0","0","0","0","0","675","-1","0","11","0","0","15","0","0","0","0"
