Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18_0,Unknown18_1,Unknown19,Unknown20,Unknown21_0,Unknown21_1,Unknown22,Unknown23,Unknown24_0,Unknown24_1,Unknown24_2,Unknown24_3,Unknown24_4,Unknown24_5,Unknown24_6,Unknown24_7,Unknown25,Unknown26_0,Unknown26_1,Unknown26_2,Unknown27,Unknown28
"173","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2069","0","0","0","0","0","0","0","0","0","0","0"
"174","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2070","0","0","0","0","0","0","0","0","0","0","0"
"175","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2071","0","0","0","0","0","0","0","0","0","0","0"
"176","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2072","2073","2074","2075","0","0","0","0","0","0","0","0"
"177","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2076","2077","0","0","0","0","0","0","0","0","0","0"
"178","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2078","0","0","0","0","0","0","0","0","0","0","0"
"179","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2079","0","0","0","0","0","0","0","0","0","0","0"
"180","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","143399","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2081","0","0","0","0","0","0","0","0","0","0","0"
"182","1074298912","1.047198","3.141593","0","0","0","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","1","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","2083","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","1074270255","1.047198","1.047198","0","0","0","0.4","0.6","-0.05235988","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2100","2101","0","0","0","0","0","0","0","0","0","0"
"186","32","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2089","0","0","0","0","0","0","0","0","0","0","0"
"188","131080","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2091","0","0","0","0","0","0","0","0","0","0","0"
"189","528423","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2093","0","0","0","0","0","0","0","0","0","0","0"
"190","1074270255","1.047","1.047","0","0","0","1","1.5","-0.1570796","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2095","0","0","0","0","0","0","0","0","0","0","0"
"191","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2097","0","0","0","0","0","0","0","0","0","0","0"
"192","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2098","0","0","0","0","0","0","0","0","0","0","0"
"193","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2099","0","0","0","0","0","0","0","0","0","0","0"
"194","1073930248","3.142","1.047","0","0","0.4363323","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2102","2113","2108","2115","0","0","0","0","0","0","0","0"
"196","581640","1.047","1.047","0","0","0","0.3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2112","2124","0","0","0","0","0","0","0","0","0","0"
"197","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2116","0","0","0","0","0","0","0","0","0","0","0"
"198","1073877039","3.142","3.142","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2125","3086","0","0","0","0","0","0","0","0","0","0"
"199","557088","1.047","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2126","0","0","0","0","0","0","0","0","0","0","0"
"200","524296","3.142","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2144","0","0","0","0","0","0","0","0","0","0","0"
"201","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2145","0","0","0","0","0","0","0","0","0","0","0"
"202","4132","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2164","0","0","0","0","0","0","0","0","0","0","0"
"203","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2165","0","0","0","0","0","0","0","0","0","0","0"
"204","540279","1.047","0.5236","-0.1745","1.484","0","0.9","1.3","0","0","0","1","2","3","0.67","4","0.2","6","7","0","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","7","0","2168","2169","2170","0","0","0","0","0","0","0","0","0","0","0"
"205","1073782816","6.283185","1.047198","0","0","0","1","1.5","0.3490658","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","64053","15886","2171","2172","0","0","0","0","0","0","0","0","0","0"
"206","532483","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2173","2174","0","0","0","0","0","0","0","0","0","0"
"207","573448","1.047","1.047","0","0","0","0.3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2175","2191","0","0","0","0","0","0","0","0","0","0"
"208","1073930240","3.142","3.142","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2177","0","0","0","0","0","0","0","0","0","0","0"
"209","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2178","2179","2180","0","0","0","0","0","0","0","0","0"
"210","4194304","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2181","2182","0","0","0","0","0","0","0","0","0","0"
"211","4391","2.094","3.142","0","0","0.785398","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","8","0","arc.blp","impact.blp","","","0","8","0","0","2183","0","0","0","0","0","0","0","0","0","0","0"
"212","0","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2184","2185","0","0","0","0","0","0","0","0","0","0"
"213","1199964755","3.142","3.142","-0.7854","1.309","0.523599","1","1.5","0","0","0","1.5","1.5","1","0.01","0","0","1","0","0","textures\SpellChainEffects\Beam_Red.blp","","","","0","0","47303","15922","2186","0","0","0","0","0","0","0","0","0","0","0"
"214","1073741827","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2187","2204","2205","2304","2305","0","0","0","0","0","0","0"
"215","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2188","0","0","0","0","0","0","0","0","0","0","0"
"216","1074323464","2.792527","2.792527","0","0","0","0.3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2189","0","0","0","0","0","0","0","0","0","0","0"
"217","1073934374","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2192","0","0","0","0","0","0","0","0","0","0","0"
"218","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2193","2194","2195","2196","0","0","0","0","0","0","0","0"
"219","1074315272","1.047","1.047","0","0","0","0.3","0.7","0.087266","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2197","2198","2199","0","0","0","0","0","0","0","0","0"
"220","1074282496","3.141593","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2200","0","0","0","0","0","0","0","0","0","0","0"
"221","581640","1.047","1.047","0","0","0","0.3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2201","0","0","0","0","0","0","0","0","0","0","0"
"222","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2203","0","0","0","0","0","0","0","0","0","0","0"
"223","0","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2223","0","0","0","0","0","0","0","0","0","0","0"
"224","0","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2224","0","0","0","0","0","0","0","0","0","0","0"
"225","0","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2225","0","0","0","0","0","0","0","0","0","0","0"
"226","131072","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2226","0","0","0","0","0","0","0","0","0","0","0"
"227","122914","3.142","3.142","0","0","0.785398","1","1.5","0.261799","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2227","0","0","0","0","0","0","0","0","0","0","0"
"228","524327","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2228","0","0","0","0","0","0","0","0","0","0","0"
"229","1194066515","0.7854","0.7854","-0.2618","0.9599","0.523599","0.5","0.75","0.523599","0.785398","0.785398","1.5","1.5","1","0.01","3","0.25","1","5","0","Spells\Textures\Target_Line.blp","","Interface\Vehicles\Vehicle_Target_02.mdx","","0","0","2229","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","268439591","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2230","0","0","0","0","0","0","0","0","0","0","0"
"231","1073934375","3.142","3.142","0","0","0.785398","1","1.5","0.488692","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2232","0","0","0","0","0","0","0","0","0","0","0"
"232","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2233","0","0","0","0","0","0","0","0","0","0","0"
"233","135207","3.142","3.142","0","0","0.785398","1","1.5","-0.349066","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2234","2624","0","0","0","0","0","0","0","0","0","0"
"234","1074028552","3.141593","5.235988","0","0","0.2617994","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","5","0","0","2235","2236","0","0","0","0","0","0","0","0","0","0"
"236","561195","1.571","1.047","0","0","0","1.75","2","0.436332","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2238","0","0","0","0","0","0","0","0","0","0","0"
"237","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2240","0","0","0","0","0","0","0","0","0","0","0"
"238","528423","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2241","2242","0","0","0","0","0","0","0","0","0","0"
"240","524296","3.142","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2244","0","0","0","0","0","0","0","0","0","0","0"
"241","188416","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2245","0","0","0","0","0","0","0","0","0","0","0"
"242","1074270219","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2246","0","0","0","0","0","0","0","0","0","0","0"
"243","581640","1.047","1.047","0","0","0","0.3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2263","2264","0","0","0","0","0","0","0","0","0","0"
"244","1195153015","2.094","1.047","-0.5236","1.047","0.610865","1","1.5","0.296706","1.745329","1.745329","1.5","1.5","1","1","2","0.5","1.6","10","1","Spells\Textures\Target_Line.blp","Spells\Textures\Reticle_BrightGround.blp","Interface\Vehicles\Vehicle_Target_02.mdx","","15","0.069813","2283","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","268439591","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2284","0","0","0","0","0","0","0","0","0","0","0"
"246","1325663827","1.047198","3.141593","-0.8726646","1.308997","0.3490658","1","1.5","0","0.9599311","0.9599311","1.5","1.5","1","1","3","0.5","1.6","6","0","Spells\Textures\Target_Line.blp","Spells\Textures\Reticle_BrightGround.blp","Interface\Vehicles\Vehicle_Target_02.mdx","","6","0","2303","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","843784","3.141593","1.047198","0","0","0.2617994","0.5","0.75","0.2617994","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2306","0","0","0","0","0","0","0","0","0","0","0"
"248","1074270219","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2307","0","0","0","0","0","0","0","0","0","0","0"
"249","135207","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2308","2309","2323","2324","0","0","0","0","0","0","0","0"
"250","1074327590","3.142","3.142","0","0","0","3","3.5","0.0872665","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2325","0","0","0","0","0","0","0","0","0","0","0"
"252","135553040","3.142","5.236","0","0","0.261799","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","5","Spells\Textures\Target_Line.blp","Spells\Textures\Reticle_BrightGround.blp","","","1.008935E-43","5","0","0","2344","2345","0","0","0","0","0","0","0","0","0","0"
"253","4135","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2346","0","0","0","0","0","0","0","0","0","0","0"
"254","1579033168","3.142","1.396","-1.396","0.7854","0.523599","1","1.5","0.174533","2.094395","2.094395","1.5","1.5","1","1","0.5","0.5","1","0.5","2","Spells\Textures\Target_Line.blp","SPELLS\TEXTURES\Reticle_BrightGround.blp","Interface\Vehicles\Vehicle_Target_01.mdx","","10","0.349066","2363","2364","2365","2366","0","0","0","0","0","0","0","0","0","0"
"255","1074270211","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2383","0","0","0","0","0","0","0","224","0","0","0"
"256","524288","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2403","0","0","0","0","0","0","0","0","0","0","0"
"257","24584","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2404","0","0","0","0","0","0","0","0","0","0","0"
"258","4132","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2423","0","0","0","0","0","0","0","0","0","0","0"
"259","24586","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2443","0","0","0","0","0","0","0","0","0","0","0"
"260","524288","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2444","0","0","0","0","0","0","0","0","0","0","0"
"261","269001086","1.571","1.571","-1.047","0.7854","0.20944","1","1.5","0.139626","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2445","0","0","0","0","0","0","0","0","0","0","0"
"262","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2446","0","0","0","0","0","0","0","0","0","0","0"
"263","32800","6.283","1.047","0","0","0","1","1.5","0.349066","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","64030","15886","2447","2448","0","0","0","0","0","0","0","0","0","0"
"264","16384","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2449","0","0","0","0","0","0","0","0","0","0","0"
"265","524288","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2451","0","0","0","0","0","0","0","0","0","0","0"
"266","524288","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2452","0","0","0","0","0","0","0","0","0","0","0"
"267","0","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2463","0","0","0","0","0","0","0","0","0","0","0"
"268","524288","1.047","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","2464","0","0","0","0","0","0","0","0","0","0","0"
