Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"827","18335","3","130","2"
"828","18336","3","130","2"
"829","18337","3","130","2"
"830","18338","3","130","2"
"831","18339","3","130","2"
"832","18340","3","130","2"
"833","18341","3","130","2"
"834","18342","3","130","2"
"835","18343","3","130","2"
"836","18344","3","130","2"
"837","18345","3","130","2"
"838","18346","3","130","2"
"839","18347","3","130","2"
"840","18348","3","130","2"
"841","18349","3","130","2"
"842","18350","3","130","2"
"843","18351","3","130","2"
"844","18352","3","130","2"
"845","18353","3","130","2"
"846","18354","3","130","2"
"847","18355","3","130","2"
"848","18356","3","130","2"
"849","18357","3","130","2"
"850","18358","3","130","2"
"851","18359","3","130","2"
"852","18360","3","130","2"
"853","18361","3","130","2"
"854","18362","3","130","2"
"855","18363","3","130","2"
"856","18364","3","130","2"
"857","18365","3","130","2"
"858","18366","3","130","2"
"859","18367","3","130","2"
"860","18368","3","130","2"
"861","18369","3","130","2"
"862","18370","3","130","2"
"863","18371","3","130","2"
"864","18372","3","130","2"
"865","18373","3","130","2"
"866","18374","3","130","2"
"867","18375","3","130","2"
"868","18573","3","136","2"
"869","18577","3","136","2"
"870","18581","3","136","2"
"871","18585","3","136","2"
"872","18589","3","136","2"
"873","18593","3","136","2"
"874","18597","3","136","2"
"875","18601","3","136","2"
"876","18605","3","136","2"
"877","18606","3","136","2"
"878","18607","3","136","2"
"879","18611","3","136","2"
"880","17072","3","138","2"
"881","17073","3","138","2"
"882","17074","3","138","2"
"883","17075","3","138","2"
"884","17076","3","138","2"
"885","17077","3","138","2"
"886","20332","3","141","2"
"887","20333","3","141","2"
"888","20334","3","141","2"
"889","20335","3","142","2"
"890","20336","3","142","2"
"891","20337","3","142","2"
"892","20341","3","143","2"
"893","20342","3","143","2"
"894","20343","3","143","2"
"895","13243","3","144","2"
"896","20260","3","145","2"
"897","20261","3","145","2"
"898","20262","3","145","2"
"899","20263","3","146","2"
"900","20264","3","146","2"
"901","20265","3","146","2"
"902","20269","3","147","2"
"903","20270","3","147","2"
"904","20271","3","147","2"
"905","20273","3","151","2"
"906","20274","3","151","2"
"907","20275","3","151","2"
"908","20276","3","151","2"
"909","20277","3","151","2"
"910","20278","3","151","2"
"911","20279","3","151","2"
"912","20280","3","151","2"
"913","20281","3","151","2"
"914","20282","3","151","2"
"915","20283","3","151","2"
"916","20284","3","151","2"
"917","20285","3","151","2"
"918","20286","3","151","2"
"919","20287","3","151","2"
"920","20288","3","151","2"
"921","20289","3","151","2"
"922","20290","3","151","2"
"923","20291","3","151","2"
"924","3277","7","151","2"
"925","20312","3","152","2"
"926","20313","3","152","2"
"927","20314","3","152","2"
"928","20315","3","152","2"
"929","20316","3","152","2"
"930","20317","3","152","2"
"931","20318","3","152","2"
"932","20319","3","152","2"
"933","20320","3","152","2"
"934","20321","3","152","2"
"935","20322","3","152","2"
"936","20323","3","152","2"
"937","20324","3","152","2"
"938","20325","3","152","2"
"939","20326","3","152","2"
"940","20327","3","152","2"
"941","20328","3","152","2"
"942","20329","3","152","2"
"943","20330","3","152","2"
"944","20331","3","152","2"
"945","20354","3","157","2"
"946","20355","3","157","2"
"947","20356","3","157","2"
"948","20357","3","157","2"
"949","20366","3","158","2"
"950","20367","3","158","2"
"951","20368","3","158","2"
"952","20369","3","158","2"
"953","20374","3","159","2"
"954","20375","3","159","2"
"955","20376","3","160","2"
"956","20377","3","160","2"
"957","20380","3","161","2"
"958","20381","3","161","2"
"959","20382","3","162","2"
"960","20383","3","163","2"
"961","20385","3","164","2"
"962","20394","3","165","2"
"963","20395","3","166","2"
"964","20396","3","167","2"
"965","18706","3","176","2"
"966","18707","3","176","2"
"967","18708","3","176","2"
"968","18709","3","176","2"
"969","18710","3","176","2"
"970","18711","3","176","2"
"971","18712","3","176","2"
"972","18713","3","176","2"
"973","18714","3","176","2"
"974","18715","3","176","2"
"975","18716","3","176","2"
"976","18717","3","176","2"
"977","18718","3","176","2"
"978","18719","3","176","2"
"979","18720","3","176","2"
"980","18721","3","176","2"
"981","18722","3","176","2"
"982","17078","3","177","2"
"983","17079","3","177","2"
"984","17080","3","177","2"
"985","17081","3","177","2"
"986","17082","3","177","2"
"987","17083","3","177","2"
"988","17084","3","177","2"
"989","17085","3","177","2"
"990","17086","3","177","2"
"991","17087","3","177","2"
"992","17088","3","177","2"
"993","17089","3","177","2"
"994","17090","3","177","2"
"995","17091","3","177","2"
"996","17092","3","177","2"
"997","17093","3","177","2"
"998","17094","3","177","2"
"999","17095","3","177","2"
"1000","17096","3","177","2"
"1001","17097","3","177","2"
"1002","17098","3","177","2"
"1003","17099","3","177","2"
"1004","17100","3","177","2"
"1005","17101","3","177","2"
"1006","17102","3","177","2"
"1007","17103","3","177","2"
"1008","17104","3","177","2"
"1009","17105","3","177","2"
"1010","17106","3","177","2"
"1011","17107","3","177","2"
"1012","17108","3","177","2"
"1013","17109","3","177","2"
"1014","17110","3","177","2"
"1015","17111","3","177","2"
"1016","17112","3","177","2"
"1017","17113","3","177","2"
"1018","17114","3","177","2"
"1019","17115","3","177","2"
"1020","17116","3","177","2"
"1021","17117","3","177","2"
"1022","17118","3","177","2"
"1023","17119","3","177","2"
"1024","17120","3","177","2"
"1025","17121","3","177","2"
"1026","17122","3","177","2"
"1027","17123","3","177","2"
"1028","17124","3","177","2"
"1029","17125","3","177","2"
"1030","17126","3","177","2"
"1031","17127","3","177","2"
"1032","17128","3","177","2"
"1033","17129","3","177","2"
"1034","17130","3","177","2"
"1035","17131","3","177","2"
"1036","17132","3","177","2"
"1037","17133","3","177","2"
"1038","17134","3","177","2"
"1039","17135","3","177","2"
"1040","17136","3","177","2"
"1041","17137","3","177","2"
"1042","17138","3","177","2"
"1043","17139","3","177","2"
"1044","17140","3","177","2"
"1045","17141","3","177","2"
"1046","17142","3","177","2"
"1047","17143","3","177","2"
"1048","17144","3","177","2"
"1049","17145","3","177","2"
"1050","17146","3","177","2"
"1051","17147","3","177","2"
"1052","2043","7","177","2"
"1053","2044","7","177","2"
"1054","17833","3","181","2"
"1055","17834","3","181","2"
"1056","20389","3","183","2"
"1057","20390","3","183","2"
"1058","20391","3","187","2"
"1059","20392","3","189","2"
"1060","20393","3","192","2"
"1061","18615","3","194","2"
"1062","18616","3","194","2"
"1063","18617","3","194","2"
"1064","18618","3","194","2"
"1065","18619","3","194","2"
"1066","18620","3","194","2"
"1067","18621","3","194","2"
"1068","20780","3","196","2"
"1069","20781","3","196","2"
"1070","20782","3","196","2"
"1071","20783","3","196","2"
"1072","20784","3","196","2"
"1073","20785","3","196","2"
"1074","20786","3","196","2"
"1075","20787","3","196","2"
"1076","20788","3","196","2"
"1077","20789","3","196","2"
"1078","20790","3","196","2"
"1079","20791","3","197","2"
"1080","20792","3","197","2"
"1081","20793","3","197","2"
"1082","20794","3","197","2"
"1083","20795","3","197","2"
"1084","20796","3","197","2"
"1085","20797","3","197","2"
"1086","20798","3","197","2"
"1087","20800","3","197","2"
"1088","17913","3","200","2"
"1089","17914","3","200","2"
"1090","17915","3","200","2"
"1091","17916","3","200","2"
"1092","17927","3","201","2"
"1093","17928","3","201","2"
"1094","17929","3","201","2"
"1095","17930","3","201","2"
"1096","18390","3","202","2"
"1097","18391","3","202","2"
"1098","18392","3","202","2"
"1099","18393","3","202","2"
"1100","18394","3","202","2"
"1101","18395","3","202","2"
"1102","18396","3","202","2"
"1103","18319","3","203","2"
"1104","18320","3","203","2"
"1105","18321","3","203","2"
"1106","18322","3","203","2"
"1107","18323","3","203","2"
"1108","18324","3","203","2"
"1109","18325","3","203","2"
"1110","18383","3","204","2"
"1111","18384","3","204","2"
"1112","18385","3","204","2"
"1113","18386","3","204","2"
"1114","18387","3","204","2"
"1115","18388","3","204","2"
"1116","18389","3","204","2"
"1117","17797","3","207","2"
"1118","17803","3","208","2"
"1119","17996","3","209","2"
"1120","17997","3","209","2"
"1121","17998","3","209","2"
"1122","17999","3","209","2"
"1123","18666","3","210","2"
"1124","18667","3","210","2"
"1125","18668","3","210","2"
"1126","18669","3","210","2"
"1127","15092","3","211","2"
"1128","15093","3","211","2"
"1129","15094","3","211","2"
"1130","15095","3","211","2"
"1131","15096","3","211","2"
"1132","15097","3","211","2"
"1133","15098","3","211","2"
"1134","15099","3","211","2"
"1135","15100","3","211","2"
"1136","15101","3","211","2"
"1137","15102","3","211","2"
"1138","15103","3","211","2"
"1139","15104","3","211","2"
"1140","15105","3","211","2"
"1141","15106","3","211","2"
"1142","15107","3","211","2"
"1143","15108","3","211","2"
"1144","15109","3","211","2"
"1145","15110","3","211","2"
"1146","15111","3","211","2"
"1147","15112","3","211","2"
"1148","15113","3","211","2"
"1149","15114","3","211","2"
"1150","15115","3","211","2"
"1151","15116","3","211","2"
"1152","15117","3","211","2"
"1153","15118","3","212","2"
"1154","15119","3","212","2"
"1155","15120","3","212","2"
"1156","15121","3","212","2"
"1157","15122","3","212","2"
"1158","15123","3","212","2"
"1159","15124","3","212","2"
"1160","15125","3","212","2"
"1161","15126","3","212","2"
"1162","15127","3","212","2"
"1163","15128","3","212","2"
"1164","15129","3","212","2"
"1165","15130","3","212","2"
"1166","15131","3","212","2"
"1167","15132","3","212","2"
"1168","15133","3","212","2"
"1169","15134","3","212","2"
"1170","15135","3","212","2"
"1171","15136","3","212","2"
"1172","15137","3","212","2"
"1173","15138","3","212","2"
"1174","15139","3","212","2"
"1175","15140","3","212","2"
"1176","15141","3","212","2"
"1177","15142","3","212","2"
"1178","15143","3","212","2"
"1179","15144","3","212","2"
"1180","15145","3","212","2"
"1181","15146","3","212","2"
"1182","15147","3","212","2"
"1183","15148","3","212","2"
"1184","20258","3","213","2"
"1185","20259","3","213","2"
"1186","15820","3","214","2"
"1187","15821","3","214","2"
"1188","15822","3","214","2"
"1189","15823","3","214","2"
"1190","15824","3","214","2"
"1191","15825","3","214","2"
"1192","15826","3","214","2"
"1193","15827","3","214","2"
"1194","15828","3","214","2"
"1195","15829","3","214","2"
"1196","15830","3","214","2"
"1197","15831","3","214","2"
"1198","15832","3","214","2"
"1199","15833","3","214","2"
"1200","15834","3","214","2"
"1201","15835","3","214","2"
"1202","20770","3","240","2"
"1203","20771","3","240","2"
"1204","20772","3","240","2"
"1205","20773","3","240","2"
"1206","20774","3","240","2"
"1207","20242","3","243","2"
"1208","20243","3","243","2"
"1209","20244","3","243","2"
"1210","20245","3","243","2"
"1211","20246","3","243","2"
"1212","17938","3","244","2"
"1213","17939","3","244","2"
"1214","17940","3","244","2"
"1215","17941","3","244","2"
"1216","17942","3","244","2"
"1217","17943","3","244","2"
"1218","17944","3","244","2"
"1219","17945","3","244","2"
"1220","17946","3","244","2"
"1221","17947","3","244","2"
"1222","17948","3","244","2"
"1223","17949","3","244","2"
"1224","17950","3","244","2"
"1225","17951","3","244","2"
"1226","17952","3","244","2"
"1227","17953","3","244","2"
"1228","17954","3","244","2"
"1229","17955","3","244","2"
"1230","17956","3","244","2"
"1231","17957","3","244","2"
"1232","18786","3","245","2"
"1233","18787","3","245","2"
"1234","18788","3","245","2"
"1235","18789","3","245","2"
"1236","18790","3","245","2"
"1237","18791","3","245","2"
"1238","18793","3","245","2"
"1239","18794","3","245","2"
"1240","18795","3","245","2"
"1241","18796","3","245","2"
"1242","15368","6","245","2"
"1243","20552","3","247","2"
"1244","20553","3","247","2"
"1245","20554","3","247","2"
"1246","20555","3","247","2"
"1247","20556","3","247","2"
"1248","20557","3","247","2"
"1249","20558","3","247","2"
"1250","20559","3","247","2"
"1251","20560","3","247","2"
"1252","20561","3","247","2"
"1253","20562","3","247","2"
"1254","20563","3","247","2"
"1255","20564","3","247","2"
"1256","20565","3","247","2"
"1257","20566","3","247","2"
"1258","20567","3","247","2"
"1259","20568","3","247","2"
"1260","20569","3","247","2"
"1261","20570","3","247","2"
"1262","20571","3","247","2"
"1263","20572","3","247","2"
"1264","20573","3","247","2"
"1265","20574","3","247","2"
"1266","20575","3","247","2"
"1267","20576","3","247","2"
"1268","20577","3","247","2"
"1269","20578","3","247","2"
"1270","20579","3","247","2"
"1271","20580","3","247","2"
"1272","20581","3","247","2"
"1273","20582","3","247","2"
"1274","20583","3","247","2"
"1275","20584","3","247","2"
"1276","20585","3","247","2"
"1277","20586","3","247","2"
"1278","20587","3","247","2"
"1279","20588","3","247","2"
"1280","20589","3","247","2"
"1281","20590","3","247","2"
"1282","20591","3","247","2"
"1283","20592","3","247","2"
"1284","20593","3","247","2"
"1285","20594","3","247","2"
"1286","20595","3","247","2"
"1287","20596","3","247","2"
"1288","20597","3","247","2"
"1289","20598","3","247","2"
"1290","20599","3","247","2"
"1291","20600","3","247","2"
"1292","20601","3","247","2"
"1293","20602","3","247","2"
"1294","20603","3","247","2"
"1295","20604","3","247","2"
"1296","20605","3","247","2"
"1297","20606","3","247","2"
"1298","20607","3","247","2"
"1299","20608","3","247","2"
"1300","20609","3","247","2"
"1301","20610","3","247","2"
"1302","20611","3","247","2"
"1303","20612","3","247","2"
"1304","20613","3","247","2"
"1305","20614","3","247","2"
"1306","20615","3","247","2"
"1307","20616","3","247","2"
"1308","20617","3","247","2"
"1309","20618","3","247","2"
"1310","20619","3","247","2"
"1311","20620","3","247","2"
"1312","20621","3","247","2"
"1313","20622","3","247","2"
"1314","20623","3","247","2"
"1315","20624","3","247","2"
"1316","20625","3","247","2"
"1317","20626","3","247","2"
"1318","20627","3","247","2"
"1319","20628","3","247","2"
"1320","20629","3","247","2"
"1321","20630","3","247","2"
"1322","20631","3","247","2"
"1323","20632","3","247","2"
"1324","20633","3","247","2"
"1325","20634","3","247","2"
"1326","20635","3","247","2"
"1327","20636","3","247","2"
"1328","20637","3","247","2"
"1329","20638","3","247","2"
"1330","20639","3","247","2"
"1331","20640","3","247","2"
"1332","20641","3","247","2"
"1333","20642","3","247","2"
"1334","20643","3","247","2"
"1335","20644","3","247","2"
"1336","20645","3","247","2"
"1337","20646","3","247","2"
"1338","20647","3","247","2"
"1339","20648","3","247","2"
"1340","20649","3","247","2"
"1341","20650","3","247","2"
"1342","20651","3","247","2"
"1343","20652","3","247","2"
"1344","20653","3","247","2"
"1345","20654","3","247","2"
"1346","20655","3","247","2"
"1347","20656","3","247","2"
"1348","20657","3","247","2"
"1349","20658","3","247","2"
"1350","20659","3","247","2"
"1351","20660","3","247","2"
"1352","20661","3","247","2"
"1353","20662","3","247","2"
"1354","20663","3","247","2"
"1355","20664","3","247","2"
"1356","20665","3","247","2"
"1357","20666","3","247","2"
"1358","20667","3","247","2"
"1359","20668","3","247","2"
"1360","20669","3","247","2"
"1361","20670","3","247","2"
"1362","20671","3","247","2"
"1363","20672","3","247","2"
"1364","20673","3","247","2"
"1365","20674","3","247","2"
"1366","20675","3","247","2"
"1367","20676","3","247","2"
"1368","20677","3","247","2"
"1369","20678","3","247","2"
"1370","20679","3","247","2"
"1371","20680","3","247","2"
"1372","20681","3","247","2"
"1373","20682","3","247","2"
"1374","20683","3","247","2"
"1375","20684","3","247","2"
"1376","20685","3","247","2"
"1377","20686","3","247","2"
"1378","20687","3","247","2"
