Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27_0,Unknown27_1,Unknown27_2,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37,Unknown38,Unknown39,Unknown40,Unknown41,Unknown42,Unknown43,Unknown44,Unknown45,Unknown46,Unknown47,Unknown48,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60
"1325","33587211","0","0","2","0","0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","100","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"1362","1660979211","16","0","0","0","0","0","7","19.23","0","1","0","4","0","7","19.23","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1383","1645283347","0","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"1387","1712392211","0","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"1388","1711294563","0","0","0","0","0","0","7","0","0","1","0","0","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"1389","1644201999","0","0","-2.2","0","0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","0","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","1","0","0"
"1405","1107331595","0","0","0","0","0","0","7","19.29","0.4","0.8","0.8","4","0","7","19.29","0.5","1","0.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","96","97","-1","97","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"1406","33588235","0","0","0","0","0","0","7","19.29","0.4","0.8","0.8","4","0","7","19.29","0.5","1","0.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","96","97","-1","97","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"1407","33588747","0","0","0","0","0","0","7","19.29","0.4","0.8","0.8","4","0","7","19.29","0.5","1","0.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","96","97","-1","97","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"1408","33588747","0","0","0","0","0","0","7","19.29","0.4","0.8","0.8","4","0","7","19.29","0.5","1","0.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","96","97","-1","97","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","16","-1","-1","-1","-1","1","0","0"
"1427","1662028811","16","0","0","0","0","0","7","19.29","0.7","2","1.5","4","0","7","19.29","0.7","2","1.5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","-1","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","13836","13834"
"1435","1645251083","16","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","13836","13834"
"1457","1712359434","17","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","103","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","13836","13834"
"1458","33587721","0","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"1459","34635790","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","97","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1461","33587214","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","120","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"1463","1074823178","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"1472","33587308","0","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","216","220","220","218","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1473","33587212","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","220","217","217","219","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","0","0"
"1474","33587212","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","220","217","217","218","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"1475","33587212","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","220","216","216","219","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"1476","33587212","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","220","216","216","218","38","39","-1","-1","-1","0","0","0","0","0","0","0","16","-1","-1","-1","-1","1","0","0"
"1483","1191217679","0","0","0","0","1","0","7","19.29","0.4","0.8","0.8","4","0","7","19.29","0.5","2","0.5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","104","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"1501","1107331087","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","120","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"1515","1644169646","0","0","-1.5","0","1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","3","10","0","0","0","0","0","534041","37","38","-1","104","128","63","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","2","-1","-1","-1","-1","1","0","0"
"1520","1645250571","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1521","441352202","0","0","1.25","0","-2","0","7","19.29","0","0","1","4","0","100","19.29","0","0","1","4","0","0","0","0.9","0.55","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","132","1","6","37","38","39","245","411","280","0","0","0","0","0","0","0","5","-1","7","7","7","1","0","0"
"1522","33588234","0","0","-1.25","-1.75","2.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","104","-1","-1","37","40","39","-1","-1","-1","0","0","0","0","0","0","0","1","-1","-1","-1","-1","1","0","0"
"1541","33588239","0","0","0.15","0","-0.08","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","0","0","0","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","0","-1","-1","-1","-1","1","0","0"
"1549","33555459","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1551","33590287","0","0","1.2","0.1","3.73","0","7","19.29","0","0","1","4","0","7","0","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","96","97","96","97","135","135","135","-1","-1","-1","0","0","0","0","0","0","0","5","-1","-1","-1","-1","1","0","0"
"1554","1729136651","16","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","1","1.5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","13836","13834"
"1556","1192281099","524305","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","-1","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"1557","1192281099","524305","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","-1","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","16","-1","-1","-1","-1","1","0","0"
"1559","33587215","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1581","1073774607","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1601","1645250575","0","0","-0.5","0.85","0.6","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","-1","-1","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","9","-1","-1","-1","-1","1","0","0"
"1621","33587215","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1622","32909","0","0","0","0","-0.5","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","131","132","131","132","131","132","40","40","1","-1","-1","-1","0","0","0","0","0","0","0","21","34","-1","-1","-1","1","0","0"
"1623","1107331083","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1641","1108346895","1","0","0","0","-0.25","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","120","128","120","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","0","0","0"
"1642","33554447","0","0","0.25","0","-0.1","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","97","-1","97","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"1643","1729104399","524305","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","1","13836","13834"
"1648","1729137163","16","0","0.2","0","0","0","7","19.29","0.5","1.5","1","4","0","7","19.29","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534041","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","13","-1","-1","-1","-1","1","13836","13834"
"1649","1192264203","16","0","0","0","0","0","7","19.29","0.5","1.5","1","4","0","7","19.29","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","14","-1","-1","-1","-1","1","0","0"
"1650","1192264203","16","0","0","0","0","0","7","19.29","0.5","1.5","1","4","0","7","19.29","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","15","-1","-1","-1","-1","1","0","0"
"1652","50357256","2621460","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","20","-1","-1","-1","-1","1","0","0"
"1662","117457929","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","20","-1","-1","-1","-1","1","0","0"
"1682","33587211","0","0","-0.2","0","-0.6","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","115","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1701","1107298319","0","0","0.8","0","-0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","10","-1","-1","-1","-1","1","0","0"
"1702","33554447","0","0","-0.2","0.8","-1.6","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","102","128","123","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","0","-1","-1","-1","-1","1","0","0"
"1705","1644169227","402653200","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1706","33554447","0","0","1.9","0","-0.2","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","115","48","48","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1723","4265789551","537397249","0","-1.5","0","1.5","0","4","-3","0.5","1.5","-1","0","0","4","8","0.5","1.3","0","2","0","0","0","1","1","0","2","0","2","0","0","-0.5","0","0","5","10","50","534043","193","193","-1","193","-1","52","-1","193","-1","68","82","195","0","0","0","0","0","0","0","-1","-1","4","-1","4","1","0","0"
"1773","33611787","0","0","0","0","0","0","7","19.29","0.6","1","1.5","4","0","7","19.29","0.6","1.2","1.5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","1","0","0"
"1782","1644464139","0","0","0","0","0","0","7","19.29","0","1","0","4","0","7","19.29","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","-1","91","128","123","37","38","39","-1","94","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
"1784","33587210","0","0","0","0","0","0","7","19.29","0","0","1","4","0","7","19.29","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534043","37","38","91","91","91","91","37","38","39","-1","-1","-1","0","0","0","0","0","0","0","21","-1","-1","-1","-1","1","0","0"
