Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"69491","709","709","714","713","1","1","1","3","5","0"
"69525","709","709","709","714","1","1","1","1","5","1"
"69675","670","670","671","671","1","1","1","1","0","0"
"69709","770","768","770","770","1","1","1","1","0","6"
"69742","510","511","512","511","1","1","1","1","6","0"
"69743","760","760","761","761","1","1","1","1","9","0"
"69829","764","764","764","764","4","4","4","4","5","4"
"69830","764","764","764","764","5","5","5","5","5","4"
"69924","831","615","269","270","1","1","1","1","5","7"
"70260","351","350","350","351","2","2","1","1","0","0"
"70299","351","350","350","351","1","2","1","2","0","0"
"70406","777","771","772","773","1","1","1","1","5","3"
"70408","778","775","772","774","1","1","1","1","5","3"
"70918","768","769","770","768","1","1","1","1","9","2"
"70920","770","769","770","770","5","1","1","1","9","2"
"70941","657","622","533","708","1","1","1","1","5","20"
"71019","799","800","801","802","2","2","2","2","5","12"
"71020","799","800","801","802","1","1","1","1","0","12"
"71254","84","74","76","643","1","1","1","1","8","1"
"71634","722","724","726","728","1","1","1","1","5","0"
"72131","782","783","782","783","1","1","1","1","0","10"
"72183","783","782","782","412","1","1","1","1","7","10"
"72186","780","785","784","785","2","2","1","1","5","4"
"72330","780","785","781","784","12","6","4","0","5","4"
"72629","734","490","520","776","1","1","1","1","0","10"
"72664","778","775","772","774","1","1","1","1","0","10"
"72701","786","786","786","786","4","3","2","1","12","6"
"72982","796","795","798","797","1","2","3","1","5","8"
"72998","782","783","782","783","2","2","2","2","0","10"
"73006","842","791","843","792","5","5","5","1","0","2"
"73127","796","796","796","796","25","25","25","25","5","20"
"73186","696","696","691","605","1","1","1","1","9","5"
"73205","743","744","745","830","1","1","1","1","5","8"
"73226","782","783","735","736","1","1","1","1","0","8"
"73231","355","354","355","354","1","1","1","1","0","10"
"73592","358","357","177","176","2","1","1","1","8","5"
"73599","782","783","782","783","1","1","1","1","0","5"
"73601","780","781","780","784","1","1","1","1","0","8"
"73603","780","781","779","785","1","1","1","1","5","8"
"73624","835","808","808","812","4","4","4","4","5","8"
"73649","782","783","782","783","3","1","1","1","0","3"
"73744","827","828","829","828","1","1","1","1","8","2"
"73745","827","828","829","780","1","1","1","1","8","1"
"73748","827","828","829","828","1","1","1","1","8","8"
"73754","227","228","229","230","1","4","1","1","0","1"
"73811","810","810","810","810","1","1","1","1","5","1"
"73812","818","819","820","818","1","1","1","1","0","1"
"73815","700","700","700","700","1","1","1","1","2","3"
"73816","793","789","792","794","1","1","1","1","2","2"
"73818","792","792","819","793","1","2","2","2","0","2"
"73847","84","74","76","643","1","1","1","1","5","5"
"74117","754","801","801","754","1","1","1","1","5","12"
"74185","709","711","711","711","1","1","1","1","5","0"
"74186","355","354","355","354","1","1","1","1","0","2"
"74200","3","8","8","11","1","1","1","1","5","14"
"74201","11","8","8","11","3","1","1","1","5","14"
"74263","784","780","781","709","5","5","5","5","5","10"
"74401","308","305","312","300","1","1","1","1","5","3"
"74540","821","822","815","814","1","1","1","1","0","1"
"74541","821","822","821","813","1","1","1","1","0","1"
"74548","813","826","816","826","1","1","1","1","8","2"
"74822","823","823","826","823","1","1","1","1","5","2"
"74824","816","817","816","823","2","2","2","2","5","8"
"74826","816","817","816","826","2","2","2","1","5","10"
"74964","109","110","111","109","4","1","1","1","12","5"
"74969","157","110","157","111","8","8","4","1","12","8"
"74988","766","736","737","767","5","4","1","1","12","20"
"74993","827","828","829","828","6","4","4","1","12","6"
"75149","715","713","714","715","1","1","1","1","0","0"
"75150","712","712","712","715","5","1","1","1","0","0"
"75168","745","830","745","745","8","4","4","1","12","10"
"75179","721","721","176","176","8","1","1","1","12","8"
"75228","142","784","781","780","12","8","15","8","5","10"
"75493","743","744","830","830","4","4","4","1","12","8"
"75722","128","227","227","227","4","4","4","1","12","6"
"75901","710","711","782","779","1","1","1","1","5","5"
"75902","711","784","711","736","8","4","2","1","9","8"
"75929","712","712","712","715","5","1","1","1","5","3"
"76040","766","767","108","107","4","1","4","1","12","8"
"76799","735","736","737","735","1","1","1","1","0","0"
"76812","741","742","745","741","4","4","4","4","12","8"
"77056","741","742","745","745","1","1","1","1","8","0"
"77285","711","711","711","709","2","2","1","1","5","12"
"77359","716","716","716","719","8","8","8","1","5","8"
"77493","721","721","719","717","12","1","1","1","5","8"
"77516","154","155","151","157","1","1","1","1","0","8"
"77520","713","713","825","824","10","10","1","1","0","1"
"77521","832","832","832","834","3","3","3","1","5","10"
"77565","721","721","833","833","1","1","1","1","5","10"
"77583","227","227","228","227","3","3","1","1","0","8"
"77721","709","709","711","711","1","1","1","1","5","4"
"78042","40","48","46","43","1","1","1","1","5","8"
"78219","780","785","781","784","12","6","4","0","0","4"
"78221","783","782","782","412","1","1","1","1","0","10"
"78229","780","785","784","785","2","2","1","1","0","4"
"78535","735","736","842","843","1","1","1","1","0","10"
"78628","711","711","709","709","1","1","1","1","5","12"
"78792","791","791","791","791","1","1","1","1","0","10"
"78827","836","836","836","812","6","6","6","6","8","12"
"78956","70","767","844","458","1","1","1","1","0","5"
"78975","716","716","716","716","1","1","1","1","0","5"
"80188","836","835","835","812","6","6","6","6","8","12"
"80212","842","843","842","843","1","1","1","1","0","3"
"80510","782","783","782","785","10","10","10","10","0","10"
"80516","710","709","710","710","1","1","1","1","5","24"
"80654","458","438","83","714","1","1","1","1","8","3"
"80716","782","843","782","783","1","1","1","1","0","10"
"80717","782","784","784","785","15","2","3","3","9","15"
"80718","780","781","784","785","9","4","1","1","5","15"
"80778","844","844","844","844","1","1","1","1","0","24"
"80823","782","785","780","781","6","2","2","1","9","11"
"80844","735","736","842","843","1","1","1","1","0","0"
"81083","205","203","174","177","1","1","1","1","0","1"
"81185","277","782","783","281","1","1","1","1","0","5"
"81189","277","782","783","281","1","1","1","1","7","5"
"81358","836","808","808","669","4","4","4","4","0","8"
"81360","810","810","810","810","2","2","2","2","0","2"
"81362","713","775","778","777","4","2","2","2","0","4"
"81468","827","827","782","782","1","1","1","1","2","3"
"81519","813","813","813","813","6","2","2","1","5","8"
"81520","814","813","155","814","1","1","1","1","5","2"
"81523","648","648","648","648","1","1","1","1","5","2"
"81553","716","716","716","736","1","1","1","1","0","5"
"81565","774","775","778","772","1","1","1","1","0","10"
"82275","721","721","719","717","1","1","1","1","0","8"
"82645","98","98","98","98","1","1","1","1","0","10"
"83398","853","854","853","854","3","3","3","3","8","1"
"83748","53","56","52","51","1","1","1","1","0","4"
"83752","53","55","57","56","1","1","1","1","6","8"
"83755","52","51","50","54","1","1","1","1","2","2"
"83858","845","847","848","845","1","4","4","1","0","1"
"83861","853","854","846","852","1","1","5","1","0","1"
"83865","846","850","849","851","3","5","5","5","0","1"
"83906","849","849","850","851","1","1","1","1","0","1"
"83907","852","854","853","852","1","1","1","1","0","8"
"83908","848","847","848","848","1","1","1","1","2","5"
"83909","852","854","853","852","1","1","1","1","0","10"
"83917","693","693","691","691","3","3","3","3","0","6"
"83928","684","670","684","711","1","1","1","1","0","4"
"83929","711","710","710","711","1","1","1","1","0","6"
"83952","711","711","711","711","1","1","1","1","0","4"
"83953","808","809","808","808","1","1","1","1","5","14"
"83971","694","695","694","695","1","1","1","1","0","4"
"83973","688","688","695","694","1","1","1","1","0","5"
"83974","688","688","688","694","1","1","1","1","0","5"
"83988","845","845","845","845","1","1","1","1","0","1"
"84575","856","857","858","860","6","1","2","1","5","0"
"84577","227","228","227","227","1","1","1","1","0","5"
"84579","227","227","228","227","1","1","1","1","0","5"
"84595","862","862","862","862","0","0","0","0","0","0"
"84597","856","857","858","860","6","1","2","1","5","12"
"84600","861","861","861","861","1","1","1","1","2","8"
"84768","865","866","867","868","7","7","1","1","5","5"
"84769","865","866","859","869","6","6","2","2","5","6"
"84801","865","865","871","876","5","5","1","5","8","6"
"84802","863","715","876","877","1","1","1","1","8","6"
"84807","863","864","876","875","1","1","4","1","8","3"
"84808","863","864","866","869","4","4","1","4","8","5"
"84838","832","832","832","832","1","1","1","1","5","0"
"84857","847","322","848","322","1","1","1","1","9","8"
"84874","782","783","782","783","1","1","1","1","0","2"
"85117","860","856","855","857","1","1","1","1","0","1"
"85118","855","857","859","858","10","3","5","2","6","10"
"85124","780","28","232","776","10","5","5","5","6","10"
"85156","855","857","858","860","6","1","2","1","5","0"
"85168","107","108","109","110","1","1","1","1","0","1"
"85246","863","864","876","875","1","1","1","1","0","6"
"85247","863","864","865","869","1","1","1","1","0","6"
"85330","135","134","134","135","1","1","1","1","8","7"
"85339","177","162","176","19","2","1","1","1","7","1"
"85361","135","135","134","134","1","1","1","1","8","8"
"85449","990","991","994","995","4","4","4","4","0","8"
"85451","991","990","992","993","4","4","4","4","0","8"
"85501","905","906","907","907","4","4","4","4","5","8"
"85522","881","880","880","880","1","1","1","1","0","5"
"85524","902","903","904","903","1","1","1","1","0","3"
"85526","138","137","138","142","1","1","1","1","0","5"
"85534","915","893","887","887","10","5","6","1","6","6"
"85535","888","889","893","709","6","2","1","1","6","8"
"85536","882","883","715","888","1","1","1","1","5","12"
"85560","905","911","937","938","4","4","4","4","5","10"
"85570","873","873","873","873","1","4","1","1","9","5"
"85612","996","997","998","999","4","4","4","4","0","2"
"85613","869","868","867","868","1","1","1","1","0","5"
"85637","909","910","911","910","1","1","1","1","9","4"
"85646","978","980","984","865","1","1","1","1","0","5"
"85655","830","905","906","830","1","1","1","1","8","0"
"85712","716","716","716","720","4","4","4","4","5","12"
"85714","718","721","718","721","4","4","4","4","5","12"
"85718","750","751","748","755","3","3","1","2","0","1"
"85834","906","906","715","893","1","1","1","1","5","8"
"85838","865","866","859","869","1","1","1","1","0","6"
"85839","865","866","867","868","8","8","1","1","0","5"
"85916","313","307","314","315","1","1","1","1","12","0"
"85983","916","917","918","919","5","1","5","5","5","8"
"85984","920","921","922","923","1","1","1","1","5","12"
"85985","0","0","0","0","4","4","4","4","2","8"
"86012","918","925","927","916","6","5","3","2","5","8"
"86019","867","868","867","868","1","1","1","1","0","5"
"86048","991","990","992","745","4","4","4","4","12","8"
"86049","743","744","745","747","1","1","1","1","12","0"
"86151","109","110","111","109","7","3","3","3","7","1"
"86313","830","830","746","746","4","4","4","4","7","6"
"86344","743","744","745","830","5","4","4","3","5","3"
"86348","907","905","908","906","1","1","1","1","5","5"
"86541","4","4","4","2","1","1","1","1","5","5"
"86543","651","652","648","652","1","1","1","1","5","0"
"86546","929","930","931","932","10","1","10","1","5","8"
"86574","856","857","858","860","8","2","4","2","5","0"
"86575","863","864","866","869","5","5","1","5","6","5"
"86576","863","864","876","875","3","3","8","2","6","3"
"86662","1","776","780","238","1","1","1","1","5","7"
"86772","76","74","80","82","1","1","1","1","0","8"
"86813","916","917","918","919","4","4","4","4","5","8"
"86897","920","921","922","923","4","4","4","4","5","12"
"87006","918","925","927","916","6","5","3","2","0","8"
"87017","918","925","927","916","6","7","1","2","5","8"
"87057","0","0","0","0","4","4","4","4","5","8"
"87058","0","0","0","0","10","3","5","2","6","10"
"87180","1","3","1","1","1","1","1","1","0","10"
"87181","2","1","1","1","1","1","1","1","0","10"
"87204","937","935","936","939","4","1","3","8","5","8"
"87259","957","953","957","953","10","1","1","1","5","10"
"87261","1","3","6","4","1","1","1","1","5","2"
"87267","929","930","931","899","1","1","1","1","0","6"
"87353","946","942","942","947","0","0","0","0","0","4"
"87354","946","947","945","944","1","1","1","1","0","8"
"87417","957","960","966","962","2","1","1","1","5","10"
"87486","927","927","927","927","4","4","4","4","0","6"
"87487","953","954","960","958","10","5","1","1","5","10"
"87488","1","2","3","5","2","1","1","1","5","10"
"87489","903","904","903","904","1","1","1","1","5","2"
"87503","906","906","715","893","4","4","4","4","0","0"
"87505","937","935","936","939","4","2","3","7","0","0"
"87512","1052","1053","1053","888","4","4","4","4","5","12"
"87518","1","2","3","4","2","1","1","1","5","10"
"87523","907","906","905","908","1","1","1","1","5","5"
"87524","905","906","907","908","1","1","1","1","0","5"
"87543","949","950","951","952","7","5","3","2","0","3"
"87556","905","936","939","908","4","4","4","4","0","8"
"87562","713","713","715","712","6","6","3","1","5","12"
"87585","228","231","232","233","1","1","1","1","5","5"
"87589","949","950","913","952","6","3","2","4","5","8"
"87602","873","873","873","873","1","1","1","1","0","5"
"87603","996","997","998","999","4","4","4","4","0","8"
"87606","905","906","907","908","4","4","4","4","0","8"
"87611","905","936","939","908","4","4","4","4","5","8"
"87613","996","997","998","999","4","4","4","4","0","4"
"87618","865","866","859","869","5","5","1","1","0","6"
"87621","3","683","683","867","1","1","1","1","5","6"
"87709","918","925","927","916","1","1","1","1","0","8"
"87748","974","972","973","971","6","4","3","3","5","5"
"87749","905","917","917","953","4","4","2","8","5","12"
"87758","953","954","955","958","8","3","3","2","5","10"
"87762","953","954","903","904","4","4","8","2","5","7"
"87848","968","967","968","973","5","4","4","3","5","6"
"87880","996","997","998","999","4","4","4","4","0","0"
"87926","847","845","846","848","4","4","4","4","0","5"
"87953","150","160","156","159","4","4","4","4","8","3"
"87957","154","155","151","157","4","4","4","4","5","8"
"87959","6","6","6","9","4","4","4","4","0","6"
"87962","154","155","151","157","4","4","4","4","0","8"
"88074","946","941","942","947","4","3","5","4","5","4"
"88075","946","947","1034","948","4","4","4","4","5","8"
"88183","929","930","931","929","5","2","4","5","6","4"
