Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"708","108760","0","0","17","2","0","0","0","7"
"709","108761","0","0","17","2","0","0","0","8"
"710","108582","108663","0","1","2","0","1","0","0"
"711","108583","108664","0","1","2","0","1","0","1"
"712","108584","108665","0","1","2","0","1","0","2"
"713","108585","108666","0","1","2","0","1","0","3"
"714","108586","108667","0","1","2","0","1","0","4"
"715","108587","108668","0","1","2","0","1","0","5"
"716","108588","108669","0","1","2","0","1","0","6"
"717","108589","108670","0","1","2","0","1","0","7"
"718","108590","108671","0","1","2","0","1","0","8"
"719","108591","108672","0","1","2","0","1","1","0"
"720","108592","108673","0","1","2","0","1","1","1"
"721","108593","108674","0","1","2","0","1","1","2"
"722","108594","108675","0","1","2","0","1","1","3"
"723","108595","108676","0","1","2","0","1","1","4"
"724","108596","108677","0","1","2","0","1","1","5"
"725","108597","108678","0","1","2","0","1","1","6"
"726","108598","108679","0","1","2","0","1","1","7"
"727","108599","108680","0","1","2","0","1","1","8"
"728","108600","108681","0","1","2","0","1","2","0"
"729","108601","108682","0","1","2","0","1","2","1"
"730","108602","108683","0","1","2","0","1","2","2"
"731","108603","108684","0","1","2","0","1","2","3"
"732","108604","108685","0","1","2","0","1","2","4"
"733","108605","108686","0","1","2","0","1","2","5"
"734","108606","108687","0","1","2","0","1","2","6"
"735","108607","108688","0","1","2","0","1","2","7"
"736","108608","108689","0","1","2","0","1","2","8"
"737","108609","108690","0","1","2","0","1","3","0"
"738","108610","108691","0","1","2","0","1","3","1"
"739","108611","108692","0","1","2","0","1","3","2"
"740","108612","108693","0","1","2","0","1","3","3"
"741","108613","108694","0","1","2","0","1","3","4"
"742","108614","108695","0","1","2","0","1","3","5"
"743","108615","108696","0","1","2","0","1","3","6"
"744","108616","108697","0","1","2","0","1","3","7"
"745","108617","108698","0","1","2","0","1","3","8"
"746","108618","108699","0","1","2","0","1","4","0"
"747","108619","108700","0","1","2","0","1","4","1"
"748","108620","108701","0","1","2","0","1","4","2"
"749","108621","108702","0","1","2","0","1","4","3"
"750","108622","108703","0","1","2","0","1","4","4"
"751","108623","108704","0","1","2","0","1","4","5"
"752","108624","108705","0","1","2","0","1","4","6"
"753","108625","108706","0","1","2","0","1","4","7"
"754","108626","108707","0","1","2","0","1","4","8"
"755","108627","108708","0","1","2","0","1","5","0"
"756","108628","108709","0","1","2","0","1","5","1"
"757","108629","108710","0","1","2","0","1","5","2"
"758","108630","108711","0","1","2","0","1","5","3"
"759","108631","108712","0","1","2","0","1","5","4"
"760","108632","108713","0","1","2","0","1","5","5"
"761","108633","108714","0","1","2","0","1","5","6"
"762","108634","108715","0","1","2","0","1","5","7"
"763","108635","108716","0","1","2","0","1","5","8"
"764","108636","108717","0","1","2","0","1","6","0"
"765","108637","108718","0","1","2","0","1","6","1"
"766","108638","108719","0","1","2","0","1","6","2"
"767","108639","108720","0","1","2","0","1","6","3"
"768","108640","108721","0","1","2","0","1","6","4"
"769","108641","108722","0","1","2","0","1","6","5"
"770","108642","108723","0","1","2","0","1","6","6"
"771","108643","108724","0","1","2","0","1","6","7"
"772","108644","108725","0","1","2","0","1","6","8"
"773","108645","108726","0","1","2","0","1","7","0"
"774","108646","108727","0","1","2","0","1","7","1"
"775","108647","108728","0","1","2","0","1","7","2"
"776","108648","108729","0","1","2","0","1","7","3"
"777","108649","108730","0","1","2","0","1","7","4"
"778","108650","108731","0","1","2","0","1","7","5"
"779","108651","108732","0","1","2","0","1","7","6"
"780","108652","108733","0","1","2","0","1","7","7"
"781","108653","108734","0","1","2","0","1","7","8"
"782","108654","108735","0","1","2","0","1","8","0"
"783","108655","108736","0","1","2","0","1","8","1"
"784","108656","108737","0","1","2","0","1","8","2"
"785","108657","108738","0","1","2","0","1","8","3"
"786","108658","108739","0","1","2","0","1","8","4"
"787","108659","108740","0","1","2","0","1","8","5"
"788","108660","108741","0","1","2","0","1","8","6"
"789","108661","108742","0","1","2","0","1","8","7"
"790","108662","108743","0","1","2","0","1","8","8"
"791","5456","5504","0","17","2","0","2","1","0"
"792","5457","5505","0","17","2","0","2","1","1"
"793","5458","5506","0","17","2","0","2","1","2"
"794","5461","5507","0","17","2","0","2","1","3"
"795","5467","5508","0","17","2","0","2","1","4"
"796","5459","5509","0","17","2","0","2","1","5"
"797","5460","5510","0","17","2","0","2","1","6"
"798","5462","5511","0","17","2","0","2","1","7"
"799","5472","5520","0","17","2","0","2","2","0"
"800","5473","0","0","17","2","0","2","2","1"
"801","5474","0","0","17","2","0","2","2","2"
"802","5475","0","0","17","2","0","2","2","3"
"803","5476","0","0","17","2","0","2","2","4"
"804","5477","0","0","17","2","0","2","2","5"
"805","5478","5521","0","17","2","0","2","2","6"
"806","5479","5522","0","17","2","0","2","2","7"
"807","5463","5512","0","17","2","0","2","3","0"
"808","5464","5513","0","17","2","0","2","3","1"
"809","5465","5514","0","17","2","0","2","3","2"
"810","5466","5515","0","17","2","0","2","3","3"
"811","5468","5516","0","17","2","0","2","3","4"
"812","5469","5517","0","17","2","0","2","3","5"
"813","5470","5518","0","17","2","0","2","3","6"
"814","5471","5519","0","17","2","0","2","3","7"
"815","5463","5512","0","17","2","0","2","4","0"
"816","5464","5513","0","17","2","0","2","4","1"
"817","5465","5514","0","17","2","0","2","4","2"
"818","5466","5515","0","17","2","0","2","4","3"
"819","5468","5516","0","17","2","0","2","4","4"
"820","5469","5517","0","17","2","0","2","4","5"
"821","5470","5518","0","17","2","0","2","4","6"
"822","5471","5519","0","17","2","0","2","4","7"
"823","5496","0","0","17","2","0","2","5","0"
"824","5497","0","0","17","2","0","2","5","1"
"825","5498","0","0","17","2","0","2","5","2"
"826","5499","0","0","17","2","0","2","5","3"
"827","5500","0","0","17","2","0","2","5","4"
"828","5501","0","0","17","2","0","2","5","5"
"829","5502","5528","0","17","2","0","2","5","6"
"830","5503","5529","0","17","2","0","2","5","7"
"831","5496","0","0","17","2","0","2","6","0"
"832","5497","0","0","17","2","0","2","6","1"
"833","5498","0","0","17","2","0","2","6","2"
"834","5499","0","0","17","2","0","2","6","3"
"835","5500","0","0","17","2","0","2","6","4"
"836","5501","0","0","17","2","0","2","6","5"
"837","5502","5528","0","17","2","0","2","6","6"
"838","5503","5529","0","17","2","0","2","6","7"
"839","5480","0","0","17","2","0","2","7","0"
"840","5481","0","0","17","2","0","2","7","1"
"841","5482","0","0","17","2","0","2","7","2"
"842","5483","0","0","17","2","0","2","7","3"
"843","5484","0","0","17","2","0","2","7","4"
"844","5485","0","0","17","2","0","2","7","5"
"845","5486","5523","0","17","2","0","2","7","6"
"846","5487","5524","0","17","2","0","2","7","7"
"847","5496","0","0","17","2","0","2","8","0"
"848","5497","0","0","17","2","0","2","8","1"
"849","5498","0","0","17","2","0","2","8","2"
"850","5499","0","0","17","2","0","2","8","3"
"851","5500","0","0","17","2","0","2","8","4"
"852","5501","0","0","17","2","0","2","8","5"
"853","5502","5528","0","17","2","0","2","8","6"
"854","5503","5529","0","17","2","0","2","8","7"
"855","5488","0","0","17","2","0","2","9","0"
"856","5489","0","0","17","2","0","2","9","1"
"857","5490","0","0","17","2","0","2","9","2"
"858","5491","0","0","17","2","0","2","9","3"
"859","5492","0","0","17","2","0","2","9","4"
"860","5493","0","0","17","2","0","2","9","5"
"861","5494","5525","0","17","2","0","2","9","6"
"862","5495","5526","0","17","2","0","2","9","7"
"863","5480","0","0","17","2","0","2","10","0"
"864","5481","0","0","17","2","0","2","10","1"
"865","5482","0","0","17","2","0","2","10","2"
"866","5483","0","0","17","2","0","2","10","3"
"867","5484","0","0","17","2","0","2","10","4"
"868","5485","0","0","17","2","0","2","10","5"
"869","5486","5523","0","17","2","0","2","10","6"
"870","5487","5524","0","17","2","0","2","10","7"
"919","108744","0","0","17","2","0","4","0","0"
"920","108745","0","0","17","2","0","4","0","1"
"921","108746","0","0","17","2","0","4","0","2"
"922","108747","0","0","17","2","0","4","0","3"
"923","108748","0","0","17","2","0","4","0","4"
"924","108749","0","0","17","2","0","4","0","5"
"925","108750","0","0","17","2","0","4","0","6"
"926","108751","0","0","17","2","0","4","0","7"
"927","108752","0","0","17","2","0","4","0","8"
"936","5814","0","0","17","2","1","0","0","0"
"937","5815","0","0","17","2","1","0","0","1"
"938","5816","0","0","17","2","1","0","0","2"
"939","5817","0","0","17","2","1","0","0","3"
"940","5818","0","0","17","2","1","0","0","4"
"941","5819","0","0","17","2","1","0","0","5"
"942","5820","0","0","17","2","1","0","0","6"
"943","5821","0","0","17","2","1","0","0","7"
"944","5822","0","0","17","2","1","0","0","8"
"945","5530","5714","0","1","2","1","1","0","0"
"946","5531","5715","0","1","2","1","1","0","1"
"947","5532","5716","0","1","2","1","1","0","2"
"948","5533","5717","0","1","2","1","1","0","3"
"949","5534","5718","0","1","2","1","1","0","4"
"950","5535","5719","0","1","2","1","1","0","5"
"951","5536","5720","0","1","2","1","1","0","6"
"952","5537","5721","0","1","2","1","1","0","7"
"953","5538","5722","0","1","2","1","1","0","8"
"954","5539","5723","0","1","2","1","1","1","0"
"955","5540","5724","0","1","2","1","1","1","1"
"956","5645","5725","0","1","2","1","1","1","2"
"957","5646","5726","0","1","2","1","1","1","3"
"958","5647","5727","0","1","2","1","1","1","4"
"959","5648","5728","0","1","2","1","1","1","5"
"960","5649","5729","0","1","2","1","1","1","6"
"961","5650","5730","0","1","2","1","1","1","7"
"962","5651","5731","0","1","2","1","1","1","8"
"963","5652","5732","0","1","2","1","1","2","0"
"964","5653","5733","0","1","2","1","1","2","1"
"965","5654","5734","0","1","2","1","1","2","2"
"966","5655","5735","0","1","2","1","1","2","3"
"967","5656","5736","0","1","2","1","1","2","4"
"968","5657","5737","0","1","2","1","1","2","5"
"969","5658","5738","0","1","2","1","1","2","6"
"970","5659","5739","0","1","2","1","1","2","7"
"971","5660","5740","0","1","2","1","1","2","8"
"972","5661","5741","0","1","2","1","1","3","0"
"973","5662","5742","0","1","2","1","1","3","1"
"974","5663","5743","0","1","2","1","1","3","2"
"975","5664","5744","0","1","2","1","1","3","3"
"976","5665","5745","0","1","2","1","1","3","4"
"977","5666","5746","0","1","2","1","1","3","5"
"978","5667","5747","0","1","2","1","1","3","6"
"979","5668","5748","0","1","2","1","1","3","7"
"980","5669","5749","0","1","2","1","1","3","8"
"981","5670","5750","0","1","2","1","1","4","0"
"982","5671","5751","0","1","2","1","1","4","1"
"983","5672","5752","0","1","2","1","1","4","2"
"984","5673","5753","0","1","2","1","1","4","3"
"985","5774","5754","0","1","2","1","1","4","4"
"986","5674","5755","0","1","2","1","1","4","5"
"987","5675","5756","0","1","2","1","1","4","6"
"988","5676","5757","0","1","2","1","1","4","7"
"989","5677","5758","0","1","2","1","1","4","8"
"990","5678","5759","0","1","2","1","1","5","0"
"991","5679","5760","0","1","2","1","1","5","1"
"992","5680","5761","0","1","2","1","1","5","2"
"993","5681","5762","0","1","2","1","1","5","3"
"994","5682","5763","0","1","2","1","1","5","4"
"995","5683","5764","0","1","2","1","1","5","5"
"996","5684","5765","0","1","2","1","1","5","6"
"997","5685","5766","0","1","2","1","1","5","7"
"998","5686","5767","0","1","2","1","1","5","8"
"999","5687","5768","0","1","2","1","1","6","0"
"1000","5688","5769","0","1","2","1","1","6","1"
"1001","5689","5770","0","1","2","1","1","6","2"
"1002","5690","5771","0","1","2","1","1","6","3"
"1003","5691","5772","0","1","2","1","1","6","4"
"1004","5692","5773","0","1","2","1","1","6","5"
"1005","5693","5785","0","1","2","1","1","6","6"
"1006","5694","5795","0","1","2","1","1","6","7"
"1007","5695","5775","0","1","2","1","1","6","8"
"1008","5696","5776","0","1","2","1","1","7","0"
"1009","5697","5777","0","1","2","1","1","7","1"
"1010","5698","5778","0","1","2","1","1","7","2"
"1011","5699","5779","0","1","2","1","1","7","3"
"1012","5700","5780","0","1","2","1","1","7","4"
"1013","5701","5781","0","1","2","1","1","7","5"
"1014","5702","5782","0","1","2","1","1","7","6"
"1015","5703","5783","0","1","2","1","1","7","7"
"1016","5704","5784","0","1","2","1","1","7","8"
"1017","5705","5786","0","1","2","1","1","8","0"
"1018","5706","5787","0","1","2","1","1","8","1"
"1019","5707","5788","0","1","2","1","1","8","2"
"1020","5708","5789","0","1","2","1","1","8","3"
"1021","5709","5790","0","1","2","1","1","8","4"
"1022","5710","5791","0","1","2","1","1","8","5"
"1023","5711","5792","0","1","2","1","1","8","6"
"1024","5712","5793","0","1","2","1","1","8","7"
"1025","5713","5794","0","1","2","1","1","8","8"
"1026","5825","7372","7430","17","2","1","3","0","0"
"1027","5826","7373","7431","17","2","1","3","0","1"
"1028","5827","7374","7432","17","2","1","3","0","2"
"1029","5828","7375","7433","17","2","1","3","0","3"
"1030","5829","7376","7434","17","2","1","3","0","4"
"1031","5830","7377","7435","17","2","1","3","0","5"
"1032","5831","7378","7436","17","2","1","3","0","6"
"1033","5832","7379","7437","17","2","1","3","0","7"
"1034","5825","7398","7462","17","2","1","3","1","0"
"1035","5826","7399","7463","17","2","1","3","1","1"
"1036","5827","7400","7464","17","2","1","3","1","2"
"1037","5828","7401","7465","17","2","1","3","1","3"
"1038","5829","7402","7466","17","2","1","3","1","4"
"1039","5830","7403","7467","17","2","1","3","1","5"
"1040","5831","7404","7468","17","2","1","3","1","6"
"1041","5832","7405","7469","17","2","1","3","1","7"
"1042","5825","7380","7438","17","2","1","3","2","0"
"1043","5826","7381","7439","17","2","1","3","2","1"
"1044","5827","7382","7440","17","2","1","3","2","2"
"1045","5828","7383","7441","17","2","1","3","2","3"
"1046","5829","7384","7442","17","2","1","3","2","4"
"1047","5830","7385","7443","17","2","1","3","2","5"
"1048","5831","7386","7444","17","2","1","3","2","6"
"1049","5832","7387","7445","17","2","1","3","2","7"
"1050","5825","7406","7470","17","2","1","3","3","0"
"1051","5826","7407","7471","17","2","1","3","3","1"
"1052","5827","7408","7472","17","2","1","3","3","2"
"1053","5828","7409","7473","17","2","1","3","3","3"
"1054","5829","7410","7474","17","2","1","3","3","4"
"1055","5830","7411","7475","17","2","1","3","3","5"
"1056","5831","7412","7476","17","2","1","3","3","6"
"1057","5832","7413","7477","17","2","1","3","3","7"
"1058","5825","7414","7478","17","2","1","3","4","0"
"1059","5826","7415","7479","17","2","1","3","4","1"
"1060","5827","7416","7480","17","2","1","3","4","2"
"1061","5828","7417","7481","17","2","1","3","4","3"
"1062","5829","7418","7482","17","2","1","3","4","4"
"1063","5830","7419","7483","17","2","1","3","4","5"
"1064","5831","7420","7484","17","2","1","3","4","6"
"1065","5832","7421","7485","17","2","1","3","4","7"
"1066","5825","7422","7486","17","2","1","3","5","0"
"1067","5826","7423","7487","17","2","1","3","5","1"
"1068","5827","7424","7488","17","2","1","3","5","2"
"1069","5828","7425","7489","17","2","1","3","5","3"
"1070","5829","7426","7490","17","2","1","3","5","4"
"1071","5830","7427","7491","17","2","1","3","5","5"
"1072","5831","7428","7492","17","2","1","3","5","6"
"1073","5832","7429","7493","17","2","1","3","5","7"
"1074","5825","7380","7438","17","2","1","3","6","0"
"1075","5826","7381","7439","17","2","1","3","6","1"
"1076","5827","7382","7440","17","2","1","3","6","2"
"1077","5828","7383","7441","17","2","1","3","6","3"
"1078","5829","7384","7442","17","2","1","3","6","4"
"1079","5830","7385","7443","17","2","1","3","6","5"
"1080","5831","7386","7444","17","2","1","3","6","6"
"1081","5832","7387","7445","17","2","1","3","6","7"
"1082","5796","5805","0","17","2","1","4","0","0"
"1083","5797","5806","0","17","2","1","4","0","1"
"1084","5798","5807","0","17","2","1","4","0","2"
"1085","5799","5808","0","17","2","1","4","0","3"
"1086","5800","5809","0","17","2","1","4","0","4"
"1087","5801","5810","0","17","2","1","4","0","5"
"1088","5802","5811","0","17","2","1","4","0","6"
"1089","5803","5812","0","17","2","1","4","0","7"
"1090","5804","5813","0","17","2","1","4","0","8"
"1091","5825","0","0","17","2","1","3","7","0"
