Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"342","0.407704","0.509356","Asira Dawnslayer","Former blade-for-hire Asira Sunbright was initially leery of working for the Twilight's Hammer, but the cult's generous payments quickly won her over. In time, she succumbed to the corruptive influence of her dark employers, even going so far as to take the name Dawnslayer. As one of the cult's deadliest assassins, Asira has been called upon to exterminate Thrall and his comrades.","0","819","4167","186","-1","0","2"
"368","0.333333","0.60687","Ghamoo-Ra","When the Twilight's Hammer cult arrived, its followers roused and imprisoned one of the last peaceful creatures living in Elune's temple. The cult delighted in tormenting the giant turtle for years, flaying its mind and body until it succumbed to madness. Naming the beast Ghamoo-Ra, the cultists attempt to control its savagery in order to protect their lair.","162","688","9472","227","-1","0","1"
"369","0.474044","0.922131","High Interrogator Gerstahn","The Twilight's Hammer cultist Gerstahn has always indulged in life's finer things: exotic foods, fine clothes, and gem-encrusted torture tools. Day and night, her prisoners' bloodcurdling cries echo throughout the Dark Iron clan's infamous Detention Block. Gerstahn proudly calls this horrific noise her symphony of screams, and she is always eager to add another voice to the chorus.","200","704","4630","228","-1","0","1"
"370","0.556011","0.670082","Lord Roccor","Lord Roccor loathes the scheming and backstabbing of his fellow fire elementals. To avoid serving alongside his kind in the Molten Core, the mighty being purposefully angered the Firelord. Roccor's risky gambit paid off: he was expelled from the core and forced to guard Blackrock Depths in isolation.","200","704","4472","228","3","2","2"
"371","0.535002","0.573466","Houndmaster Grebmar","Grebmar Fleabeard's hounds are the only family he's ever known. Long ago, the orphaned dwarf began breeding canines to serve as companions and guard dogs. When the houndmaster isn't patrolling Blackrock Depths with his loyal beasts, he often treats them to the Grim Guzzler's finest Dark Iron ale.","200","704","4626","228","-1","0","3"
"372","0.497785","0.645796","Ring of Law","There is only one punishment for crimes committed against the Dark Iron dwarves: death. Ancient tradition calls for the guilty to pay the blood price in the Ring of the Law by battling savage creatures gathered from across Azeroth. To date, it is unknown if anyone has ever survived this brutal crucible.","200","704","4547","228","3","2","4"
"373","0.54918","0.94877","Pyromancer Loregrain","Once a respected member of the Earthen Ring, Loregrain joined the Twilight's Hammer cult for reasons that remain a mystery to his former allies. He eventually journeyed to Blackrock Depths, where he took a sudden interest in the famed Dark Iron architect Franclorn Forgewright. The purpose of his current obsession is unclear, but Loregrain remains loyal to his cult and an enemy of all who oppose it.","201","704","4496","228","3","2","5"
"374","0.564208","0.311475","Lord Incendius","Baron Geddon taught Incendius to harness his destructive powers, but the baron never expected his protege to grow so lethally efficient. Increasingly wary that Incendius might usurp him, Geddon sent the blazing elemental out of the Molten Core to guard the Dark Iron dwarves' fabled Black Anvil.","200","704","4476","228","3","2","6"
"375","0.602459","0.659836","Warder Stilgiss","After years of dedication to Emperor Thaurissan, the cunning mage Stilgiss was entrusted with protecting his clan's coffers in the Black Vault. The loyal dwarf's close friend Houndmaster Grebmar celebrated the occasion by gifting one of his vicious dogs--Verek--to Stilgiss. The mage has put the beast to good use, keeping it at his side to scare off the vault's would-be thieves.","201","704","4386","228","-1","0","7"
"376","0.635246","0.211066","Fineous Darkvire","Chief Architect Fineous Darkvire earned his title by passing off the ideas of more gifted masons as his own. His arrogance and scheming have drawn the ire of his predecessor, Franclorn Forgewright, from beyond the grave. The ghost of the late chief architect seeks to reclaim his incredibly powerful hammer--Ironfel--from Darkvire before it can be used for ill.","200","704","4538","228","-1","0","8"
"377","0.251366","0.534836","Bael'Gar","The monstrous molten giant Bael'Gar lumbers across the Dark Iron Highway, a stunning feat of dwarven engineering carved into Blackrock Depths. Ragnaros pulled the giant from the heart of the Firelands to guard a massive sealed door at one end of the highway. According to legend, only the Firelord and the Dark Iron clan's highest-ranking members know what lies beyond the mysterious gate.","200","704","4532","228","3","2","9"
"378","0.363388","0.82377","General Angerforge","Through a lifetime of study, General Angerforge has become an expert on dwarven military history and tactics. He recently incurred Emperor Dagran Thaurissan's fury by writing a scathing treatise on his clan's failures in past conflicts. This political blunder aside, Angerforge is a Dark Iron to his core. He will bleed--and die, if necessary--to protect his people and his emperor.","201","704","4508","228","3","2","10"
"379","0.364754","0.651639","Golem Lord Argelmach","Argelmach's lifelong obsession with immortality drove him to forge enchanted constructs in his own image. Rumor has it that he has also dabbled in some form of black magic that would allow the golem lord's new creations to act as vessels for his spirit should his flesh-and-blood body be destroyed.","201","704","4501","228","3","2","11"
"380","0.505668","0.704778","Hurley Blackbreath","To say Blackbreath is a regular at the Grim Guzzler would be something of an understatement. In over a decade, the mischievous drunkard has left the tavern only once to steal a top-secret recipe for Thunderbrew Lager. Blackbreath has occasionally sobered up enough to make the concoction himself, and he claims it grants unimaginable strength and courage.","201","704","4494","228","3","2","12"
"381","0.458206","0.564745","Phalanx","Until recently, drunken brawls raged within the Grim Guzzler on an almost daily basis. Barkeep Plugger Spazzring has reduced the frequency of these scuffles with Phalanx, a mighty golem bouncer programmed to maintain order in the tavern and eliminate raucous patrons with extreme force.","201","704","4504","228","3","2","13"
"382","0.525456","0.625386","Ribbly Screwspigot","Screwspigot has a bad habit of borrowing money and squandering it on get-rich-quick schemes. His latest failure--Ribbly's Chewable Gunpowder--earned him a place on the hit list of Booty Bay's kingpin, Baron Revilgaz. Screwspigot has since fled to the Grim Guzzler, hoping to elude bounty hunters, friends, and family looking to cash in on the baron's bounty.","201","704","4492","228","3","2","14"
"383","0.47722","0.657122","Plugger Spazzring","They say that at the Grim Guzzler everyone knows your name. This sense of camaraderie is due to the hard work of Spazzring, a leper gnome who sought a new life in Blackrock Depths after the fall of Gnomeregan. Despite his history of dabbling with evil as a warlock, he takes pride in his job as the tavern's barkeep, making sure that his patrons' mugs never run dry.","201","704","4485","228","3","2","15"
"384","0.538251","0.485656","Ambassador Flamelash","For his unwavering service to Ragnaros, Flamelash ascended to the rank of ambassador to the Dark Iron clan. This depraved being initially despised his dwarven allies, but he has come to respect their penchant for destruction. As a show of solidarity, Flamelash guards the Chamber of Enchantment, a sacred location used by the dwarves to empower their weaponry.","201","704","4482","228","3","2","16"
"385","0.538251","0.247951","The Seven","Centuries ago, sorcerer-thane Thaurissan and seven of his most powerful Dark Iron allies accidentally summoned Ragnaros into Azeroth and damned their entire clan to enslavement. Although the Seven perished during the ritual, their restless spirits still linger in Blackrock Depths, cursed to serve their elemental master and the current Dark Iron ruler.","201","704","4471","228","3","2","17"
"386","0.796448","0.118852","Magmus","Ambassador Flamelash charged the molten giant Magmus with guarding Emperor Dagran Thaurissan's throne room, but not even this act put the Dark Iron ruler's concerns to rest. Ever fearful of assassins, the emperor also granted Magmus control over a series of fire-breathing statues outside his royal chambers.","201","704","4480","228","3","2","18"
"387","0.909836","0.118852","Emperor Dagran Thaurissan","Emperor Dagran Thaurissan rules alongside Princess Moira of the rival Bronzebeard clan. Debate rages over whether the emperor ensorcelled his bride or she willingly joined him. Whatever the truth, Thaurissan's continued presence bodes ill for the future of his clan. So long as he lives, the Dark Irons will remain pawns of Ragnaros, and a dire threat to kingdoms throughout Azeroth.","201","704","4645","228","3","2","19"
"388","0.386612","0.590164","Highlord Omokk","Omokk rules over the spire's ogres with an iron fist. Many underlings have challenged him to single combat in the hopes of seizing the highlord's title, but all have fallen without landing a solitary blow. This mysterious phenomenon has led to rumors that dark magic is protecting Omokk.","208","721","4523","229","-1","0","1"
"389","0.553279","0.692623","Shadow Hunter Vosh'gajin","Vosh'gajin is renowned for her beauty--and psychotic tendencies--among the trolls. A master of the shadow hunter arts, she wields formidable hexes, curses, and healing magics.","207","721","4525","229","-1","0","2"
