Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30
"1382","[DNT] Sword of Kings","75795458","QUEST","[DNT] - Arms Warrior Acquisition","0","0","110","110","1539","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1383","[DNT] Hunter of Heroes","75795458","QUEST","[DNT] Fury Warrior Acquisition","0","0","110","110","1511","0","0","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1384","[DNT] Spear in the Shadow","75795458","QUEST","[DNT] Surv Hunter Acquisition","0","0","110","110","1511","0","973","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1404","Breaching the Sanctum","35842","QUEST","The time has come to attack the Sanctum of Order and enter the Palace from below.","0","0","110","110","1662","0","1202","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1405","Sieging of Suramar","75795458","QUEST","The time has come to lead your forces into a full frontal attack on Suramar City itself.","0","0","110","110","1662","0","1203","0","0","0","98","100","98","12","1","-1","0","10","38","0","0","1","0","0","1","3","0"
"1411","Trial of Valor","16507","TrialofValor","Face the final test of the titan keeper Odyn, then descent into the depths of Helheim to defeat Helya once and for all!","47232","830","110","110","1648","0","0","1829","0","0","110","110","110","17","1","-1","6","1","0","2","5","18","1","4","13","2","0"
"1437","Trial of Valor","0","TrialofValor","","0","0","110","110","1648","0","0","1829","0","0","110","110","110","14","2","-1","6","0","54","0","0","0","0","0","0","2","0"
"1438","Trial of Valor","0","TrialofValor","","0","0","110","110","1648","0","0","1829","0","0","110","110","110","16","2","-1","6","0","56","0","0","0","0","0","0","2","0"
"1439","Trial of Valor","0","TrialofValor","","0","0","110","110","1648","0","0","1829","0","0","110","110","110","15","2","-1","6","0","55","0","0","0","0","0","0","2","0"
"1453","Random Timewalking Dungeon (Mists of Pandaria)","40967","","","47093","450","110","110","-1","0","0","0","0","450","91","0","91","2","6","-1","5","5","44","1","1","3","0","0","0","1","90"
"1464","Gate of the Setting Sun","1027","GATEOFTHESETTINGSUN","","47093","0","110","110","962","1453","0","649","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
"1465","Siege of Niuzao Temple","1027","SIEGEOFNIZAOTEMPLE","","47093","0","110","110","1011","1453","0","727","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
"1466","Stormstout Brewery","1027","STORMSTOUTBREWERY","","47093","0","110","110","961","1453","0","670","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
"1467","Mogu'shan Palace","1027","MOGUSHANPALACE","","47093","0","110","110","994","1453","0","649","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
"1468","Shado-Pan Monastery","1027","SHADOWPANMONASTERY","","47093","0","110","110","959","1453","0","686","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
"1469","Temple of the Jade Serpent","1027","TEMPLEOFTHEJADESERPENT","","47093","0","110","110","960","1453","0","335","0","450","91","90","91","2","1","-1","4","0","36","1","1","3","1","1","3","1","90"
