Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3
"30370","245610","12667","0","0","-0.3691376","0.9293748"
"30371","245610","13000","0","0","-0.339909","0.9404584"
"30372","245610","13333","0","0","-0.3103108","0.9506353"
"30373","245610","13667","0","0","-0.2804074","0.9598812"
"30374","245610","14000","0","0","-0.2498806","0.9682767"
"30375","245610","14333","0","0","-0.2191029","0.9757017"
"30376","245610","14667","0","0","-0.1884803","0.9820771"
"30377","245610","15000","0","0","-0.1572964","0.9875515"
"30378","245610","15333","0","0","-0.1259551","0.992036"
"30379","245610","15667","0","0","-0.09410755","0.9955621"
"30380","245610","16000","0","0","-0.0629249","0.9980183"
"30381","245610","16333","0","0","-0.03206196","0.9994859"
"30382","245610","16667","0","0","-0.001549871","0.9999988"
"30383","245610","17000","0","0","0.02896365","0.9995805"
"30384","245610","17333","0","0","0.059831","0.9982085"
"30385","245610","17666","0","0","0.09100166","0.9958507"
"30386","245610","18000","0","0","0.1228799","0.9924216"
"30387","245610","18333","0","0","0.154235","0.9880342"
"30388","245610","18667","0","0","0.1854356","0.9826564"
"30389","245610","19000","0","0","0.2160779","0.9763762"
"30390","245610","19333","0","0","0.2468785","0.9690465"
"30391","245610","19666","0","0","0.2774126","0.960751"
"30392","245610","20000","0","0","0.307347","0.9515975"
"30393","245610","20333","0","0","0.3369585","0.9415195"
"30394","245610","20667","0","0","0.36624","0.9305204"
"30395","245610","21000","0","0","0.3951634","0.918611"
"30396","245610","21333","0","0","0.4236998","0.9058027"
"30397","245610","21667","0","0","0.4518229","0.8921078"
"30398","245610","22000","0","0","0.4795531","0.877513"
"30399","245610","22333","0","0","0.5070598","0.8619109"
"30400","245610","22667","0","0","0.5340183","0.8454729"
"30401","245610","23000","0","0","0.5601996","0.8283576"
"30402","245610","23333","0","0","0.5861271","0.8102192"
"30403","245610","23667","0","0","0.6115775","0.7911845"
"30404","245610","24000","0","0","0.6366115","0.7711847"
"30405","245610","24333","0","0","0.6604226","0.7508941"
"30406","245610","24667","0","0","0.6834239","0.7300217"
"30407","245610","25000","0","0","0.7053813","0.7088282"
"30408","245610","25333","0","0","0.726683","0.6869729"
"30409","245610","25667","0","0","0.7476442","0.6640995"
"30410","245610","26000","0","0","0.7680374","0.6404049"
"30411","245610","26333","0","0","0.7881728","0.615454"
"30412","245610","26667","0","0","0.807486","0.5898867"
"30413","245610","27000","0","0","0.8255403","0.5643432"
"30414","245610","27333","0","0","0.8427864","0.5382481"
"30415","245610","27667","0","0","0.8592116","0.5116205"
"30416","245610","28000","0","0","0.8740638","0.4858111"
"30417","245610","28333","0","0","0.8889089","0.4580841"
"30418","245610","28667","0","0","0.9028459","0.4299642"
"30419","245610","29000","0","0","0.9158751","0.4014634"
"30420","245610","29333","0","0","0.9279998","0.3725806"
"30421","245610","29667","0","0","0.9392193","0.3433178"
"30422","245610","30000","0","0","0.9495291","0.3136794"
"30423","245610","30333","0","0","0.9589248","0.2836603"
"30424","245610","30667","0","0","0.9673922","0.2532831"
"30425","245610","31000","0","0","0.9748929","0.2226744"
"30426","245610","31333","0","0","0.9813918","0.1920163"
"30427","245610","31667","0","0","0.986964","0.1609419"
"30428","245610","32000","0","0","0.9915841","0.129464"
"30429","245610","32333","0","0","0.9952232","0.09762587"
"30430","245610","32667","0","0","0.9977962","0.06635265"
"30431","245610","33000","0","0","0.9993756","0.03533434"
"30432","245610","33333","0","0","1","0"
"30433","245618","0","0.001006811","0.2328217","0.9725049","0.005228261"
"30434","245618","333","0.03261745","0.2069844","0.9612578","0.1791014"
"30435","245618","667","0.01839948","0.1088902","0.9786812","0.1731695"
"30436","245618","1000","0.005277348","0.09301554","0.9939381","0.05837164"
"30437","245618","1333","-0.01198092","0.1634679","0.9832143","-0.080153"
"30438","245618","1667","-0.02719702","0.2400827","0.9606833","-0.1367782"
"30439","245618","2000","-0.05005667","0.2958363","0.9278945","-0.2213304"
"30440","245618","2333","-0.07644588","0.2956413","0.8961242","-0.322046"
"30441","245618","2667","-0.1004078","0.2371305","0.8609524","-0.4386893"
"30442","245618","3000","0.1185037","-0.17146","-0.7880901","0.5791998"
"30443","245618","3333","0.1112369","-0.1333643","-0.7494958","0.6388242"
"30444","245618","3667","0.0792565","-0.08851336","-0.737663","0.664633"
"30445","245618","4000","0.01808977","-0.02010234","-0.7429629","0.668786"
"30446","245618","4333","-0.04636326","0.05573495","-0.7655559","0.6392717"
"30447","245618","4667","-0.08698887","0.1146995","-0.781973","0.6064612"
"30448","245618","5000","-0.08917559","0.1223503","-0.7909284","0.5928831"
"30449","245618","5333","-0.06051108","0.1048708","-0.853364","0.5070606"
"30450","245618","5667","0.02731383","-0.07675691","0.9367858","-0.3402863"
"30451","245618","6000","0.007906842","-0.04254479","0.9820135","-0.183785"
"30452","245618","6333","-0.0005311578","0.003291216","0.9872197","-0.1593305"
"30453","245618","6667","-0.01370618","0.05886063","0.9715","-0.2292063"
"30454","245618","7000","-0.06595244","0.1538722","0.8946181","-0.4142853"
"30455","245618","7333","0.1379196","-0.2558686","-0.8024527","0.5211326"
"30456","245618","7667","0.2061208","-0.3264611","-0.7143461","0.5836499"
"30457","245618","8000","0.248318","-0.3301628","-0.6737279","0.6127164"
"30458","245618","8333","0.2863354","-0.2981903","-0.6479763","0.639704"
"30459","245618","8667","0.3414626","-0.226786","-0.5960198","0.6904577"
"30460","245618","9000","0.4078883","-0.1397499","-0.4795986","0.7642528"
"30461","245618","9333","0.4202261","-0.09661943","-0.3777792","0.8193643"
"30462","245618","9667","0.3685362","-0.06319561","-0.2618257","0.8897387"
"30463","245618","10000","0.2612436","-0.0288739","-0.1384291","0.9548589"
"30464","245618","10333","0.1341394","-0.0001873989","-0.00148778","0.9909614"
"30465","245618","10667","0.01725821","0.004042977","0.2282966","0.9734303"
"30466","245618","11000","-0.05814791","-0.01785785","0.2963295","0.9531468"
"30467","245618","11333","-0.1072518","-0.0253846","0.2385059","0.9648666"
"30468","245618","11667","-0.1546301","0.006964274","-0.04889531","0.9867372"
"30469","245618","12000","-0.2242758","0.05031396","-0.2552031","0.93917"
"30470","245618","12333","-0.3034183","0.1043782","-0.4080022","0.8547378"
"30471","245618","12667","-0.3295942","0.1471878","-0.499709","0.7873973"
"30472","245618","13000","-0.2696685","0.1449384","-0.5252067","0.793996"
"30473","245618","13333","-0.1893889","0.1152061","-0.5404611","0.8116412"
"30474","245618","13667","-0.1003792","0.06976034","-0.5743665","0.8094201"
"30475","245618","14000","0.004144425","-0.00390749","-0.6859942","0.7275847"
"30476","245618","14333","0.08392945","-0.08471156","-0.7051253","0.6989837"
"30477","245618","14667","0.1713943","-0.1377938","-0.6266022","0.7476675"
"30478","245618","15000","0.2037588","-0.1566531","-0.6140547","0.7462432"
"30479","245618","15333","0.2790221","-0.1847972","-0.5837753","0.7397317"
"30480","245618","15667","0.367442","-0.109459","-0.4079564","0.8285993"
"30481","245618","16000","0.4651935","0.02137114","0.1017901","0.8790776"
"30482","245618","16333","0.4612463","0.08008381","0.3405203","0.8154044"
"30483","245618","16667","0.4269961","0.1222479","0.4462791","0.7768943"
"30484","245618","17000","0.3195703","0.1212689","0.4467126","0.8268111"
"30485","245618","17333","0.2117637","0.1007719","0.4663962","0.8529219"
"30486","245618","17666","0.0613253","0.04579573","0.5991338","0.7969822"
"30487","245618","18000","-0.01219448","-0.01261406","0.7188379","0.6949564"
"30488","245618","18333","-0.03041405","-0.02566987","0.644878","0.7632487"
"30489","245618","18667","-0.02584902","-0.01484864","0.4985535","0.8663462"
"30490","245618","19000","-0.03603274","-0.01509755","0.3875578","0.9210173"
"30491","245618","19333","-0.07116756","-0.01544429","0.2154459","0.9737965"
"30492","245618","19666","-0.06736558","-0.005737114","0.08619072","0.993982"
"30493","245618","20000","0.03178263","0.004433774","0.1386317","0.9898241"
"30494","245618","20333","0.1518681","0.04570165","0.3071118","0.9383655"
"30495","245618","20667","0.2111702","0.07679639","0.3808963","0.8968989"
"30496","245618","21000","0.1840539","0.0785642","0.4217698","0.8843427"
"30497","245618","21333","0.1642677","0.0953057","0.519317","0.8332124"
"30498","245618","21667","0.09441572","0.1014097","0.7229882","0.6768234"
"30499","245618","22000","0.06123422","0.0806292","0.7890737","0.6058977"
"30500","245618","22333","0.0130209","0.02993872","0.9161109","0.3995937"
"30501","245618","22667","-0.003404342","-0.003222676","0.6874589","0.7262082"
"30502","245618","23000","-0.06776585","-0.05035559","0.5974596","0.7974423"
"30503","245618","23333","-0.1056776","-0.07176762","0.5663921","0.8141754"
"30504","245618","23667","-0.1756039","-0.1104747","0.548865","0.8097566"
"30505","245618","24000","-0.1717462","-0.09470142","0.5036494","0.8413514"
"30506","245618","24333","-0.07906195","-0.03255094","0.3860904","0.91849"
"30507","245618","24667","0.04364476","0.01642205","0.3537987","0.9341584"
"30508","245618","25000","0.110736","0.05062552","0.4260558","0.8964659"
"30509","245618","25333","0.1603648","0.07179249","0.430372","0.8853863"
"30510","245618","25667","0.2100758","0.1027632","0.4747885","0.8484596"
"30511","245618","26000","0.2549128","0.1658237","0.5744726","0.7599363"
"30512","245618","26333","0.2636421","0.2772337","0.6600906","0.6464632"
"30513","245618","26667","0.2496609","0.3590421","0.6654691","0.6049042"
"30514","245618","27000","0.2293666","0.4209517","0.6501983","0.5894343"
"30515","245618","27333","0.2003114","0.4661825","0.6400483","0.576964"
"30516","245618","27667","0.1546348","0.4930553","0.6674802","0.5361481"
"30517","245618","28000","0.0291068","0.4460368","0.8845275","0.1334728"
"30518","245618","28333","-0.05309425","0.2883276","0.9264963","-0.2359084"
"30519","245618","28667","-0.05332141","0.1736762","0.9303038","-0.318635"
"30520","245618","29000","-0.01815335","0.0399451","0.9087284","-0.4150754"
"30521","245618","29333","0.0186699","-0.02556183","-0.8067928","0.5899861"
"30522","245618","29667","-0.09520012","0.1330503","-0.7927531","0.5871772"
"30523","245618","30000","0.05123073","-0.2218065","0.9380647","-0.2611745"
"30524","245618","30333","-0.04431101","-0.2588684","0.9418889","0.2094492"
"30525","245618","30667","-0.03935047","-0.1488381","0.9497098","0.272672"
"30526","245618","31000","-0.05235741","-0.1582923","0.9272242","0.335347"
"30527","245618","31333","-0.07047074","-0.121955","0.8484935","0.5101174"
"30528","245618","31667","-0.06556813","-0.07241047","0.7364593","0.6693918"
"30529","245618","32000","-0.02481999","-0.03913527","0.8426889","0.5364028"
"30530","245618","32333","-0.002010017","0.0287688","0.9971372","-0.06989788"
"30531","245618","32667","-0.009442255","0.05760007","0.9848091","-0.1635361"
"30532","245618","33000","-0.02657944","0.1919391","0.9687176","-0.1550459"
"30533","245618","33333","0.001006703","0.2328217","0.9725049","0.005227745"
"54322","250089","0","0","0","0","1"
"54323","250089","3300","0","0","0","1"
"54324","250089","3667","0","0","0","1"
"54325","250089","5033","0","0","0","1"
"54326","250089","8467","0","0","0","1"
"54327","250089","13333","0","0","0","1"
"54328","250089","16733","0","0","0","1"
"54329","250089","20667","0","0","0","1"
"54330","250089","23333","0","0","0","1"
"54331","250089","25833","0","0","0","1"
"54332","250089","26500","0","0","0","1"
"54333","250089","26667","0","0","0","1"
"55639","250881","0","0","0","0","1"
"55640","250881","33","0","0","0.0003556162","0.9999999"
"55641","250881","67","0","0","0.0007112175","0.9999998"
"55642","250881","100","0","0","0.001066834","0.9999995"
"55643","250881","133","0","0","0.00142242","0.999999"
"55644","250881","167","0","0","0.001778066","0.9999985"
"55645","250881","200","0","0","0.002133682","0.9999977"
"55646","250881","233","0","0","0.002489254","0.9999969"
"55647","250881","267","0","0","0.002844855","0.9999959"
"55648","250881","300","0","0","0.003200501","0.9999949"
"55649","250881","333","0","0","0.003556132","0.9999937"
"55650","250881","367","0","0","0.003911704","0.9999924"
"55651","250881","400","0","0","0.00426726","0.9999909"
"55652","250881","433","0","0","0.004622936","0.9999893"
"55653","250881","467","0","0","0.004978478","0.9999877"
"55654","250881","500","0","0","0.005334184","0.9999858"
"55655","250881","533","0","0","0.005689785","0.9999838"
"55656","250881","567","0","0","0.006045342","0.9999818"
"55657","250881","600","0","0","0.006400988","0.9999796"
"55658","250881","633","0","0","0.006756559","0.9999772"
"55659","250881","667","0","0","0.007112145","0.9999747"
"55660","250881","700","0","0","0.007467747","0.9999722"
"55661","250881","733","0","0","0.007823393","0.9999695"
"55662","250881","767","0","0","0.008178964","0.9999666"
"55663","250881","800","0","0","0.008534536","0.9999636"
"55664","250881","833","0","0","0.008890122","0.9999605"
"55665","250881","867","0","0","0.009245768","0.9999573"
"55666","250881","900","0","0","0.00960137","0.9999539"
"55667","250881","933","0","0","0.009956956","0.9999505"
"55668","250881","967","0","0","0.0103125","0.9999469"
"55669","250881","1000","0","0","0.01066811","0.9999432"
"55670","250881","1033","0","0","0.01102367","0.9999393"
"55671","250881","1067","0","0","0.01137932","0.9999353"
"55672","250881","1100","0","0","0.01173493","0.9999312"
"55673","250881","1133","0","0","0.01209048","0.999927"
"55674","250881","1167","0","0","0.01244606","0.9999226"
"55675","250881","1200","0","0","0.01280165","0.9999182"
"55676","250881","1233","0","0","0.0131572","0.9999135"
"55677","250881","1267","0","0","0.01351282","0.9999087"
"55678","250881","1300","0","0","0.01386829","0.9999039"
"55679","250881","1333","0","0","0.0142239","0.9998989"
"55680","250881","1367","0","0","0.01457954","0.9998937"
"55681","250881","1400","0","0","0.01493509","0.9998885"
"55682","250881","1433","0","0","0.01529069","0.9998832"
"55683","250881","1467","0","0","0.0156462","0.9998776"
"55684","250881","1500","0","0","0.01599959","0.9998721"
"55685","250881","1533","0","0","0.01635733","0.9998663"
"55686","250881","1567","0","0","0.01671292","0.9998603"
"55687","250881","1600","0","0","0.01706848","0.9998544"
"55688","250881","1633","0","0","0.01742409","0.9998482"
"55689","250881","1667","0","0","0.01777965","0.999842"
"55690","250881","1700","0","0","0.01813515","0.9998356"
"55691","250881","1733","0","0","0.01849075","0.9998291"
"55692","250881","1767","0","0","0.01884621","0.9998224"
"55693","250881","1800","0","0","0.01920182","0.9998157"
"55694","250881","1833","0","0","0.01955745","0.9998088"
"55695","250881","1867","0","0","0.01991287","0.9998017"
"55696","250881","1900","0","0","0.02026847","0.9997947"
"55697","250881","1933","0","0","0.02062397","0.9997873"
"55698","250881","1967","0","0","0.02097947","0.99978"
"55699","250881","2000","0","0","0.02133504","0.9997724"
"55700","250881","2033","0","0","0.02169058","0.9997647"
"55701","250881","2067","0","0","0.02204605","0.9997571"
"55702","250881","2100","0","0","0.02240168","0.9997491"
"55703","250881","2133","0","0","0.0227571","0.999741"
"55704","250881","2167","0","0","0.02311265","0.9997329"
"55705","250881","2200","0","0","0.02346811","0.9997246"
"55706","250881","2233","0","0","0.02382367","0.9997163"
"55707","250881","2267","0","0","0.02417922","0.9997076"
"55708","250881","2300","0","0","0.02453467","0.999699"
"55709","250881","2333","0","0","0.02489015","0.9996902"
"55710","250881","2367","0","0","0.0252457","0.9996813"
