Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"3114","7512.659","4439.047","Fallen Ogre","","4231","1116","6720","0","25364","0","0","0","0","197","0"
"3116","6829.731","4152.84","Young Orc Traveler","","4231","1116","6720","0","25366","0","0","0","0","197","0"
"3117","7675.647","3629.538","Young Orc Woman","","4231","1116","6720","0","25367","0","0","0","0","197","0"
"3125","7317.838","5415.456","Thunderlord Cache","","4231","1116","6720","0","25375","0","0","0","0","197","0"
"3129","4801.473","-4211.365","Horde Tower","In Conflict","771","1191","6941","0","26281","0","0","0","0","101","0"
"3130","4678.314","-4222.196","Horde Outpost","Horde Controlled","771","1191","6941","0","26285","0","0","0","0","48","0"
"3131","4535.019","-4211.821","Crossroads","In Conflict","771","1191","6941","0","26289","0","0","0","0","101","0"
"3132","4353.568","-4190.189","Alliance Outpost","Alliance Controlled","771","1191","6941","0","26290","0","0","0","0","46","0"
"3133","4226.889","-4171.198","Alliance Tower","Alliance Controlled","771","1191","6941","0","26293","0","0","0","0","46","0"
"3134","4677.958","-4223.139","Horde Outpost","In Conflict","771","1191","6941","0","26286","0","0","0","0","101","0"
"3135","4677.86","-4222.285","Horde Outpost","Alliance Controlled","771","1191","6941","0","26284","0","0","0","0","46","0"
"3136","4801.799","-4211.228","Horde Tower","Alliance Controlled","771","1191","6941","0","26283","0","0","0","0","46","0"
"3137","4801.356","-4210.374","Horde Tower","Horde Controlled","771","1191","6941","0","26282","0","0","0","0","48","0"
"3138","4535.08","-4211.788","Crossroads","Alliance Controlled","771","1191","6941","0","26287","0","0","0","0","46","0"
"3139","4535.034","-4211.858","Crossroads","Horde Controlled","771","1191","6941","0","26288","0","0","0","0","48","0"
"3140","4354.859","-4191.295","Alliance Outpost","Horde Controlled","771","1191","6941","0","26291","0","0","0","0","48","0"
"3141","4354.545","-4190.92","Alliance Outpost","In Conflict","771","1191","6941","0","26292","0","0","0","0","101","0"
"3143","4226.471","-4171.528","Alliance Tower","In Conflict","771","1191","6941","0","26295","0","0","0","0","101","0"
"3144","3994.866","-4095.481","Alliance Fortress","Alliance Controlled","771","1191","6941","0","26296","0","0","0","0","11","0"
"3145","4226.776","-4171.245","Alliance Tower","Horde Controlled","771","1191","6941","0","26294","0","0","0","0","48","0"
"3146","3995.101","-4093.491","Alliance Fortress","In Conflict","771","1191","6941","0","26298","0","0","0","0","101","0"
"3147","5052.596","-4184.495","Horde Fortress","Horde Controlled","771","1191","6941","0","26279","0","0","0","0","10","0"
"3148","5052.573","-4182.851","Horde Fortress","In Conflict","771","1191","6941","0","26280","0","0","0","0","101","0"
"3149","4532.258","-4381.585","Throne of the Ogre King","Inactive","771","1191","0","0","26724","0","0","0","0","134","0"
"3150","4532.896","-4380.896","Throne of the Ogre King","Active","771","1191","0","0","26318","0","0","0","0","195","0"
"3151","4533.371","-4003.023","Alliance Graveyard","","771","1191","6941","0","26924","0","0","0","0","15","0"
"3152","4532.912","-4002.728","Horde Graveyard","","771","1191","6941","0","26925","0","0","0","0","13","0"
"3153","4198.715","-4152.422","Alliance Graveyard","","903","1191","6941","0","26127","0","0","0","0","15","0"
"3154","4843.078","-4184.377","Horde Graveyard","","771","1191","6941","0","26923","0","0","0","0","13","0"
"3155","4532.912","-4002.728","Neutral Graveyard","","771","1191","6941","0","27524","0","0","0","0","8","0"
"3156","5072.691","-4556.139","Ogre Fire","In Conflict","771","1191","6941","9421","31069","0","0","0","0","101","0"
"3162","604.9202","-890.7083","Hanging Satchel ","","0","1116","0","0","28440","0","0","0","0","0","0"
"3163","-1388.733","-2275.856","Scaly Rylakk Egg","near Rexxar capper on south island","0","1116","0","0","28440","0","0","0","0","0","0"
"3164","19.0434","-712.0226","Peaceful Offering ","008D - basket","0","1116","0","0","28469","0","0","0","0","0","0"
"3165","-47.28472","-662.6996","Peaceful Offering ","008C","0","1116","0","0","28468","0","0","0","0","0","0"
"3166","-41.40799","-760.842","Peaceful Offering ","008B","0","1116","0","0","28467","0","0","0","0","0","0"
"3167","-178.9792","-711.6042","Peaceful Offering ","008A - jar","0","1116","0","0","28454","0","0","0","0","0","0"
"3168","-1088.89","-357.47","Waterlogged Chest ","chest buried in the sand near Lobstroks","0","1116","0","0","28450","0","0","0","0","0","0"
"3169","636.467","-1612.104","Kaliri Egg","large egg in a nest","0","1116","0","0","28451","0","0","0","0","0","0"
"3171","715.9774","-23.30556","Veema's Herb Bag","anguish fortress catacombs","0","1116","0","0","28472","0","0","0","0","0","0"
"3172","834.6875","-133.0521","Uzko's Knickknacks","anguish fortress catacombs","0","1116","0","0","28455","0","0","0","0","0","0"
"3173","736.3351","-309.191","Greka's Urn","anguish fortress catacombs","4231","1116","6719","0","28471","0","0","0","0","197","0"
"3174","670.316","-189.0938","Rovo's Dagger","anguish fortress catacombs","0","1116","0","0","28462","0","0","0","0","0","0"
"3175","679.4479","-262.375","Ashes of A'kumbo","anguish fortress catacombs","4231","1116","6719","0","28466","0","0","0","0","197","0"
"3176","891.2639","27.56597","Carved Drinking Horn","anguish fortress catacombs","0","1116","0","0","28458","0","0","0","0","0","0"
"3177","-684.5955","-1432.448","Giant Beehive","beehive in botani area, have to climb tree to reach","0","1116","0","0","28484","0","0","0","0","0","0"
"3178","1678.11","-1675.38","Mikkal's Chest","draenei painter","0","1116","0","0","28489","0","0","0","0","0","0"
"3179","916.0035","176.8802","Ronokk's Belongings","anguish fortress catacombs","0","1116","0","0","28474","0","0","0","0","0","0"
"3180","595.368","-35.28472","Giant Moonwillow Seed","giant seed, needs new reward","0","1116","0","0","28483","0","0","0","0","0","0"
"3181","1410.788","-506.0816","Armored Elekk Tusk","elekk skeleton being scavenged by wolves","0","1116","0","0","28477","0","0","0","0","0","0"
"3182","981.0573","-1035.134","Astrologer's Box","in observatory","0","1116","0","0","28478","0","0","0","0","0","0"
"3183","11.6923","-249.389","Iron Horde Tribute ","chest inside Shaz'gul","0","1116","0","0","28457","0","0","0","0","0","0"
"3184","1575.71","-812.825","Shadowmoon Exile Treasure","inside the exile cave with ner'zhul CSI","0","1116","0","0","28459","0","0","0","0","0","0"
"3185","632.6268","261.5347","Sacrificial Dagger","at the top of the steps in anguish fortress","0","1116","0","0","28460","0","0","0","0","0","0"
"3186","1148.15","735.252","Rotting Basket","","0","1116","0","0","28461","0","0","0","0","0","0"
"3187","-873.7952","-1157.694","Vindicator's Cache","","0","1116","0","0","28463","0","0","0","0","0","0"
"3188","1455.448","861.5313","Demonic Cache","","0","1116","0","0","28464","0","0","0","0","0","0"
"3189","1627.335","-222.0017","Bubbling Cauldron","crazed squirrels","0","1116","0","0","28470","0","0","0","0","0","0"
"3190","760.875","-3233.625","Cargo of the Raven Queen","sunken cargo in the harbor","4231","1116","0","0","28475","0","0","0","0","0","0"
"3191","2406.634","491.4531","Fantastic Fish","fantastic fish","0","1116","0","0","28492","0","0","0","0","0","0"
"3192","2338.802","337.632","Sunken Treasure","chest under iron horde ship","0","1116","0","0","28488","0","0","0","0","0","0"
"3193","2549.666","456.7083","Stolen Treasure","pale cave treasure","0","1116","0","0","28494","0","0","0","0","0","0"
"3201","6967.17","5294.63","Smoldering True Iron Deposit","","4231","1116","6720","0","28560","0","0","0","0","197","0"
"3202","7512.659","4439.047","Cragmaul Brute","","4231","1116","6720","0","28561","0","0","0","0","197","0"
"3203","6540.52","3721.04","Borokk the Devourer","","4231","1116","6720","0","28562","0","0","0","0","197","0"
"3204","7224.77","6104.65","Arena Master's War Horn","","4231","1116","6720","0","28598","0","0","0","0","197","0"
"3207","5534.604","4713.354","Lady Sena's Extra Stash","","4231","1152","6720","0","28607","0","0","0","0","197","0"
"3208","2087.788","199.3316","[Deprecated] Spark's Stolen Supplies","Spark's Stolen Supplies","0","1158","0","0","28610","0","0","0","0","0","0"
"3209","1875.517","203.6806","Buried Supplies","Buried Supplies","0","1158","0","0","28611","0","0","0","0","0","0"
"3210","1869.172","196.7205","Buried Supplies","Buried Supplies","0","1158","0","0","28614","0","0","0","0","0","0"
"3211","1740.95","210.0972","Buried Supplies","Buried Supplies","0","1158","0","0","28612","0","0","0","0","0","0"
"3212","1965.497","333.3542","Buried Supplies","Buried Supplies","0","1158","0","0","28613","0","0","0","0","0","0"
"3213","1772.161","244.6788","Lunarfall Egg","Lunarfall raven egg","0","1116","0","0","28616","0","0","0","0","0","0"
"3214","810.3837","-194.9688","Beloved Offering","anguish fortress catacombs","0","1116","0","0","28453","0","0","0","0","0","0"
"3215","650.0347","-1411.036","Alchemist's Satchel","Alchemist satchel in the Verdant Mire","0","1116","0","0","28486","0","0","0","0","0","0"
"3216","500.0521","-1270.34","Relics of the Ancestors","2H axe left in a graveyard","0","1116","0","0","28487","0","0","0","0","0","0"
"3217","1768.549","-1471.252","Strange Spore","atop some zangarshrooms","0","1116","0","0","28488","0","0","0","0","0","0"
"3218","1498.639","-223.2205","Sunken Fishing Boat","fishing boat at the bottom of the lake","0","1116","0","0","28490","0","0","0","0","0","0"
"3219","-74.20139","-551.6996","Iron Horde Cargo Shipment","Iron Horde caravan","4231","1116","0","0","28618","0","0","0","0","197","0"
"3220","535.507","-995.3489","Glowing Cave Mushroom","treasure in cave by waterfall","0","1116","0","0","28619","0","0","0","0","0","0"
"3221","908.7049","378.6979","Shadowmoon Treasure","","0","1116","0","0","28476","0","0","0","0","0","0"
"3222","5558.314","5776.554","Pale Fishmonger","","4231","1116","6720","0","28624","0","0","0","0","197","0"
"3257","3949.6","2324.932","Deceptia's Smoldering Boots","","4231","1116","6720","0","28799","0","0","0","0","197","0"
"3258","3900.229","1963.028","Rook's Tacklebox","","4231","1116","6720","0","28735","0","0","0","0","197","0"
"3465","7190.413","3729.827","Jehil the Climber","","4231","1116","6720","0","31466","0","0","0","0","197","0"
"3795","6529.838","5815.319","Slave's Stash","","4231","1116","6720","0","30012","0","0","0","0","197","0"
"3796","6733.249","5164.507","Obsidian Petroglyph","","4231","1116","6720","0","30013","0","0","0","0","197","0"
"3797","5589.77","3568.49","Wiggling Egg","","4231","1116","6720","0","30014","0","0","0","0","197","0"
"3798","5457.753","3293.088","Iron Horde Supplies","","4231","1116","6720","0","30015","0","0","0","0","197","0"
"3799","7574.577","5080.94","Cragmaul Cache","","4231","1116","6720","0","30016","0","0","0","0","197","0"
"3800","7257.686","6089.362","Arena Master's War Horn","","4231","1116","6720","0","30017","0","0","0","0","197","0"
"3802","6980.578","4897.733","Crag-Leaper's Cache","","4231","1116","6720","0","30019","0","0","0","0","197","0"
"3803","6247.956","6520.465","Supply Dump","","4231","1116","6720","0","30020","0","0","0","0","197","0"
"3804","7225.838","3548.812","Survivalist's Cache","","4231","1116","6720","0","30021","0","0","0","0","197","0"
"3805","6405.215","3340.942","Grimfrost Treasure","","4231","1116","6720","0","30022","0","0","0","0","197","0"
"3806","7198.648","3427.224","Goren Leftovers","","4231","1116","6720","0","30023","0","0","0","0","197","0"
"3812","6148.353","4010.733","Frozen Orc Skeleton","","4231","1116","6720","0","30029","0","0","0","0","197","0"
"3813","6293.714","6027.578","Frozen Frostwolf Axe","","4231","1116","6720","0","30030","0","0","0","0","197","0"
"3814","7487.992","4928.118","Burning Pearl","","4231","1116","6720","0","30031","0","0","0","0","197","0"
"3816","6426.817","6905.155","Sealed Jug","","4231","1116","6720","0","30033","0","0","0","0","197","0"
"3817","7785.124","6331.755","Lucky Coin","","4231","1116","6720","0","30034","0","0","0","0","197","0"
"3818","7748.58","6040.359","Snow-Covered Strongbox","","4231","1116","6720","0","30035","0","0","0","0","197","0"
"3819","7439.214","5945.621","Gnawed Bone","","4231","1116","6720","0","30036","0","0","0","0","197","0"
"3822","6205.389","6180.609","Pale Loot Sack","","4231","1116","6720","0","30039","0","0","0","0","197","0"
"3823","6007.518","4836.484","Forgotten Supplies","","4231","1116","6720","0","30040","0","0","0","0","197","0"
"3824","5534.604","4713.354","Lady Sena's Materials Stash","","4231","1116","6720","0","30041","0","0","0","0","197","0"
"3825","5863.688","5228.03","Raided Loot","","4231","1116","6720","0","30042","0","0","0","0","197","0"
"3826","6838.816","5883.857","Ogre Booty","","4231","1116","6864","0","30043","0","0","0","0","197","0"
"3827","6790.1","5891.89","Gorr'thogg's Personal Reserve","","4231","1116","6864","0","30044","0","0","0","0","197","0"
"3828","6869.01","5771.945","Ogre Booty","","4231","1116","6864","0","30045","0","0","0","0","197","0"
"3829","6678.749","5807.52","Ogre Booty","","4231","1116","6864","0","30046","0","0","0","0","197","0"
"3830","6665.021","5879.452","Doorog's Secret Stash","","4231","1116","6864","0","30047","0","0","0","0","197","0"
"3831","6895.448","5819.13","Ogre Booty","","4231","1116","6864","0","30048","0","0","0","0","197","0"
"3832","6740.029","5784.96","Ogre Booty","","4231","1116","6864","0","30049","0","0","0","0","197","0"
"3833","6884.815","5788.954","Ogre Booty","","4231","1116","6864","0","30050","0","0","0","0","197","0"
"3834","6673.973","5666.999","Ogre Booty","","4231","1116","6864","0","30051","0","0","0","0","197","0"
"3835","6697.491","5627.534","Ogre Booty","","4231","1116","6864","0","30052","0","0","0","0","197","0"
"3836","6694.982","5838.496","Ogre Booty","","4231","1116","6864","0","30053","0","0","0","0","197","0"
"3837","5345.302","4038.32","Iron Horde Munitions","","4231","1116","6720","0","30054","0","0","0","0","197","0"
"3876","-178.9792","-711.6042","Peaceful Offering","","4231","1116","6719","0","30093","0","0","0","0","197","0"
"3877","604.3246","-890.1059","Hanging Satchel","","4231","1116","6719","0","30094","0","0","0","0","197","0"
"3878","-1099.799","-2223.375","Scaly Rylak Egg","","4231","1116","6719","0","30095","0","0","0","0","197","0"
"3879","-1087.453","-357.4323","Waterlogged Chest","","4231","1116","6719","0","30096","0","0","0","0","197","0"
"3880","14.10417","-244.684","Iron Horde Tribute","","4231","1116","6719","0","30097","0","0","0","0","197","0"
"3881","650.0347","-1411.036","Alchemist's Satchel","","4231","1116","6719","0","30098","0","0","0","0","197","0"
"3882","1562.731","-801.0573","Shadowmoon Exile Treasure","","4231","1116","6719","0","30099","0","0","0","0","197","0"
"3883","634.2656","259.6389","Shadowmoon Sacrificial Dagger","","4231","1116","6719","0","30100","0","0","0","0","197","0"
"3884","1148.342","734.8507","Rotting Basket","","4231","1116","6719","0","30101","0","0","0","0","197","0"
"3885","-873.7952","-1157.694","Vindicator's Cache","","4231","1116","6719","0","30102","0","0","0","0","197","0"
"3886","1291.441","903.6129","Demonic Cache","","4231","1116","6719","0","30103","0","0","0","0","197","0"
"3887","-41.40799","-760.842","Peaceful Offering","","4231","1116","6719","0","30104","0","0","0","0","197","0"
"3888","-47.28472","-662.6996","Peaceful Offering","","4231","1116","6719","0","30105","0","0","0","0","197","0"
"3889","19.0434","-712.0226","Peaceful Offering","","4231","1116","6719","0","30106","0","0","0","0","197","0"
"3890","981.0573","-1035.134","Astrologer's Box","","4231","1116","6719","0","30107","0","0","0","0","197","0"
"3891","1410.788","-506.0816","Armored Elekk Tusk","","4231","1116","6719","0","30108","0","0","0","0","197","0"
"3892","916.0035","176.8802","Ronokk's Belongings","","4231","1116","6719","0","30109","0","0","0","0","197","0"
"3893","595.368","-35.28472","Giant Moonwillow Cone","","4231","1116","6719","0","30110","0","0","0","0","197","0"
"3894","660.2708","-3396.606","Cargo of the Raven Queen","","4231","1116","6719","0","30111","0","0","0","0","197","0"
"3895","2338.802","337.632","Sunken Treasure","","4231","1116","6719","0","30112","0","0","0","0","197","0"
"3896","2549.666","456.7083","Stolen Treasure","","4231","1116","6719","0","30113","0","0","0","0","197","0"
"3897","1550.115","-1274.443","Mushroom-Covered Chest","","4231","1116","6719","0","30114","0","0","0","0","197","0"
"3898","1772.161","244.6788","[Deprecated] Lunarfall Egg","","4231","1116","6719","0","30115","0","0","0","0","197","0"
"3899","636.467","-1612.104","Kaliri Egg","","4231","1116","6719","0","30116","0","0","0","0","197","0"
"3901","891.2639","27.56597","Carved Drinking Horn","","4231","1116","6719","0","30118","0","0","0","0","197","0"
"3902","670.316","-189.0938","Rovo's Dagger","","4231","1116","6719","0","30119","0","0","0","0","197","0"
"3903","834.6875","-133.0521","Uzko's Knickknacks","","4231","1116","6719","0","30120","0","0","0","0","197","0"
"3905","715.9774","-23.30556","Veema's Herb Bag","","4231","1116","6719","0","30122","0","0","0","0","197","0"
"3906","810.3837","-194.9688","Beloved's Offering","","4231","1116","6719","0","30123","0","0","0","0","197","0"
"3907","-683.7552","-1435.722","Swamplighter Hive","","4231","1116","6719","0","30124","0","0","0","0","197","0"
"3908","499.6684","-1270.806","Ancestral Greataxe","","4231","1116","6719","0","30125","0","0","0","0","197","0"
"3909","1768.549","-1471.252","Strange Spore","","4231","1116","6719","0","30126","0","0","0","0","197","0"
"3910","1680.865","-1675.922","Mikkal's Chest","","4231","1116","6719","0","30127","0","0","0","0","197","0"
"3911","907.5313","377.4861","Shadowmoon Treasure","","4231","1116","6719","0","30128","0","0","0","0","197","0"
"3912","537.2899","-995.592","Glowing Cave Mushroom","","4231","1116","6719","0","30129","0","0","0","0","197","0"
"3913","1164.458","-2217.799","Orc Skeleton","","4231","1116","6719","0","30130","0","0","0","0","197","0"
"3986","5232.353","735.2917","Strange Looking Dagger","","4231","1116","6721","0","30203","0","0","0","0","197","0"
"3987","7036.018","1584.538","Horned Skull","","4231","1116","6721","0","30204","0","0","0","0","197","0"
"3988","7039.32","704.5018","Ancient Titan Chest","","4231","1116","6721","0","30205","0","0","0","0","197","0"
"3989","5541.935","1452.163","Laughing Skull Cache","","4231","1116","6721","0","30206","0","0","0","0","197","0"
"3990","6948.707","1054.359","Aged Stone Container","","4231","1116","6721","0","30207","0","0","0","0","197","0"
"3991","6468.098","426.6042","Mysterious Petrified Pod","","4231","1116","6721","0","30208","0","0","0","0","197","0"
"3992","6238.682","831.1962","Remains of Grimnir Ashpick","","4231","1116","6721","0","30209","0","0","0","0","197","0"
"3993","5651.58","843.8871","Unknown Petrified Egg","","4231","1116","6721","0","30210","0","0","0","0","197","0"
"3994","5293.418","1006.38","Forgotten Ogre Cache","","4231","1116","6721","0","30211","0","0","0","0","197","0"
"3995","5826.502","1222.625","Forgotten Skull Cache","","4231","1116","6721","0","30212","0","0","0","0","197","0"
"3996","4489.813","1308.092","Remains of Explorer Engineer Toldirk Ashlamp","","4231","1116","6721","0","30213","0","0","0","0","197","0"
"3997","5920.523","1718.245","Obsidian Crystal Formation","","4231","1116","6721","0","30214","0","0","0","0","197","0"
"3998","5379.155","1702.519","Mysterious Petrified Pod","","4231","1116","6721","0","30215","0","0","0","0","197","0"
"3999","5123.101","1361.264","Unknown Petrified Egg","","4231","1116","6721","0","30216","0","0","0","0","197","0"
"4000","5145.028","1633.694","Botani Essence Seed","","4231","1116","6721","0","30217","0","0","0","0","197","0"
"4001","6659.609","965.6458","Ancient Titan Chest","","4231","1116","6721","0","30218","0","0","0","0","197","0"
"4002","7218.859","1558.069","Unknown Petrified Egg","","4231","1116","6721","0","30219","0","0","0","0","197","0"
"4003","6604.423","1604.821","Aged Stone Container","","4231","1116","6721","0","30220","0","0","0","0","197","0"
"4004","5624.428","119.8611","Mysterious Petrified Pod","","4231","1116","6721","0","30221","0","0","0","0","197","0"
"4005","4722.083","1321.438","Forgotten Skull Cache","","4231","1116","6721","0","30222","0","0","0","0","197","0"
"4007","5653.285","1792.845","Femur of Improbability","","4231","1116","6721","0","30224","0","0","0","0","197","0"
"4008","7011.023","1064.405","Warm Goren Egg","","4231","1116","6721","0","30225","0","0","0","0","197","0"
"4009","6472.645","-107.8542","Mysterious Petrified Pod","","4231","1116","6721","0","30226","0","0","0","0","197","0"
"4010","6702.746","1654.592","Brokor's Sack","","4231","1116","6721","0","30227","0","0","0","0","197","0"
"4011","7211.82","1036.87","Weapons Cache","","4231","1116","6721","0","30228","0","0","0","0","197","0"
"4012","7248.598","1285.319","Petrified Rylak Egg","","4231","1116","6721","0","30229","0","0","0","0","197","0"
"4013","4500.716","1131.722","Stashed Emergency Rucksack","","4231","1116","6721","0","30230","0","0","0","0","197","0"
"4014","6539.042","337.2934","Remains of Balldir Deeprock","","4231","1116","6721","0","30231","0","0","0","0","197","0"
"4015","6880.062","1330.691","Suntouched Spear","","4231","1116","6721","0","30232","0","0","0","0","197","0"
"4016","7274.203","1493.936","Iron Supply Chest","","4231","1116","6721","0","30233","0","0","0","0","197","0"
"4017","5414.996","1766.139","Explorer Canister","","4231","1116","6721","0","30234","0","0","0","0","197","0"
"4018","5043.693","1603.094","Discarded Pack","","4231","1116","6721","0","30235","0","0","0","0","197","0"
"4019","6112.983","218.5243","Vindicator's Hammer","","4231","1116","6721","0","30236","0","0","0","0","197","0"
"4020","5880.929","1874.91","Sasha's Secret Stash","","4231","1116","6721","0","30237","0","0","0","0","197","0"
"4021","7266.995","1390.825","Sniper's Crossbow","","4231","1116","6721","0","30238","0","0","0","0","197","0"
"4022","6865.279","1296.707","Harvestable Precious Crystal","","4231","1116","6721","0","30239","0","0","0","0","197","0"
"4023","5529.676","723.4045","Remains of Balik Orecrusher","","4231","1116","6721","0","30240","0","0","0","0","197","0"
"4024","5337.245","1647.179","Evermorn Supply Cache","","4231","1116","6721","0","30241","0","0","0","0","197","0"
"4025","6818.813","1025.53","Ancient Titan Chest","","4231","1116","6721","0","30242","0","0","0","0","197","0"
"4026","5280.54","732.9774","Unknown Petrified Egg","","4231","1116","6721","0","30243","0","0","0","0","197","0"
"4027","5404.312","1171.137","Mysterious Petrified Pod","","4231","1116","6721","0","30244","0","0","0","0","197","0"
"4028","5824.107","835.0261","Mysterious Petrified Pod","","4231","1116","6721","0","30245","0","0","0","0","197","0"
"4029","6523.04","1850.745","Forgotten Skull Cache","","4231","1116","6721","0","30246","0","0","0","0","197","0"
"4030","7211.749","1181.906","Aged Stone Container","","4231","1116","6721","0","30247","0","0","0","0","197","0"
"4031","6766.718","1203.714","Unknown Petrified Egg","","4231","1116","6721","0","30248","0","0","0","0","197","0"
"4032","7078.941","1625.811","Ancient Titan Chest","","4231","1116","6721","0","30249","0","0","0","0","197","0"
"4033","7062.096","1132.563","Obsidian Crystal Formation","","4231","1116","6721","0","30250","0","0","0","0","197","0"
"4034","6902.425","1335.677","Aged Stone Container","","4231","1116","6721","0","30251","0","0","0","0","197","0"
"4035","7096.861","1532.474","Aged Stone Container","","4231","1116","6721","0","30252","0","0","0","0","197","0"
"4036","7122.329","1652.021","Aged Stone Container","","4231","1116","6721","0","30253","0","0","0","0","197","0"
"4037","6753.998","1616.521","Ancient Titan Chest","","4231","1116","6721","0","30254","0","0","0","0","197","0"
"4038","6380.192","1644.688","Obsidian Crystal Formation","","4231","1116","6721","0","30255","0","0","0","0","197","0"
"4039","6085.777","1627.929","Obsidian Crystal Formation","","4231","1116","6721","0","30256","0","0","0","0","197","0"
"4040","6583.323","1132.33","Aged Stone Container","","4231","1116","6721","0","30257","0","0","0","0","197","0"
"4041","6772.521","1520.958","Ancient Titan Chest","","4231","1116","6721","0","30258","0","0","0","0","197","0"
"4042","7047.219","1454.274","Obsidian Crystal Formation","","4231","1116","6721","0","30259","0","0","0","0","197","0"
"4043","7247.283","1342.941","Ancient Ogre Cache","","4231","1116","6721","0","30260","0","0","0","0","197","0"
"4044","7379.397","869.1511","Aged Stone Container","","4231","1116","6721","0","30261","0","0","0","0","197","0"
"4045","7410.851","1147.809","Ancient Titan Chest","","4231","1116","6721","0","30262","0","0","0","0","197","0"
"4046","6153.528","1300.88","Aged Stone Container","","4231","1116","6721","0","30263","0","0","0","0","197","0"
"4047","5778.484","1381.252","Ancient Ogre Cache","","4231","1116","6721","0","30264","0","0","0","0","197","0"
"4048","5961.171","951.7587","Ancient Titan Chest","","4231","1116","6721","0","30265","0","0","0","0","197","0"
"4049","6784.957","314.4375","Aged Stone Container","","4231","1116","6721","0","30266","0","0","0","0","197","0"
"4050","6398.533","33.38542","Ancient Ogre Cache","","4231","1116","6721","0","30267","0","0","0","0","197","0"
"4051","5624.845","196.4254","Aged Stone Container","","4231","1116","6721","0","30268","0","0","0","0","197","0"
"4052","5604.082","630.5417","Ancient Ogre Cache","","4231","1116","6721","0","30269","0","0","0","0","197","0"
"4053","5094.429","1049.877","Ancient Titan Chest","","4231","1116","6721","0","30270","0","0","0","0","197","0"
"4054","4781.897","1326.46","Aged Stone Container","","4231","1116","6721","0","30271","0","0","0","0","197","0"
"4055","4516.721","1618.568","Ancient Ogre Cache","","4231","1116","6721","0","30272","0","0","0","0","197","0"
"4056","4874.052","1671.889","Ancient Ogre Cache","","4231","1116","6721","0","30273","0","0","0","0","197","0"
"4057","5940.388","772.6875","Odd Skull","","4231","1116","6721","0","30274","0","0","0","0","197","0"
"4086","3977.395","1929.977","Jug of Aged Ironwine","","4231","1116","6662","0","30303","0","0","0","0","197","0"
"4087","3254.937","2699.602","Luminous Shell","","4231","1116","6662","0","30304","0","0","0","0","197","0"
"4088","3141.912","2131.863","Amethyl Crystal","","4231","1116","6662","0","30305","0","0","0","0","197","0"
"4089","3290.069","2413.174","Foreman's Lunchbox","","4231","1116","6662","0","30306","0","0","0","0","197","0"
"4090","973.2448","1868.349","Curious Deathweb Egg","","4231","1116","6662","0","30307","0","0","0","0","197","0"
"4091","2443.32","1239.833","Charred Sword","","4231","1116","6662","0","30308","0","0","0","0","197","0"
"4092","590.9983","3722.271","Farmer's Bounty","","4231","1116","6662","0","30309","0","0","0","0","197","0"
"4093","2651.515","1315.174","Relic of Aruuna","","4231","1116","6662","0","30310","0","0","0","0","197","0"
"4094","1280.913","1982.535","Iron Box","","4231","1116","6662","0","30311","0","0","0","0","197","0"
"4095","2522.234","2112.002","Barrel of Fish","","4231","1116","6662","0","30312","0","0","0","0","197","0"
"4096","1777.247","2539.335","Draenei Weapons","","4231","1116","6662","0","30313","0","0","0","0","197","0"
"4097","2239.031","3479.884","Soulbinder's Reliquary","","4487","1116","6979","0","30314","0","0","0","0","197","0"
"4098","907.5","1931.443","Webbed Sac","","4231","1116","6662","0","30315","0","0","0","0","197","0"
"4099","782.4965","3033.621","Relic of Telmor","","4231","1116","6662","0","30316","0","0","0","0","197","0"
"4100","1070.229","3548.034","Treasure of Ango'rosh","","4231","1116","6662","0","30317","0","0","0","0","197","0"
"4101","3935.661","3556.531","Light of the Sea","","4231","1116","6662","0","30318","0","0","0","0","197","0"
"4102","1376.488","3848.273","Bonechewer Remnants","","4231","1116","6662","0","30319","0","0","0","0","197","0"
"4103","3040.252","953.3854","Aruuna Mining Cart","","4231","1116","6662","0","30320","0","0","0","0","197","0"
"4104","2783.681","1320.766","Keluu's Belongings","","4231","1116","6662","0","30321","0","0","0","0","197","0"
"4105","3844.26","1169.962","Pure Crystal Dust","","4231","1116","6662","0","30322","0","0","0","0","197","0"
"4106","1045.122","1900.377","Rusted Lockbox","","4231","1116","6662","0","30323","0","0","0","0","197","0"
"4107","3328.651","2615.092","Ketya's Stash","","4231","1116","6662","0","30324","0","0","0","0","197","0"
"4108","2387.293","1449.896","Bright Coin","","4231","1116","6662","0","30325","0","0","0","0","197","0"
"4109","1480.271","4140.854","Gift of the Ancients","","4231","1116","6662","0","30326","0","0","0","0","197","0"
"4163","-659.1285","2416.286","Rooby's Roo","","4231","1116","6722","0","30380","0","0","0","0","197","0"
"4164","690.1285","2450.045","Outcast's Belongings","","4231","1116","6722","0","30381","0","0","0","0","197","0"
"4165","643.3854","2093.873","Misplaced Scrolls","","4231","1116","6722","0","30382","0","0","0","0","197","0"
"4166","722.132","2077.46","Relics of the Outcasts","","4231","1116","6722","0","30383","0","0","0","0","197","0"
"4167","490.5642","1620.51","Fractured Sunstone","","4231","1116","6722","0","30384","0","0","0","0","197","0"
