Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown2,Unknown3,Unknown4
"423","198268","-0.062984","-0.060342","0.002221","0.060022","0.093436","0.752581","0","0","0"
"424","202297","-0.214827","-0.152235","-0.002431","0.246155","0.152235","0.261249","0","0","0"
"425","202013","-0.217431","-0.152235","-0.002128","0.243551","0.152235","0.261551","0","0","0"
"426","201439","-3.845863","-3.945881","-3.136556","3.847306","4.097336","3.743927","0","0","0"
"427","201438","-4.403414","-4.199603","-3.290389","4.323441","4.013515","2.489544","0","0","0"
"428","201437","-6.483871","-6.275697","-3.77031","5.614523","6.055342","3.30495","0","0","0"
"429","198719","-0.617597","-0.548088","-0.605622","0.551482","0.563772","0.62362","0","0","0"
"430","200924","-0.301394","-0.243223","-0.033139","0.341079","0.2012","0.206156","0","0","0"
"431","199970","1","1","1","-1","-1","-1","0","0","0"
"432","189077","-1.47859","-0.128971","0","0.118711","1.446872","1.603331","0","0","0"
"433","199724","-0.175725","-0.201708","0.001131","0.176756","0.247038","0.480552","0","0","0"
"434","199727","-0.361287","-0.504441","-0.013223","0.331504","0.506324","0.647488","0","0","0"
"435","199730","-0.208275","-0.240507","-0.015441","0.21797","0.242647","0.384534","0","0","0"
"436","198173","-0.242316","-0.250719","-0.008396","0.24083","0.307167","0.594047","0","0","0"
"437","199972","1","1","1","-1","-1","-1","0","0","0"
"438","198780","-0.637074","-0.694799","-0.140412","0.736027","0.694799","1.915692","0","0","0"
"439","198754","-0.907149","-0.889614","-0.05691","0.863189","0.899786","2.07942","0","0","0"
"440","203429","-0.820008","-0.269645","-0.315362","1.045511","0.311869","0.497111","0","0","0"
"441","197816","-0.5785","-1.512754","-0.003204","0.582319","1.508703","5.361263","0","0","0"
"442","201130","-0.344922","-0.463653","-0.035861","0.154746","0.472028","1.634569","0","0","0"
"443","197814","-0.4645978","-5.040148","1.695421E-06","0.4645975","5.040148","10.73918","0","0","0"
"444","197815","-0.067407","-3.075287","-0.000317","0.569691","3.075287","4.128222","0","0","0"
"445","201115","-0.211987","-0.212925","0.000721","0.213376","0.212439","0.119569","0","0","0"
"446","201007","-0.239726","-0.273724","-0.017467","0.24641","0.28017","0.51695","0","0","0"
"447","198036","-0.063164","-0.171862","0.001211","0.054768","0.166128","0.42075","0","0","0"
"448","189682","-0.138608","-0.104046","-0.003631","0.14473","0.061171","0.205467","0","0","0"
"449","197757","-0.3417","-0.425991","-8.7E-05","0.335011","0.425472","0.303103","0","0","0"
"450","197733","-1.37936","-1.313248","-0.293739","1.37936","1.313249","0.293739","0","0","0"
"451","197671","-0.231369","-1.799261","-1.753618","0.232157","1.756964","1.768016","0","0","0"
"452","197726","-0.662009","-0.670252","-0.266584","0.663051","0.67083","0.266585","0","0","0"
"453","197727","-0.797212","-0.786593","-1.271849","0.797212","0.786593","1.271849","0","0","0"
"454","197731","-0.911892","-1.798865","-0.433026","0.911892","1.798866","0.433026","0","0","0"
"455","200793","-7.76718","-7.751194","-1.330474","7.763516","7.756559","9.614841","0","0","918"
"456","189208","1","1","1","-1","-1","-1","0","0","0"
"457","199090","-0.506184","-0.552131","-0.013093","0.499025","0.608583","1.147621","0","0","0"
"458","199191","-0.500818","-0.436843","0","0.497018","0.672892","1.480832","0","0","0"
"459","199192","-0.640909","-0.641259","0.014486","0.643159","0.64281","1.492069","0","0","0"
"460","198720","-0.421862","-4.365737","-0.009117","1.414298","5.087437","10.99198","0","0","0"
"461","189452","-2.920511","-2.454394","-0.129169","2.77561","2.814386","5.721085","0","0","0"
"462","200794","-0.967311","-1.975048","-1.107708","0.975499","2.016038","9.577646","0","0","0"
"463","198001","-2.562305","-1.359436","0","2.704543","1.420872","3.445754","0","0","0"
"465","201106","-1.569705","-1.669659","-1.044701","1.763628","1.663674","0","0","0","0"
"467","116212","0","0","0","0","0","0","0","0","0"
"468","200377","-0.560871","-0.613072","-0.024037","0.510533","0.458332","0.927497","0","0","0"
"469","198826","-2.677686","-4.010709","-0.141198","4.459891","3.472967","18.5516","0","0","0"
"470","198020","-0.450428","-0.564059","0.00034","0.457416","0.576181","0.183939","0","0","0"
"471","107243","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0","0","0"
"472","200886","-0.7326319","-0.7214011","-0.03165616","0.642011","0.6831393","0.6476071","0","0","0"
"473","199732","-0.204077","-0.253973","-0.003944","0.215234","0.218159","0.787049","0","0","0"
"474","199131","-1.073493","-1.215833","-0.102061","1.066727","1.144181","3.498212","0","0","0"
"475","199138","-0.992551","-1.207967","-0.240008","1.198019","1.44589","2.224269","0","0","0"
"476","116310","-58.63134","-25.81593","-7.183594","44.49196","27.0605","59.20388","0","0","0"
"477","200964","-0.439727","-0.64672","-0.042059","0.834905","0.704815","1.457763","0","0","0"
"478","189830","-7.083942","-5.244976","-0.589633","4.847391","5.387667","12.8762","0","0","0"
"498","204113","-1.684505","-0.945541","-0.360942","1.652462","0.936057","0.168348","0","0","0"
"499","190634","-0.270114","-0.905425","-0.002011","0.217717","0.879271","1.970945","0","0","0"
"518","198666","-0.16755","-1.004306","-0.047656","0.408375","0.777246","2.48102","0","0","0"
"519","199349","-2.323055","-2.137721","-0.932438","2.553447","2.730408","12.19941","0","0","0"
"520","202786","-1.263226","-0.982421","-0.18387","1.192921","0.974377","0.101047","0","0","0"
"522","198660","0","-0.364404","-0.526931","0.095396","0.364404","0.526931","0","0","0"
"523","200328","-0.31146","-4.790193","-1.500416","0.266363","4.718477","7.71365","0","0","0"
"524","201422","-0.325342","-0.375177","-0.000352","0.32474","0.266921","0.254664","0","0","0"
"525","203431","-1.411326","-1.993825","-0.000549","1.385481","1.842972","0.504122","0","0","0"
"526","198367","-0.217721","-0.224614","-0.014128","0.198608","0.216284","0.578453","0","0","0"
"527","198256","-0.180541","-0.158229","-0.002719","0.160447","0.166069","0.522983","0","0","0"
"528","200963","-0.803564","-0.72494","-0.013084","0.678848","0.749177","1.457578","0","0","0"
"538","198510","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"558","200911","-0.301394","-0.176314","-0.033139","0.341079","0.194156","0.22705","0","0","0"
"559","200913","-0.301394","-0.176314","-0.033139","0.341079","0.194156","0.22705","0","0","0"
"560","200912","-0.301394","-0.176307","-0.001446","0.341079","0.195647","0.195695","0","0","0"
"561","203152","-4.825714","-8.044784","-1.089283","4.825725","8.044785","5.04327","0","0","0"
"562","203153","-0.793605","-7.435555","-6.453219","0.793605","7.435557","6.453219","0","0","0"
"563","198224","-0.534713","-0.651474","-0.110413","0.582647","0.638742","0.51457","0","0","0"
"564","198223","-0.748191","-0.972648","-0.000545","0.748191","0.972648","0.354235","0","0","0"
"565","198359","-0.280744","-0.324175","0.05339","0.280744","0.324175","0.91392","0","0","0"
"566","198228","-1.115389","-1.65999","-0.000773","1.009474","1.281923","1.250692","0","0","0"
"581","198605","-0.779169","-0.884057","0.000351","0.779169","0.884057","1.123206","0","0","0"
"602","198067","-1.128306","-1.220662","0.010726","1.096025","1.096497","0.732064","0","0","0"
"603","198012","-0.655561","-2.112","-0.023382","0.152103","2.086716","0.753876","0","0","0"
"621","189802","-0.348413","-0.375952","0.000981","0.347468","0.375892","0.839193","0","0","0"
"622","198015","-1.063053","-1.736422","-0.058354","0.131553","1.736422","0.880302","0","0","0"
"624","197995","-0.2066","-2.455719","0.050007","0.17082","2.405386","6.455392","0","0","0"
"625","198199","-0.551346","-0.571501","-0.081212","0.46819","0.576239","9.90435","0","0","0"
"627","190574","-1.56222","-1.77723","-0.331508","1.25647","2.23854","1.18064","0","0","0"
"628","106869","-28.54079","-27.5487","-6.064837","41.50808","27.50686","40.42393","0","0","0"
"629","113091","-12.5922","-14.32728","-3.326727","12.90143","15.79939","35.55482","0","0","0"
"635","197477","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"636","197514","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"637","197509","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"638","197545","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"639","197544","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"640","197526","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"641","197534","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"642","197516","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"643","197482","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"644","200351","-0.669201","-0.687511","-0.141074","0.694824","0.676513","0.770966","0","0","0"
"647","189620","-3.219","-3.66589","-0.006461","2.79506","3.66589","5.00311","0","0","0"
"648","197304","-1.189601","-0.5866","-0.001403","0.132636","0.5866","1.710682","0","0","0"
"649","110761","0","0","0","0","0","0","0","0","0"
"651","190341","-0.572172","-0.661782","-0.001355","0.572273","0.661782","0.486133","0","0","0"
"652","190358","-0.459256","-0.497769","0.000616","0.450045","0.432085","1.015978","0","0","0"
"653","190354","-2.00738","-2.06124","-0.879506","2.61059","2.06535","5.45543","0","0","0"
"654","199129","-1.073493","-1.032492","-0.102061","1.066727","1.107728","3.476847","0","0","0"
"655","199141","-1.445608","-1.460128","-0.27285","1.446097","1.43144","3.160733","0","0","0"
"656","197542","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"657","197506","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"658","197550","-3.986006","-0.833112","2.065923","2.499896","0.868539","8.202006","0","0","0"
"659","197502","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"660","203214","-0.228811","-1.153668","-0.315803","0.192659","0.001157","0.311612","0","0","0"
"661","189629","-4.509693","-4.494871","0.006519","4.490001","4.494872","14.87227","0","0","0"
"662","190517","-2.052286","-4.141926","-0.203497","2.119195","4.132137","4.471335","0","0","0"
"663","200798","-2.590225","-0.246509","0.107058","2.188298","0.266299","2.628809","0","0","0"
"664","189632","-9.511743","-12.52717","-1.167878","9.091699","9.364985","42.26506","0","0","0"
"665","199120","-0.245197","-0.214015","0.003947","0.240522","0.208749","1.128416","0","0","0"
"666","197475","-3.986006","-0.833112","2.387772","1.712164","0.868539","8.202006","0","0","0"
"667","197395","-1.650491","-1.640106","-0.074109","2.01177","1.761451","0.739297","0","0","0"
"668","201000","-0.200421","-0.644067","-0.222321","0.39894","0.175252","0.573911","0","0","0"
"669","198656","-0.750919","-0.045508","-0.148016","0.750919","0.045508","0.148016","0","0","0"
"670","198657","-1.087278","-0.063576","-0.24142","1.087278","0.063576","0.242084","0","0","0"
"671","198650","-0.355581","-0.105737","-0.099722","0.370847","0.105737","0.102243","0","0","0"
"672","197007","-0.272559","-4.413307","-1.470071","0.272559","4.413307","7.222447","0","0","0"
"673","198390","-1.07086","-2.789455","-0.116194","0.189075","2.786834","1.791412","0","0","0"
"674","201104","-1.579634","-1.680615","-1.044702","1.775922","1.67494","0.012115","0","0","0"
"675","190143","-1.533726","-1.552859","-0.000241","1.559119","1.767044","3.072059","0","0","0"
"676","200937","-1.533726","-1.55286","0.396275","1.559119","1.767044","2.72435","0","0","0"
"677","219469","-1.213855","-1.26356","-1.823927","1.462067","0.892791","1.336629","0","0","0"
"678","219493","-3.629333","-3.865748","-1.464338","3.993137","3.868677","3.621439","0","0","0"
"679","198597","-1.186491","-0.538064","-0.039312","0.367237","0.532781","2.357673","0","0","0"
"680","189119","-2.130687","-2.142804","-0.298551","1.63016","1.834896","5.421711","0","0","0"
"681","198512","-6.188303","-0.662115","2.105483","2.721592","0.718584","8.584188","0","0","0"
"682","198011","-0.418444","-2.149926","-0.001088","0.389221","2.099358","0.774861","0","0","0"
"683","200825","-1.270799","-1.544064","-0.262665","1.450014","0.968007","3.298198","0","0","0"
"684","201370","-4.467796","-4.628169","-0.64985","4.670532","5.302937","9.208846","0","0","0"
"685","201371","-4.153265","-4.256577","-1.293938","4.168639","4.138749","5.25195","0","0","0"
"686","200485","-0.496496","-1.784622","-0.004429","0.6983","1.842787","3.419817","0","0","0"
"687","200502","-0.591255","-1.84113","-0.004429","0.903189","1.865218","3.419817","0","0","0"
"688","200455","-0.515654","-1.781911","-0.004429","0.692168","1.765605","3.419817","0","0","0"
"689","200490","-0.505198","-1.783837","-0.004429","0.689597","1.843572","3.419817","0","0","0"
"690","200458","-0.587318","-1.839891","-0.004429","0.907126","1.866456","3.419817","0","0","0"
"691","200482","-0.496426","-1.77967","-0.004429","0.69837","1.847739","3.419817","0","0","0"
"692","200484","-0.582778","-1.848817","-0.004429","0.692062","1.85753","3.419817","0","0","0"
"693","200460","-0.57876","-1.83869","-0.004429","0.915684","1.867659","3.419817","0","0","0"
"694","200462","-0.585127","-1.830465","-0.004429","0.909317","1.875884","3.419817","0","0","0"
"695","200522","-0.585206","-1.853293","-0.004429","0.689634","1.853055","3.419817","0","0","0"
"696","190015","-0.571261","-0.71127","0.001766","0.546762","0.794169","0.324662","0","0","0"
"697","219449","-2.534205","-2.606309","-1.014099","2.813423","2.441407","2.252454","0","0","0"
"698","219462","-0.868691","-0.93173","-0.284701","0.692715","0.958262","1.185335","0","0","0"
"699","219507","-2.534205","-2.606309","-0.630238","2.464946","2.441407","2.484509","0","0","0"
"700","219495","-2.801586","-2.132028","0.002724","2.030181","2.077799","2.013897","0","0","0"
"701","219468","-2.534205","-2.606309","-0.710918","2.464946","2.441407","3.782367","0","0","0"
"702","189260","-6.152684","-4.054745","-2.022229","11.48706","9.632919","15.6652","0","0","0"
"703","199208","-6.067682","-5.845757","1.637919","2.060293","4.678706","8.253927","0","0","0"
"707","199340","-0.513373","-1.940115","-0.221759","0.720917","1.929796","3.375432","0","0","0"
"708","199271","-0.464884","-1.455406","-0.221759","0.454421","1.465985","3.375432","0","0","0"
"709","199301","-0.466649","-1.45234","-0.221759","0.452655","1.469051","3.375432","0","0","0"
"710","199303","-0.466896","-1.45481","-0.221759","0.452408","1.466581","3.375432","0","0","0"
"711","199263","-0.499053","-1.944018","-0.221759","0.735237","1.925893","3.375432","0","0","0"
"712","199335","-0.468957","-1.461988","-0.221759","0.450347","1.459402","3.375432","0","0","0"
"713","199307","-0.516066","-1.94292","-0.221759","0.718223","1.92699","3.375432","0","0","0"
"714","199317","-0.512804","-1.946001","-0.221759","0.721486","1.92391","3.375432","0","0","0"
"715","199299","-0.467443","-1.457981","-0.221759","0.451862","1.46341","3.375432","0","0","0"
"716","199273","-0.528786","-1.947932","-0.221759","0.705503","1.921979","3.375432","0","0","0"
"717","199266","-0.474334","-1.455998","-0.221759","0.44497","1.465393","3.375432","0","0","0"
"718","198486","-6.188303","-0.662114","2.105483","2.721592","0.718585","8.584188","0","0","0"
"719","198508","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"720","189886","-0.136721","-0.828006","0.676894","0.156303","0.674828","2.18664","0","0","0"
"721","189878","-0.136721","-0.828006","0.676894","0.156303","0.674828","2.18664","0","0","0"
"722","198488","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"723","189882","-0.136721","-0.828006","0.676894","0.156303","0.674828","2.18664","0","0","0"
"724","198500","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"725","198514","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"726","198504","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"727","189884","-0.097781","-0.568738","-0.00815","0.283017","1.41217","4.088675","0","0","0"
"728","189883","-0.136721","-0.828007","0.6769","0.156303","0.674829","2.186638","0","0","0"
