Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown7_4,Unknown7_5,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
"142","1","4","3","1","0.6111111","2.031278","0","-0.2593694","-0.2551811","-0.002125362","0.2582737","0.2566871","0.2724352","0.25","0.25","0","0","0","0","0","0","1","0","4115","124008","0","3","5","0","0","0","141","0"
"143","1","18","12","1","0.6111111","2.031278","1.99109","-1.51651","-0.426821","-0.016094","1.732865","0.394274","2.585811","1","1","0","0","0","0","0","0","1","0","4096","124427","1","1","6","0","0","0","65","0"
"144","1","18","12","1","0.6111111","2.031278","0","-1.066565","-1.053778","-0.02510747","0.7370725","1.550998","3.065736","1","1","0","0","0","0","0","0","1","0","3","123014","0","7","4","0","0","0","5034","0"
"145","1","18","12","1","0.6111111","2.031278","0.667783","-0.8086541","-0.69556","-0.01059122","0.6986372","0.7279741","2.105757","1","1","0","0","0","0","0","0","1","0","0","125497","0","1","3","0","0","0","143","0"
"146","1","18","12","1","0.6111111","2.031278","0","-1.242525","-1.697481","-0.036876","1.313717","1.695407","3.553662","1","1","0","0","0","0","0","0","1","0","0","126444","0","1","4","0","0","0","144","0"
"147","1","18","12","1","0.6111111","2.031278","1.56762","-2.541618","-4.04152","0.036023","1.936559","4.030259","5.403696","1","1","0","0","0","0","0","0","1","0","4097","124290","2","1","0","0","0","0","145","0"
"149","1","0","0","0","0.6111111","2.031278","0","-1.026669","-1.415597","0.000997","0.595842","1.425137","3.007038","1","1","0","0","0","0","0","0","1","0","0","124243","0","9","1","0","0","0","147","0"
"150","1","18","12","1","0.6944445","2.083333","0","-0.502933","-0.566322","-0.000469","0.2983","0.359835","1.858261","1","1","0","0","0","0","0","0","1","0","0","126131","1","1","1","0","0","0","148","0"
"151","1","18","12","1","0.6111111","2.031265","0","-0.290052","-0.452572","-0.003472","0.402503","0.455449","1.995164","1","1","0","0","0","0","0","0","1","0","0","126136","1","1","1","0","0","0","149","0"
"152","1","18","12","1","0.6111111","2.031265","0","-0.558294","-0.435082","-0.004824","0.429658","0.552906","2.157449","1","1","0","0","0","0","0","0","1","0","0","126133","1","1","1","0","0","0","150","0"
"155","1","18","12","1","0.6111111","2.031278","0","-1.23553","-0.5675488","-0.003313921","1.720104","0.6114802","1.829918","1","1","0","0","0","0","0","0","1","0","4096","123288","1","1","0","0","0","0","153","0"
"156","1","18","12","1","0.6111111","2.031278","0","-2.024518","-1.83376","-0.155309","1.524516","1.878968","3.390237","1","1","0","0","0","0","0","0","1","0","0","123961","2","3","4","0","0","0","154","0"
"157","1","0","0","0","0.6111111","2.031278","0","-2.25495","-1.787757","0.102808","0.717331","1.763723","4.714993","1","1","0","0","0","0","0","0","1","0.5","0","125500","2","1","0","0","0","0","155","0"
"158","1","0","0","0","0.6111111","2.031278","0","-1.003336","-2.542188","-0.218493","1.600192","1.99959","4.637071","1","1","0","0","0","0","0","0","1","0","0","125504","1","1","0","0","0","0","156","0"
"159","1","18","12","1","0.6111111","2.031278","0","-2.340328","-2.820297","-0.118686","2.411597","2.854492","6.635825","1","1","0","0","0","0","0","0","1","0","0","125508","1","3","0","0","0","0","157","0"
"160","1","18","12","1","0.6111111","2.031278","0","-0.9434345","-1.54423","0.08534344","1.086055","1.475246","2.957127","1","1","0","0","0","0","0","0","1","0","12299","123934","1","5","0","0","0","0","158","0"
"161","1","4","3","1","0.6111111","2.031278","0","-0.2983","-0.101972","-0.014137","0.060488","0.107209","0.361309","1","1","0","0","0","0","0","0","1","0","4096","125434","1","1","7","0","0","0","159","0"
"162","1","18","12","1","0.6111111","2.031278","0","-1.529279","-1.957601","-0.122811","1.333331","1.475166","3.682653","1","1","0","0","0","0","0","0","1","0","2","126369","1","7","1","0","0","0","162","0"
"163","1","18","12","1","0.75","2.361111","0","-0.626689","-0.769626","-0.000164","0.524904","0.730086","2.352855","1","1","0","0","0","0","0","0","1","0","0","125374","1","1","1","0","0","0","163","0"
"164","1","18","12","1","0.6111111","2.031278","0","-0.403987","-0.578804","-0.005904","0.318469","0.513541","1.42024","1","1","0","0","0","0","0","0","1","0","0","124224","1","2","0","0","0","0","164","0"
"165","1","4","3","1","0.6111111","2.031278","0","-0.967315","-0.378373","-0.003408","0.37074","0.391319","0.448367","1","1","0","0","0","0","0","0","1","0","0","125576","1","1","5","0","0","0","165","0"
"167","1","18","12","1","0.6111111","2.031278","1.128875","-0.444989","-0.470738","-0.003042","0.435288","0.376716","1.734065","1","1","0","0","0","0","0","0","1","0","2","126571","1","2","1","0","0","0","166","0"
"168","1","18","12","1","0.6111111","2.031278","1.128875","-0.444989","-0.470738","-0.003042","0.435288","0.425269","1.972804","1","1","0","0","0","0","0","0","1","0","2","126570","1","2","1","0","0","0","167","0"
"170","1","18","12","1","0.6111111","2.031278","0","-0.781135","-0.435882","-0.018647","0.994966","0.352847","0.384444","0.75","0.75","0","0","0","0","0","0","1","0","12297","125969","1","1","1","0","0","0","168","0"
"171","1","18","12","1","0.6111111","2.031278","0","-2.25668","-0.634411","0.001694","1.586745","0.665418","1.702781","1","1","0","0","0","0","0","0","1","0","4099","126488","1","7","7","0","0","0","169","0"
"172","1","0","0","1","0.6111111","2.031278","0","-3.017194","-1.833675","-0.02063084","1.543111","1.767344","3.520049","1.25","1.25","0","0","0","0","0","0","1","0","0","1121265","1","1","5","0","0","0","5027","0"
"173","1","18","12","1","0.6111111","2.031278","2.47107","-3.347369","-1.345126","-0.066811","1.217559","1.316197","2.30215","1","1","0","0","0","0","0","0","1","0","12298","125837","1","1","6","0","0","0","171","0"
"174","1","18","12","1","0.6111111","2.031278","0","-1.556712","-0.913821","-0.149383","0.484067","0.60975","2.24024","1","1","0","0","0","0","0","0","1","0","2","125947","1","20","1","0","0","0","172","0"
"175","1","18","12","1","0.6111111","2.031278","0","-0.9520785","-2.224276","0.8534647","1.218696","2.291986","3.661763","1","1","0","0","0","0","0","0","1","0","4097","123816","1","1","4","0","0","0","173","0"
"176","1","18","12","1","0.6111111","2.031278","0","-1.365354","-2.981823","-0.599905","3.527669","2.686704","4.221514","0.5","1","0","0","0","0","0","0","1","0","0","124225","1","19","1","0","0","0","174","0"
"177","1","18","12","1","0.6111111","2.031278","0","-0.952078","-2.309032","0.853465","1.218549","2.316141","3.665983","1","1","0","0","0","0","0","0","1","0","4099","123818","1","3","4","0","0","0","4150","0"
"178","1","4","3","0.2","0.6111111","2.031278","0","-0.300567","-0.373067","-0.082147","0.618267","0.479913","0.300017","1","1","0","0","0","0","0","0","1","0","0","123284","0","3","1","0","0","0","176","0"
"180","1","18","12","1","0.6111111","2.031278","0","-1.657582","-0.925305","-0.05871","1.685014","0.867246","1.845206","1","1","0","0","0","0","0","0","1","0","0","123040","1","1","1","0","24","23","83","0"
"181","1","18","12","1","0.7936278","2.083333","0","-1.838925","-1.836389","-0.20291","1.83817","1.840706","2.828639","1","1","0","0","0","0","0","0","1","0","12291","126036","1","9","0","0","0","0","177","0"
"182","1","12","10","1","0.6944445","1.055556","0","-0.4602444","-0.3823509","-0.005326724","0.2698955","0.3983516","1.310979","1","1","0","0","0","0","0","0","1","0","2052","119159","1","1","1","0","0","0","294","0"
"183","1","12","10","1","0.6111111","1.100203","0","-0.5288285","-0.3252296","-0.002959438","0.1400615","0.3221319","1.161826","1","1","0","0","0","0","0","0","1","0","2052","119063","1","1","1","0","0","0","295","0"
"185","1","12","10","1","0.6111111","2.031278","0","-1.139448","-0.8262299","-0.009812606","1.13809","0.8813663","2.62464","1","1","0","0","0","0","0","0","1","0","2052","122560","1","1","1","0","0","0","296","0"
"186","1","12","10","1","0.6129831","2.427413","0","-0.7410906","-0.5821808","0.001776927","0.4146894","0.4745765","2.667945","1","1","0","0","0","0","0","0","1","0","2052","122414","1","1","1","0","0","0","297","0"
"187","1","18","12","1","0.6111111","2.031278","0","-2.58235","-3.953994","0.010692","3.766291","3.81936","9.135679","1","1","0","0","0","0","0","0","1","0","12296","122893","4","9","1","0","24","22","178","0"
"188","1","180","120","10","0.6111111","2.031278","0","-2.582348","-3.73865","0.010689","4.744156","3.589598","9.485638","1","1","0","0","0","0","0","0","1","0","4096","122895","4","3","5","0","24","22","179","0"
"190","1","18","12","1","0.7936278","2.875717","0","-1.970436","-1.92409","-0.20291","1.995676","2.042022","3.585268","1","1","0","0","0","0","0","0","1","0","12291","126033","1","9","0","0","0","0","180","0"
"191","1","18","12","1","0.6111111","2.031278","0","-8.751142","-3.728621","-0.020517","3.668304","3.231867","6.064038","1","1","0","0","0","0","0","0","0.6","0","4096","126169","2","1","7","0","0","0","181","0"
"192","1","18","12","1","0.6111111","2.031278","0","-1.59186","-0.57174","0.000812","1.584279","0.602746","1.832312","1","1","0","0","0","0","0","0","1","0","4096","124601","1","1","7","0","0","0","182","0"
"193","1","18","12","1","0.6111111","2.031278","1.447053","-3.278768","-3.390631","-0.103239","3.033747","3.58532","2.658562","1","1","0","0","0","0","0","0","1","0","12297","125860","1","1","0","0","0","0","183","0"
"194","1","18","12","1","0.6111111","2.031278","1.988437","-1.30297","-0.960686","-0.007782","1.847195","0.915753","3.52215","1","1","0","0","0","0","0","0","1","0","4096","126065","1","1","6","0","0","0","184","0"
"195","1","18","12","1","0.6111111","2.031278","1.078499","-1.398751","-0.657681","-0.001697","1.975419","0.61867","3.313895","1","1","0","0","0","0","0","0","1","0","0","125017","1","1","6","0","0","20","185","0"
"197","1","18","12","1","0.6111111","2.031278","0","-0.99067","-0.275658","-0.00318","1.334731","0.295323","3.272486","1","1","0","0","0","0","0","0","1","0","12288","124148","1","1","3","0","0","0","186","0"
"198","1","0","0","0","0.6111111","2.031278","0","-1.332436","-0.583711","-0.00183","2.510658","0.579682","6.110201","1","1","0","0","0","0","0","0","1","0","12288","124169","1","1","3","0","0","0","187","0"
"199","1","18","12","1","0.2798959","1.099988","0","-0.144385","-0.91378","-0.000279","0.136494","0.48755","1.305435","1","1","0","0","0","0","0","0","1","0","12291","126026","1","9","0","0","0","0","188","0"
"201","1","18","12","1","0.6111111","2.031278","1.193892","-2.19063","-5.226901","0.8595142","3.175891","5.238842","7.615815","1","1","0","0","0","0","0","0","1","0","4096","123831","1","1","0","0","0","0","189","0"
"202","1","18","12","1","0.7936278","2.083333","0","-1.187258","-1.140912","-0.20291","1.212498","1.258844","2.460429","1","1","0","0","0","0","0","0","1","0","12291","126018","1","9","0","0","0","0","190","0"
"203","1","30","20","3","0.6111111","2.031278","8.13903","-20.14161","-9.659353","-0.580818","9.74286","9.589688","13.89961","1","1","0","0","0","0","0","6","1","0","4096","123497","4","1","5","0","24","23","191","0"
"204","1","18","12","1","0.6111111","2.031278","4.30997","-1.816336","-3.114526","-0.003742","1.748155","2.62203","7.391968","1","1","0","0","0","0","0","0","1","0","2","126215","1","7","4","0","0","0","192","0"
"205","1","18","12","1","0.6111111","2.031278","0","-2.270789","-4.097404","-0.018221","2.465889","3.937451","7.70023","1","0.75","0","0","0","0","0","0","1","0","0","124952","3","11","1","0","24","22","193","0"
"206","1","18","12","1","0.6111111","2.031278","5.148509","-2.380527","-4.277986","-0.150071","1.688339","4.446599","7.892841","1","1","0","0","0","0","0","0","1","0","0","125830","1","1","4","0","24","23","35","0"
"207","1","18","12","1","0.6111111","2.031278","0","-0.776961","-1.169492","0.625522","1.444745","1.186808","2.982899","1","1","0","0","0","0","0","0","1","0","4115","126483","1","7","0","0","0","0","194","0"
"209","1","18","12","1","0.6111111","2.031278","1.656586","-2.877178","-3.743629","0.039645","2.177575","3.76338","5.156446","1","1","0","0","0","0","0","0","1","0","4097","124387","1","1","0","0","0","0","90","0"
"210","1","18","12","1","0.6111111","2.031278","1.241372","-2.615424","-0.779157","-0.098847","1.027964","0.552042","1.438516","1","1","0","0","0","0","0","0","1","0","4096","124781","1","1","7","0","0","0","196","0"
"212","1","18","12","1","0.9444444","2.777778","0","-1.354468","-0.468764","-0.001343","2.447687","0.41813","2.707861","1","1","0","0","0","0","0","0","1","0","4096","126320","1","1","6","0","0","0","197","0"
"213","1","18","12","1","0.6111111","2.031278","1.753004","-1.776676","-0.9840512","-0.1562159","1.851205","0.9193997","1.901597","1","1","0","0","0","0","0","0","1","0","16","1302532","1","1","7","0","0","0","3022","0"
"214","1","18","12","1","0.6111111","2.031278","1.753004","-1.776675","-0.8894807","-0.1562164","1.906496","0.8495963","1.926072","1","1","0","0","0","0","0","0","1","0","4112","1336653","1","1","7","0","0","0","3022","0"
"215","1","18","12","1","0.6111111","2.031278","1.91067","-1.636378","-0.451868","-0.034254","1.938871","0.404641","2.683411","1","1","0","0","0","0","0","0","1","0","4096","125227","1","5","6","0","0","20","65","0"
"216","1","18","12","1","0.6111111","2.031278","1.985625","-1.243793","-0.4347431","-0.01819353","2.004621","0.443487","2.602135","1","1","0","0","0","0","0","0","1","0","4096","125614","1","1","6","0","0","0","65","0"
"217","1","15","10","1","0.6111111","2.031278","1.39911","-2.152961","-0.575958","-0.140683","1.589405","0.546911","1.879034","1","1","0","0","0","0","0","0","1","0","4096","123418","1","1","7","0","0","0","73","0"
"218","1","6","3","1","0.6111111","2.031278","0","-1.216719","-1.038097","0.0003815144","1.711177","1.087416","1.603454","1","1","0","0","0","0","0","0","1","0","4096","125815","1","2","6","0","0","0","198","0"
"219","1","18","12","1","0.7936278","2.083333","0","-1.427234","-1.380888","-0.20291","1.452474","1.49882","2.460429","1","1","0","0","0","0","0","0","1","0","12291","126024","1","9","0","0","0","0","199","0"
"220","1","18","12","1","0.7936278","1.738762","0","-1.335479","-1.112163","-0.20291","1.183749","1.230096","2.71934","1","1","0","0","0","0","0","0","1","0","12291","126032","1","9","0","0","0","0","200","0"
"221","1","18","12","1","0","0","0","-1.23627","-1.048614","-0.20291","1.1202","1.166546","2.66367","1","1","0","0","0","0","0","0","1","0","12291","126020","1","9","0","0","0","0","201","0"
"222","1","18","12","1","0.6111111","2.031278","0","-0.61553","-0.618105","0.033557","0.608593","0.621416","1.264008","1","1","0","0","0","0","0","0","1","0","12291","126011","0","2","0","0","0","0","194","0"
"224","1","18","12","1","0.6111111","2.031278","0","-1.847223","-2.152167","0.1715343","2.264507","1.686607","2.889242","1","1","0","0","0","0","0","0","1","0","1","125835","1","1","0","0","0","0","202","0"
"225","1","18","12","1","0.6111111","2.031278","0","-0.9863915","-2.041615","-0.01182003","1.245634","2.07472","4.230594","1","1.3","0","0","0","0","0","0","1","0","0","123990","1","1","5","0","0","0","5044","0"
"227","1","18","12","1","0.6111111","2.031278","0","-2.486959","-1.324465","-0.922794","2.049678","1.369736","1.839832","1","1","0","0","0","0","0","0","1","0","12299","125358","1","1","4","0","0","0","205","0"
"229","1","18","12","1","0.6111111","2.031278","1.925098","-1.450217","-0.955695","-0.010314","2.118524","0.843737","2.583182","1","1","0","0","0","0","0","0","1","0","4096","125531","1","1","3","0","0","0","206","0"
"230","1","18","12","1","0.6111111","2.031278","0","-3.525643","-3.607703","-0.110477","3.230479","3.676963","2.255784","1","1","0","0","0","0","0","0","1","0","4097","125859","1","1","4","0","0","0","207","0"
"250","1","18","12","1","0.6111111","2.031278","0","-2.774229","-2.444362","-0.185056","2.03809","2.437543","3.505098","1","1","0","0","0","0","0","0","1","0","4097","123329","1","3","1","0","0","0","227","0"
"270","1","18","12","1","0.5068203","2.393537","0","-0.3060396","-0.9254311","-0.1633942","0.2463027","1.005841","2.745783","1","1","0","0","0","0","0","0","1","0","12291","125259","1","9","0","0","0","0","247","0"
"271","1","18","12","1","2.756792","4.676628","0","-2.083843","-1.216408","-0.132554","0.754068","1.295942","4.58327","2","2","0","0","0","0","0","0","1","0","12291","125254","1","3","4","0","0","0","248","0"
"290","1","18","12","1","0.6944445","2.083333","0","-3.731061","-2.887356","-0.032976","3.905539","2.887357","4.426822","1","1","0","0","0","0","0","0","1","0","12291","125257","1","11","4","0","0","0","267","0"
"310","1","18","12","1","0","0","1.334737","-0.317467","-0.365948","0.001117","0.310581","0.440213","2.328202","1","1","0","0","0","0","0","0","1","0","0","124367","1","1","1","0","0","0","287","0"
"311","1","18","12","1","0","0","1.334737","-0.253885","-0.343081","0.001117","0.310581","0.420011","2.328202","1","1","0","0","0","0","0","0","1","0","0","124366","1","1","1","0","0","0","288","0"
