Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29
"722","108326","108326","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Fel Hammer","1396674","1396674","122032","122032","133","133","760","760","0","0","4","8","8","1","64","64","100","0","3","-1","-1","3","0","12","0","0"
"723","108342","108342","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1066529","1066529","117408","117408","190","190","760","760","0","0","4","6","6","1","119","119","109","0","3","-1","-1","3","0","8","0","0"
"724","108368","108368","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396663","1396663","122044","122044","0","0","760","760","0","0","4","54","54","1","118","118","109","0","3","-1","-1","3","0","8","0","0"
"725","108377","108377","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396693","1396693","119436","119436","188","188","760","760","0","0","4","27","27","1","119","119","103","0","3","-1","-1","3","0","8","0","0"
"726","108380","108380","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396692","1396692","119438","119438","189","189","760","760","0","0","4","3","3","1","119","119","103","0","3","-1","-1","3","0","8","0","0"
"727","114073","114073","","","1489358","1489358","120115","120115","0","0","700","700","0","0","4","62","62","1","102","102","100","0","2","-1","-1","3","2","9","47","47"
"728","114074","114074","","","1489359","1489359","120115","120115","0","0","700","700","0","0","4","62","62","1","102","102","100","0","2","-1","-1","3","2","9","47","47"
"729","114080","114080","","","1489444","1489444","120117","120117","226","226","700","700","0","0","4","63","63","1","103","103","100","0","2","-1","-1","3","3","9","49","49"
"730","106279","106279","","","1396691","1396691","0","0","0","0","700","700","0","0","4","2","2","1","103","103","110","0","6","-1","-1","3","3","9","0","0"
"731","106281","106281","","","1341760","1341760","0","0","0","0","700","700","0","0","4","39","39","1","104","104","110","0","6","-1","-1","3","4","9","0","0"
"732","106281","106281","","","1341760","1341760","0","0","0","0","700","700","0","0","4","39","39","1","104","104","110","0","6","-1","-1","3","4","9","0","0"
"733","115262","115262","|cFFFFD200Class:|r All|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Karazhan","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1522941","1522941","123630","123630","244","244","760","760","0","0","4","13","13","2","141","141","110","0","19","-1","-1","3","0","0","0","0"
"734","114075","114075","","","1489360","1489360","120115","120115","0","0","700","700","0","0","4","62","62","1","102","102","100","0","2","-1","-1","3","2","9","47","47"
"735","114076","114076","","","1396698","1396698","120116","120116","0","0","700","700","0","0","4","62","62","2","102","102","100","0","2","-1","-1","3","2","9","48","48"
"736","114077","114077","","","1489375","1489375","120116","120116","0","0","700","700","0","0","4","62","62","2","102","102","100","0","2","-1","-1","3","2","9","48","48"
"737","114078","114078","","","1489374","1489374","120116","120116","0","0","700","700","0","0","4","62","62","2","102","102","100","0","2","-1","-1","3","2","9","48","48"
"738","114076","114076","","","1396698","1396698","120116","120116","0","0","700","700","0","0","4","62","62","2","102","102","100","0","2","-1","-1","3","2","9","48","48"
"739","108621","108621","","","1067202","1067202","0","0","0","0","700","700","0","0","4","39","39","1","104","104","110","0","6","-1","-1","3","4","9","0","0"
"740","114081","114081","","","1452657","1452657","120117","120117","226","226","700","700","0","0","4","63","63","1","103","103","100","0","2","-1","-1","3","3","9","49","49"
"741","114082","114082","","","1489422","1489422","120117","120117","226","226","700","700","0","0","4","63","63","1","103","103","100","0","2","-1","-1","3","3","9","49","49"
"742","109034","109034","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Loren Stormhoof|n|n|cFFFFD200Zone:|r Trueshot Lodge","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Loren Stormhoof|n|n|cFFFFD200Zone:|r Trueshot Lodge","1396695","1396695","119443","119443","152","152","760","760","0","0","4","11","11","1","116","116","100","0","3","-1","-1","3","0","3","0","0"
"743","109032","109032","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Rexxar|n|n|cFFFFD200Zone:|r Highmountain","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Rexxar|n|n|cFFFFD200Zone:|r Highmountain","1396666","1396666","117368","117368","0","147","760","760","0","0","4","9","9","1","117","117","103","0","3","-1","-1","3","0","3","0","0"
"744","109037","109037","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Beastmaster Hilaire|n|n|cFFFFD200Zone:|r Stormheim","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Beastmaster Hilaire|n|n|cFFFFD200Zone:|r Stormheim","1396690","1396690","119449","119449","151","151","760","760","0","0","4","56","56","1","115","115","103","0","3","-1","-1","3","0","3","0","0"
"745","109036","109036","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Hemet Nesingwary|n|n|cFFFFD200Zone:|r Highmountain","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Hemet Nesingwary|n|n|cFFFFD200Zone:|r Highmountain","1396671","1396671","117390","117390","149","149","760","760","0","0","4","5","5","1","116","116","109","0","3","-1","-1","3","0","3","0","0"
"746","109039","109039","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Addie Fizzlebog|n|n|cFFFFD200Zone:|r Highmountain","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Addie Fizzlebog|n|n|cFFFFD200Zone:|r Highmountain","1396672","1396672","117380","117380","144","144","760","760","0","0","4","6","6","1","117","117","109","0","3","-1","-1","3","0","3","0","0"
"747","109035","109035","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Huntsman Blake|n|n|cFFFFD200Zone:|r Stormheim","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Huntsman Blake|n|n|cFFFFD200Zone:|r Stormheim","1396655","1396655","119444","119444","146","146","760","760","0","0","4","2","2","1","115","115","109","0","3","-1","-1","3","0","3","0","0"
"748","109031","109031","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Halduron Brightwing|n|n|cFFFFD200Zone:|r Trueshot Lodge","|cFFFFD200Class:|r Hunter|n|n|cFFFFD200Quest:|r Champion: Halduron Brightwing|n|n|cFFFFD200Zone:|r Trueshot Lodge","1396647","1396647","113424","113424","150","150","760","760","0","0","4","3","3","1","116","116","110","0","3","-1","-1","3","0","3","0","0"
"749","111783","111783","","","1452563","1452563","120369","120369","0","0","700","700","0","0","4","62","62","3","96","96","100","0","2","-1","-1","3","4","11","58","58"
"750","114026","114026","","","1489441","1489441","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"751","109078","109078","","","1112914","1112914","0","0","0","0","700","700","0","0","4","10","10","1","97","97","110","0","6","-1","-1","3","3","7","0","0"
"752","109086","109086","","","1396659","1396659","120111","120111","0","0","700","700","0","0","4","64","64","3","139","139","100","0","2","-1","-1","3","1","7","44","44"
"753","109085","109085","","","1396660","1396660","120112","120112","0","0","700","700","0","0","4","64","64","3","139","139","100","0","2","-1","-1","3","1","7","45","45"
"754","114034","114034","","","1489417","1489417","120110","120110","197","197","700","700","0","0","4","63","63","2","98","98","100","0","2","-1","-1","3","3","7","43","43"
"755","99995","99995","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light","1396649","1396649","119780","119780","183","183","760","760","0","0","4","2","2","1","121","121","103","0","3","-1","-1","3","0","2","0","0"
"756","109102","109102","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light","1452589","1452589","119783","119783","185","185","760","760","0","0","4","8","8","1","121","121","109","0","3","-1","-1","3","0","2","0","0"
"757","94036","94036","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light","1341791","1341791","112164","112164","179","179","760","760","0","0","4","11","11","1","121","121","109","0","3","-1","-1","3","0","2","0","0"
"758","99997","99997","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light","1396646","1396646","117437","117437","171","171","760","760","0","0","4","27","27","1","123","123","110","0","3","-1","-1","3","0","2","0","0"
"759","109105","109105","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light","|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light","1452588","1452588","117433","117433","0","0","760","760","0","0","4","61","61","1","122","122","110","0","3","-1","-1","3","0","2","0","0"
"760","79378","79378","","","840196","840196","0","0","0","0","850","850","0","0","4","13","13","4","19","19","110","0","4","-1","-1","3","0","10","0","0"
"761","109222","109222","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396678","1396678","119437","119437","174","174","760","760","0","0","4","13","13","1","120","120","110","0","3","-1","-1","3","0","8","0","0"
"762","109226","109226","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","|cFFFFD200Class:|r Mage|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Hall of the Guardian","1396667","1396667","117417","117417","172","172","760","760","0","0","4","2","2","1","118","118","110","0","3","-1","-1","3","0","8","0","0"
"763","109375","109375","","","1396694","1396694","120069","120069","0","0","700","700","0","0","4","63","63","1","81","81","100","0","2","-1","-1","3","2","11","10","10"
"764","109290","109290","","","1452660","1452660","120118","120118","227","227","700","700","0","0","4","63","63","2","103","103","100","0","2","-1","-1","3","3","9","50","50"
"765","112997","112997","","","1489423","1489423","120118","120118","227","227","700","700","0","0","4","63","63","2","103","103","100","0","2","-1","-1","3","3","9","50","50"
"766","112998","112998","","","1452661","1452661","120118","120118","227","227","700","700","0","0","4","63","63","2","103","103","100","0","2","-1","-1","3","3","9","50","50"
"767","112999","112999","","","1452663","1452663","120118","120118","227","227","700","700","0","0","4","63","63","2","103","103","100","0","2","-1","-1","3","3","9","50","50"
"768","114042","114042","","","1396699","1396699","120082","120082","192","192","700","700","0","0","4","63","63","2","72","72","100","0","2","-1","-1","3","3","8","21","21"
"769","109369","109369","","","1452570","1452570","120080","120080","0","0","700","700","0","0","4","63","63","2","73","73","100","0","2","-1","-1","3","2","8","19","19"
"770","114159","114159","","","1489388","1489388","120094","120094","224","224","700","700","0","0","4","63","63","2","87","87","100","0","2","-1","-1","3","2","2","29","29"
"771","114167","114167","","","1396704","1396704","120096","120096","225","225","700","700","0","0","4","63","63","2","88","88","100","0","2","-1","-1","3","3","2","31","31"
"772","114138","114138","","","1489427","1489427","120087","120087","229","229","700","700","0","0","4","63","63","2","67","67","100","0","2","-1","-1","3","2","10","23","23"
"773","114142","114142","","","1452577","1452577","120086","120086","228","228","700","700","0","0","4","63","63","1","67","67","100","0","2","-1","-1","3","2","10","22","22"
"774","114127","114127","","","1452669","1452669","120088","120088","230","230","700","700","0","0","4","63","63","3","67","67","100","0","2","-1","-1","3","2","10","24","24"
"775","114123","114123","","","1489430","1489430","120089","120089","231","231","700","700","0","0","4","63","63","1","66","66","100","0","2","-1","-1","3","3","10","25","25"
"776","114119","114119","","","1452671","1452671","120090","120090","232","232","700","700","0","0","4","63","63","2","66","66","100","0","2","-1","-1","3","3","10","26","26"
"777","114115","114115","","","1452673","1452673","120091","120091","233","233","700","700","0","0","4","63","63","3","66","66","100","0","2","-1","-1","3","3","10","27","27"
"778","94141","94141","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Hall of Shadows","1401875","1401875","112228","112228","243","243","760","760","0","0","4","9","9","1","127","127","100","0","3","-1","-1","3","0","4","0","0"
"779","110172","110172","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","1401876","1401876","112234","112234","242","242","760","760","0","0","4","2","2","1","129","129","103","0","3","-1","-1","3","0","4","0","0"
"780","110173","110173","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","1401870","1401870","112220","112220","239","239","760","760","0","0","4","2","2","1","128","128","103","0","3","-1","-1","3","0","4","0","0"
"781","109676","109676","","","1396660","1396660","0","0","0","0","700","700","0","0","4","63","63","2","98","98","110","0","2","-1","-1","3","3","7","0","0"
"782","114030","114030","","","1489442","1489442","120109","120109","196","196","700","700","0","0","4","63","63","1","98","98","100","0","2","-1","-1","3","3","7","42","42"
"783","112960","112960","","","1452565","1452565","123420","123420","0","0","700","700","0","0","4","64","64","3","77","77","100","0","2","-1","-1","3","1","6","61","61"
"784","114024","114024","","","1489343","1489343","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"785","114025","114025","","","1489348","1489348","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"786","114023","114023","","","1396645","1396645","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"787","114024","114024","","","1489343","1489343","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"788","114025","114025","","","1489348","1489348","120107","120107","0","0","700","700","0","0","4","64","64","1","97","97","100","0","2","-1","-1","3","2","7","40","40"
"789","114027","114027","","","1489347","1489347","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"790","114028","114028","","","1489346","1489346","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"791","114026","114026","","","1489441","1489441","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"792","114027","114027","","","1489347","1489347","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"793","114028","114028","","","1489346","1489346","120108","120108","0","0","700","700","0","0","4","64","64","2","97","97","100","0","2","-1","-1","3","2","7","41","41"
"794","114035","114035","","","1489418","1489418","120110","120110","197","197","700","700","0","0","4","63","63","2","98","98","100","0","2","-1","-1","3","3","7","43","43"
"795","114036","114036","","","1489420","1489420","120110","120110","197","197","700","700","0","0","4","63","63","2","98","98","100","0","2","-1","-1","3","3","7","43","43"
"796","114037","114037","","","1489419","1489419","120110","120110","197","197","700","700","0","0","4","63","63","2","98","98","100","0","2","-1","-1","3","3","7","43","43"
"797","114031","114031","","","1489415","1489415","120109","120109","196","196","700","700","0","0","4","63","63","1","98","98","100","0","2","-1","-1","3","3","7","42","42"
"798","114033","114033","","","1489416","1489416","120109","120109","196","196","700","700","0","0","4","63","63","1","98","98","100","0","2","-1","-1","3","3","7","42","42"
"799","114050","114050","","","1401886","1401886","120076","120076","153","153","700","700","0","0","4","63","63","2","86","86","100","0","2","-1","-1","3","2","3","15","15"
"800","114058","114058","","","1401888","1401888","120078","120078","155","155","700","700","0","0","4","63","63","2","85","85","100","0","2","-1","-1","3","3","3","17","17"
"801","114047","114047","","","1452609","1452609","120074","120074","148","148","700","700","0","0","4","63","63","1","86","86","100","0","2","-1","-1","3","2","3","14","14"
"802","114048","114048","","","1489443","1489443","120074","120074","148","148","700","700","0","0","4","63","63","1","86","86","100","0","2","-1","-1","3","2","3","14","14"
"803","114049","114049","","","1489399","1489399","120074","120074","148","148","700","700","0","0","4","63","63","1","86","86","100","0","2","-1","-1","3","2","3","14","14"
"804","114051","114051","","","1489381","1489381","120076","120076","153","153","700","700","0","0","4","63","63","2","86","86","100","0","2","-1","-1","3","2","3","15","15"
"805","114052","114052","","","1452613","1452613","120076","120076","153","153","700","700","0","0","4","63","63","2","86","86","100","0","2","-1","-1","3","2","3","15","15"
"806","114053","114053","","","1489400","1489400","120076","120076","153","153","700","700","0","0","4","63","63","2","86","86","100","0","2","-1","-1","3","2","3","15","15"
"807","109861","109861","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Last, But Not Least|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Last, But Not Least|n|n|cFFFFD200Zone:|r The Fel Hammer","1401864","1401864","122041","122041","143","143","760","760","0","0","4","8","8","1","64","64","110","0","3","-1","-1","3","0","12","0","0"
"808","114055","114055","","","1452614","1452614","120077","120077","154","154","700","700","0","0","4","63","63","1","85","85","100","0","2","-1","-1","3","3","3","16","16"
"809","114056","114056","","","1489401","1489401","120077","120077","154","154","700","700","0","0","4","63","63","1","85","85","100","0","2","-1","-1","3","3","3","16","16"
"810","114057","114057","","","1452615","1452615","120077","120077","154","154","700","700","0","0","4","63","63","1","85","85","100","0","2","-1","-1","3","3","3","16","16"
"811","114059","114059","","","1489403","1489403","120078","120078","155","155","700","700","0","0","4","63","63","2","85","85","100","0","2","-1","-1","3","3","3","17","17"
"812","114060","114060","","","1489382","1489382","120078","120078","155","155","700","700","0","0","4","63","63","2","85","85","100","0","2","-1","-1","3","3","3","17","17"
"813","114061","114061","","","1489402","1489402","120078","120078","155","155","700","700","0","0","4","63","63","2","85","85","100","0","2","-1","-1","3","3","3","17","17"
"814","106386","106386","","","1396675","1396675","120079","120079","0","0","700","700","0","0","4","63","63","1","73","73","100","0","2","-1","-1","3","2","8","18","18"
"815","106386","106386","","","1396675","1396675","120079","120079","0","0","700","700","0","0","4","63","63","1","73","73","100","0","2","-1","-1","3","2","8","18","18"
"816","106386","106386","","","1396675","1396675","120079","120079","0","0","700","700","0","0","4","63","63","1","73","73","100","0","2","-1","-1","3","2","8","18","18"
"817","109369","109369","","","1452570","1452570","120080","120080","0","0","700","700","0","0","4","63","63","2","73","73","100","0","2","-1","-1","3","2","8","19","19"
"818","109369","109369","","","1452570","1452570","120080","120080","0","0","700","700","0","0","4","63","63","2","73","73","100","0","2","-1","-1","3","2","8","19","19"
"819","109369","109369","","","1452570","1452570","120080","120080","0","0","700","700","0","0","4","63","63","2","73","73","100","0","2","-1","-1","3","2","8","19","19"
"820","114039","114039","","","1489404","1489404","120081","120081","191","191","700","700","0","0","4","63","63","1","72","72","100","0","2","-1","-1","3","3","8","20","20"
"821","114040","114040","","","1452621","1452621","120081","120081","191","191","700","700","0","0","4","63","63","1","72","72","100","0","2","-1","-1","3","3","8","20","20"
"822","114041","114041","","","1489376","1489376","120081","120081","191","191","700","700","0","0","4","63","63","1","72","72","100","0","2","-1","-1","3","3","8","20","20"
"823","114043","114043","","","1489378","1489378","120082","120082","192","192","700","700","0","0","4","63","63","2","72","72","100","0","2","-1","-1","3","3","8","21","21"
"824","114044","114044","","","1452622","1452622","120082","120082","192","192","700","700","0","0","4","63","63","2","72","72","100","0","2","-1","-1","3","3","8","21","21"
"825","114045","114045","","","1489405","1489405","120082","120082","192","192","700","700","0","0","4","63","63","2","72","72","100","0","2","-1","-1","3","3","8","21","21"
"826","109375","109375","","","1396694","1396694","120069","120069","0","0","700","700","0","0","4","63","63","1","81","81","100","0","2","-1","-1","3","2","11","10","10"
"827","109375","109375","","","1396694","1396694","120069","120069","0","0","700","700","0","0","4","63","63","1","81","81","100","0","2","-1","-1","3","2","11","10","10"
"828","109375","109375","","","1396694","1396694","120069","120069","0","0","700","700","0","0","4","63","63","1","81","81","100","0","2","-1","-1","3","2","11","10","10"
"829","114154","114154","","","1489344","1489344","120070","120070","0","0","700","700","0","0","4","63","63","2","81","81","100","0","2","-1","-1","3","2","11","11","11"
"830","114153","114153","","","1452562","1452562","120070","120070","0","0","700","700","0","0","4","63","63","2","81","81","100","0","2","-1","-1","3","2","11","11","11"
"831","114154","114154","","","1489344","1489344","120070","120070","0","0","700","700","0","0","4","63","63","2","81","81","100","0","2","-1","-1","3","2","11","11","11"
"832","114150","114150","","","1489449","1489449","120071","120071","238","238","700","700","0","0","4","63","63","1","82","82","100","0","2","-1","-1","3","3","11","12","12"
"833","114151","114151","","","1489446","1489446","120071","120071","238","238","700","700","0","0","4","63","63","1","82","82","100","0","2","-1","-1","3","3","11","12","12"
"834","114152","114152","","","1489447","1489447","120071","120071","238","238","700","700","0","0","4","63","63","1","82","82","100","0","2","-1","-1","3","3","11","12","12"
"835","114147","114147","","","1489354","1489354","120072","120072","0","0","700","700","0","0","4","63","63","2","82","82","100","0","2","-1","-1","3","3","11","13","13"
"836","114148","114148","","","1489450","1489450","120072","120072","0","0","700","700","0","0","4","63","63","2","82","82","100","0","2","-1","-1","3","3","11","13","13"
"837","114148","114148","","","1489450","1489450","120072","120072","0","0","700","700","0","0","4","63","63","2","82","82","100","0","2","-1","-1","3","3","11","13","13"
"838","109899","109899","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|cFFFFD200Zone:|r Azsuna","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna","1452582","1452582","120958","120958","201","201","760","760","0","0","4","2","2","1","109","109","103","0","3","-1","-1","3","0","6","0","0"
"839","109900","109900","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r This is a test|n|cFFFFD200Zone:|r Azsuna","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r This is a test|n|n|cFFFFD200Zone:|r Azsuna","1452585","1452585","120970","120970","202","202","760","760","0","0","4","2","2","1","110","110","109","0","3","-1","-1","3","0","6","0","0"
"840","114156","114156","","","1489396","1489396","120093","120093","223","223","700","700","0","0","4","63","63","1","87","87","100","0","2","-1","-1","3","2","2","28","28"
"841","114157","114157","","","1489395","1489395","120093","120093","223","223","700","700","0","0","4","63","63","1","87","87","100","0","2","-1","-1","3","2","2","28","28"
"842","114158","114158","","","1489433","1489433","120093","120093","223","223","700","700","0","0","4","63","63","1","87","87","100","0","2","-1","-1","3","2","2","28","28"
"843","114160","114160","","","1489389","1489389","120094","120094","224","224","700","700","0","0","4","63","63","2","87","87","100","0","2","-1","-1","3","2","2","29","29"
"844","114161","114161","","","1489390","1489390","120094","120094","224","224","700","700","0","0","4","63","63","2","87","87","100","0","2","-1","-1","3","2","2","29","29"
"845","114162","114162","","","1489379","1489379","120094","120094","224","224","700","700","0","0","4","63","63","2","87","87","100","0","2","-1","-1","3","2","2","29","29"
"846","114164","114164","","","1489393","1489393","120095","120095","216","216","700","700","0","0","4","63","63","1","88","88","100","0","2","-1","-1","3","3","2","30","30"
"847","114165","114165","","","1489391","1489391","120095","120095","216","216","700","700","0","0","4","63","63","1","88","88","100","0","2","-1","-1","3","3","2","30","30"
"848","114166","114166","","","1489394","1489394","120095","120095","216","216","700","700","0","0","4","63","63","1","88","88","100","0","2","-1","-1","3","3","2","30","30"
"849","114168","114168","","","1489387","1489387","120096","120096","225","225","700","700","0","0","4","63","63","2","88","88","100","0","2","-1","-1","3","3","2","31","31"
"850","114169","114169","","","1489386","1489386","120096","120096","225","225","700","700","0","0","4","63","63","2","88","88","100","0","2","-1","-1","3","3","2","31","31"
"851","114170","114170","","","1489380","1489380","120096","120096","225","225","700","700","0","0","4","63","63","2","88","88","100","0","2","-1","-1","3","3","2","31","31"
"852","114094","114094","","","1489383","1489383","120122","120122","157","157","700","700","0","0","4","64","64","2","100","100","100","0","2","-1","-1","3","3","1","54","54"
"853","109909","109909","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|cFFFFD200Zone:|r Azsuna","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna","1401851","1401851","120977","120977","0","0","760","760","0","0","4","54","54","1","108","108","109","0","3","-1","-1","3","0","6","0","0"
"854","93555","93555","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|cFFFFD200Zone:|r Azsuna","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna","1401853","1401853","120982","120982","0","0","760","760","0","0","4","54","54","1","109","109","110","0","3","-1","-1","3","0","6","0","0"
"855","93437","93437","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|cFFFFD200Zone:|r Azsuna","|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna","1341772","1341772","117513","117513","203","203","760","760","0","0","4","2","2","1","110","110","110","0","3","-1","-1","3","0","6","0","0"
"856","110458","110458","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1401872","1401872","113802","113802","0","0","760","760","0","0","4","2","2","1","124","124","100","0","3","-1","-1","3","0","5","0","0"
"857","110459","110459","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416409","1416409","119560","119560","213","213","760","760","0","0","4","4","4","1","125","125","100","0","3","-1","-1","3","0","5","0","0"
