Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2_0,Unknown2_1,Unknown2_2
"1710","4294767839","4294767839","4294767839","4294035600","4294035600","4294035600","4292910103","4292844567","4292844567"
"1711","4289518334","4289518334","4289517819","4283559044","4283559044","4283559044","4280817543","4280817543","4280817543"
"1712","4294900734","4294835198","4294835198","4293246345","4292589192","4293246345","4289026054","4289026054","4289026054"
"1713","4294288654","4294223117","4294288654","4293408801","4293408801","4293408801","4281999904","4281999904","4281999904"
"1714","4292212150","4292212150","4292212150","4286243104","4286308896","4286243104","4278463274","4278529067","4278529067"
"1715","4278190080","4278190080","4278190080","4281171445","4281171445","4281171445","4278190080","4278190080","4278190080"
"1716","4278190080","4278190080","4278190080","4294283545","4294283545","4294283545","4278190080","4278190080","4278190080"
"1717","4278190080","4278190080","4278190080","4283780085","4283780085","4283780085","4278190080","4278190080","4278190080"
"1718","4278190080","4278190080","4278190080","4283821045","4283821045","4283821045","4278190080","4278190080","4278190080"
"1719","4294967295","4294967295","4294967295","4292463277","4292529070","4292463276","4292659627","4292659627","4292659627"
"1720","4294967295","4294967295","4294309365","4284719070","4284719070","4284719070","4281496031","4281496288","4281561568"
"1721","4294967295","4294967295","4294967295","4292460903","4292460903","4292460903","4293033512","4293033512","4293098792"
"1722","4294967295","4294967295","4294967295","4284721062","4284721062","4284721062","4293980400","4280436033","4280698435"
"1723","4294441216","4294507008","4294507008","4278251780","4278251523","4278251010","4278506861","4278638447","4278573165"
"1724","4293454336","4293256960","4293322752","4293656576","4293591040","4294836224","4292896005","4292961798","4292961798"
"1725","4283433215","4283433215","4283433215","4283171064","4283171064","4283171064","4289660647","4289660646","4289660647"
"1726","4278346475","4278346475","4278215147","4287410929","4287608567","4287476722","4294967295","4294967295","4294967295"
"1727","4285004288","4284939011","4285135360","4288544459","4288151238","4288151238","4294967295","4294967295","4294967295"
"1728","4294341888","4294341888","4294472449","4294507410","4294507410","4294638995","4294967295","4294967295","4294967295"
"1729","4290183418","4290183418","4290183418","4289959934","4289959934","4289959934","4294967295","4294967295","4294967295"
"1730","4279604419","4279538373","4279340993","4281914843","4282245599","4282245599","4282514917","4282514917","4282515174"
"1731","4283548694","4283154707","4282958098","4288536381","4288470588","4288470588","4291361856","4291493441","4291559233"
"1732","4287173314","4287173314","4287173057","4286332388","4286332388","4286332388","4285809150","4285874685","4285874687"
"1733","4290160675","4291014676","4290160675","4293107517","4293107517","4292583484","4294876225","4294876225","4294876225"
"1734","4278190080","4278190080","4278190080","4281023560","4281023560","4281023560","4278190080","4278190080","4278190080"
"1735","4278190080","4278190080","4278190080","4281216558","4281216558","4281216558","4278190080","4278190080","4278190080"
"1736","4278190080","4278190080","4278190080","4280290427","4280290427","4280290427","4278190080","4278190080","4278190080"
"1737","4278190080","4278190080","4278190080","4280566822","4280566822","4280566822","4278190080","4278190080","4278190080"
"1738","4294967049","4278190080","4278190080","4284675596","4278190080","4278190080","4278190080","4278190080","4278190080"
"1739","4278321151","4278190080","4278190080","4279657471","4278190080","4278190080","4278190080","4278190080","4278190080"
"1740","4294923782","4278190080","4278190080","4294901760","4278190080","4278190080","4278190080","4278190080","4278190080"
"1741","4286971417","4286971417","4286971417","4278300981","4278300981","4278300981","4278190080","4278190080","4278190080"
"1742","4280156151","4280156151","4280156151","4278198763","4278198763","4278198763","4278190080","4278190080","4278190080"
"1743","4294922758","4294856965","4294922758","4294836224","4294836224","4294836224","4278190080","4278190080","4278190080"
"1744","4294895389","4294895389","4294895389","4294947358","4294947358","4294947358","4278190080","4278190080","4278190080"
"1745","4278224825","4278190080","4278190080","4278211500","4278190080","4278190080","4278190080","4278190080","4278190080"
"1746","4291003919","4278190080","4278190080","4288694024","4278190080","4278190080","4278190080","4278190080","4278190080"
"1747","4278255060","4278255060","4278320596","4283170806","4283367412","4283301875","4292870128","4292870128","4292870129"
"1748","4290772736","4290772736","4290838272","4289920941","4289920941","4289920940","4293917663","4293917663","4293917663"
"1749","4294944000","4294944000","4294944000","4294965325","4294965581","4294965581","4294702047","4294701535","4294701792"
"1750","4294803456","4294803456","4294803456","4294954061","4294954061","4294954061","4294049759","4294049758","4294049758"
"1751","4278190080","4278190080","4278190080","4292192255","4292192255","4292192255","4278190080","4278190080","4278190080"
"1752","4278190080","4278190080","4278190080","4294574081","4294574081","4294574081","4278190080","4278190080","4278190080"
"1753","4278190080","4278190080","4278190080","4278320098","4278320098","4278320098","4278190080","4278190080","4278190080"
"1754","4278190080","4278190080","4278190080","4294701440","4294701440","4294701440","4278190080","4278190080","4278190080"
"1755","4281900289","4281900289","4281833985","4292083200","4292083200","4292083200","4281231104","4281231104","4281230849"
"1756","4281742988","4281677707","4281742990","4278239680","4278239680","4278239680","4281745069","4281876142","4281876142"
"1757","4284364428","4284364428","4284036480","4285977599","4285977599","4285977343","4283524526","4283524526","4283458990"
"1758","4287446811","4287446811","4287446811","4294820864","4294886400","4294886400","4287632129","4287632129","4287501057"
"1759","4278190080","4278190080","4278190080","4278354944","4278354944","4278354944","4278190080","4278190080","4278190080"
"1760","4278190080","4278190080","4278190080","4291974912","4291974912","4291974912","4278190080","4278190080","4278190080"
"1761","4278190080","4278190080","4278190080","4284219607","4284219607","4284219607","4278190080","4278190080","4278190080"
"1762","4278190080","4278190080","4278190080","4289200128","4289200128","4289200128","4278190080","4278190080","4278190080"
"1763","4283756796","4283691260","4283756796","4278615765","4278550485","4278550485","4280031833","4280032088","4279571777"
"1764","4294829140","4294894933","4294829140","4292168197","4292168197","4292168196","4283699456","4283830529","4283830529"
"1765","4292571393","4292571393","4292571393","4292035073","4292035072","4292035073","4289406720","4290062593","4289406720"
"1766","4294901760","4294901760","4294901760","4294508288","4294508288","4294508288","4292896005","4292961798","4292961798"
"1767","4292869204","4292869204","4292869204","4286633477","4286633477","4286633477","4280769305","4280769305","4280769305"
"1768","4283757052","4283757052","4283756796","4278550485","4278550229","4278550485","4280097626","4280097626","4280097626"
"1769","4283412256","4278190080","4278190080","4281438529","4278190080","4278190080","4279002661","4278190080","4278190080"
"1770","4278190080","4278190080","4278190080","4278247159","4278247159","4278247159","4278190080","4278190080","4278190080"
"1771","4278190080","4278190080","4278190080","4281862107","4281598177","4281927898","4278190080","4278190080","4278190080"
"1772","4278190080","4278190080","4278190080","4292244225","4294280192","4294280192","4278190080","4278190080","4278190080"
"1773","4278190080","4278190080","4278190080","4278252470","4278252470","4278252470","4278190080","4278190080","4278190080"
"1774","4278607971","4291164159","4278190080","4279023376","4279219679","4278190080","4278607717","4279326048","4278190080"
"1775","4285865736","4291100613","4278190080","4293070368","4279164706","4278190080","4285799943","4279394065","4278190080"
"1776","4278585955","4291244737","4278190080","4279024302","4288349832","4278190080","4278585955","4285404242","4278190080"
"1777","4282648935","4291151871","4278190080","4289203384","4278799328","4278190080","4282648935","4279511918","4278190080"
"1778","4288086271","4278190080","4278190080","4294049792","4294940093","4278190080","4294299789","4278190080","4278190080"
"1779","4278205849","4278190080","4278190080","4285858042","4284742909","4278190080","4287478505","4278190080","4278190080"
"1780","4294965193","4278190080","4278190080","4294930688","4282990905","4278190080","4294965193","4285619549","4278190080"
"1781","4294574025","4278190080","4278190080","4285332736","4278208046","4278190080","4294574025","4285230150","4278190080"
"1782","4293904895","4278190080","4278190080","4292083967","4281008201","4278190080","4293904895","4284689521","4278190080"
"1783","4278207286","4278190080","4278190080","4278222228","4278190080","4278190080","4278770175","4278190080","4278190080"
"1784","4286447672","4278190080","4278190080","4290078208","4278190080","4278190080","4294925240","4278190080","4278190080"
"1785","4286331392","4278190080","4278190080","4292650496","4278190080","4278190080","4294958683","4278190080","4278190080"
"1786","4278190080","4278190080","4278190080","4291841776","4278190080","4278190080","4278190080","4278190080","4278190080"
"1787","4278190080","4278190080","4278190080","4294959182","4278190080","4278190080","4278190080","4278190080","4278190080"
"1788","4278190080","4278190080","4278190080","4283367368","4278190080","4278190080","4278190080","4278190080","4278190080"
"1791","4289294379","4278190080","4278190080","4294965669","4278190334","4278190080","4294702044","4278190080","4278190080"
"1792","4278227711","4278190080","4278190080","4283364862","4278255361","4278190080","4292738041","4278190080","4278190080"
"1793","4283247272","4278190080","4278190080","4287320063","4286514686","4278190080","4292861179","4278190080","4278190080"
"1794","4294878465","4278190080","4278190080","4294965327","4294904064","4278190080","4294702044","4278190080","4278190080"
"1795","4278214911","4278190080","4278190080","4279271901","4278190080","4278190080","4278194967","4278190080","4278190080"
"1796","4288741121","4278190080","4278190080","4279688464","4278190080","4278190080","4278261013","4278190080","4278190080"
"1797","4293984511","4278190080","4278190080","4287238365","4278190080","4278190080","4278714392","4278190080","4278190080"
"1798","4294960897","4278190080","4278190080","4292555024","4278190080","4278190080","4279828737","4278190080","4278190080"
"1800","4278190080","4278190080","4278190080","4291173373","4278190080","4278190080","4278190080","4278190080","4278190080"
"1801","4278190080","4278190080","4278190080","4294810891","4278190080","4278190080","4278190080","4278190080","4278190080"
"1802","4278190080","4278190080","4278190080","4283236127","4278190080","4278190080","4278190080","4278190080","4278190080"
"1803","4278190080","4278190080","4278190080","4278321151","4278190080","4278190080","4278190080","4278190080","4278190080"
"1804","4278255602","4278190080","4278190080","4278255602","4278190080","4278190080","4278255602","4278190080","4278190080"
"1805","4294938624","4278190080","4278190080","4294938624","4278190080","4278190080","4294938624","4278190080","4278190080"
"1806","4278255415","4278190080","4278190080","4278255415","4278190080","4278190080","4278255415","4278190080","4278190080"
"1807","4294901760","4278190080","4278190080","4294901760","4278190080","4278190080","4294901760","4278190080","4278190080"
"1808","4278190080","4278190080","4278190080","4281727283","4281727283","4281727283","4278190080","4278190080","4278190080"
"1809","4278190080","4278190080","4278190080","4281867415","4281867415","4281867415","4278190080","4278190080","4278190080"
"1810","4278190080","4278190080","4278190080","4288519010","4288519009","4288519010","4278190080","4278190080","4278190080"
"1811","4278190080","4278190080","4278190080","4287693836","4287693837","4287693836","4278190080","4278190080","4278190080"
"1812","4278190080","4278190080","4278190080","4293517969","4293517969","4293517969","4278190080","4278190080","4278190080"
"1813","4278190080","4278190080","4278190080","4286370578","4286370578","4286370833","4278190080","4278190080","4278190080"
"1814","4278190080","4278190080","4278190080","4285544667","4285544667","4285544667","4278190080","4278190080","4278190080"
"1815","4278190080","4278190080","4278190080","4293001479","4293001479","4293001479","4278190080","4278190080","4278190080"
"1816","4289651503","4289651503","4289651503","4279693585","4279693585","4279693585","4278190080","4278190080","4278190080"
"1817","4278203863","4278190080","4278190080","4278290431","4278190080","4278190080","4286509567","4278190080","4278190080"
"1818","4278221089","4278190080","4278190080","4279433730","4278190080","4278190080","4293656421","4278190080","4278190080"
"1819","4294574592","4278190080","4278190080","4294805761","4278190080","4278190080","4293787237","4278190080","4278190080"
"1821","4294967295","4294967295","4294967295","4283577302","4283577302","4283577302","4278190080","4278190080","4278190080"
"1822","4294967295","4294967295","4294967295","4294531341","4294531341","4294531341","4278190080","4278190080","4278190080"
"1823","4294967295","4294967295","4294967295","4285660985","4285660985","4285660985","4278190080","4278190080","4278190080"
"1824","4294967295","4294967295","4294967295","4280809942","4280809942","4280809942","4278190080","4278190080","4278190080"
"1825","4294929963","4294929963","4294929963","4294909967","4294909967","4294909967","4278190080","4278190080","4278190080"
"1826","4290657535","4278190080","4278190080","4286384639","4278190080","4278190080","4278190080","4278190080","4278190080"
"1827","4289651503","4278190080","4278190080","4279693585","4278190080","4278190080","4278190080","4278190080","4278190080"
"1828","4278321151","4278321151","4278321151","4279058430","4279058430","4279058431","4278190080","4278190080","4278190080"
"1829","4291722752","4289243303","4283498752","4289871616","4289763433","4294946318","4282256640","4287123777","4278190080"
"1830","4286500357","4289243303","4278276352","4282299904","4287867751","4289658638","4279057920","4283659078","4278190080"
"1831","4278190080","4278190080","4278190080","4284591028","4278190080","4278190080","4278190080","4278190080","4278190080"
"1832","4278190080","4278190080","4278190080","4284593797","4278190080","4278190080","4278190080","4278190080","4278190080"
"1833","4278190080","4278190080","4278190080","4290081888","4278190080","4278190080","4278190080","4278190080","4278190080"
"1834","4278190080","4278190080","4278190080","4290096992","4278190080","4278190080","4278190080","4278190080","4278190080"
"1835","4294763347","4278190080","4278190080","4292168453","4278190080","4278190080","4283961856","4278190080","4278190080"
"1836","4283694166","4278190080","4278190080","4285256965","4278190080","4278190080","4281817088","4278190080","4278190080"
"1837","4294726623","4278190080","4278190080","4287432149","4278190080","4278190080","4281204824","4278190080","4278190080"
"1838","4294862636","4278190080","4278190080","4292476977","4278190080","4278190080","4283891743","4278190080","4278190080"
"1839","4294929963","4278190080","4278190080","4294909967","4278190080","4278190080","4278190080","4278190080","4278190080"
"1840","4294966678","4278190080","4278190080","4294959152","4278190080","4278190080","4278190080","4278190080","4278190080"
"1842","4278321151","4278190080","4278190080","4279058430","4278190080","4278190080","4278190080","4278190080","4278190080"
"1843","4278190080","4290003747","4278190080","4290191361","4290806818","4278190080","4278190080","4290069540","4278190080"
"1844","4278190080","4294501829","4278190080","4282341305","4285134669","4278190080","4278190080","4279744405","4278190080"
"1845","4278190080","4286616059","4278190080","4286684096","4282927350","4278190080","4278190080","4282548901","4278190080"
"1846","4278190080","4294763207","4278190080","4280727733","4294358854","4278190080","4278190080","4290134806","4278190080"
"1847","4278190080","4278190080","4278190080","4291180051","4278190080","4278190080","4278190080","4278190080","4278190080"
"1848","4278190080","4278190080","4278190080","4285106722","4278190080","4278190080","4278190080","4278190080","4278190080"
"1849","4278190080","4278190080","4278190080","4279205996","4278190080","4278190080","4278190080","4278190080","4278190080"
"1850","4278190080","4278190080","4278190080","4291457299","4278190080","4278190080","4278190080","4278190080","4278190080"
"1851","4294967103","4278190080","4278190080","4294954017","4278190080","4278190080","4278190080","4278190080","4278190080"
"1852","4294856498","4278190080","4278190080","4294909967","4278190080","4278190080","4278190080","4278190080","4278190080"
"1854","4286578686","4278190080","4278190080","4280418254","4278190080","4278190080","4278190080","4278190080","4278190080"
"1855","4294965869","4278190080","4278190080","4294966180","4278190080","4278190080","4294967295","4278190080","4278190080"
"1856","4294779169","4278190080","4278190080","4294909985","4278190080","4278190080","4294967295","4278190080","4278190080"
"1857","4280548910","4278190080","4278190080","4281990945","4278190080","4278190080","4294967295","4278190080","4278190080"
"1858","4280483837","4278190080","4278190080","4280352764","4278190080","4278190080","4294967295","4278190080","4278190080"
"1859","4281605378","4294268161","4278190080","4293791256","4293791257","4278190080","4293352258","4293286463","4278190080"
"1860","4278191387","4289135095","4278190080","4285468655","4285533935","4278190080","4291969510","4292034792","4278190080"
"1861","4281272079","4294967111","4278190080","4294893660","4294960221","4278190080","4294967215","4294967213","4278190080"
"1862","4279959557","4294289408","4278190080","4293816078","4293881871","4278190080","4293382721","4293316928","4278190080"
"1863","4290991596","4278190080","4278190080","4283826313","4278190080","4278190080","4281140302","4278190080","4278190080"
"1864","4294763554","4278190080","4278190080","4293224192","4278190080","4278190080","4294392320","4278190080","4278190080"
"1865","4291357218","4278190080","4278190080","4282880001","4278190080","4278190080","4280504068","4278190080","4278190080"
"1866","4284276211","4278190080","4278190080","4278219404","4278190080","4278190080","4278466894","4278190080","4278190080"
"1867","4278190080","4278190080","4278190080","4294967109","4278190080","4278190080","4278190080","4278190080","4278190080"
"1868","4278190080","4278190080","4278190080","4278254590","4278190080","4278190080","4278190080","4278190080","4278190080"
"1869","4278190080","4278190080","4278190080","4294902528","4278190080","4278190080","4278190080","4278190080","4278190080"
"1870","4278190080","4278190080","4278190080","4278220542","4278190080","4278190080","4278190080","4278190080","4278190080"
"1871","4283433015","4278190080","4278190080","4291367581","4278190080","4278190080","4278714368","4278190080","4278190080"
"1872","4278209870","4278190080","4278190080","4279423671","4278190080","4278190080","4278190080","4278190080","4278190080"
"1873","4283498510","4278190080","4278190080","4291891542","4278190080","4278190080","4278190080","4278190080","4278190080"
"1874","4283433472","4278190080","4278190080","4292509712","4278190080","4278190080","4278190080","4278190080","4278190080"
"1875","4294457392","4278190080","4278190080","4292218632","4278190080","4278190080","4283891712","4278190080","4278190080"
"1876","4291908604","4278190080","4278190080","4288874455","4278190080","4278190080","4282253400","4278190080","4278190080"
"1877","4286773843","4278190080","4278190080","4282570248","4278190080","4278190080","4280047360","4278190080","4278190080"
"1878","4283694287","4278190080","4278190080","4278638496","4278190080","4278190080","4278212669","4278190080","4278190080"
"1879","4294662484","4278190080","4278190080","4294909967","4278190080","4278190080","4278190080","4278190080","4278190080"
"1881","4294901561","4278190080","4278190080","4294943314","4278190080","4278190080","4278190080","4278190080","4278190080"
"1882","4278321151","4278190080","4278190080","4279058431","4278190080","4278190080","4278190080","4278190080","4278190080"
"1883","4294967123","4278190080","4278190080","4293665294","4278190080","4278190080","4278190080","4278190080","4278190080"
"1884","4294907133","4278190080","4278190080","4288417744","4278190080","4278190080","4278190080","4278190080","4278190080"
"1885","4294770572","4278190080","4278190080","4280212781","4278190080","4278190080","4278190080","4278190080","4278190080"
"1886","4285530111","4278190080","4278190080","4279709925","4278190080","4278190080","4278190080","4278190080","4278190080"
"1887","4286578686","4278190080","4278190080","4280418254","4278190080","4278190080","4286578686","4278190080","4278190080"
"1891","4278304511","4278304510","4278304511","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1892","4294240933","4294240933","4294240933","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1893","4280075849","4280075849","4280075849","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1894","4294815232","4294946049","4294946049","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1900","4283497184","4283759843","4278190080","4278769577","4278572200","4278190080","4278276440","4278276440","4278190080"
"618","4286116042","4278190080","4278190080","4279871637","4278190080","4278190080","4280329369","4278190080","4278190080"
"661","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"718","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"721","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"766","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"775","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"777","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"924","4294253824","4278190080","4278190080","4290776839","4278190080","4278190080","4285144840","4278190080","4278190080"
"700","4278253036","4278190080","4278190080","4278226363","4278190080","4278190080","4278600788","4278190080","4278190080"
"715","4278253036","4278190080","4278190080","4278226363","4278190080","4278190080","4278600788","4278190080","4278190080"
"719","4278253036","4278190080","4278190080","4278226363","4278190080","4278190080","4278600788","4278190080","4278190080"
"756","4278253036","4278190080","4278190080","4278226363","4278190080","4278190080","4278600788","4278190080","4278190080"
"923","4278253036","4278190080","4278190080","4278226363","4278190080","4278190080","4278600788","4278190080","4278190080"
"774","4293903930","4278190080","4278190080","4291844874","4278190080","4278190080","4290513152","4278190080","4278190080"
"662","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"711","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"717","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"758","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"765","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"776","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"843","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"847","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"875","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"892","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"921","4293691166","4278190080","4278190080","4293545996","4278190080","4278190080","4287179278","4278190080","4278190080"
"660","4288187378","4278190080","4278190080","4284690652","4278190080","4278190080","4281994889","4278190080","4278190080"
"702","4288187378","4278190080","4278190080","4284690652","4278190080","4278190080","4281994889","4278190080","4278190080"
"922","4288187378","4278190080","4278190080","4284690652","4278190080","4278190080","4281994889","4278190080","4278190080"
"682","4293491490","4278190080","4278190080","4291248408","4278190080","4278190080","4286651393","4278190080","4278190080"
"751","4280467945","4278190080","4278190080","4279794889","4278190080","4278190080","4279794889","4278190080","4278190080"
"786","4291646218","4278190080","4278190080","4294806794","4278190080","4278190080","4293704725","4278190080","4278190080"
"799","4294554417","4278190080","4278190080","4294926080","4278190080","4278190080","4293204736","4278190080","4278190080"
"806","4294554417","4278190080","4278190080","4294926080","4278190080","4278190080","4293204736","4278190080","4278190080"
"816","4294554417","4278190080","4278190080","4294926080","4278190080","4278190080","4293204736","4278190080","4278190080"
"947","4294554417","4278190080","4278190080","4294926080","4278190080","4278190080","4293204736","4278190080","4278190080"
"798","4281466875","4278190080","4278190080","4278237951","4278190080","4278190080","4278224639","4278190080","4278190080"
"809","4281466875","4278190080","4278190080","4278237951","4278190080","4278190080","4278224639","4278190080","4278190080"
"832","4281466875","4278190080","4278190080","4278237951","4278190080","4278190080","4278224639","4278190080","4278190080"
"801","4288937777","4278190080","4278190080","4280549120","4278190080","4278190080","4278255399","4278190080","4278190080"
"807","4288937777","4278190080","4278190080","4280549120","4278190080","4278190080","4278255399","4278190080","4278190080"
"833","4288937777","4278190080","4278190080","4280549120","4278190080","4278190080","4278255399","4278190080","4278190080"
"949","4288937777","4278190080","4278190080","4280549120","4278190080","4278190080","4278255399","4278190080","4278190080"
"800","4292657407","4278190080","4278190080","4288086271","4278190080","4278190080","4288086271","4278190080","4278190080"
"834","4292657407","4278190080","4278190080","4288086271","4278190080","4278190080","4288086271","4278190080","4278190080"
"722","4294307789","4278190080","4278190080","4294104940","4278190080","4278190080","4290932259","4278190080","4278190080"
"720","4280868076","4278190080","4278190080","4279081975","4278190080","4278190080","4279380910","4278190080","4278190080"
"757","4280868076","4278190080","4278190080","4279081975","4278190080","4278190080","4279380910","4278190080","4278190080"
"891","4280868076","4278190080","4278190080","4279081975","4278190080","4278190080","4279380910","4278190080","4278190080"
"787","4279697665","4278190080","4278190080","4280680705","4278190080","4278190080","4294904844","4278190080","4278190080"
"750","4294960486","4278190080","4278190080","4294948966","4278190080","4278190080","4294939415","4278190080","4278190080"
"745","4283281613","4278190080","4278190080","4285764586","4278190080","4278190080","4289065958","4278190080","4278190080"
"744","4291725646","4278190080","4278190080","4293579124","4278190080","4278190080","4294173605","4278190080","4278190080"
"743","4279831825","4278190080","4278190080","4280618528","4278190080","4278190080","4286789876","4278190080","4278190080"
"836","4291631899","4278190080","4278190080","4293688085","4278190080","4278190080","4294734090","4278190080","4278190080"
"958","4279384942","4279384942","4279384942","4279384942","4279384942","4279384942","4279384942","4279384942","4279384942"
"968","4279025913","4279025913","4278190080","4278221269","4278221269","4278190080","4278796977","4278796977","4278190080"
"969","4294540044","4294540044","4278190080","4292174848","4292174848","4278190080","4289812489","4289812489","4278190080"
"998","4285774150","4285774150","4278190080","4280869160","4280869160","4278190080","4279541780","4279541780","4278190080"
"1001","4285774150","4285774150","4278190080","4280869160","4280869160","4278190080","4279541780","4279541780","4278190080"
"1054","4287092710","4287092710","4278190080","4287092710","4287092710","4278190080","4287092710","4287092710","4278190080"
"1046","4283817005","4283817005","4278190080","4286775140","4286775140","4278190080","4283817005","4283817005","4278190080"
"1249","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1364","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1487","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1526","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080","4278190080"
"1149","4294967295","4294967295","4294967295","4292640050","4292640050","4292640050","4289993025","4289993025","4289993025"
"1159","4281139295","4281139295","4281139295","4289344245","4289344245","4289344245","4286076415","4286076415","4286076415"
"1428","4292321792","4293110784","4291927808","4293543454","4293543454","4292688917","4293468691","4293403155","4292222736"
"1450","4278190080","4278190080","4278190080","4288871432","4278190080","4278190080","4278190080","4278190080","4278190080"
"1498","4292196634","4292196634","4292196634","4291445260","4291445260","4291445260","4288948233","4288948233","4288948233"
"1601","4278190080","4278190080","4278190080","4294967295","4294967295","4294967295","4278190080","4278190080","4278190080"
"1651","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295","4294967295"
"1820","4294574592","4278190080","4278190080","4294805761","4278190080","4278190080","4293787237","4278190080","4278190080"
"1853","4290657535","4278190080","4278190080","4286384639","4278190080","4278190080","4278190080","4278190080","4278190080"
"1841","4289651503","4278190080","4278190080","4279693585","4278190080","4278190080","4278190080","4278190080","4278190080"
"1880","4289651503","4278190080","4278190080","4279693585","4278190080","4278190080","4278190080","4278190080","4278190080"
