Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3
"127286","183177","36633","0.005141","0","0","0"
"127287","183177","36667","0","0","0","0"
"135919","188360","0","0","0","0","0"
"135920","188360","400","-1.152693","11.27203","0.404721","0"
"135921","188360","800","-2.304084","22.53114","-0.270186","0"
"135922","188360","1167","-3.360033","32.85699","-0.798698","0"
"135923","188360","1200","-3.464769","33.79557","-0.824546","0"
"135924","188360","1600","-4.760959","45.05724","-1.034682","0"
"135925","188360","1933","-5.841007","54.44103","-1.255115","0"
"135926","188360","1967","-5.949015","55.37945","-1.268721","0"
"135927","188360","2567","-7.893507","72.27382","-1.076679","0"
"135928","188360","2600","-8.000977","73.21224","-1.060452","0"
"135929","188360","4233","-13.08954","119.1572","1.500475","0"
"135930","188360","4267","-13.20405","120.0926","1.568212","0"
"135931","188360","5633","-18.01597","158.4175","4.515059","0"
"135932","188360","5667","-18.12827","159.3516","4.59945","0"
"135933","188360","6300","-20.02332","177.0678","6.793375","0"
"135934","188360","6333","-20.12272","177.997","6.932488","0"
"135935","188360","6733","-21.31459","189.1394","8.657701","0"
"135936","188360","7233","-22.79261","202.9569","11.44201","0"
"135937","188360","8400","-26.18556","235.2065","17.92353","0"
"135938","188360","8433","-26.29281","236.1238","18.12222","0"
"135939","188360","9367","-29.72141","261.6332","24.2375","0"
"135940","188360","9400","-29.83715","262.5396","24.47718","0"
"135941","188360","9900","-31.50676","276.0889","28.28338","0"
"135942","188360","9933","-31.61959","277.0204","28.30607","0"
"135943","188360","10733","-34.33437","299.5231","27.63238","0"
"135944","188360","11767","-36.8469","328.6523","25.88063","0"
"135945","188360","11800","-36.92804","329.593","25.84784","0"
"135946","188360","12333","-38.22676","344.6497","25.47123","0"
"135947","188360","12367","-38.3215","345.5896","25.47534","0"
"135948","188360","12667","-39.22002","354.0444","25.60554","0"
"135949","188360","12700","-39.31849","354.9828","25.64642","0"
"135950","188360","13167","-40.67529","368.1036","26.63452","0"
"135951","188360","13200","-40.77212","369.0399","26.71304","0"
"135952","188360","13800","-42.50668","385.8","29.02135","0"
"135953","188360","13833","-42.60242","386.7251","29.18497","0"
"135954","188360","14300","-43.93652","399.6157","31.83519","0"
"135955","188360","14333","-44.02427","400.5348","32.03493","0"
"135956","188360","14967","-45.40734","417.9366","36.22228","0"
"135957","188360","15000","-45.47992","418.8498","36.4533","0"
"135958","188360","15267","-46.05865","426.1312","38.39721","0"
"135959","188360","15433","-46.42025","430.6808","39.61654","0"
"135960","188360","15733","-47.0572","438.6949","42.38753","0"
"135961","188360","16133","-48.06945","449.2921","46.28921","0"
"135962","188360","16167","-48.15292","450.1656","46.6386","0"
"135963","188360","16500","-48.97692","458.7881","50.41276","0"
"135964","188360","16533","-49.04417","459.6467","50.80103","0"
"135965","188360","17367","-50.49956","481.0582","60.66893","0"
"135966","188360","17400","-50.58149","481.9683","60.54398","0"
"135967","188360","18267","-52.80658","505.8458","55.21669","0"
"135968","188360","18433","-53.23456","510.4385","54.19666","0"
"135969","188360","19067","-54.87569","528.0488","51.12203","0"
"135970","188360","19100","-54.97376","528.9803","50.99833","0"
"135971","188360","19567","-56.37401","542.0306","49.35577","0"
"135972","188360","19600","-56.47425","542.9648","49.26581","0"
"135973","188360","20200","-58.28792","559.8683","48.79314","0"
"135974","188360","20233","-58.38172","560.8063","48.81953","0"
"135975","188360","21100","-60.61135","585.1652","51.08853","0"
"135976","188360","21667","-62.23524","601.0303","52.9991","0"
"135977","188360","21700","-62.32967","601.9525","53.18072","0"
"135978","188360","22333","-64.12117","619.4485","56.77846","0"
"135979","188360","22367","-64.2058","620.3589","57.01372","0"
"135980","188360","22967","-65.624","636.6318","61.74856","0"
"135981","188360","23000","-65.70306","637.5391","62.00016","0"
"135982","188360","23233","-66.25731","643.8987","63.72958","0"
"135983","188360","23267","-66.33587","644.8001","63.99791","0"
"135984","188360","23600","-67.09827","653.5482","67.48499","0"
"135985","188360","23733","-67.40546","657.0454","68.88445","0"
"135986","188360","24200","-68.56834","669.2018","73.96775","0"
"135987","188360","25167","-70.94657","694.0629","85.23885","0"
"135988","188360","26533","-73.90701","728.3004","103.118","0"
"135989","188360","28133","-77.31726","768.0445","124.6953","0"
"135990","188360","28167","-77.37571","768.8582","125.1718","0"
"135991","188360","28867","-78.57493","785.9133","135.2401","0"
"135992","188360","29867","-80.39109","809.9261","150.1907","0"
"135993","188360","29900","-80.45361","810.7233","150.694","0"
"135994","188360","31000","-82.56252","836.9565","167.4131","0"
"135995","188360","31033","-82.6251","837.7407","167.936","0"
"135996","188360","31967","-84.34664","859.4492","182.958","0"
"135997","188360","32000","-84.41073","860.2201","183.5005","0"
"135998","188360","32933","-86.2465","881.7347","198.7857","0"
"135999","188360","32967","-86.30595","882.4814","199.3613","0"
"136000","188360","33333","-86.95208","890.6678","205.7318","0"
"136001","188360","34467","-86.913","893.0021","207.98","0"
"136002","188360","35633","-87.0433","896.5993","210.7702","0"
"136003","188360","36433","-87.01347","897.8983","212.0424","0"
"136004","188360","37767","-87.36407","901.4334","212.188","0"
"136005","188360","39633","-88.7121","908.6609","211.7745","0"
"136006","188360","41133","-88.92771","919.5399","211.8222","0"
"136007","188360","42567","-90.26449","926.0993","212.1181","0"
"136008","188360","44867","-90.5601","930.1395","212.1181","0"
"136009","188360","49267","-90.5601","930.1395","212.1181","0"
"136010","188360","54400","-90.26449","926.0993","212.1181","0"
"136011","188360","55767","-90.14736","924.7257","211.942","0"
"136012","188360","57933","-89.96403","923.9681","211.6665","0"
"136013","188360","59433","-89.83164","919.1838","211.4675","0"
"136014","188360","60333","-88.1572","903.972","212.1172","0"
"136015","188360","60967","-87.91492","900.8968","211.2764","0"
"136016","188360","61333","-87.77464","899.1165","209.8111","0"
"136017","188360","62433","-87.31557","893.2897","205.7448","0"
"136018","188360","63300","-86.74107","887.1319","200.9885","0"
"136019","188360","63967","-85.77801","880.2811","195.8064","0"
"136020","188360","64933","-84.38157","859.8782","181.612","0"
"136021","188360","65867","-82.64008","837.9296","166.2976","0"
"136022","188360","65900","-82.57738","837.1414","166.0084","0"
"136023","188360","67067","-80.37189","808.9206","147.3876","0"
"136024","188360","68033","-78.6105","785.3486","132.8475","0"
"136025","188360","68733","-77.1781","767.9337","122.8289","0"
"136026","188360","70200","-74.17688","731.4454","103.3","0"
"136027","188360","70333","-73.88919","728.0944","101.5101","0"
"136028","188360","71667","-70.80427","693.9499","83.79916","0"
"136029","188360","72633","-68.5677","669.1951","72.17789","0"
"136030","188360","73100","-67.39134","656.8979","67.36542","0"
"136031","188360","73533","-66.37433","645.2361","62.96204","0"
"136032","188360","73867","-65.58223","636.1492","60.36661","0"
"136033","188360","74433","-64.09135","620.5012","56.12677","0"
"136034","188360","75133","-62.16642","600.954","52.29382","0"
"136035","188360","75700","-60.60814","585.1301","50.45086","0"
"136036","188360","76567","-58.35372","560.5003","48.79104","0"
"136037","188360","76600","-58.25453","559.5571","48.80185","0"
"136038","188360","77167","-56.52193","543.4092","49.25338","0"
"136039","188360","77200","-56.42023","542.4613","49.30156","0"
"136040","188360","77700","-54.62197","528.368","51.54738","0"
"136041","188360","78867","-51.77801","495.7204","58.69103","0"
"136042","188360","79067","-51.3493","490.3018","59.68547","0"
"136043","188360","79400","-50.63478","481.2707","59.66251","0"
"136044","188360","79800","-49.77736","470.4334","54.30386","0"
"136045","188360","80233","-49.01215","459.1756","49.30075","0"
"136046","188360","80600","-48.08479","449.4626","45.07177","0"
"136047","188360","81000","-47.13742","438.778","41.17357","0"
"136048","188360","81333","-46.38235","429.6988","38.35472","0"
"136049","188360","81833","-45.26768","415.9109","34.72856","0"
"136050","188360","82367","-43.9141","401.1155","31.36016","0"
"136051","188360","82900","-42.45184","386.1789","28.29787","0"
"136052","188360","83500","-40.80681","369.3751","26.7592","0"
"136053","188360","83533","-40.70909","368.4305","26.65914","0"
"136054","188360","84000","-39.3372","355.1638","25.66003","0"
"136055","188360","84033","-39.2382","354.2155","25.60818","0"
"136056","188360","84333","-38.32968","345.6665","25.47652","0"
"136057","188360","84367","-38.2325","344.7163","25.46956","0"
"136058","188360","84900","-36.91934","329.4921","25.85036","0"
"136059","188360","84933","-36.83732","328.5412","25.88731","0"
"136060","188360","85933","-34.37879","300.0381","27.60142","0"
"136061","188360","85967","-34.28328","299.0888","27.64653","0"
"136062","188360","86767","-31.55427","276.6543","27.47892","0"
"136063","188360","87267","-29.75143","262.769","23.57446","0"
"136064","188360","88267","-26.48857","234.9063","17.20958","0"
"136065","188360","89267","-23.22571","207.0435","11.56011","0"
"136066","188360","89933","-21.2292","188.3553","7.825728","0"
"136067","188360","90333","-20.02377","177.0806","6.158522","0"
"136068","188360","91000","-17.76476","158.2126","3.974185","0"
"136069","188360","92367","-13.1338","119.5331","1.525189","0"
"136070","188360","92400","-13.02623","118.5855","1.468608","0"
"136071","188360","94000","-7.986026","73.07764","-1.067544","0"
"136072","188360","94633","-5.910685","55.04639","-1.269345","0"
"136073","188360","94967","-4.818624","45.55822","-1.046305","0"
"136074","188360","95400","-3.398807","33.22244","-0.813855","0"
"136075","188360","95433","-3.301046","32.27327","-0.767049","0"
"136076","188360","95800","-2.232669","21.83268","-0.231359","0"
"136077","188360","96167","-1.165504","11.3973","0.397174","0"
"136078","188360","96200","-1.06839","10.44765","0.375558","0"
"136079","188360","97500","1.170315","-1.558323","0.248196","0"
"136080","188360","100067","1.14759","-0.951226","0.178702","0"
"136081","188360","106667","1.14759","-0.951226","0.178702","0"
"136082","190587","0","0","0","0","0"
"136083","190587","33","0.14601","-0.977485","-0.119086","0"
"136084","190587","67","0.280307","-1.959337","-0.213433","0"
"136085","190587","100","0.406047","-2.943848","-0.289768","0"
"136086","190587","133","0.525214","-3.930176","-0.352295","0"
"136087","190587","167","0.639106","-4.917752","-0.403836","0"
"136088","190587","233","0.854546","-6.895535","-0.481201","0"
"136089","190587","300","1.057699","-8.875462","-0.532281","0"
"136090","190587","400","1.369269","-11.84535","-0.569689","0"
"136091","190587","467","1.574693","-13.82563","-0.575738","0"
"136092","190587","533","1.768867","-15.80707","-0.570828","0"
"136093","190587","600","1.946072","-17.79009","-0.557319","0"
"136094","190587","667","2.101705","-19.77485","-0.536892","0"
"136095","190587","733","2.231703","-21.76142","-0.510688","0"
"136096","190587","833","2.378839","-24.74381","-0.461914","0"
"136097","190587","900","2.457086","-26.73288","-0.422852","0"
"136098","190587","967","2.521891","-28.7223","-0.379015","0"
"136099","190587","1033","2.574273","-30.71197","-0.330783","0"
"136100","190587","1100","2.615153","-32.70185","-0.278429","0"
"136101","190587","1167","2.645345","-34.69181","-0.222304","0"
"136102","190587","1267","2.6722","-37.6767","-0.131646","0"
"136103","190587","1367","2.678765","-40.66157","-0.033719","0"
"136104","190587","1400","2.717231","-41.53619","-0.331597","0"
"136105","190587","1500","2.958713","-43.77832","-2.289551","0"
"136106","190587","1600","3.195808","-46.0299","-4.237115","0"
"136107","190587","1733","3.506056","-49.0446","-6.819933","0"
"136108","190587","1867","3.810533","-52.07156","-9.389092","0"
"136109","190587","2000","4.110046","-55.10902","-11.94642","0"
"136110","190587","2167","4.478394","-58.91851","-15.12868","0"
"136111","190587","2267","4.695923","-61.21148","-17.02968","0"
"136112","190587","2533","5.265808","-67.33621","-22.08789","0"
"136113","190587","2700","5.602404","-71.16624","-25.24891","0"
"136114","190587","2967","6.131429","-77.30293","-30.29716","0"
"136115","190587","3133","6.460558","-81.15159","-33.43628","0"
"136116","190587","3267","6.727227","-84.24029","-35.93514","0"
"136117","190587","3400","6.998827","-87.33903","-38.42116","0"
"136118","190587","3533","7.276761","-90.44857","-40.89284","0"
"136119","190587","3667","7.562249","-93.56969","-43.34904","0"
"136120","190587","3767","7.781874","-95.91835","-45.18054","0"
"136121","190587","4100","8.542677","-103.7778","-51.24254","0"
"136122","190587","4267","8.932373","-107.7159","-54.2616","0"
"136123","190587","4533","9.563856","-114.0287","-59.07532","0"
"136124","190587","4700","9.964085","-117.9861","-62.06753","0"
"136125","190587","4867","10.36755","-121.9536","-65.0459","0"
"136126","190587","5033","10.77398","-125.9329","-68.00818","0"
"136127","190587","5167","11.10107","-129.1259","-70.36476","0"
"136128","190587","5300","11.42982","-132.3286","-72.70802","0"
"136129","190587","5433","11.76012","-135.5421","-75.03603","0"
"136130","190587","5533","12.00886","-137.9603","-76.77068","0"
"136131","190587","5633","12.25844","-140.3863","-78.49449","0"
"136132","190587","5733","12.50888","-142.8208","-80.20596","0"
"136133","190587","5833","12.76059","-145.2633","-81.90586","0"
"136134","190587","5933","13.01371","-147.713","-83.59521","0"
"136135","190587","6067","13.3532","-150.9895","-85.83231","0"
"136136","190587","6200","13.69484","-154.277","-88.05301","0"
"136137","190587","6333","14.03846","-157.5747","-90.25825","0"
"136138","190587","6467","14.38395","-160.8819","-92.44888","0"
"136139","190587","6600","14.73123","-164.1982","-94.62542","0"
"136140","190587","6733","15.0802","-167.5232","-96.78831","0"
"136141","190587","6867","15.43084","-170.8568","-98.9379","0"
"136142","190587","7000","15.78309","-174.1986","-101.0742","0"
"136143","190587","7133","16.13698","-177.5488","-103.1972","0"
"136144","190587","7267","16.4925","-180.9073","-105.3066","0"
"136145","190587","7400","16.84971","-184.2746","-107.4017","0"
"136146","190587","7533","17.2089","-187.6508","-109.4822","0"
"136147","190587","7667","17.57203","-191.0339","-111.5506","0"
"136148","190587","7767","17.84745","-193.5775","-113.0911","0"
"136149","190587","7867","18.12558","-196.1287","-114.6184","0"
"136150","190587","7967","18.40629","-198.6897","-116.1288","0"
"136151","190587","8033","18.59473","-200.4037","-117.1242","0"
"136152","190587","8100","18.78403","-202.1235","-118.1093","0"
"136153","190587","8167","18.97403","-203.8496","-119.0831","0"
"136154","190587","8233","19.16449","-205.5823","-120.0451","0"
"136155","190587","8300","19.3552","-207.3215","-120.9951","0"
"136156","190587","8367","19.54593","-209.0672","-121.9333","0"
"136157","190587","8433","19.73646","-210.819","-122.86","0"
