Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown4_6,Unknown4_7
"543","0","0","0","109.7117","441.6663","550","521","9","521","11","3","0","0","0"
"544","0","0","0","103.5529","495.0125","554","521","9","521","11","3","0","0","0"
"545","0","0","0","95.94063","517.7518","552","521","9","521","11","3","0","0","0"
"547","-3388.314","-9867.953","-515.5638","37.43224","328.2231","530","522","9","10","11","3","0","0","0"
"548","-4224.602","-9868.096","-509.32","420.3808","570.3846","530","525","9","10","11","3","0","0","0"
"582","1692.355","6865.371","140.4781","146.4771","200.8921","530","525","225","525","225","3","0","0","0"
"584","-1090.223","4142.536","94.06159","152.8092","200.442","530","527","441","527","11","3","0","0","0"
"591","0","0","0","5.191248","722.5515","566","532","9","532","11","3","0","0","0"
"592","0","0","0","20.6774","263.4613","564","604","306","604","306","3","0","0","0"
"596","-1261.031","4044.402","96.09167","93.76207","109.8185","530","527","441","527","11","3","0","0","0"
"602","-3892.25","4327.652","5.07656","64.01019","84.9044","530","565","441","564","441","3","0","0","0"
"604","-2406.615","3262.309","3.102355","13.91574","54.01342","530","511","441","511","441","3","0","0","0"
"605","-2345.625","3233.021","-3.3756","36.35104","54.01342","530","511","441","511","441","3","0","0","0"
"606","-2292.66","3246.652","-0.8991455","13.91574","54.01342","530","511","441","511","441","3","0","0","0"
"609","-2397.676","3201.277","1.7087","13.91574","54.01342","530","511","441","511","441","3","0","0","0"
"610","-2348.922","3286.231","-0.6392654","13.91574","54.01342","530","511","441","511","441","3","0","0","0"
"611","0","0","0","11.3607","11.3607","568","448","345","448","345","3","0","0","0"
"612","0","0","0","9.801495","10","542","384","9","384","11","3","0","0","0"
"623","-4343.672","4931.637","-63.61289","503.4944","639.9224","530","500","441","500","441","3","0","0","0"
"625","-3249.875","4309.949","-20.67506","205.2683","305.0735","530","500","9","500","11","3","0","0","0"
"627","-2895.096","5583.081","0.2913012","254.1066","339.9606","530","500","9","500","11","3","0","0","0"
"628","-2773.863","4802.793","3.425491","183.9551","281.7192","530","500","9","500","11","3","0","0","0"
"629","-2921.516","4460.59","-17.89542","152.5094","308.2175","530","500","9","500","11","3","0","0","0"
"631","404.9375","5070.94","108.5201","172.3363","261.0266","530","514","506","514","506","3","0","0","0"
"633","402.3242","5397.402","7.531751","215.5121","375.2672","530","514","506","514","506","3","0","0","0"
"636","678.3281","5458.48","-10.25302","201.4475","307.8558","530","514","506","514","506","3","0","0","0"
"637","875.6211","5159.005","21.07492","275.4205","414.8709","530","514","506","514","506","3","0","0","0"
"638","845.6455","5677.762","24.80418","130.4254","278.895","530","514","506","514","506","3","0","0","0"
"639","0","0","0","37.20722","500","555","500","9","500","11","3","0","0","0"
"640","0","0","0","32.28096","32.60702","556","500","9","500","11","3","0","0","0"
"641","0","0","0","99.0025","123.8933","557","500","9","500","11","3","0","0","0"
"642","0","0","0","9.900249","10","558","500","9","500","11","3","0","0","0"
"643","-1357.82","2967.637","-4.636971","89.81982","124.8367","530","533","9","533","11","3","0","0","0"
"645","-1503.594","3102.746","-64.29793","132.2573","201.1306","530","533","9","533","11","3","0","0","0"
"646","-1142.801","1492.838","16.00576","124.7446","164.3753","530","534","9","533","11","3","0","0","0"
"647","-960.2188","1559.777","29.22501","117.4605","150.2642","530","534","9","533","11","3","0","0","0"
"648","-798.5781","1576.474","34.87098","113.2222","149.3484","530","534","9","533","11","3","0","0","0"
"650","-1304.266","3121.527","33.34201","58.71954","80.37138","530","533","9","533","11","3","0","0","0"
"651","926.2598","2219.599","300.2986","182.3844","232.0654","530","446","518","446","518","3","0","0","0"
"652","820.2822","2441.69","287.8095","182.3844","232.0654","530","446","9","446","11","3","0","0","0"
"653","403.9531","2183.692","119.0063","81.42652","127.9163","530","558","518","558","518","3","0","0","0"
"654","400.0293","2495.505","148.3899","62.03098","98.34412","530","558","518","558","518","3","0","0","0"
"655","531.6094","2758.753","205.1897","67.95082","103.4073","530","558","518","558","518","3","0","0","0"
"657","1536.427","7263.762","363.7185","275.2361","334.2855","530","554","9","554","11","3","0","0","0"
"658","4014.974","5375.44","264.0497","235.7114","299.9251","530","525","9","525","11","3","0","0","0"
"659","2168.817","5450.239","149.0895","141.4322","179.3933","530","554","9","554","11","3","0","0","0"
"660","1895.449","5378.559","131.8691","141.4322","179.3933","530","554","9","554","11","3","0","0","0"
"661","2965.456","6969.817","365.3107","197.548","266.0858","530","554","9","554","11","3","0","0","0"
"662","2914.286","4832.489","278.1328","94.61477","119.2383","530","554","538","554","11","3","0","0","0"
"663","2165.317","2335.499","83.99909","170.6002","204.2112","530","539","553","539","553","3","0","0","0"
"666","4142.522","2993.178","128.257","272.1996","285.0679","530","552","209","552","209","3","0","0","0"
"667","4406.411","2937.208","119.7476","158.9824","169.316","530","552","209","552","209","3","0","0","0"
"668","4062.286","3248.309","134.5611","165.3155","178.8678","530","552","209","552","209","3","0","0","0"
"669","4135.175","3007.621","344.0945","134.2738","156.7226","530","552","209","552","209","3","0","0","0"
"670","4720.364","3251.418","166.4608","106.8634","143.2724","530","520","553","520","553","3","0","0","0"
"671","4706.152","3150.896","170.4429","107.3586","143.2724","530","520","553","520","553","3","0","0","0"
"672","4421.661","3396.215","163.988","111.5039","152.1761","530","520","553","520","553","3","0","0","0"
"673","3480.434","2944.365","142.5167","196.6705","203.3401","530","552","209","552","209","3","0","0","0"
"674","3254.692","2691.208","147.8805","101.6991","121.5486","530","520","553","520","553","3","0","0","0"
"675","3403.209","2691.496","157.7389","51.32661","67.88805","530","520","553","520","553","3","0","0","0"
"676","2240.184","2142.317","75.85958","227.1187","265.5548","530","539","553","539","553","3","0","0","0"
"677","2490.269","2068.405","89.80835","162.9253","189.8786","530","539","553","539","553","3","0","0","0"
"681","1910.715","4707.036","154.4362","370.3232","456.0387","530","504","9","504","11","3","0","0","0"
"694","-2948.25","3097.824","50.583","179.3447","228.3071","530","559","526","547","526","3","0","0","0"
"702","-3270.393","2731.599","113.0253","352.6489","403.5266","530","563","526","563","526","3","0","0","0"
"709","3021.786","2717.059","113.6821","44.36651","60.74985","530","520","553","520","553","3","0","0","0"
"710","3445.871","2672.692","156.1505","44.36651","60.74985","530","520","553","520","553","3","0","0","0"
"722","0","0","0","10.201","12.05089","540","384","9","384","11","3","0","0","0"
"723","-1789.727","9403.703","67.9549","87.53934","111.9977","530","555","519","555","519","3","0","0","0"
"729","0","0","0","9.643213","10","560","122","123","10","123","3","0","0","0"
"730","2327.635","2215.338","168.6586","876.7891","900.6264","560","557","123","557","123","3","0","0","0"
"732","1772.559","2209.152","126.138","876.7891","900.6264","560","557","123","557","123","3","0","0","0"
"734","1738.065","5606.652","265.4615","93.89867","130.5268","530","560","9","560","11","3","0","0","0"
"735","1603.621","5537.809","270.8585","125.8046","157.2087","530","560","9","560","11","3","0","0","0"
"736","1611.525","5360.427","266.9571","122.2092","141.5743","530","560","9","560","11","3","0","0","0"
"737","1653.017","5219.208","266.9452","103.477","133.6736","530","560","9","560","11","3","0","0","0"
"742","-4039.688","4360.692","-9.293821","307.2452","443.3758","530","500","441","500","441","3","0","0","0"
"743","-3809.344","2560.722","90.1187","124.7691","199.5619","530","566","9","566","11","3","0","0","0"
"744","-4010.203","2556.692","145.9676","124.7691","199.5619","530","566","9","566","11","3","0","0","0"
"745","-4420.547","1653.3","163.7269","104.3833","139.3393","530","567","9","567","11","3","0","0","0"
"747","3650.465","4885.646","267.807","114.5307","150.5806","530","568","9","568","11","3","0","0","0"
"750","-4034.219","5642.871","18.52957","263.0535","358.3377","530","500","441","500","441","3","0","0","0"
"752","0","0","0","32.58149","46.13813","571","569","648","569","648","3","0","0","0"
"753","286.9219","591.8379","-166.6251","851.201","908.9594","560","557","33","557","557","3","0","0","0"
"754","815.4941","1332.168","-66.99094","559.5369","649.5844","560","557","557","557","557","3","0","0","0"
"755","-3365.375","4944.59","-104.2532","218.3367","253.1581","530","570","9","570","11","3","0","0","0"
"764","-4551.188","4202.293","4.619972","408.2859","458.8481","530","500","9","500","11","3","0","0","0"
"765","-3820.598","4244.84","3.468844","64.01019","84.9044","530","565","441","564","441","3","0","0","0"
"766","-3896.516","4197.474","-4.703635","64.01019","84.9044","530","565","441","564","441","3","0","0","0"
"767","-2322.547","3158.277","2.712152","54.44353","63.05008","530","511","441","511","441","3","0","0","0"
"769","-2293.328","3105.934","12.52973","59.69935","71.52665","530","511","441","511","441","3","0","0","0"
"770","-2409.424","3174.474","1.929748","38.266","45.25716","530","511","441","511","441","3","0","0","0"
"772","-2288.234","3090.442","110.2137","59.69935","71.52665","530","511","441","511","441","3","0","0","0"
"773","-3753.879","2421.887","79.24867","67.33723","88.63928","530","566","9","566","11","3","0","0","0"
"774","-2726.25","2658.39","79.94958","93.12254","107.7411","530","446","9","446","11","3","0","0","0"
"775","-2731.988","2539.597","74.96272","92.94729","104.945","530","446","9","446","11","3","0","0","0"
"777","-2773.1","2432.394","92.19897","67.99241","84.11368","530","446","9","446","11","3","0","0","0"
"778","-2803.789","2346.521","92.81624","59.48478","78.59495","530","446","9","446","11","3","0","0","0"
"779","-2819.078","2259.447","93.2806","59.48478","78.59495","530","446","9","446","11","3","0","0","0"
"780","-2787.529","2163.942","114.8182","59.48478","78.59495","530","446","9","446","11","3","0","0","0"
"781","-2731.953","2081.229","117.2252","59.48478","78.59495","530","446","9","446","11","3","0","0","0"
"782","-2770.766","1976.434","168.2666","96.15352","111.6869","530","446","9","446","11","3","0","0","0"
"783","-2725.877","2515.817","93.27964","36.42677","40.32276","530","446","9","446","11","3","0","0","0"
"784","-4506.738","1689.449","170.0631","104.3833","139.3393","530","567","9","567","11","3","0","0","0"
"793","3981.09","4981.521","266.7407","163.8501","214.7124","530","525","225","525","225","3","0","0","0"
"794","-3435.504","5866.902","-22.15818","302.2162","451.7615","530","500","9","500","11","3","0","0","0"
"796","-3480.5","6265.855","-23.45642","191.2793","261.8737","530","500","9","500","11","3","0","0","0"
"797","-2827","5153.965","-13.30322","162.9126","241.1285","530","500","9","500","11","3","0","0","0"
"798","-3605.453","4374.271","-14.86789","214.2854","280.3016","530","500","9","500","11","3","0","0","0"
"799","-3248.656","4094.974","3.474663","116.1622","152.3669","530","500","9","500","11","3","0","0","0"
"803","-1423.328","9698.389","200.7625","192.3966","290.5814","530","575","491","575","491","3","0","0","0"
"809","-3104.445","2215.333","62.73583","74.59111","95.39861","530","566","9","566","11","3","0","0","0"
"818","-3074.141","2093.277","117.9922","73.95583","103.4497","530","566","9","566","11","3","0","0","0"
"820","-3016.771","2014.579","96.74623","54.82719","69.63453","530","566","9","566","11","3","0","0","0"
"825","4047.387","-904.0059","553.6168","12.7992","12.7992","571","792","648","792","648","3","0","0","0"
"828","3517.159","5047.124","-18.64276","783.0958","865.5053","451","586","586","582","615","3","0","0","0"
"833","3508.841","5574.428","-1.286058","76.36586","109.835","530","587","9","10","11","3","0","0","0"
"835","1558.847","-1087.359","-152.7743","557.577","621.2772","451","579","9","10","11","3","0","0","0"
"836","3852.396","-1429.129","20.81956","441.3856","537.7035","451","579","9","10","11","3","0","0","0"
"862","762.2148","-5564.688","767.7781","3.017589","3.29643","571","589","593","678","593","3","0","0","0"
"867","1112.692","-1921.266","-142.6727","234.6429","263.1502","451","594","9","594","11","3","0","0","0"
"868","1453.836","-1889.531","-155.8122","234.6429","263.1502","451","594","9","594","11","3","0","0","0"
"869","1799.398","-1872.469","-208.7451","234.6429","263.1502","451","594","9","594","11","3","0","0","0"
"874","5609.802","-311.375","235.537","346.812","394.5738","451","596","9","597","11","3","0","0","0"
"879","6079.945","724.6143","260.4087","595.7014","665.8799","451","599","602","599","602","3","0","0","0"
"880","4009.949","5613.614","267.8554","235.7114","299.9251","530","525","9","525","11","3","0","0","0"
"881","3736.524","3207.862","3.075846","598.2161","787.1066","451","600","9","600","11","3","0","0","0"
"882","2542.394","7195.911","364.819","209.3672","252.0933","530","525","9","525","11","3","0","0","0"
"883","2256.168","7205.552","366.3143","209.3672","252.0933","530","525","9","525","11","3","0","0","0"
"884","2003.222","7275.887","364.5551","127.5014","187.9647","530","525","9","525","11","3","0","0","0"
"885","-3084.213","-8966.799","145.79","499.9498","558.2007","451","601","9","601","11","3","0","0","0"
"886","3325.965","951.6748","275.2254","138.4147","204.9442","451","589","9","589","11","3","0","0","0"
"887","-8754.605","1361.541","-236.0646","1175.926","1409.455","451","579","9","579","11","3","0","0","0"
"888","-8817.844","-1397.375","49.75225","544.9723","642.0312","451","599","602","599","11","3","0","0","0"
"890","1283.074","1669.69","32.26394","1048.671","1111.3","572","605","9","605","11","3","0","0","0"
"891","1028.454","-4425.244","162.6101","127.3451","185.8221","571","646","647","646","647","3","0","0","0"
"892","875.6211","-4419.596","164.4455","126.3765","218.1131","571","646","647","646","647","3","0","0","0"
"893","-8545.174","-2065.33","-1.861699","546.3344","705.0914","451","608","602","608","11","3","0","0","0"
"895","-10443.23","4123.63","225.2556","763.832","823.5648","451","612","9","612","11","3","0","0","0"
"911","-7746.484","-5072.24","-20.12177","938.8446","991.9937","451","614","581","614","581","3","0","0","0"
"912","433.1563","-4576.463","227.7901","133.7745","186.6045","571","646","647","646","647","3","0","0","0"
"914","3905.966","4634.328","487.3747","5.857308","5.993029","571","616","648","616","648","3","0","0","0"
"959","3184.536","-2432.381","344.8252","8.996411","8.996411","571","672","782","672","782","3","0","0","0"
"987","4439.688","854.3379","272.3187","534.8563","916.2194","451","652","613","610","610","3","0","0","0"
