Id,Unknown0,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown8
"67636","","Shattered!","23","0","0","0","0","0","0","0","1","0","0","0"
"67637","","You handle the cold better than I thought.","0","0","0","0","0","0","0","0","1","0","0","0"
"67638","","Your pet is a cold, ruthless killer!","0","0","0","0","0","0","0","0","1","0","0","0"
"67639","","I won't let you get away with that!","0","0","0","0","0","0","0","0","1","0","0","0"
"67664","...you're nothing but farmer's children.","","0","0","0","0","0","0","0","0","7","32484","0","0"
"67688","","Target acquired. Light it up.","0","0","0","0","0","0","0","0","5","0","32534","0"
"67690","","Burn it to the ground!","0","0","0","0","0","0","0","0","5","0","32535","0"
"67691","","Roger that. Give 'em the business.","0","0","0","0","0","0","0","0","5","0","32536","0"
"67693","","We read you. Comin' in hot.","0","0","0","0","0","0","0","0","5","0","32537","0"
"67694","","Carrier has arrived.","0","0","0","0","0","0","0","0","5","0","32538","0"
"67728","","Nightwind, report! What's going on down there?","0","0","0","0","0","0","0","0","7","0","32546","0"
"67729","","Horde troops are swimming toward your position. Open fire at once.","0","0","0","0","0","0","0","0","7","0","32547","0"
"67730","","You don't think they'll hesitate to strangle you with their bare hands? GUN THEM DOWN!","0","0","0","0","0","0","0","0","7","0","32548","0"
"67733","No sign of the flagship, and no sign of Admiral Taylor or Prince Anduin.","","0","0","0","0","0","0","1","0","7","32667","0","0"
"67734","Admiral - I think they mean to surrender. They're not armed - They're just trying not to drown!","","0","0","0","0","0","0","1","0","7","32668","0","0"
"67735","That's not right... this is a massacre... they were unarmed - ugh! I don't... I don't feel well...","","0","0","0","0","0","0","1","0","7","32669","0","0"
"67736","Maybe they deserved to die.","","0","0","0","0","0","0","1","0","7","32670","0","0"
"67739","You beasts! What sort of madness is this?","","0","0","0","0","0","0","5","0","7","32562","0","0"
"67740","Men, stand down - this is one of the natives.","","0","0","0","0","0","0","1","0","7","32671","0","0"
"67741","We are from the Alliance, and mean you no harm. Tell me, what was that shadow you drew out of me?","","0","0","0","0","0","0","1","0","7","32672","0","0"
"67742","This is not the place to explain. In short, your own doubts have been made manifest, as a consequence of your actions.","","0","0","0","0","0","0","1","0","7","32563","0","0"
"67743","You don't understand - we're fighting a war here-","","0","0","0","0","0","0","1","0","7","32673","0","0"
"67744","Oh, I understand perfectly. I have eyes. But Pandaria is not like whatever land you came from; it lives and breathes. You should be careful what kind of energy you bring here. Now put those weapons away!","","0","0","0","0","0","0","1","0","7","32564","0","0"
"67871","What is - no - NO! They had an airbase, a hidden airbase... my ship - my - Hellscream will have my head!","","0","0","0","0","0","0","1","0","7","32525","0","18961"
"67872","They all must die.","","0","0","0","0","0","0","0","0","7","32760","0","18961"
"67873","You! Bear-creature. What kind of sorcery was this?","","0","0","0","0","0","0","0","0","7","32526","0","0"
"67874","We bring only our honor and the desire to crush our enemies. Have your kind been aiding the Alliance?","","0","0","0","0","0","0","1","0","7","32527","0","0"
"67875","Stranger - your own doubts have been made manifest. Pandaria is not like whatever land you come from; it lives and breathes. You should be careful what kind of energy you bring here.","","0","0","0","0","0","0","5","0","7","32574","0","0"
"67876","It is not our desire to get wrapped up in your bloodshed. Now have your men lower their weapons, or you will face TWO enemies on this continent.","","0","0","0","0","0","0","1","0","7","32575","0","0"
"67877","Your doubts and hatreds have wrought havoc all throughout these ruins. Clean up after yourselves and meet me in the village below - I will do my best to explain.","","0","0","0","0","0","0","1","0","7","32576","0","0"
"67885","You scum will NOT destroy this land as you defiled Kalimdor!","","0","0","0","0","0","0","5","0","7","32466","0","0"
"67926","Coward!","","0","0","0","0","0","0","5","0","7","32523","0","0"
"68005","What in blazes is this?","","0","0","0","0","0","0","0","0","6","27840","0","0"
"68006","Admiral, we're seeing a significant native presence here. Ornate structures-","","0","0","0","0","0","0","0","0","6","32528","0","0"
"68007","Cut the chatter, people. Eyes on the target!","Cut the chatter, people. Eyes on the target!","0","0","0","0","0","0","0","0","6","32539","32539","0"
"68008","You heard the admiral. Concentrate fire on the Horde base. Begin your attack runs.","","0","0","0","0","0","0","0","0","6","32529","0","0"
"68009","They're firing on us sir!","They're firing on us sir!","0","0","0","0","0","0","0","0","6","27445","27445","0"
"68010","Use your torpedo rockets on those ships.","","0","0","0","0","0","0","0","0","6","32530","0","0"
"68011","Confirmed kill. Nice shooting.","","0","0","0","0","0","0","0","0","6","32531","0","0"
"68012","Well done. No mercy!","Well done. No mercy!","0","0","0","0","0","0","0","0","6","32540","32540","0"
"68013","That one's for Theramore!","That one's for Theramore!","0","0","0","0","0","0","0","0","6","32541","32541","0"
"68014","Any sign of the flagship down there?","Any sign of the flagship down there?","0","0","0","0","0","0","0","0","6","32542","32542","0"
"68015","Negative, Admiral. No sign of Captain Taylor OR his flagship.","","0","0","0","0","0","0","0","0","6","32532","0","0"
"68016","Ugh! We've been hit!","Ugh! We've been hit!","0","0","0","0","0","0","0","0","6","27446","27446","0"
"68017","Heavy enemy fire... Sully, pull up!","","0","0","0","0","0","0","0","0","6","32533","0","0"
"68018","We're not gonna make it! I'm comin' ta see you soon, pappy!","","0","0","0","0","0","0","0","0","6","27840","0","0"
"68019","Pay 'em back! Hit them with everything you've got!","Pay 'em back! Hit them with everything you've got!","0","0","0","0","0","0","0","0","6","32543","32543","0"
"68020","That's enough - all wings, report back. Prepare for ground assault.","That's enough - all wings, report back. Prepare for ground assault.","0","0","0","0","0","0","0","0","6","32789","32789","0"
"68022","","The flagship's last reported position was below. Can you see anything?","0","0","0","0","0","0","0","0","7","0","32544","0"
"68023","Fog... nothing but dense fog... wait! Land - starboard! I see ships.","","0","0","0","0","0","0","0","0","7","32664","0","0"
"68025","After you, my good sir.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68026","I say, it looks like I've racked up another win!","","4","0","0","0","0","0","0","0","1","0","0","0"
"68027","That is most unfortunate.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68028","Ah, but were you expecting this?","","6","0","0","0","0","0","0","0","1","0","0","0"
"68029","It seems I'll be enjoying an expedient win this fine day!","","21","0","0","0","0","0","0","0","1","0","0","0"
"68030","Oh dear, I'm losing!","","5","0","0","0","0","0","0","0","1","0","0","0"
"68031","Now's as good a time as any, I suppose.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68032","I knew I made the right choice when I took this up!","","4","0","0","0","0","0","0","0","1","0","0","0"
"68033","Maybe I can still get my old farm back...","","1","0","0","0","0","0","0","0","1","0","0","0"
"68034","I've found it sometimes helps to change things up a bit.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68035","If only my wife were here to see this. I'm going to win!","","1","0","0","0","0","0","0","0","1","0","0","0"
"68036","There's plenty more where that came from!","","5","0","0","0","0","0","0","0","1","0","0","0"
"68037","","I won't go easy on you!","1","0","0","0","0","0","0","0","1","0","0","0"
"68038","","In your face!","1","0","0","0","0","0","0","0","1","0","0","0"
"68039","","Mommy! Mommy! The mean tamer didn't let me win!","18","0","0","0","0","0","0","0","1","0","0","0"
"68040","","Oh no you don't!","1","0","0","0","0","0","0","0","1","0","0","0"
"68041","","Take that!","1","0","0","0","0","0","0","0","1","0","0","0"
"68042","","W-why did you k-kill my bunny...","18","0","0","0","0","0","0","0","1","0","0","0"
"68043","I do hope you're prepared to feed your pets to mine as a treat.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68044","I did warn you of the dangers of these woods.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68045","Your courage is impressive.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68046","Do you feel something?","","6","0","0","0","0","0","0","0","1","0","0","0"
"68047","What a show!","","21","0","0","0","0","0","0","0","1","0","0","0"
"68048","No matter. A single life for a victory is well worth the sacrifice.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68049","Avast, land lubbers be attackin'! Man the harpoons!","","5","0","0","0","0","0","0","0","1","0","0","0"
"68050","All the booty ish mine!","","94","0","0","0","0","0","0","0","1","0","0","0"
"68051","Why'd you go and have to do that? ...hic!","","18","0","0","0","0","0","0","0","1","0","0","0"
"68052","Give 'em hell!","","66","0","0","0","0","0","0","0","1","0","0","0"
"68053","Now that...that is fightin'! Whoever's controllin' these pets sure ish somethin'! ...hic!","","23","0","0","0","0","0","0","0","1","0","0","0"
"68054","Man down!","","5","0","0","0","0","0","0","0","1","0","0","0"
"68055","We be killin' you now.","","1","0","0","0","0","0","0","0","1","0","0","0"
"68056","Now that is what Zunta be talkin' about!","","4","0","0","0","0","0","0","0","1","0","0","0"
"68057","You be da victor today. Enjoy it.","","2","0","0","0","0","0","0","0","1","0","0","0"
"68058","How about you try dis one on for size?","","11","0","0","0","0","0","0","0","1","0","0","0"
"68059","Good, good. Zunta give you a treat later.","","21","0","0","0","0","0","0","0","1","0","0","0"
"68060","Why you so mean to Zunta, eh?","","6","0","0","0","0","0","0","0","1","0","0","0"
"68061","","Battle is upon us. Crush them!","388","0","0","0","0","0","0","0","1","0","0","0"
"68062","","The day is ours.","1","0","0","0","0","0","0","0","1","0","0","0"
"68063","","I'll beat you soon enough.","1","0","0","0","0","0","0","0","1","0","0","0"
"68064","","I won't give you the pleasure.","1","0","0","0","0","0","0","0","1","0","0","0"
"68065","","Keep going! Kill!","15","0","0","0","0","0","0","0","1","0","0","0"
"68066","","Not important. I will stop at nothing to win!","1","0","0","0","0","0","0","0","1","0","0","0"
"68067","","Do not be fooled by my calmness. I will defeat you.","1","0","0","0","0","0","0","0","1","0","0","0"
"68068","","Victory is ours, children!","4","0","0","0","0","0","0","0","1","0","0","0"
"68069","","Well done. You've beaten me when few have had the luxury.","1","0","0","0","0","0","0","0","1","0","0","0"
