Id,X,Y,Z,Unknown,Name,Map
"1125","2121.787","1670.498","1169.267","180","Netherstorm BG - Corpse Catcher 016","566"
"1126","2111.424","1441.817","1163.869","180","Netherstorm BG - Corpse Catcher 017","566"
"1127","2213.185","1469.543","1175.014","180","Netherstorm BG - Corpse Catcher 018","566"
"1128","2226.599","1692.81","1161.845","180","Netherstorm BG - Corpse Catcher 019","566"
"1129","2174.898","1594.506","1126.51","180","Netherstorm BG - Corpse Catcher 020","566"
"1130","2173.64","1534.452","1129.239","180","Netherstorm BG - Corpse Catcher 021","566"
"1131","2213.83","1328.191","1178.458","180","Netherstorm BG - Corpse Catcher 022","566"
"1132","2113.42","1326.882","1153.995","180","Netherstorm BG - Corpse Catcher 023","566"
"1133","2117.21","1807.682","1171.555","180","Netherstorm BG - Corpse Catcher 024","566"
"1134","3491.415","4127.388","119.8369","0","Netherstorm - Corpse Catcher 000","530"
"1135","3578.555","3957.098","117.9995","0","Netherstorm - Corpse Catcher 001","530"
"1136","3586.964","3717.307","115.5932","0","Netherstorm - Corpse Catcher 002","530"
"1137","3640.771","3522.842","104.1219","0","Netherstorm - Corpse Catcher 003","530"
"1138","3520.196","3511.703","125.4367","0","Netherstorm - Corpse Catcher 004","530"
"1139","3399.305","3400.409","101.8257","0","Netherstorm - Corpse Catcher 005","530"
"1140","3271.49","3366.921","105.2141","0","Netherstorm - Corpse Catcher 006","530"
"1141","3188.366","3257.081","88.97301","0","Netherstorm - Corpse Catcher 007","530"
"1142","3022.791","3163.705","118.3358","0","Netherstorm - Corpse Catcher 008","530"
"1143","2943.656","3056.638","112.724","0","Netherstorm - Corpse Catcher 009","530"
"1144","2846.521","2955.54","113.5076","0","Netherstorm - Corpse Catcher 010","530"
"1145","2815.297","2830.886","76.01709","0","Netherstorm - Corpse Catcher 011","530"
"1146","2695.051","2940.241","94.98325","0","Netherstorm - Corpse Catcher 012","530"
"1147","2570.5","3135.964","107.7492","0","Netherstorm - Corpse Catcher 013","530"
"1148","2511.976","3275.155","99.74904","0","Netherstorm - Corpse Catcher 014","530"
"1149","2449.934","3377.494","115.3031","0","Netherstorm - Corpse Catcher 015","530"
"1150","2519.661","3538.7","120.5744","0","Netherstorm - Corpse Catcher 016","530"
"1151","2479.837","3695.679","106.2091","0","Netherstorm - Corpse Catcher 017","530"
"1152","2433.441","3835.277","94.94009","0","Netherstorm - Corpse Catcher 018","530"
"1153","2403.43","3995.291","99.26665","0","Netherstorm - Corpse Catcher 019","530"
"1154","2477.41","4151.272","113.6951","0","Netherstorm - Corpse Catcher 020","530"
"1155","2535.257","4396.421","103.3217","0","Netherstorm - Corpse Catcher 021","530"
"1156","2710.519","4440.323","105.852","0","Netherstorm - Corpse Catcher 022","530"
"1157","2916.155","4444.488","111.4421","0","Netherstorm - Corpse Catcher 023","530"
"1158","3069.101","4357.14","119.0686","0","Netherstorm - Corpse Catcher 024","530"
"1159","3091.804","4146.839","126.1623","0","Netherstorm - Corpse Catcher 025","530"
"1160","3221.168","4069.098","103.2939","0","Netherstorm - Corpse Catcher 026","530"
"1161","3355.789","4149.285","137.7834","0","Netherstorm - Corpse Catcher 027","530"
"1162","3980.612","4262.213","130.0588","0","Netherstorm - Corpse Catcher 028","530"
"1163","3802.701","4204.433","108.9109","0","Netherstorm - Corpse Catcher 029","530"
"1164","3766.714","4008.229","116.7881","0","Netherstorm - Corpse Catcher 030","530"
"1165","3796.267","3772.185","100.5451","0","Netherstorm - Corpse Catcher 031","530"
"1166","4049.615","3692.781","101.5729","0","Netherstorm - Corpse Catcher 032","530"
"1167","4152.527","3886.205","121.3041","0","Netherstorm - Corpse Catcher 033","530"
"1168","4235.157","4080.622","95.36748","0","Netherstorm - Corpse Catcher 034","530"
"1169","4169.833","4209.064","118.7108","0","Netherstorm - Corpse Catcher 035","530"
"1170","3836.078","3477.26","75.52634","0","Netherstorm - Corpse Catcher 036","530"
"1171","3994.947","3538.268","122.0083","0","Netherstorm - Corpse Catcher 037","530"
"1172","4211.398","3632.001","124.1094","0","Netherstorm - Corpse Catcher 038","530"
"1173","4395.243","3708.615","96.61596","0","Netherstorm - Corpse Catcher 039","530"
"1174","4580.691","3584","94.00021","0","Netherstorm - Corpse Catcher 040","530"
"1175","4793.192","3527.374","102.1635","0","Netherstorm - Corpse Catcher 041","530"
"1176","4903.714","3323.859","101.0886","0","Netherstorm - Corpse Catcher 042","530"
"1177","4945.869","3110.829","98.21889","0","Netherstorm - Corpse Catcher 043","530"
"1178","5156.753","2974.214","75.55501","0","Netherstorm - Corpse Catcher 044","530"
"1179","5204.699","2868.108","54.30418","0","Netherstorm - Corpse Catcher 045","530"
"1180","5019.972","2798.727","52.08936","0","Netherstorm - Corpse Catcher 046","530"
"1181","4885.182","2663.13","85.24051","0","Netherstorm - Corpse Catcher 047","530"
"1182","4853.174","2354.017","101.2794","0","Netherstorm - Corpse Catcher 048","530"
"1183","4680.812","2287.479","129.446","0","Netherstorm - Corpse Catcher 049","530"
"1184","4522.445","2280.277","136.924","0","Netherstorm - Corpse Catcher 050","530"
"1185","4436.573","2485.477","90.37124","0","Netherstorm - Corpse Catcher 051","530"
"1186","4448.295","2658.147","111.3556","0","Netherstorm - Corpse Catcher 052","530"
"1187","4285.063","2837.04","100.7998","0","Netherstorm - Corpse Catcher 053","530"
"1188","4136.619","2699.332","101.0249","0","Netherstorm - Corpse Catcher 054","530"
"1189","3975.243","2807.436","115.8797","0","Netherstorm - Corpse Catcher 055","530"
"1190","3931.786","3020.667","104.8025","0","Netherstorm - Corpse Catcher 056","530"
"1191","3895.876","3257.64","120.552","0","Netherstorm - Corpse Catcher 057","530"
"1192","3629.359","3095.109","112.2381","0","Netherstorm - Corpse Catcher 058","530"
"1193","3476.446","3293.56","94.86618","0","Netherstorm - Corpse Catcher 059","530"
"1194","3348.41","3172.063","91.68885","0","Netherstorm - Corpse Catcher 060","530"
"1195","3216.284","2992.535","124.7638","0","Netherstorm - Corpse Catcher 061","530"
"1196","3022.813","2892.907","90.2431","0","Netherstorm - Corpse Catcher 062","530"
"1197","2860.469","2735.281","86.17997","0","Netherstorm - Corpse Catcher 063","530"
"1198","2863.803","2537.41","105.193","0","Netherstorm - Corpse Catcher 064","530"
"1199","2856.084","2297.04","98.81595","0","Netherstorm - Corpse Catcher 065","530"
"1200","2834.86","2040.241","92.68917","0","Netherstorm - Corpse Catcher 066","530"
"1201","2868.811","1848.694","96.86122","0","Netherstorm - Corpse Catcher 067","530"
"1202","2895.752","1708.091","105.7903","0","Netherstorm - Corpse Catcher 068","530"
"1203","3110.675","1624.432","112.8165","0","Netherstorm - Corpse Catcher 069","530"
"1204","3276.015","1726.586","101.6283","0","Netherstorm - Corpse Catcher 070","530"
"1205","3332.26","1986.97","94.53391","0","Netherstorm - Corpse Catcher 071","530"
"1206","3315.851","2185.522","108.3917","0","Netherstorm - Corpse Catcher 072","530"
"1207","3384.582","2376.219","73.51157","0","Netherstorm - Corpse Catcher 073","530"
"1208","3492.838","2570.839","138.4844","0","Netherstorm - Corpse Catcher 074","530"
"1209","3590.413","2677.079","134.9675","0","Netherstorm - Corpse Catcher 075","530"
"1210","3740.939","2696.993","112.4955","0","Netherstorm - Corpse Catcher 076","530"
"1211","3737.85","2894.691","100.4607","0","Netherstorm - Corpse Catcher 077","530"
"1212","3862.946","2554.456","80.62118","0","Netherstorm - Corpse Catcher 078","530"
"1213","3648.265","2414.609","75.89886","0","Netherstorm - Corpse Catcher 079","530"
"1214","3546.971","2219.758","92.16543","0","Netherstorm - Corpse Catcher 080","530"
"1215","3550.01","2002.349","92.28361","0","Netherstorm - Corpse Catcher 081","530"
"1216","3509.692","1762.49","75.38235","0","Netherstorm - Corpse Catcher 082","530"
"1217","3645.263","1712.665","106.5186","0","Netherstorm - Corpse Catcher 083","530"
"1218","3681.177","1558.56","103.0637","0","Netherstorm - Corpse Catcher 084","530"
"1219","3775.548","1437.536","-152.8722","0","Netherstorm - Corpse Catcher 085","530"
"1220","3969.014","1336.414","-143.4687","0","Netherstorm - Corpse Catcher 086","530"
"1221","4166.448","1329.147","-149.7438","0","Netherstorm - Corpse Catcher 087","530"
"1222","4199.538","1484.236","-127.523","0","Netherstorm - Corpse Catcher 088","530"
"1223","4258.283","1672.845","113.5015","0","Netherstorm - Corpse Catcher 089","530"
"1224","4362.233","1927.158","95.64145","0","Netherstorm - Corpse Catcher 090","530"
"1225","4347.15","2143.361","116.9266","0","Netherstorm - Corpse Catcher 091","530"
"1226","4246.958","2450.754","91.29505","0","Netherstorm - Corpse Catcher 092","530"
"1227","4117.149","2332.295","103.1074","0","Netherstorm - Corpse Catcher 093","530"
"1228","3975.805","2437.473","114.278","0","Netherstorm - Corpse Catcher 094","530"
"1229","2501.339","1983.391","84.33974","0","Netherstorm - Corpse Catcher 095","530"
"1230","2573.346","2127.095","98.82225","0","Netherstorm - Corpse Catcher 096","530"
"1231","2648.163","2353.629","93.28333","0","Netherstorm - Corpse Catcher 097","530"
"1232","2659.245","2547.139","110.0842","0","Netherstorm - Corpse Catcher 098","530"
"1233","2587.893","2711.604","110.0371","0","Netherstorm - Corpse Catcher 099","530"
"1234","2473.627","2964.976","106.7415","0","Netherstorm - Corpse Catcher 100","530"
"1235","2209.183","2901.677","93.66354","0","Netherstorm - Corpse Catcher 101","530"
"1236","2164.32","2667.395","78.44787","0","Netherstorm - Corpse Catcher 102","530"
"1237","2078.212","2405.502","65.87785","0","Netherstorm - Corpse Catcher 103","530"
"1238","2079.816","2227.039","67.65511","0","Netherstorm - Corpse Catcher 104","530"
"1239","2240.179","2067.796","61.74947","0","Netherstorm - Corpse Catcher 105","530"
"1240","552.188","1995.149","103.7015","188","Hellfire Peninsula, Force Camps (Alliance)","530"
"1241","3065.004","5426.416","148.3897","135","Blade's Edge, Evergrove GY","530"
"1242","3872.659","5514.406","271.9772","0","Blade's Edge, North Ridge GY","530"
"1243","2296.352","7023.231","364.1174","225","Blade's Edge, West Ridge GY","530"
"1244","2312.272","5083.93","272.4486","180","Blade's Edge, East Ridge GY","530"
"1245","1212.036","-762.6962","48.91625","180","Icecrown BG - Horde Zone In","628"
"1247","2980.192","1869.825","143.6069","315","Netherstorm, Cosmowrench GY","530"
"1248","-1272.425","2436.846","64.09721","45","Hellfire Peninsula, Spinebreaker GY","530"
"1249","-8557.234","-4470.853","-213.4834","46.09348","Tanaris, CoT GY","1"
"1250","-3134.536","719.4841","-20.63626","60","Shadowmoon Valley, Altar GY","530"
"1251","-4117.032","1058.258","31.56562","150","Shadowmoon Valley, Sanctum GY","530"
"1252","2362.672","2327.414","106.1803","155","Netherstorm, Kirin'Var GY","530"
"1253","2011.386","5575.786","262.7174","270","Blade's Edge, Toshley GY","530"
"1254","3522.843","6821.624","140.8789","110","Blade's Edge, Raven Wood GY","530"
"1255","3447.313","4803.822","260.2125","225","Blade's Edge, NE Ridge GY","530"
"1256","-382.9115","1117.416","84.37037","100","Silverpine Forest, South GY","0"
"1257","-1148.085","5897.62","188.3365","0","Terokkar Forest, Ogre GY","530"
"1258","1277.869","1744.902","32.5","280","Lordaeron, PVP - Team 1 Start","572"
"1259","1295.126","1586.444","32.5","100","Lordaeron, PVP - Team 2 Start","572"
"1260","1285.811","1667.897","39.95764","0","Lordaeron, PVP - Graveyard","572"
"1261","-3524.267","619.5283","4.665331","180","Black Temple, Alliance GY","530"
"1262","-3624.933","600.007","11.669","0","Black Temple, Horde GY","530"
"1263","3621.868","6519.529","124.339","0","Blade's Edge, Corpse Location 031","530"
"1264","-4032.191","-3413.807","38.5331","270","Dustwallow Marsh, Tabetha's GY","1"
"1265","-4632.75","-3129.429","34.94302","270","Dustwallow Marsh, Mudsprocket GY","1"
"1266","1958.13","-3682.219","171.9103","0","Howling Fjord, Northwest GY","571"
"1267","728.2656","-2992.265","24.98347","45","Howling Fjord, Tuskarr GY","571"
"1268","117.0234","-3698.801","0.683407","180","Howling Fjord, Island GY","571"
"1269","1191.767","-4115.084","149.6887","0","Howling Fjord, Central GY","571"
"1270","2243.119","-4650.643","218.9613","180","Howling Fjord, North GY","571"
"1271","1923.724","-5986.354","9.052793","90","Howling Fjord, Vengance GY","571"
"1272","717.7784","-5878.414","287.0005","75","Howling Fjord, Southeast GY","571"
"1273","205.0035","-5944.015","7.374708","0","Howling Fjord, South Beach GY","571"
"1274","57.91775","-4649.077","283.569","0","Howling Fjord, South GY","571"
"1275","668.0245","-4931.679","3.909327","225","Howling Fjord, Valgarde GY","571"
"1276","1808.77","-5608.61","219.419","300","Howling Fjord, Northeast GY","571"
"1277","-7353.196","-1315.427","-262.2133","180","Un'Goro Crater, Central GY","1"
"1278","-6160.104","-1142.502","-217.7739","0","Un'Goro Crater, Marshal's GY","1"
"1279","476.1875","1469.839","9.513799","165","Stonetalon Mountains, Charred Vale GY","1"
"1280","2730.088","1286.925","292.4213","45","Stonetalon Mountains, Peak GY","1"
"1281","-7754.59","-4972.01","3.63681","90","Tanaris, Pirate GY","1"
"1282","-8642.4","-4036.93","43.1698","290","Tanaris, Central GY","1"
"1283","5633.32","-4758.878","777.7094","90","Winterspring, South GY","1"
"1284","6499.684","-2383.901","589.5654","90","Winterspring, West GY","1"
"1285","5537.462","2904.91","517.6645","45","Wintergrasp, Fortress (East)","571"
"1286","1839.768","-2149.685","67.49348","270","Western Plaguelands, Central GY","0"
"1287","-6867.313","-1539.838","241.8154","350","Searing Gorge, SE GY","0"
"1288","-7101.035","-3488.314","242.0658","180","Badlands, South GY","0"
"1289","-3971.573","-2014.045","96.58076","45","The Barrens, South GY","1"
"1290","3041.212","4314.904","29.07615","0","Borean Tundra, Tuskar GY","571"
"1291","-1424.37","4359.581","241.5661","294","Terokkar Forest, Razorthorn Rise GY","530"
"1292","12851.75","-6854.801","11.86118","155.025","Isle of Quel'Danas, Staging Area GY","530"
"1294","12851.75","-6854.801","110.8612","155.025","Isle of Quel'Danas, Staging Area GY","530"
"1295","-10425.29","7329.169","313.9674","45","Development Land, Theresa's Test Land GY","451"
"1296","-10431.21","7377.978","313.9674","45","Development Land, Theresa's Test Land 2 GY","451"
"1297","-10414.65","7414.449","312.9574","45","Development Land, Theresa's Test land 3 GY","451"
"1298","-2433.643","4660.969","160.8826","45","Terokkar Forest, Lake Jorune GY","530"
"1299","347.6406","-836.1614","48.91625","0","Icecrown BG - Alliance Zone In","628"
"1300","3100.183","-1983.396","83.3072","45","Grizzly Hills, Vileprey GY","571"
"1301","3534.13","-2882.061","204.6249","45","Grizzly Hills, Amberpine GY","571"
"1302","4352.775","-4247.986","162.3178","45","Grizzly Hills, Westfall GY","571"
"1303","4117.909","-4816.409","76.0073","45","Grizzly Hills, Eastern GY","571"
"1304","3967.283","-2316.644","213.8734","45","Grizzly Hills, Northwestern GY","571"
"1305","2933.637","-2836.777","73.69391","45","Grizzly Hills, Southwestern GY","571"
"1306","4323.393","-3606.845","247.9998","45","Grizzly Hills, Central GY","571"
"1307","4604.763","-976.6495","169.5398","45","Dragonblight, Northeastern GY","571"
"1308","3667.906","-1044.362","130.5621","45","Dragonblight, Wintergarde GY","571"
"1309","3218.74","-700.3675","167.4821","45","Dragonblight, Forsaken East GY","571"
"1310","3843.015","1425.518","90.64106","45","Dragonblight, Agmar's Hammer GY","571"
"1311","3498.378","2100.416","69.50249","45","Dragonblight, Star's Rest GY","571"
"1312","2772.184","1042.399","25.04501","45","Dragonblight, Moa'ki Harbor GY","571"
"1313","3599.17","2846.069","70.95234","45","Dragonblight, Borean Border GY","571"
"1314","3538.17","275.5101","45.61191","45","Dragonblight, Wyrmrest GY","571"
"1315","4812.895","1022.494","144.8142","45","Dragonblight, Wrathgate Horde GY","571"
"1316","4466.174","1257.022","140.7904","45","Dragonblight, Wrathgate Alliance GY","571"
"1317","2842","5973.158","114.1959","191","Borean Tundra, Warsong Hold GY","571"
"1318","2007.962","5936.552","37.40332","160","Borean Tundra, Riplash GY","571"
"1319","3621.885","6805.535","171.7057","168","Borean Tundra, Coldarra GY","571"
"1320","3559.929","5818.794","128.9395","137","Borean Tundra, Amber Ledge GY","571"
"1321","4223.438","5335.884","30.65223","155","Borean Tundra, Fizzcrank GY","571"
"1322","4514.808","5661.557","82.03075","181","Borean Tundra, Bor'Gorok GY","571"
"1323","3041.141","3843.493","3.757794","86","Borean Tundra, Death's Stand GY","571"
"1324","3576.159","4087.61","22.33119","45","Borean Tundra, Taunka'le GY","571"
"1325","2842.964","6655.172","36.41266","90","Borean Tundra, Coast of Echoes GY","571"
"1326","2478.593","5289.409","32.38382","353","Borean Tundra, Valiance Keep GY","571"
"1327","791.4324","-419.4488","136.5722","45","Alterac Valley - DO NOT EDIT","0"
"1328","5537.569","2905.035","517.7237","45","Wintergrasp, Fortress (West)","571"
"1329","5104.354","2302.234","368.4847","45","Wintergrasp, Siege Factory (Defense NE)","571"
