Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"21085","9808895","5259087","16490495","9068460","6504620","4927873","4533623","4533623","16490495","5913694","1048594","3087920","23420","3155989","1643545","2432784","1643545","4342338","9500.001","0.1","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","53","2870"
"21086","3152222","10832","0","13115","3483766","3089512","2695518","2563927","14743551","2563927","0","12346","12346","0","0","1978430","4887","5921370","1500","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","54","0"
"21087","5122709","10576","14419","36525","4732578","2958180","2432339","2301009","13102335","2563927","0","2563927","23420","0","0","3881522","10293","4342338","1500","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","54","1440"
"21088","3152222","10576","0","13372","3483766","3023719","2629725","2498134","14743551","2563927","0","12090","12346","0","0","1978429","4887","5855577","1500","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","54","2870"
"21089","9808895","5916505","16490495","9068460","6504620","4927873","4533623","5649558","16490495","5913694","1048594","3087920","23420","3155989","1643545","2432784","1643545","4342338","9500","0.1","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","55","0"
"21090","9808895","5916505","16490495","9068460","6504620","4927873","4533623","5649558","16490495","5913694","1048594","3087920","23420","5784628","2300965","5390385","2300965","4342338","9500","0.1","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","55","1440"
"21091","9808895","5916505","16490495","9068460","6504620","4927873","4533623","5649558","16490495","5913694","1048594","3087920","23420","3155989","1643545","2432784","1643545","4342338","9500.001","0.1","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","55","2870"
"21092","7812608","8879454","1772813","2431501","3743242","9784348","5123604","5123604","8820099","2628624","6237721","3288090","3684408","3887162","4866103","4663855","5653050","6645093","13000","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","56","0"
"21093","11744768","10458997","7486003","5321753","11099435","11099435","10705450","10178847","11099435","2429961","6237721","4072192","3684408","6638649","5653041","5321015","5653041","5921370","15000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","56","1440"
"21094","3886933","3485496","1382427","14253352","8677179","5397307","11419773","1981480","8820099","1981480","6","1981480","3684408","0","0","0","0","6645093","7000","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","57","0"
"21095","13416363","3811128","329222","14253352","8677179","8677179","4012334","5124111","11099435","4927762","6","3679246","3684408","0","0","0","0","5921370","8000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","57","1440"
"21096","6974058","3289650","789533","3292489","3292489","3292489","3292489","3292489","8690824","12296589","0","1719349","3480320","598560","598560","598560","598560","5066061","16000","0","0.55","0","0","0","0","0","0","0","0","0","0","0","0","58","0"
"21097","9476256","6579300","789533","5860993","5860993","5860993","6123128","7436671","16121822","14011845","0","7370873","3480320","3097647","3426888","3097647","3426888","5066061","12000","-0.2","0.7","0","0","0","0","0","0","0","0","0","0","0","0","58","1440"
"21098","3294281","4735052","1382427","14253352","8677179","5397307","11419773","3357747","6174479","1981480","6","1981480","3684408","3215393","2311982","7819551","4739643","6645093","9000","0","0.7","18","0","0","0","0","0","0","0","0","0","0","0","59","0"
"21099","5915703","5322575","329222","14253352","8677179","8677179","4012334","4863519","12217377","4927762","6","3679246","3684408","4068137","6502160","7819551","4739643","5921370","9000","0","0.6","16","0","0","0","0","0","0","0","0","0","0","0","59","1440"
"21100","3886933","3485496","1382427","2367513","11082496","10688000","16711680","3219731","6174479","2306344","6","1979176","3684408","3215393","2311982","3215393","3095598","6645093","6000","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","60","0"
"21101","13416363","5784113","329222","3089947","9049856","10688000","16711680","2301463","12217377","4927762","6","3679246","3684408","4068137","6502160","4068137","5653041","5921370","6000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","60","1440"
"21102","3886933","3485496","1382427","9057334","10096970","9702402","11419773","3940608","6174479","1981480","6","1981480","3684408","3215393","2311982","3215393","3095598","6645093","8000","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","61","0"
"21103","14990785","5252878","329222","9057334","10096949","9707776","4012334","4595968","12217377","4927762","6","3679246","3684408","4068137","6502160","4068137","5653041","5921370","8000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","61","1440"
"21104","3702163","3835344","0","1779501","1779501","2240566","2240566","2240566","15266303","4607060","0","1194564","12875","2178607","3096","3815215","3096","5066061","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","0"
"21105","2775954","4489921","0","2042929","2042929","2503738","2503738","2503738","15266303","4607060","0","1194564","12875","2178607","3096","3815215","3096","5066061","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","360"
"21106","8798998","5212868","2312788","6442048","6442048","6179133","6179133","6179133","16765590","16757564","0","4498091","2116719","5982274","1323055","5982274","1323055","7237230","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","720"
"21107","11427111","7240865","8009","8420458","9341302","7563608","7563608","7563608","16775134","16762762","0","2845060","6390455","1133401","7465","5127991","2308163","5066061","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","1440"
"21108","9520912","8483490","3093822","6375998","6375998","6375998","6179133","6179133","16769705","16766112","0","9067848","6115448","5916742","1385013","5916742","1385013","7237230","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","2160"
"21109","3625337","5604290","724239","3289909","3289909","3487801","3422009","3422009","15592937","7630439","0","5722192","12875","3096628","332063","4340532","332063","5592405","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","2520"
"21110","1660317","4688589","0","2305074","2305074","2568760","2568760","2568760","15266303","4607060","0","4607060","12875","2178607","3096","3815215","3096","5066061","7000","0","0.5","4.5","0","0","0","1","0","0","0","0","0","0","0","62","2640"
"21111","6199750","1189691","0","22123","1007995","31130","43468","12091","14743551","2253165","0","1459302","12346","12603","0","1978430","4887","5789784","6500","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","64","0"
"21112","8567262","2835548","7465","30094","1611945","64767","64767","20830","13102335","4161173","0","13646","23420","12603","0","3881522","10293","7237230","6500","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","64","1440"
"21113","4351366","4351366","864805","864805","864805","864805","864805","1910310","5996702","5401211","0","4220285","0","598560","2899766","598560","2899766","4351366","9000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","66","0"
"21114","4351366","4351366","1787955","1787955","1787955","1787698","1787698","1785148","5996702","5401211","0","4220285","0","3097647","3492928","3097647","3492928","4351366","9000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","66","1440"
"21115","4351366","4351366","864805","864805","864805","864805","864805","1844774","5996702","5401211","0","4220285","0","598560","2899766","598560","2899766","4351366","9000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","66","2870"
"21116","5599115","5345731","0","3104","10318","1787504","3233403","791341","15266303","3301764","0","1194065","3031393","2178607","3096","3746328","3096","6052956","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","0"
"21117","4808824","4557503","0","3104","10318","1058888","3226723","2042181","15266303","3825536","0","1262417","12875","2178607","3096","3746328","3096","6052956","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","360"
"21118","16738048","8230833","2312788","4492416","13793608","16755520","16763468","3424349","16765590","16757564","0","4498091","2116719","5982274","1323055","5721650","3755588","7237230","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","720"
"21119","8214058","6652831","8009","3842767","10083573","11524832","11842740","6123407","16775134","16762762","0","2845060","6390455","1133401","7465","5788741","2835281","5066061","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","1440"
"21120","16739584","9604508","3093822","7036032","9729893","11891522","13074987","3424606","16769705","16766112","0","9067848","6115448","5916742","1385013","6767410","4860734","7237230","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","2160"
"21121","6827008","9340064","3093822","7036032","9729893","11891522","13074987","2107973","16769705","16766112","0","9067848","6115448","5916742","1385013","6767410","4860734","7237230","18000","0.25","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","67","2520"
"21122","13804653","6772771","3091722","3091722","3091722","3091722","3091722","3091722","8529152","0","0","0","0","0","0","3715328","2253568","0","15000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","68","1440"
"21123","13804653","6772771","3091722","3091722","3091722","3091722","3091722","3091722","8529152","0","0","0","0","0","0","3715328","2253568","0","15000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","69","1440"
"21124","5525837","7500402","789533","734514","2114884","2114884","2114884","2114884","8690824","10139556","0","1057824","3480320","598560","2899766","598560","2899766","5066061","5000","0","0.55","4.5","0","0","0","0","0","0","0","0","0","0","0","70","0"
"21125","7426870","8223352","789533","2448730","3172197","3172197","3172197","3172197","16121822","13102562","0","5996637","3480320","3097647","3492928","3097647","3492928","5066061","5000","0","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","70","1440"
"21126","2765860","1449236","3622193","3622193","3622193","3622193","3622193","3622193","3622193","3622193","0","3622193","0","3622193","2506273","3622193","2506273","3622193","0.8","0","0","13.9824","0","0","0","0","0","0","0","0","0","0","0","71","0"
"21129","2765860","1449236","3622193","3622193","3622193","3622193","3622193","3622193","3622193","3622193","0","3622193","0","3622193","2506273","3622193","2506273","3622193","0.8","0","0","13.9824","0","0","0","0","0","0","0","0","0","0","0","71","720"
"21134","2765860","1449236","3622193","3622193","3622193","3622193","3622193","3622193","3622193","3622193","0","3622193","0","3622193","2506273","3622193","2506273","3622193","0.8","0","0","13.9824","0","0","0","0","0","0","0","0","0","0","0","71","1440"
"21137","2765860","1449236","3622193","3622193","3622193","3622193","3622193","3622193","3622193","3622193","0","3622193","0","3622193","2506273","3622193","2506273","3622193","0.8","0","0","13.9824","0","0","0","0","0","0","0","0","0","0","0","71","2160"
"21142","2175057","3311299","0","5425","11590","23160","7740","533292","16510942","4351109","2632232","10048","12875","2443601","1717051","2443601","1717051","4079166","10000","0.1","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","0"
"21143","3296125","2919891","0","5425","11590","23160","7740","10044","16774104","4351109","2763562","12875","12875","3697527","2310473","3697527","2308681","5066061","10000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","360"
"21144","4995134","3835849","2588","2833230","5065537","5925214","7164480","2379605","16762988","10446147","2894892","2580602","999004","3697784","2574674","3697784","2572370","5066061","10000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","540"
"21145","5583145","4163013","3366","3754072","6772287","7892821","9528130","3235165","16759368","12543276","11218692","3502218","1393506","3763320","2706261","3763320","2703957","5066061","10000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","600"
"21146","6498314","4686528","4917","5200743","9397821","10909512","13205061","4419946","16753938","15623691","11939585","4818850","1919339","3763577","2838618","3763577","2836058","5066061","10000","0.07083334","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","690"
"21147","6825216","4883135","5434","5726829","8350807","11958852","16741446","4880751","16752128","16738048","12267520","5279915","2116719","3763577","2904412","3763577","2901852","5066061","10000","0.1","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","720"
"21148","6564611","4882877","5950","5596274","7369330","10582872","13858644","4749424","16774104","16739337","11878681","5541798","2248305","3763834","2970206","3763834","2967646","5000268","12000","0.15","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","750"
"21149","6304263","4882876","6724","5531513","6388109","9272942","10976099","4683889","16774104","16741140","11555635","5869217","2445428","3763834","3036255","3763834","3033439","5000268","14000","0.2","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","72","780"
