Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2_0,Unknown2_1,Unknown2_2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"893","Artifact-WarlockDemonology-Face","1.75","0.1678124","0.03051033","0.03710144","0","-0.07420348","0","0","0","-1","14","-1","0","0"
"894","Artifact-WarlockDestruction-SkullHorns","1.111842","-0.3899235","-0.3693013","-1.279802","-2.538058","-0.4274207","0","0","0","-1","14","-1","0","0"
"895","Artifact-WarriorArms-Axe","1.25","-0.5396546","0.3411989","1.494339","-5.677526","6.206623","0","0","0","-1","14","-1","0","0"
"896","Artifact-WarriorFury-Axe","1.394739","0.3734164","0.1853553","-4.2047","-3.73711","4.066373","0","0","0","-1","14","-1","0","0"
"897","Artifact-WarriorFury-Axe (Offhand)","-3.94079","-0.8167385","0.7644456","-10.35725","2.065619","7.371944","0","0","0","-1","14","-1","0","0"
"898","Artifact-WarriorProt-BeastSkull (Shield)","0.1447375","-0.1197514","-0.1370824","-4.945153","-2.982662","-2.91288","0","0","0","-1","14","-1","0","0"
"899","Default-Naaru-R","-1.75","-0.4407886","-5.92106","0.7039965","0","0","0","0","0","-1","9","-1","0","0"
"900","Default-Naaru-L","-1.75","0.723685","-6.013165","-0.6976033","0","0","0","0","0","-1","9","-1","0","0"
"901","Artifact-DemonHunterVengeance-Upgrade","0.6644726","0.01166351","-0.269009","3.949784","-0.916257","-2.402297","0","0","0","-1","14","-1","0","0"
"902","Artifact-DemonHunterVengeance-Upgrade (Offhand)","-1.5","-0.397829","0.2008312","4.060112","3.38477","-3.856641","0","0","0","-1","14","-1","0","0"
"903","Artifact-DemonHunterVengeance-Bone","-0.08552742","0.1184562","-0.4195752","9.78599","-0.5170115","-1.821577","0","0","0","-1","14","-1","0","0"
"904","Artifact-DemonHunterVengeance-Bone (Offhand)","-3.5","-1.016337","0.04811056","-2.080983","3.087149","-0.5538081","0","0","0","-1","14","-1","0","0"
"905","Artifact-DemonHunterVengeance-Straight","0.1644726","0.08114614","-0.4568837","3.790082","-0.6041203","-1.952237","0","0","0","-1","14","-1","0","0"
"906","Artifact-DemonHunterVengeance-Straight (Offhand)","-3.75","-0.8894861","-0.3697599","7.370207","0.372288","3.075683","0","0","0","-1","14","-1","0","0"
"907","Artifact-DemonHunterVengeance-Shield","0.9144726","0.006523663","-0.4568831","32.04214","-18.38849","-13.77706","0","0","0","-1","14","-1","0","0"
"908","Artifact-DemonHunterVengeance-Shield (Offhand)","-1.25","-0.3149186","0.04064744","7.145175","-5.485703","-0.4231433","0","0","0","-1","14","-1","0","0"
"909","Artifact-DemonHunterVengeance-Raven","-3.585527","-0.8068198","-0.0614019","3.739264","-3.195581","-3.977491","0","0","0","-1","14","-1","0","0"
"910","Artifact-DemonHunterVengeance-Raven (Offhand)","-1","0.0507159","-0.5339224","-1.66722","5.170478","0.01239325","0","0","0","-1","14","-1","0","0"
"916","Default-SheepV2-Right","2.5","-0.1973663","-0.8684198","0.2687996","0","0","0","0","0","-1","9","-1","0","0"
"917","Default-SheepV2-Left","2.5","0.1776333","-0.8552613","-0.2368","0","0","0","0","0","-1","9","-1","0","0"
"918","Default-XaviusNightmare-R","-7.25","-1.835537","-11.46054","0.1087996","-0.3135992","0.140801","0","0","0","-1","9","-1","0","0"
"919","Default-XaviusNightmare-L","-6.75","2.480262","-11.85525","-0.2944005","-0.3328012","0.06400852","0","0","0","-1","9","-1","0","0"
"922","Artifact-WarlockDemonology-Base (Knife)","0.25","-0.3607405","-0.3786685","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"923","Artifact-WarlockDemonology-Burning (Knife)","0.25","-0.4980396","-0.2718797","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"924","Artifact-WarlockDemonology-Face (Knife)","0.25","-0.4599014","-0.3405291","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"925","Artifact-WarlockDemonology-Ghostly (Knife)","0.25","-0.39888","-0.371041","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"926","Artifact-WarlockDemonology-Pitlord (Knife)","0.25","-0.5132958","-0.3100184","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"927","Artifact-WarlockDemonology-Upgrade (Knife)","-0.5","-0.6353401","-0.2108579","0.7640755","0.7503438","-1.117281","0","0","0","-1","14","-1","0","0"
"928","Artifact-DemonHunterHavoc-Empowered (Offhand)","-1.75","-0.5811449","0.12372","17.44746","-5.356438","-2.375452","0","0","0","-1","14","-1","0","0"
"929","Artifact-DemonHunterHavoc-DemonFused (Offhand)","-1.75","-0.4692144","0.01179287","17.80314","-5.443547","-2.426265","0","0","0","-1","14","-1","0","0"
"930","Artifact-DemonHunterHavoc-Fanged (Offhand)","-1.75","-0.6408404","0.1013332","16.99015","-5.327404","-2.484338","0","0","0","-1","14","-1","0","0"
"931","Artifact-DemonHunterHavoc-Flame (Offhand)","-1.75","-0.5214469","-0.1075987","17.26598","-5.494361","-2.426265","0","0","0","-1","14","-1","0","0"
"932","Artifact-DemonHunterHavoc-Skull (Offhand)","-1.75","-0.7005348","0.1610307","17.5491","-5.363698","-2.426265","0","0","0","-1","14","-1","0","0"
"933","Artifact-HunterMarksman-DaggerRanger","0.7960545","0.09464821","0.05268485","1.595959","2.574917","2.83683","0","0","0","-1","14","-1","0","0"
"934","Artifact-HunterMarksman-Wild","1.065791","0.08090257","0.0188534","5.233546","0.4354386","6.789904","0","0","0","-1","14","-1","0","0"
"935","Artifact-MageFire-Base (Offhand)","-0.9473705","-0.7100588","-0.1314931","-6.418469","-2.311219","-2.123131","0","0","0","-1","14","-1","0","0"
"937","Artifact-MageFire-Upgrade (Offhand)","-0.9473705","-0.7176863","-0.1772592","-6.418469","-2.311219","-2.123131","0","0","0","-1","14","-1","0","0"
"938","Artifact-MageFire-Celestial (Offhand)","-0.9473705","-0.7780437","-0.1870434","-6.701569","-2.260406","-3.233753","0","0","0","-1","14","-1","0","0"
"939","Artifact-MageFire-Lava (Offhand)","-0.9473705","-0.7024307","-0.1467485","-6.418469","-2.311219","-2.123131","0","0","0","-1","14","-1","0","0"
"940","Artifact-MageFire-Phoenix (Offhand)","-0.9473705","-0.7481976","-0.2764209","-6.418469","-2.311219","-2.123131","0","0","0","-1","14","-1","0","0"
"941","Artifact-MageFire-Time (Offhand)","-0.9473705","-0.7405701","-0.1848873","-6.418469","-2.311219","-2.123131","0","0","0","-1","14","-1","0","0"
"942","Artifact-PaladinProtection-Classic (Sword)","-1.671052","0.8170455","0.02645769","-4.933422","-11.26233","0.06960016","0","0","0","-1","14","-1","0","0"
"943","Artifact-PaladinProtection-Dark (Sword)","-1.921052","0.7275046","-0.4958785","-4.940684","-4.460668","-0.06106076","0","0","0","-1","14","-1","0","0"
"944","Artifact-PaladinProtection-HolyFire (Sword)","-1.671052","0.7200433","-0.4137965","-4.940684","-4.460668","-0.06106076","0","0","0","-1","14","-1","0","0"
"945","Artifact-PaladinProtection-Upgrade (Sword)","-1.671052","0.7872027","-0.316792","-5.332669","-4.816357","-0.06106076","0","0","0","-1","14","-1","0","0"
"946","Artifact-PaladinProtection-Vindicator (Sword)","-1.671052","0.8543588","0.03391966","-5.717395","-5.005095","-0.06106076","0","0","0","-1","14","-1","0","0"
"947","Artifact-PriestHoly-HolyWings","0.3618422","0.4188335","-0.5739465","1.270744","4.00393","0.6381485","0","0","0","-1","14","-1","0","0"
"948","Artifact-PriestHoly-Military","1.611842","0.5829959","-0.7604948","1.270744","4.00393","0.6381485","0","0","0","-1","14","-1","0","0"
"949","Artifact-PriestHoly-NaaruWings","0.8618422","0.4934505","-0.7754179","1.270744","4.00393","0.6381485","0","0","0","-1","14","-1","0","0"
"950","Artifact-PriestHoly-Upgrade","1.861842","0.5083754","-0.6485658","1.270744","4.00393","0.6381485","0","0","0","-1","14","-1","0","0"
"951","Artifact-PriestHoly-Void","1.111842","0.5456847","-0.7231855","1.270744","4.00393","0.6381485","0","0","0","-1","14","-1","0","0"
"952","Artifact-PriestShadow-Base (Offhand)","-1.947371","-0.7697538","0.5475444","-7.703316","-2.049894","-2.123131","0","0","0","-1","14","-1","0","0"
"953","Artifact-PriestShadow-Decrepit (Offhand)","-1.947371","-0.7548299","0.3983054","-7.703316","-2.049894","-2.123131","0","0","0","-1","14","-1","0","0"
"954","Artifact-PriestShadow-Mindbent (Offhand)","-1.947371","-0.8518347","0.06998019","-7.703316","-2.049894","-2.123131","0","0","0","-1","14","-1","0","0"
"955","Artifact-PriestShadow-Shattered (Offhand)","-1.947371","-0.6876726","0.196833","-7.703316","-2.049894","-2.123131","0","0","0","-1","14","-1","0","0"
"956","Artifact-PriestShadow-ThePokeyOne (Offhand)","-1.947371","0.7599411","-0.571745","-11.2602","-9.279835","-2.740149","0","0","0","-1","14","-1","0","0"
"957","Artifact-PriestShadow-Upgrade (Offhand)","-1.947371","-0.7772155","0.4206913","-7.703316","-2.049894","-2.123131","0","0","0","-1","14","-1","0","0"
"958","Artifact-ShamanResto-Base (Offhand)","-1.539471","-0.7995844","0.1641822","2.725735","5.314247","1.244168","0","0","0","-1","14","-1","0","0"
"959","Artifact-ShamanResto-Frozen (Offhand)","-2.039471","-0.7846628","0.02240566","3.53875","5.597346","0.7505553","0","0","0","-1","14","-1","0","0"
"960","Artifact-ShamanResto-Serpent (Offhand)","-2.289471","-0.836893","0.3805787","3.654885","5.640901","0.6416721","0","0","0","-1","14","-1","0","0"
"961","Artifact-ShamanResto-Titan (Offhand)","-1.789471","-0.8667423","0.2313386","3.277417","5.336021","0.7432979","0","0","0","-1","14","-1","0","0"
"962","Artifact-ShamanResto-Totem (Offhand)","-1.789471","-0.7398902","0.2611863","3.589553","5.495722","0.6561884","0","0","0","-1","14","-1","0","0"
"963","Artifact-ShamanResto-Upgrade (Offhand)","-1.539471","-0.8294324","0.1865679","2.762029","5.452168","1.15706","0","0","0","-1","14","-1","0","0"
"964","Artifact-WarriorProt-BeastSkull (Sword)","-2.671052","-0.9199057","-0.2787365","-6.420325","-7.600417","-0.06106076","0","0","0","-1","14","-1","0","0"
"965","Artifact-WarriorProt-Deathguard (Sword)","-4.171052","-1.061683","-0.7040677","-5.244371","-5.081551","-0.06106076","0","0","0","-1","14","-1","0","0"
"966","Artifact-WarriorProt-Deathwing (Sword)","-2.171052","-0.8452884","-0.7936122","-7.182515","-1.473838","-0.06106076","0","0","0","-1","14","-1","0","0"
"967","Artifact-WarriorProt-Saurfang (Sword)","-4.171052","-1.098993","-0.9353877","-6.819565","-1.212513","-0.06106076","0","0","0","-1","14","-1","0","0"
"968","Artifact-WarriorProt-Upgraded (Sword)","-3.171052","-0.8602095","-0.6966055","-5.244371","-5.081551","-0.06106076","0","0","0","-1","14","-1","0","0"
"969","BattlePetCard-Jelly","-16.14075","0.2385568","0.03890193","3.851127","-0.258028","-0.1872488","0","0","0","-1","12","-1","0","0"
"970","BattlePetLoadout-Jelly","-15.20727","0.6473125","-0.6582286","2.209106","0.07517186","-0.3285467","0","0","0","-1","11","-1","0","0"
"971","Default-FacelessOneBoss-R","-4.5","-4.00658","-7.644747","0.3712012","0.08959985","0","0","0","0","-1","9","-1","0","0"
"972","Default-FacelessOneBoss-L","-3.75","5.578944","-8.05264","-0.5823993","0.02560022","0","0","0","0","-1","9","-1","0","0"
"973","Default-MurlocBabyArmored-R","2.25","-0.03289508","-0.7565804","0.6143993","0","0","0","0","0","-1","9","-1","0","0"
"974","Default-MurlocBabyArmored-L","2.25","0.08552624","-0.7368436","-0.4224003","0","0","0","0","0","-1","9","-1","0","0"
"975","Default-KeeperOfTheGrove-R","1.5","-0.3815784","-2.855261","0.02559955","0","0","0","0","0","-1","9","-1","0","0"
"976","Default-KeeperOfTheGrove-L","1.75","0.4802628","-2.940786","-0.6336","0","0","0","0","0","-1","9","-1","0","0"
"977","Default-Gatekeeper-R","1.75","-0.4013117","-4.059208","0.4543963","0","0","0","0","0","-1","9","-1","0","0"
"978","Default-Gatekeeper-L","1.75","0.342109","-4.065787","-0.2304048","0","0","0","0","0","-1","9","-1","0","0"
"979","Default Mount Journal","-6.5","1.098685","0.05263158","-13.37366","0","0","0","0","0","-1","18","-1","1","0"
