Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"1157","DawnstarSpire","427","256","463","3495","3512","3513","3823","575","0","103","753","148","822","0","0"
"1158","FarstriderEnclave","429","256","463","3496","0","3516","0","573","136","198","701","231","747","0","0"
"1161","AllerianStronghold","256","256","478","3684","3691","0","0","480","277","335","523","424","621","0","0"
"1162","HowlingZiggurat","256","449","463","3502","3506","0","0","340","219","312","393","354","432","0","0"
"1163","Deatholme","512","293","463","3500","0","0","0","95","375","455","264","613","400","0","0"
"1164","ZebNowa","512","431","463","3517","3499","3507","0","466","237","324","613","493","713","0","0"
"1165","AmaniPass","404","436","463","3508","0","0","0","598","232","390","731","472","818","0","0"
"1166","BleedingHollowClanRuins","256","367","478","3719","3686","0","0","103","301","402","120","473","238","0","0"
"1167","CenarionThicket","256","256","478","3674","3859","0","0","314","0","112","403","160","475","0","0"
"1168","FirewingPoint","385","512","478","3681","0","0","0","617","149","182","668","283","769","0","0"
"1169","GrangolvarVilliage","512","256","478","3682","3677","0","0","143","171","248","379","280","413","0","0"
"1170","SkethylMountains","512","320","478","3693","3679","3690","3680","449","348","428","565","593","616","0","0"
"1171","StonebreakerHold","256","256","478","3683","3692","0","0","397","165","254","415","324","520","0","0"
"1173","Tuurem","256","512","478","3675","3676","0","0","455","34","160","495","232","567","0","0"
"1174","WindrunnerSpire","256","256","463","3492","0","0","0","40","287","357","116","390","157","0","0"
"1175","SilvermoonCity","512","512","462","3487","0","0","0","440","87","190","371","338","679","0","0"
"1176","ShattrathCity","512","512","478","3703","0","0","0","104","4","92","201","221","383","0","0"
"1177","BleedingZiggurat","256","256","463","3501","3505","0","0","184","238","294","324","331","361","0","0"
"1178","Sporeggar","512","256","467","3649","3658","0","0","20","202","310","147","354","210","0","0"
"1179","Area52","256","128","479","3712","0","0","0","241","388","406","294","476","378","0","0"
"1180","ManaforgeBanar","256","387","479","3726","0","0","0","147","281","441","189","535","283","0","0"
"1181","ManaforgeCoruu","256","179","479","3730","0","0","0","357","489","528","442","602","534","0","0"
"1182","ManaforgeDuro","256","256","479","3734","0","0","0","465","336","416","550","496","643","0","0"
"1183","ManafrogeAra","256","256","479","3722","0","0","0","171","155","222","217","307","321","0","0"
"1184","RuinedManaforge","256","256","479","3736","0","0","0","513","138","200","563","312","672","0","0"
"1185","RuinsofFarahlon","512","256","479","3741","0","0","0","354","49","96","479","191","612","0","0"
"1186","TempestKeep","409","384","479","3842","3731","3724","0","593","284","311","638","524","879","0","0"
"1187","TheHeap","256","213","479","3729","0","0","0","239","455","496","238","541","331","0","0"
"1189","ForgeCampFear","512","420","477","3624","0","0","0","36","248","305","145","383","268","0","0"
"1190","Garadar","256","256","477","3613","3614","0","0","431","143","206","518","281","607","0","0"
"1191","Halaa","256","256","477","3628","3666","3627","0","335","193","260","390","329","462","0","0"
"1192","KilsorrowFortress","256","241","477","3637","0","0","0","558","427","493","642","575","739","0","0"
"1193","LaughingSkullRuins","256","256","477","3616","3700","3699","0","351","52","82","415","173","525","0","0"
"1194","OshuGun","512","334","477","3631","3630","0","0","168","334","0","0","0","0","0","0"
"1195","SunspringPost","256","256","477","3622","3621","3672","0","219","199","264","291","335","380","0","0"
"1196","Telaar","256","256","477","3626","0","0","0","387","390","426","479","500","579","0","0"
"1197","RingofTrials","256","256","477","3638","0","0","0","533","267","322","619","401","700","0","0"
"1198","ThroneoftheElements","256","256","477","3615","3636","0","0","504","53","103","564","180","655","0","0"
"1199","WarmaulHill","256","256","477","3617","0","0","0","157","32","110","255","219","339","0","0"
"1200","ExpeditionArmory","512","255","465","3546","0","0","0","261","413","524","491","604","597","0","0"
"1201","FalconWatch","512","342","465","3554","3543","0","0","183","326","383","244","437","295","0","0"
"1202","HellfireCitadel","256","458","465","3545","3670","3671","3669","338","210","324","423","384","523","0","0"
"1203","HonorHold","256","256","465","3538","3794","3814","0","469","298","393","495","471","604","0","0"
"1208","MagharPost","256","256","465","3555","3801","0","0","206","110","149","256","213","372","0","0"
"1215","PoolsofAggonar","256","512","465","3553","3799","3810","0","326","45","189","352","249","473","0","0"
"1216","RuinsofShanaar","256","378","465","3551","3795","3808","3800","25","290","359","95","436","172","0","0"
"1217","TempleofTelhamat","512","512","465","3552","0","0","0","38","152","235","167","301","305","0","0"
"1218","TheLegionFront","256","512","465","3804","3807","3813","0","579","128","278","666","396","738","0","0"
"1219","TheStairofDestiny","256","512","465","3539","0","0","0","737","156","216","833","459","926","0","0"
"1220","Thrallmar","256","256","465","3536","0","0","0","467","154","226","507","293","602","0","0"
"1221","ThroneofKiljaeden","512","256","465","3547","0","0","0","477","6","82","554","158","689","0","0"
"1222","ZethGor","422","238","465","3582","3838","3815","0","580","430","451","654","533","751","0","0"
"1225","ElrendarCrossing","512","256","463","3856","0","0","0","326","0","0","0","0","0","0","0"
"1226","BurningBladeRUins","256","334","477","3610","3788","0","0","660","334","412","725","482","780","0","0"
"1227","ClanWatch","256","256","477","3611","0","0","0","532","363","408","602","454","649","0","0"
"1228","ForgeCampHate","256","256","477","3625","0","0","0","162","154","223","218","274","302","0","0"
"1229","SouthwindCleft","256","256","477","3629","3839","0","0","391","258","349","474","398","524","0","0"
"1230","TwilightRidge","256","512","477","3764","0","0","0","10","107","218","68","307","148","0","0"
"1231","WindyreedPass","256","256","477","3762","3673","0","0","598","79","226","692","261","758","0","0"
"1232","WindyreedVillage","256","256","477","3634","3760","0","0","666","233","324","711","384","776","0","0"
"1233","ZangarRidge","256","256","477","3763","0","0","0","277","54","101","317","146","362","0","0"
"1234","AngoroshStronghold","256","128","467","3651","0","0","0","124","0","31","164","79","209","0","0"
"1236","CoilfangReservoir","256","512","467","3818","3653","3905","0","462","90","251","600","300","655","0","0"
"1237","OreborHarborage","256","512","467","3766","0","0","0","329","25","142","407","197","492","0","0"
"1238","TheSpawningGlen","256","256","467","3647","0","0","0","31","339","383","108","447","182","0","0"
"1239","ZabraJin","256","256","467","3645","0","0","0","175","232","325","281","376","356","0","0"
"1240","IsleofTribulations","256","256","463","3823","0","0","0","585","0","22","675","75","718","0","0"
"1241","ThalassiaPass","256","262","463","3861","0","0","0","364","406","535","446","593","519","0","0"
"1260","ArklonRuins","256","256","479","3723","0","0","0","328","397","472","361","511","436","0","0"
"1261","CelestialRidge","256","256","479","3737","0","0","0","644","173","226","695","293","758","0","0"
"1262","ForgeBaseOG","256","256","479","3740","3739","0","0","237","22","94","362","150","435","0","0"
"1263","KirinVarVillage","256","145","479","3732","3935","3879","3934","490","523","560","538","623","605","0","0"
"1265","Netherstone","256","256","479","3850","0","0","0","411","20","97","480","131","513","0","0"
"1266","RuinsofEnkaat","256","256","479","3725","0","0","0","253","301","339","297","396","364","0","0"
"1267","SunfuryHold","256","217","479","3837","0","0","0","454","451","512","548","529","573","0","0"
"1268","TheScrapField","256","256","479","3727","3877","0","0","356","261","355","478","411","539","0","0"
"1269","TheStormspire","256","256","479","3738","3875","3876","0","298","134","205","409","275","494","0","0"
"1270","NetherstormBridge","256","256","479","3868","0","0","0","132","294","358","194","391","270","0","0"
"1273","AltarofShatar","256","256","473","3754","3753","0","0","520","93","140","579","210","652","0","0"
"1274","IlladarPoint","256","256","473","3752","0","0","0","143","256","314","266","386","332","0","0"
"1275","NetherwingCliffs","256","256","473","3758","0","0","0","554","308","0","0","0","0","0","0"
"1276","RaastokGlade","256","256","478","3860","0","0","0","505","154","238","575","300","640","0","0"
"1277","TheBarrierHills","256","256","478","3696","0","0","0","116","4","49","194","93","254","0","0"
"1279","BloodscaleEnclave","256","256","467","3841","0","0","0","596","412","0","0","0","0","0","0"
"1280","RazorthornShelf","256","256","478","3858","0","0","0","478","19","96","575","132","627","0","0"
"1281","DenofHaalesh","256","256","465","3556","3798","0","0","182","412","478","237","552","313","0","0"
"1282","FallenSkyRidge","256","256","465","3797","0","0","0","34","142","247","114","302","171","0","0"
"1283","ForgeCampRage","512","512","465","3548","3541","3549","3803","478","25","186","567","234","614","0","0"
"1285","VoidRidge","256","256","465","3802","0","0","0","705","368","421","759","555","823","0","0"
"1286","WarpFields","256","260","465","3796","3816","3811","0","308","408","521","423","583","485","0","0"
"1288","BashirLanding","256","256","475","3864","0","0","0","422","0","80","489","145","548","0","0"
"1289","BladedGulch","256","256","475","3867","0","0","0","623","147","0","0","0","0","0","0"
"1290","BladesipreHold","256","507","475","3773","0","0","0","314","161","307","376","403","441","0","0"
"1291","BloodmaulCamp","256","256","475","3777","0","0","0","412","95","151","537","201","576","0","0"
"1292","BloodmaulOutpost","256","297","475","3776","3778","0","0","342","371","478","422","552","506","0","0"
"1293","BrokenWilds","256","256","475","3863","0","0","0","733","109","0","0","0","0","0","0"
"1294","CircleofWrath","256","256","475","3775","0","0","0","439","210","281","512","307","561","0","0"
"1295","DeathsDoor","256","419","475","3831","0","0","0","512","249","395","628","421","656","0","0"
"1297","ForgeCampAnger","416","256","475","3787","0","0","0","586","147","250","709","311","786","0","0"
"1298","ForgeCampTerror","512","252","475","3784","0","0","0","144","416","504","250","580","333","0","0"
"1299","ForgeCampWrath","256","256","475","3785","0","0","0","254","176","248","285","302","386","0","0"
"1300","Grishnath","256","256","475","3781","0","0","0","286","28","107","349","160","444","0","0"
"1301","GruulsLayer","256","256","475","3774","0","0","0","527","81","146","657","169","700","0","0"
"1302","JaggedRidge","256","254","475","3768","0","0","0","446","414","0","0","0","0","0","0"
"1303","MokNathalVillage","256","256","475","3844","0","0","0","658","297","397","712","441","768","0","0"
"1304","RavensWood","512","256","475","3830","3780","0","0","214","55","168","266","200","373","0","0"
"1305","RazorRidge","256","336","475","3833","0","0","0","533","332","0","0","0","0","0","0"
"1307","RuuanWeald","256","512","475","3828","0","0","0","479","98","232","561","257","665","0","0"
"1308","Skald","256","256","475","3866","0","0","0","673","71","0","0","0","0","0","0"
"1309","Sylvanaar","256","318","475","3772","0","0","0","289","350","408","345","467","395","0","0"
"1310","TheCrystalpine","256","256","475","3865","0","0","0","585","0","43","611","103","751","0","0"
"1311","ThunderlordStronghold","256","396","475","3769","0","0","0","405","272","349","506","382","558","0","0"
"1312","VeilLashh","256","240","475","3782","3771","0","0","271","428","495","340","558","389","0","0"
"1313","VeilRuuan","256","128","475","3829","0","0","0","563","151","194","637","230","668","0","0"
"1314","VekhaarStand","256","256","475","3827","0","0","0","629","406","480","750","526","795","0","0"
"1315","VortexPinnacle","256","462","475","3832","3786","3964","0","166","206","313","276","482","334","0","0"
"1316","BonechewerRuins","256","256","478","3685","0","0","0","521","275","330","636","369","697","0","0"
"1317","EcoDomeFarfield","256","256","479","3874","0","0","0","396","10","34","430","96","493","0","0"
"1318","EtheriumStagingGrounds","256","256","479","3878","0","0","0","481","208","269","524","314","580","0","0"
"1319","SocretharsSeat","256","256","479","3742","0","0","0","229","38","75","264","139","336","0","0"
"1320","","0","0","467","3895","0","0","0","0","0","434","220","457","243","0","0"
"1321","","0","0","465","3811","0","0","0","0","0","475","431","505","466","0","0"
