Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4_0,Unknown4_1,Unknown4_2,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown14,Unknown15
"314","0","0","512","0","0","0","0","0","0","313","11198","0","0","0","501","-1","34","24128","0"
"315","0","0","512","-0.5","0","-0.5","0","0","0","314","10332","0","0","0","1161","20","34","0","0"
"316","15","300","516","0","0","0","0","0","0","315","3092","0","0","50000","13","-1","34","1454","0"
"317","100","300","516","0","0","0","0","0","0","316","365","0","0","750","0","-1","34","3011","0"
"318","0","300","516","0","0","0","0","0","0","317","3220","0","0","750","0","-1","19","0","0"
"319","0","300","516","0","0","0","0","0","0","318","3338","0","0","750","19","-1","34","0","0"
"320","0","300","516","0","0","0","0","0","0","319","503","0","0","750","0","-1","34","3011","0"
"321","0","300","516","0","0","0","0","0","0","320","25159","0","0","750","13","-1","34","4222","0"
"322","0","300","516","0","0","0","0","0","0","321","3433","0","0","750","163","-1","19","10861","0"
"323","0","300","516","0","0","0","0","0","0","322","95","0","0","750","0","-1","34","0","0"
"324","0","300","516","0","0","0","0","0","0","323","1863","0","0","750","0","-1","19","0","0"
"325","0","300","516","0","0","0","0","0","0","324","362","0","0","750","0","-1","34","9007","0"
"326","0","300","516","0","0","0","0","0","0","325","3134","0","0","750","0","-1","34","0","0"
"327","0","300","516","0","0","0","0","0","0","326","3092","0","0","750","0","-1","34","3012","0"
"328","0","300","516","0","0","0","0","0","0","327","11813","0","0","750","0","-1","34","0","0"
"329","0","300","516","0","0","0","0","0","0","328","675","0","0","750","0","17","34","3134","0"
"330","0","300","516","0","0","0","0","0","0","329","32","0","0","750","0","-1","34","0","0"
"331","0","300","516","0","0","0","0","0","0","330","32","0","0","750","0","-1","34","0","0"
"332","0","300","516","0","0","0","0","0","0","331","675","0","0","750","38","-1","34","1272","0"
"333","0","300","516","0","0","0","0","0","0","332","243","0","0","750","0","-1","34","0","0"
"334","0","300","516","0","0","0","0","0","0","333","2002","0","0","750","0","-1","34","0","0"
"335","0","300","516","0","0","0","0","0","0","334","3321","0","0","750","0","22","34","0","0"
"336","0","300","516","0","0","0","0","0","0","335","675","0","0","750","0","-1","34","0","0"
"337","111","468","521","0","0","0","0","0","0","336","0","0","0","888","0","-1","20","0","0"
"338","0","300","516","0","0","0","0","0","0","337","3538","0","0","750","222","19","34","11649","0"
"339","0","300","516","0","0","0","0","0","0","338","3376","0","0","750","62","-1","20","5496","0"
"340","0","300","516","0","0","0","0","0","0","339","15180","0","0","750","13","-1","19","0","0"
"341","0","300","516","0","0","0","0","0","0","340","524","0","0","750","0","-1","34","3013","0"
"342","0","300","516","0","0","0","0","0","0","341","1522","0","0","750","0","-1","34","0","0"
"343","0","300","516","0","0","0","0","0","0","342","223","0","0","750","0","-1","34","0","0"
"344","0","300","516","0","0","0","0","0","0","343","3011","0","0","750","0","-1","34","0","0"
"345","0","300","516","0","0","0","0","0","0","344","151","0","0","750","0","-1","34","3015","0"
"346","0","300","516","0","0","0","0","0","0","345","259","0","0","750","0","-1","34","3013","0"
"347","0","300","516","0","0","0","0","0","0","346","234","0","0","750","0","-1","34","0","0"
"348","0","300","516","0","0","0","0","0","0","347","355","0","0","750","62","-1","34","3011","0"
"349","100","300","516","0","0","0","0","0","0","348","6569","0","0","750","23","22","34","5735","0"
"350","0","300","516","0","0","0","0","0","0","349","6600","0","0","750","542","34","19","18373","0"
"351","0","300","516","0","0","0","0","0","0","350","4807","0","0","750","0","24","34","3013","0"
"352","0","300","516","0","0","0","0","0","0","351","6842","0","0","750","0","19","19","12994","0"
"353","0","300","516","0","0","0","0","0","0","352","4276","0","0","750","13","-1","34","0","0"
"354","0","300","516","0","0","0","0","0","0","353","151","0","0","750","13","-1","19","0","0"
"355","0","300","516","0","0","0","0","0","0","354","6826","0","0","750","2024","22","19","0","0"
"356","0","300","516","0","0","0","0","0","0","355","5676","0","0","750","13","34","19","0","0"
"357","0","300","516","0","0","0","0","0","0","356","6812","0","0","750","40","-1","34","0","0"
"358","0","300","516","0","0","0","0","0","0","357","1547","0","0","750","0","-1","20","0","0"
"359","0","300","516","0","0","0","0","0","0","358","3006","0","0","750","0","-1","34","3012","0"
"360","0","300","516","0","0","0","0","0","0","359","188","0","0","750","0","-1","34","0","0"
"361","0","300","516","0","0","0","0","0","0","360","1863","0","0","750","0","-1","19","0","0"
"362","0","300","516","0","0","0","0","0","0","361","675","0","0","750","0","-1","34","3134","0"
"363","15","300","516","0","0","0","0","0","0","362","3354","0","0","50000","13","-1","34","1454","0"
"364","15","300","516","0","0","0","0","0","0","363","1345","0","0","50000","13","-1","34","1454","0"
"365","100","300","516","0","0","0","0","0","0","364","8905","0","0","750","0","-1","34","3011","0"
"366","100","300","516","0","0","0","0","0","0","365","8908","0","0","750","0","-1","34","3011","0"
"367","100","300","516","0","0","0","0","0","0","366","8909","0","0","750","0","-1","34","3011","0"
"368","0","300","516","0","0","0","0","0","0","367","3403","0","0","750","101","-1","34","0","0"
"369","0","300","8708","0","0","0","0","0","0","368","3073","0","0","750","0","-1","34","1272","0"
"370","0","300","516","0","0","0","0","0","0","369","523","0","0","750","0","-1","34","0","0"
"371","0","300","516","0","0","0","0","0","0","370","1782","0","0","750","0","-1","19","3011","0"
"372","0","300","516","0","0","0","0","0","0","371","675","0","0","750","0","-1","34","3134","0"
"373","0","300","516","0","0","0","0","0","0","372","694","0","0","750","0","-1","34","0","0"
"374","0","300","516","0","0","0","0","0","0","373","675","0","0","750","0","-1","34","0","0"
"375","0","300","516","0","0","0","0","0","0","374","157","0","0","750","24","-1","34","3087","0"
"376","0","300","516","0","0","0","0","0","0","375","523","0","0","750","0","-1","34","0","0"
"377","0","300","516","0","0","0","0","0","0","376","362","0","0","750","0","-1","34","0","0"
"378","0","300","516","0","0","0","0","0","0","377","1863","0","0","750","0","21","19","0","0"
"379","0","300","516","0","0","0","0","0","0","378","523","0","0","750","0","-1","34","3011","0"
"380","0","300","516","0","0","0","0","0","0","379","618","0","0","750","0","-1","34","0","0"
"381","0","300","516","0","0","0","0","0","0","380","151","0","0","750","0","-1","34","2560","0"
"382","0","300","516","0","0","0","0","0","0","381","3001","0","0","750","0","-1","34","0","0"
"383","0","300","516","0","0","0","0","0","0","382","3030","0","0","750","0","-1","34","3015","0"
"384","100","300","516","0","0","0","0","0","0","383","5346","0","0","750","13","-1","19","3013","0"
"385","0","300","516","0","0","0","0","0","0","384","4507","0","0","750","13","22","19","0","0"
"386","0","300","516","0","0","0","0","0","0","385","854","0","0","750","0","-1","34","3013","0"
"387","0","300","516","0","0","0","0","0","0","386","2042","0","0","750","0","-1","34","3015","0"
"388","0","300","516","0","0","0","0","0","0","387","3030","0","0","750","0","-1","34","3015","0"
"389","0","300","516","0","0","0","0","0","0","388","4807","0","0","750","0","-1","34","3013","0"
"390","0","300","516","0","0","0","0","0","0","390","2042","0","0","750","0","-1","20","743","0"
"391","0","300","516","0","0","0","0","0","0","391","694","0","0","750","0","-1","34","0","0"
"392","0","300","516","0","0","0","0","0","0","392","3235","0","0","750","0","34","34","0","0"
"393","0","300","516","0","0","0","0","0","0","393","3300","0","0","750","0","-1","34","50055","0"
"394","0","300","516","0","0","0","0","0","0","394","362","0","0","750","0","-1","19","0","0"
"395","0","300","516","0","0","0","0","0","0","395","256","0","0","750","0","-1","34","0","0"
"396","0","300","516","0","0","0","0","0","0","396","3030","0","0","750","0","-1","20","3015","0"
"397","0","300","516","0","0","0","0","0","0","397","1822","0","0","750","0","-1","34","3012","0"
"398","0","300","532","0","0","0","0","0","0","398","4901","0","0","750","0","17","34","1484","0"
"399","0","300","516","0","0","0","0","0","0","399","0","0","0","750","0","-1","34","0","0"
"400","0","300","516","0","0","0","0","0","0","400","528","0","0","750","0","-1","34","3013","0"
"401","0","300","516","0","0","0","0","0","0","401","2002","0","0","750","0","20","34","0","0"
"402","0","300","516","0","0","0","0","0","0","402","0","0","0","750","0","17","34","0","0"
"403","0","300","516","0","0","0","0","0","0","403","914","0","0","750","0","-1","34","7674","0"
"404","0","300","516","0","0","0","0","0","0","404","2002","0","0","750","0","-1","34","0","0"
"405","0","300","516","0","0","0","0","0","0","405","3532","0","0","750","0","-1","20","0","0"
"406","0","300","516","0","0","0","0","0","0","406","3532","0","0","750","0","-1","20","0","0"
"407","100","300","516","0","0","0","0","0","0","407","8905","0","0","750","201","-1","34","3011","0"
"408","0","300","516","0","0","0","0","0","0","408","1522","0","0","750","0","-1","34","0","0"
"409","0","300","516","0","0","0","0","0","0","409","914","0","0","750","0","-1","19","0","0"
"410","0","300","516","0","0","0","0","0","0","410","258","0","0","750","0","-1","34","0","0"
"411","0","300","516","0","0","0","0","0","0","411","258","0","0","750","13","-1","34","0","0"
"412","0","300","516","0","0","0","0","0","0","412","3136","0","0","750","37","-1","19","0","0"
"413","0","300","516","0","0","0","0","0","0","413","3062","0","0","750","13","-1","19","0","0"
"414","0","300","516","0","0","0","0","0","0","414","2042","0","0","750","39","-1","34","0","0"
"415","0","300","8708","0","0","0","0","0","0","415","2962","0","0","750","0","-1","34","3318","0"
"416","0","300","516","0","0","0","0","0","0","416","694","0","0","750","0","-1","34","0","0"
"417","0","300","516","0","0","0","0","0","0","417","3493","0","0","750","0","-1","34","3015","0"
"418","0","300","516","0","0","0","0","0","0","418","151","0","0","750","0","-1","34","0","0"
"419","0","300","516","0","0","0","0","0","0","419","11540","0","0","750","1542","-2","19","4222","0"
"420","0","300","516","0","0","0","0","0","0","420","7579","0","0","750","2344","34","19","0","0"
"421","0","300","516","0","0","0","0","0","0","421","675","0","0","750","13","-1","19","3011","0"
"422","0","300","516","0","0","0","0","0","0","422","503","0","0","750","0","-1","34","0","0"
"423","0","300","516","0","0","0","0","0","0","423","3321","0","0","750","0","17","34","3087","0"
"424","0","300","516","0","0","0","0","0","0","424","3346","0","0","750","0","-1","20","0","0"
"425","0","300","517","0","0","0","0","0","0","425","3383","0","0","750","38","-1","20","0","0"
"426","0","300","518","0","0","0","0","0","0","426","3134","0","0","750","0","-1","34","0","0"
"427","0","300","516","0","0","0","0","0","0","427","3134","0","0","750","62","-1","34","3114","0"
"428","0","300","516","0","0","0","0","0","0","428","3390","0","0","750","13","-1","34","0","0"
"429","0","300","516","0","0","0","0","0","0","429","1863","0","0","750","13","-1","34","0","0"
"430","0","300","516","0","0","0","0","0","0","430","1179","0","0","750","0","-1","34","3011","0"
"431","0","300","516","0","0","0","0","0","0","431","675","0","0","750","0","-1","34","0","0"
"432","0","300","516","0","0","0","0","0","0","432","675","0","0","750","0","-1","34","3015","0"
"433","0","300","516","0","0","0","0","0","0","433","503","0","0","750","226","-1","34","1272","0"
"434","0","300","516","0","0","0","0","0","0","434","157","0","0","750","41","-1","34","1272","0"
"435","0","300","516","0","0","0","0","0","0","435","3153","0","0","750","13","-1","19","0","0"
"436","0","300","516","0","0","0","0","0","0","436","2662","0","0","750","0","-1","34","0","0"
"437","0","300","516","0","0","0","0","0","0","437","2662","0","0","750","0","-1","34","0","0"
"438","0","300","516","0","0","0","0","0","0","438","259","0","0","750","0","-1","34","3013","0"
"439","0","300","516","0","0","0","0","0","0","439","365","0","0","750","0","-1","19","0","0"
"440","0","300","516","0","0","0","0","0","0","440","258","0","0","750","0","-1","19","0","0"
"441","0","300","516","0","0","0","0","0","0","441","525","0","0","750","0","-1","34","3014","0"
"442","0","300","516","0","0","0","0","0","0","442","1884","0","0","750","0","-1","34","3087","0"
"443","0","300","516","0","0","0","0","0","0","443","2998","0","0","750","0","-1","22","0","0"
"444","0","300","516","0","0","0","0","0","0","444","258","0","0","750","0","-1","19","3011","0"
"445","0","300","516","0","0","0","0","0","0","445","3569","0","0","750","0","-1","34","0","0"
"446","2000","300","516","0","0","0","0","0","0","446","9800","0","0","100","0","-1","34","75981","0"
"447","0","300","516","0","0","0","0","0","0","447","675","0","0","750","0","-1","34","3134","0"
"448","0","300","516","0","0","0","0","0","0","448","675","0","0","750","0","-1","34","3134","0"
"449","0","300","516","0","0","0","0","0","0","449","675","0","0","750","0","-1","34","3134","0"
"450","0","300","516","0","0","0","0","0","0","450","675","0","0","750","0","-1","34","3015","0"
"451","0","300","516","0","0","0","0","0","0","451","2962","0","0","750","0","-1","34","3318","0"
"452","0","300","516","0","0","0","0","0","0","452","3300","0","0","750","0","-1","34","3011","0"
"453","0","300","516","0","0","0","0","0","0","453","675","0","0","750","0","-1","34","3134","0"
"454","0","300","516","0","0","0","0","0","0","454","3406","0","0","750","122","19","34","3015","0"
"455","0","300","516","0","0","0","0","0","0","455","2122","0","0","750","0","-1","23","0","0"
"456","0","300","518","0","0","0","0","0","0","456","405","0","0","750","0","-1","34","0","0"
"457","0","300","516","0","0","0","0","0","0","457","1863","0","0","750","0","-1","19","0","0"
"458","0","300","516","0","0","0","0","0","0","458","1602","0","0","750","0","-1","34","3014","0"
"459","0","300","516","0","0","0","0","0","0","459","2842","0","0","750","0","-1","34","3228","0"
"460","0","300","516","0","0","0","0","0","0","460","675","0","0","750","13","-1","34","3134","0"
"461","0","300","516","0","0","0","0","0","0","461","618","0","0","750","0","-1","34","0","0"
"462","0","300","516","0","0","0","0","0","0","462","3407","0","0","750","13","-1","20","0","0"
"463","0","300","516","0","0","0","0","0","0","463","3136","0","0","750","13","22","34","0","0"
"464","0","300","516","0","0","0","0","0","0","464","2972","0","0","750","13","25","34","3134","0"
"465","0","300","516","0","0","0","0","0","0","465","675","0","0","750","13","-1","34","3134","0"
"466","0","300","516","0","0","0","0","0","0","466","503","0","0","750","40","19","34","0","0"
"467","0","300","516","0","0","0","0","0","0","467","694","0","0","750","19","-1","20","0","0"
